time_s,displacement_mm,v_s_mm_s,max_backtrack_mm,stable_dt_s
  1.4496349243E-03,  1.2570747074E-03,  2.5512007927E+00,  0.0000000000E+00,  1.8593363688E-07
  1.4596846415E-03,  1.2829429438E-03,  2.5963095550E+00,  0.0000000000E+00,  1.8617799968E-07
  1.4697341782E-03,  1.3092458731E-03,  2.6429952738E+00,  0.0000000000E+00,  1.8617868417E-07
  1.4797855866E-03,  1.3359995976E-03,  2.6818119326E+00,  0.0000000000E+00,  1.8601696783E-07
  1.4898324152E-03,  1.3631838654E-03,  2.7268704419E+00,  0.0000000000E+00,  1.8609017953E-07
  1.4998837016E-03,  1.3908382009E-03,  2.7789521595E+00,  0.0000000000E+00,  1.8606137294E-07
  1.5099299831E-03,  1.4190084488E-03,  2.8244904893E+00,  0.0000000000E+00,  1.8605408488E-07
  1.5199774937E-03,  1.4475902473E-03,  2.8635491352E+00,  0.0000000000E+00,  1.8616345393E-07
  1.5300222417E-03,  1.4765349319E-03,  2.9051929172E+00,  0.0000000000E+00,  1.8601419151E-07
  1.5400679125E-03,  1.5059883935E-03,  2.9580516728E+00,  0.0000000000E+00,  1.8609199701E-07
  1.5501165422E-03,  1.5360123813E-03,  3.0131081501E+00,  0.0000000000E+00,  1.8595665817E-07
  1.5601577579E-03,  1.5664734825E-03,  3.0578435958E+00,  0.0000000000E+00,  1.8585537143E-07
  1.5701996122E-03,  1.5972828686E-03,  3.0804822523E+00,  0.0000000000E+00,  1.8577540979E-07
  1.5802340623E-03,  1.6284103255E-03,  3.1192585289E+00,  0.0000000000E+00,  1.8621176820E-07
  1.5902768986E-03,  1.6597937520E-03,  3.1386800064E+00,  0.0000000000E+00,  1.8606195556E-07
  1.6003130149E-03,  1.6914920940E-03,  3.1856734697E+00,  0.0000000000E+00,  1.8568825167E-07
  1.6103604967E-03,  1.7237798129E-03,  3.2296455056E+00,  0.0000000000E+00,  1.8599294301E-07
  1.6204090383E-03,  1.7563518622E-03,  3.2595968659E+00,  0.0000000000E+00,  1.8609909602E-07
  1.6304553456E-03,  1.7892720309E-03,  3.3057351129E+00,  0.0000000000E+00,  1.8599997956E-07
  1.6405008960E-03,  1.8227029629E-03,  3.3355740297E+00,  0.0000000000E+00,  1.8605207514E-07
  1.6505462370E-03,  1.8562149646E-03,  3.3436669428E+00,  0.0000000000E+00,  1.8602460431E-07
  1.6605887791E-03,  1.8899959313E-03,  3.3966090850E+00,  0.0000000000E+00,  1.8590890052E-07
  1.6706331642E-03,  1.9243029869E-03,  3.4249618318E+00,  0.0000000000E+00,  1.8564529762E-07
  1.6806682431E-03,  1.9588437303E-03,  3.4551776203E+00,  0.0000000000E+00,  1.8536588494E-07
  1.6908318329E-03,  1.9940584410E-03,  3.4654393871E+00,  0.0000000000E+00,  1.8397730264E-07
  1.7009320088E-03,  2.0293786527E-03,  3.5471725052E+00,  0.0000000000E+00,  1.8334950802E-07
  1.7110225559E-03,  2.0652048143E-03,  3.5557973240E+00,  0.0000000000E+00,  1.8377103644E-07
  1.7211126219E-03,  2.1009830123E-03,  3.5521605468E+00,  0.0000000000E+00,  1.8305385733E-07
  1.7312273281E-03,  2.1370957425E-03,  3.5957800101E+00,  0.0000000000E+00,  1.8439174289E-07
  1.7414124849E-03,  2.1740246746E-03,  3.6452459676E+00,  0.0000000000E+00,  1.8599246132E-07
  1.7514544474E-03,  2.2109819013E-03,  3.7101324638E+00,  0.0000000000E+00,  1.8605482728E-07
  1.7614660299E-03,  2.2485434121E-03,  3.7842781726E+00,  0.0000000000E+00,  1.8572904284E-07
  1.7715103141E-03,  2.2867035341E-03,  3.8333012750E+00,  0.0000000000E+00,  1.8598164850E-07
  1.7815492242E-03,  2.3256852457E-03,  3.9202319995E+00,  0.0000000000E+00,  1.8580373418E-07
  1.7915915852E-03,  2.3653791816E-03,  3.9920215637E+00,  0.0000000000E+00,  1.8592759792E-07
  1.8016336071E-03,  2.4057615664E-03,  4.0340004004E+00,  0.0000000000E+00,  1.8558769367E-07
  1.8116693207E-03,  2.4463734820E-03,  4.0683235385E+00,  0.0000000000E+00,  1.8515436398E-07
  1.8216987107E-03,  2.4873545421E-03,  4.0961102210E+00,  0.0000000000E+00,  1.8587437211E-07
  1.8317355434E-03,  2.5285511275E-03,  4.1093959965E+00,  0.0000000000E+00,  1.8539351371E-07
  1.8419057480E-03,  2.5706412122E-03,  4.1629433752E+00,  0.0000000000E+00,  1.8494894598E-07
  1.8519259666E-03,  2.6125357675E-03,  4.1850702928E+00,  0.0000000000E+00,  1.8555133666E-07
  1.8619607456E-03,  2.6546315825E-03,  4.2164488837E+00,  0.0000000000E+00,  1.8516007019E-07
  1.8719792298E-03,  2.6973197594E-03,  4.3220864573E+00,  0.0000000000E+00,  1.8618121347E-07
  1.8820279193E-03,  2.7408837772E-03,  4.3381659757E+00,  0.0000000000E+00,  1.8611727932E-07
  1.8920661092E-03,  2.7845926008E-03,  4.3445319712E+00,  0.0000000000E+00,  1.8621055908E-07
  1.9020716416E-03,  2.8281260940E-03,  4.3673758782E+00,  0.0000000000E+00,  1.8463103501E-07
  1.9120855230E-03,  2.8718899643E-03,  4.3898670658E+00,  0.0000000000E+00,  1.8600302962E-07
  1.9220973104E-03,  2.9161566624E-03,  4.4755989990E+00,  0.0000000000E+00,  1.8533894441E-07
  1.9321351871E-03,  2.9616684238E-03,  4.6046232778E+00,  0.0000000000E+00,  1.8617812848E-07
  1.9421672324E-03,  3.0084278849E-03,  4.6787774778E+00,  0.0000000000E+00,  1.8593284700E-07
  1.9522017878E-03,  3.0556430599E-03,  4.7347744335E+00,  0.0000000000E+00,  1.8600919951E-07
  1.9622372159E-03,  3.1032898748E-03,  4.7832127825E+00,  0.0000000000E+00,  1.8573461493E-07
  1.9722813051E-03,  3.1515626363E-03,  4.8284965599E+00,  0.0000000000E+00,  1.8601597350E-07
  1.9823108685E-03,  3.2000159740E-03,  4.8504147149E+00,  0.0000000000E+00,  1.8564570328E-07
  1.9923346706E-03,  3.2486692906E-03,  4.8389457464E+00,  0.0000000000E+00,  1.8559052335E-07
  2.0023587961E-03,  3.2946297742E-03,  4.1975633045E+00,  0.0000000000E+00,  1.8565790603E-07
  2.0123740027E-03,  3.3330715862E-03,  3.5078707294E+00,  0.0000000000E+00,  1.8534045380E-07
  2.0225506027E-03,  3.3656377187E-03,  2.9353041317E+00,  0.0000000000E+00,  1.8570313268E-07
  2.0325744040E-03,  3.3937905716E-03,  2.7231797824E+00,  0.0000000000E+00,  1.8587822476E-07
  2.0426025899E-03,  3.4207302267E-03,  2.6666619324E+00,  0.0000000000E+00,  1.8552874385E-07
  2.0526133467E-03,  3.4475368087E-03,  2.6902586489E+00,  0.0000000000E+00,  1.8515869755E-07
  2.0626181021E-03,  3.4747018151E-03,  2.7410830711E+00,  0.0000000000E+00,  1.8513563974E-07
  2.0727813525E-03,  3.5017750116E-03,  2.5417488456E+00,  0.0000000000E+00,  1.8417207849E-07
  2.0829166246E-03,  3.5256719788E-03,  2.1586695814E+00,  0.0000000000E+00,  1.8416462497E-07
  2.0930556716E-03,  3.5456632075E-03,  1.7917256960E+00,  0.0000000000E+00,  1.8461689166E-07
  2.1032056487E-03,  3.5625157673E-03,  1.5414572267E+00,  0.0000000000E+00,  1.8472081072E-07
  2.1132065665E-03,  3.5770068783E-03,  1.3641933965E+00,  0.0000000000E+00,  1.8546904014E-07
  2.1232275393E-03,  3.5903651708E-03,  1.3272025020E+00,  0.0000000000E+00,  1.8468235817E-07
  2.1332520260E-03,  3.6038782666E-03,  1.3704470958E+00,  0.0000000000E+00,  1.8552240461E-07
  2.1434248009E-03,  3.6179069124E-03,  1.3742879012E+00,  0.0000000000E+00,  1.8399962217E-07
  2.1535679308E-03,  3.6317508492E-03,  1.3562987173E+00,  0.0000000000E+00,  1.8425593268E-07
  2.1637252219E-03,  3.6458368071E-03,  1.4206702384E+00,  0.0000000000E+00,  1.8533258399E-07
  2.1738926090E-03,  3.6601314692E-03,  1.3976973846E+00,  0.0000000000E+00,  1.8464288912E-07
  2.1839002806E-03,  3.6742337723E-03,  1.4150645010E+00,  0.0000000000E+00,  1.8546704093E-07
  2.1939041960E-03,  3.6883982575E-03,  1.4321936506E+00,  0.0000000000E+00,  1.8511763394E-07
  2.2040698947E-03,  3.7026853943E-03,  1.3704129801E+00,  0.0000000000E+00,  1.8510790881E-07
  2.2142343325E-03,  3.7167834054E-03,  1.3977721586E+00,  0.0000000000E+00,  1.8428999957E-07
  2.2244112672E-03,  3.7310263864E-03,  1.4160801118E+00,  0.0000000000E+00,  1.8500855702E-07
  2.2344190611E-03,  3.7452957131E-03,  1.4378660727E+00,  0.0000000000E+00,  1.8575091128E-07
  2.2444435909E-03,  3.7596680089E-03,  1.4490311942E+00,  0.0000000000E+00,  1.8560055705E-07
  2.2544591643E-03,  3.7745067483E-03,  1.5179024499E+00,  0.0000000000E+00,  1.8506211427E-07
  2.2646379117E-03,  3.7900509231E-03,  1.5257960684E+00,  0.0000000000E+00,  1.8488277178E-07
  2.2748097367E-03,  3.8055213800E-03,  1.5383814297E+00,  0.0000000000E+00,  1.8564206432E-07
  2.2848404500E-03,  3.8212141620E-03,  1.5793363576E+00,  0.0000000000E+00,  1.8612953134E-07
  2.2948842583E-03,  3.8373347485E-03,  1.6046203717E+00,  0.0000000000E+00,  1.8619486042E-07
  2.3049228871E-03,  3.8535918353E-03,  1.6805691201E+00,  0.0000000000E+00,  1.8559449993E-07
  2.3149660169E-03,  3.8709827476E-03,  1.7473179798E+00,  0.0000000000E+00,  1.8607453934E-07
  2.3250022981E-03,  3.8886018772E-03,  1.7632011814E+00,  0.0000000000E+00,  1.8603882378E-07
  2.3350312898E-03,  3.9064411419E-03,  1.7978106745E+00,  0.0000000000E+00,  1.8550062150E-07
  2.3450548735E-03,  3.9246694086E-03,  1.8414440411E+00,  0.0000000000E+00,  1.8536590533E-07
  2.3550913195E-03,  3.9434491233E-03,  1.8888744821E+00,  0.0000000000E+00,  1.8583437776E-07
  2.3651274227E-03,  3.9626193581E-03,  1.9067180600E+00,  0.0000000000E+00,  1.8588310495E-07
  2.3751559521E-03,  3.9816574673E-03,  1.9104346863E+00,  0.0000000000E+00,  1.8474629908E-07
  2.3853000117E-03,  4.0013793188E-03,  1.9873012918E+00,  0.0000000000E+00,  1.8416241461E-07
  2.3954493430E-03,  4.0220541882E-03,  2.0456837723E+00,  0.0000000000E+00,  1.8468004853E-07
  2.4056124583E-03,  4.0429477480E-03,  2.0775474891E+00,  0.0000000000E+00,  1.8468692002E-07
  2.4157883665E-03,  4.0641242060E-03,  2.0880486753E+00,  0.0000000000E+00,  1.8524761301E-07
  2.4258065195E-03,  4.0848692085E-03,  2.0612251691E+00,  0.0000000000E+00,  1.8513131838E-07
  2.4359519123E-03,  4.1063844899E-03,  2.1585269956E+00,  0.0000000000E+00,  1.8390220490E-07
  2.4461248261E-03,  4.1283627933E-03,  2.1730227966E+00,  0.0000000000E+00,  1.8494465242E-07
  2.4561265232E-03,  4.1500603153E-03,  2.1610205758E+00,  0.0000000000E+00,  1.8540613655E-07
  2.4662771675E-03,  4.1719434386E-03,  2.1626283644E+00,  0.0000000000E+00,  1.8373681098E-07
  2.4763851847E-03,  4.1939969405E-03,  2.1665788699E+00,  0.0000000000E+00,  1.8422803644E-07
  2.4865610368E-03,  4.2162632496E-03,  2.1979959557E+00,  0.0000000000E+00,  1.8594841472E-07
  2.4967380630E-03,  4.2388965020E-03,  2.2670873120E+00,  0.0000000000E+00,  1.8441475511E-07
  2.5069224335E-03,  4.2621321493E-03,  2.2757429718E+00,  0.0000000000E+00,  1.8553012554E-07
  2.5169354463E-03,  4.2850538811E-03,  2.3100469679E+00,  0.0000000000E+00,  1.8504528933E-07
  2.5269480620E-03,  4.3084817982E-03,  2.3798894224E+00,  0.0000000000E+00,  1.8577842557E-07
  2.5369560737E-03,  4.3325456802E-03,  2.4214298985E+00,  0.0000000000E+00,  1.8590417110E-07
