time_s,theta_tilt_deg,signed_rocking_deg,psi_robot_deg,psi_command_deg,plane_lag_deg,psi_plane_robot_deg,alpha_command_deg,u1,u2,COM_u1_um,COM_u2_um,COM_radial_um,COM_azimuth_deg,axial_mm,HEAD_gap_um,TAIL_gap_um,BODY_gap_um,minimum_gap_um,contact_state,contact_sector_deg,contact_sector_text,T_rock_Nmm,T_precess_Nmm,peak_normal_force_in_bin_N,peak_tangential_force_in_bin_N,com_x,com_y,com_z,ur1,ur2,ur3
0.12593980133533478,14.567336396953737,14.567326762337139,29.540318522124014,29.47297362583805,0.06734489628595952,29.54031852212401,14.31811291840824,0.21882260071019452,0.12400722514981483,-28.152564182207698,1.0748180317331828,28.1730740927337,177.81360439835507,0.021334620035589568,13.860653664185318,9.918297369529538,0.10591051711528188,0.10591051711528188,BODY,-153.39862229970453,-153.4 deg,-4.729009255768706e-05,3.1050084024803262e-06,0.021717100156586528,0.0005789712088095524,-7.44357741629486,-3.694616430590737,-9.568929105324658,-0.9155371785163879,-0.18355439603328705,-0.30146053433418274
0.12603920698165894,14.620528566853132,14.620439449759044,29.76691658213041,29.562438707529793,0.20447787460062727,29.76691658213042,14.312546815064604,0.21911033668346214,0.12531771436259406,-27.86203944984459,2.2213042330214887,27.95044605726956,175.4417288100131,0.021357043443357072,13.781168857763703,7.940094487937532,0.15801126498149465,0.15801126498149465,FREE,,none,-5.8432818878066306e-05,9.482519127969787e-06,0.0,0.0,-7.443785447680997,-3.6954128995191935,-9.56807957708648,-0.914564847946167,-0.1840929388999939,-0.30253055691719055
0.1261385977268219,14.659855581906111,14.659610682202137,29.990444859996884,29.65189037817646,0.338554481820438,29.9904448599969,14.306423333408148,0.21919495109344722,0.12650352891495417,-27.51301409642992,3.392995287127031,27.721442272883596,172.96959378495328,0.021377780100115536,13.987757089571783,6.1475509406975215,0.483959881562801,0.483959881562801,FREE,,none,-6.703000210654085e-05,1.5747869418723704e-05,0.0,0.0,-7.444007484296011,-3.6961980808180455,-9.567168918697151,-0.9135944247245789,-0.18440283834934235,-0.3034868836402893
0.12623800337314606,14.690798701638014,14.690338651653803,30.204930661904466,29.741355459868203,0.46357520203625313,30.204930661904456,14.299740876197891,0.21917136238229754,0.1275860303424971,-27.163849181972708,4.564710250065158,27.544714230647035,170.46093628526836,0.021398472148830627,14.327679308660635,4.509779303200179,0.9340672761110058,0.9340672761110058,FREE,,none,-7.413204239285125e-05,2.1613203066748473e-05,0.0,0.0,-7.444229587966251,-3.6969832025122527,-9.566258142029854,-0.9126467108726501,-0.1845853179693222,-0.3043496012687683
0.12633739411830902,14.712422880297435,14.71170937802576,30.407739506429976,29.83080713051487,0.5769323759151064,30.407739506429976,14.292501707469453,0.21903321786255728,0.12854580000223736,-26.814532665539726,5.736480194081458,27.421275810734734,167.92463401397296,0.02141910939941337,14.813727734914073,3.044056845452281,1.5199568390925622,1.5199568390925622,FREE,,none,-7.956326894867058e-05,2.6939373438455124e-05,0.0,0.0,-7.444451775455522,-3.6977682832282666,-9.565347222870203,-0.9117274880409241,-0.1846308559179306,-0.30510014295578003
0.12643679976463318,14.72400134401363,14.723020402864817,30.596500918713627,29.920272212206612,0.6762287065070041,30.596500918713616,14.284703938967489,0.2187767740813291,0.12936619039456984,-26.465061227802938,6.908334313047128,27.35186554464216,165.3701967713608,0.021439689631718224,15.45539876317703,1.7637874487730354,2.2501878614223925,1.7637874487730354,FREE,,none,-8.319186144195702e-05,3.160404808625285e-05,0.0,0.0,-7.444674054214405,-3.698553345317829,-9.56443614352307,-0.9108419418334961,-0.1845330446958542,-0.30572250485420227
0.12653620541095734,14.72503415990316,14.723796864190692,30.769180703972125,30.009737293898354,0.7594434100737715,30.769180703972125,14.276348918414794,0.21840087321477422,0.13003387697243576,-26.115431530115014,8.080293258193525,27.336914660263567,162.80757467929507,0.02146020536851938,16.258710561680047,0.6781891636385984,3.130111267253266,0.6781891636385984,FREE,,none,-8.492677337464385e-05,3.5498797152069666e-05,0.0,0.0,-7.444896435418772,-3.699338403682101,-9.56352489188126,-0.90999436378479,-0.18428866565227509,-0.3062037527561188
0.1266355961561203,14.702856029863815,14.701423758398638,30.916843125358422,30.09918896454502,0.8176541608133903,30.91684312535841,14.267438349386703,0.21774383339051143,0.13040394842798306,-25.847045173424853,9.186040210958877,27.43087820239116,160.43478625070193,0.021479712999996587,17.31709520891922,0.11704976035631365,4.2410501992355965,0.11704976035631365,TAIL,38.80020578478752,+38.8 deg,-8.238389029957002e-05,3.816729788998393e-05,0.05210262093110887,0.0013611897202975849,-7.445097487473535,-3.70011293810128,-9.56271571785024,-0.9092033505439758,-0.183708056807518,-0.3064095973968506
0.12673500180244446,14.633250819837908,14.631760878794086,31.02441181571657,30.188654046236763,0.8357577694798124,31.024411815716576,14.257969907661996,0.2164915002420886,0.13020679044616348,-25.821077563710972,10.094146061733474,27.723993782764914,158.64814953585875,0.02149629707251669,18.8041879957348,0.7180397303021557,5.733695033296571,0.7180397303021557,FREE,,none,-7.096047562803629e-05,3.883472942160681e-05,0.0,0.0,-7.445234801673936,-3.7008560143065337,-9.562211150562378,-0.9085009098052979,-0.18242456018924713,-0.30609121918678284
0.12683440744876862,14.554545925694981,14.55306589222754,31.113144435554855,30.278119127928505,0.8350253076263527,31.113144435554858,14.247945256791882,0.21515148025696357,0.1298550000639146,-25.79496324311531,11.00239336222076,28.043409001237873,156.9001707327995,0.021512823090357718,20.42682862822065,1.489323369721407,7.3512790931000715,1.489323369721407,FREE,,none,-5.79280568045486e-05,3.859957362993595e-05,0.0,0.0,-7.445372216457176,-3.7015991240394,-9.561706399803969,-0.907839834690094,-0.18102756142616272,-0.30562835931777954
