time_s,cycle_fraction,rp_x_mm,rp_y_mm,rp_z_mm,center_x_mm,center_y_mm,center_z_mm,head_x_mm,head_y_mm,head_z_mm,tail_x_mm,tail_y_mm,tail_z_mm,B_x_T,B_y_T,B_z_T,axis_x,axis_y,axis_z,tangent_x,tangent_y,tangent_z,e1_x,e1_y,e1_z,e2_x,e2_y,e2_z,directed_tilt_deg,robot_phase_deg,delta_s_mm,Vt_mm_s,contact_state
0.0,0.0,-7.468174204284,-3.676918015967,-9.550745259298,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.679950042377012,-3.527604016100925,-9.84571782691083,-6.364578218325229,-3.812902185414518,-9.282106018151085,-0.0019882955673857,-0.0053173734554316,0.0082323884913301,0.9647382600215763,-0.11887423721399708,0.2348382536498942,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.36237457089361,0.0,0.0,0.0,NONE
9.999949725170154e-06,0.0002999984917551046,-7.468174204282505,-3.676918015963012,-9.550745259305543,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.67995004036524,-3.5276040120639447,-9.845717833135303,-6.364578220154547,-3.812902189083482,-9.28210601249671,-0.001983053678745553,-0.00531152546645943,0.008237426498996232,0.9647382584211223,-0.11887424042480732,0.23483825859941407,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.362374885074257,-6.698278946931483e-07,9.254819133275305e-13,3.693821391729024e-07,NONE
1.9999899450340308e-05,0.0005999969835102092,-7.468174204260177,-3.6769180159035084,-9.55074525941827,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.679950010314759,-3.5276039518119515,-9.84571792613735,-6.364578247479644,-3.812902243842855,-9.282105928012697,-0.0019777693898342117,-0.005305604996900915,0.008242510773877927,0.964738234514631,-0.11887428834620986,0.23483833255193876,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.362379576741612,-1.0684544615188689e-05,1.4724221841788676e-11,2.937890976332226e-06,NONE
2.9999850085005164e-05,0.0008999955025501549,-7.468174204163882,-3.6769180156471903,-9.550745259904605,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.679949880710199,-3.527603692188616,-9.845718327364938,-6.3645783653299155,-3.812902479798871,-9.282105563533483,-0.001972495720262214,-0.005299671070391558,0.008247590386240063,0.9647381314084513,-0.11887449483760634,0.23483865159643985,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.362399804959827,-5.3921167608570145e-05,7.419131975439086e-11,9.857848052651867e-06,NONE
3.9999798900680616e-05,0.0011999939670204185,-7.468174203905895,-3.6769180149613505,-9.550745261207993,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.679949533483391,-3.5276029972820755,-9.845719402632158,-6.36457868106552,-3.812903111358002,-9.282104586749888,-0.00196723269020444,-0.005293723709635842,0.008252665316649503,0.964737855174113,-0.11887504753163604,0.23483950661761216,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.362453980988509,-0.00016987904272731157,2.333937487719595e-10,2.3230810326769734e-05,NONE
4.9999751354334876e-05,0.0014999925406300463,-7.468174203364621,-3.676918013524255,-9.550745263943515,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.679948804975416,-3.5276015407154766,-9.845721659312835,-6.364579343502582,-3.8129044351454473,-9.282102536758536,-0.0019619803154915525,-0.005287762932515556,0.008257735549842757,0.9647372756136811,-0.11887620601248772,0.23484130106429096,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.362567608097601,-0.0004134230139680273,5.67155211683712e-10,4.5108122798800414e-05,NONE
5.999970017001033e-05,0.0017999910051003098,-7.468174202385297,-3.676918010927515,-9.550745268894502,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.679947486894477,-3.5275989079284837,-9.845725743528897,-6.364580542042187,-3.8129068279318417,-9.282098826616007,-0.0019567386186067712,-0.005281788764546557,0.00826280106411623,0.9647362270217877,-0.11887830000139903,0.23484454871370414,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.362773121816108,-0.0008545221395431123,1.1705729718869406e-09,7.749185347222052e-05,NONE
6.999965262366459e-05,0.0020999895787099376,-7.468174200780696,-3.6769180066784406,-9.550745277009128,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.679945327268204,-3.5275945984521484,-9.845732437328039,-6.364582505804431,-3.812910744565966,-9.282092745902679,-0.001951507614360276,-0.005275801222608421,0.008267861845157768,0.9647345089432389,-0.11888172754742402,0.2348498714272334,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.363109730525327,-0.0015779814047653627,2.158520473471981e-09,0.000122336154498916,NONE
7.999959780136123e-05,0.002399987934040837,-7.46817419833181,-3.6769180002023925,-9.550745289397012,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.679942031385382,-3.527588028177647,-9.845742655856233,-6.364585502772068,-3.812916715913041,-9.282083463291336,-0.0019462873270411946,-0.005269800334517169,0.00827291786946545,0.9647318869222137,-0.11888695322308078,0.23485799690203973,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.363623256690273,-0.002683165126776713,3.665180159373449e-09,0.0001815491912313311,NONE
8.999955025501549e-05,0.0026999865076504648,-7.468174194788511,-3.67691799084512,-9.550745307325789,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.679937262724133,-3.5275785316133024,-9.845757444516332,-6.36458983894646,-3.812925346803671,-9.282070029128327,-0.0019410777676005754,-0.005263786112861405,0.008277969126432699,0.9647280932406971,-0.11889450632932028,0.23486975641166827,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.364365978948767,-0.00428370729773123,5.843597605803552e-09,0.00025699577632268993,NONE
9.999950270866975e-05,0.0029999850812600926,-7.468174189870193,-3.6769179778750845,-9.550745332217675,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.679930643859302,-3.5275653641433573,-9.845777976129117,-6.364595857522417,-3.8129373139811515,-9.282051378012525,-0.001935878958350445,-0.005257758583371395,0.008283015594431689,0.9647228276403688,-0.11890497909908089,0.23488608254858018,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.365396475162141,-0.0065072099509506185,8.86526230203799e-09,0.0003505006504271511,NONE
0.0001099994478863664,0.003299983436590992,-7.4681741832663695,-3.676917960485766,-9.550745365646025,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.679921757353107,-3.52754770427209,-9.845805548049045,-6.364603938078203,-3.8129533640621105,-9.282026331415503,-0.0019306909215332433,-0.0052517177718630955,0.0082880572518658,0.9647157580312098,-0.11891902491250851,0.234908006930642,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.366779466167158,-0.009494916286134168,1.2919727510052326e-08,0.00046385227884358717,NONE
