time_s,gap_um,contact_node,wall_element,triangle_index,n_away_x,n_away_y,n_away_z,Vcontact_x_mm_s,Vcontact_y_mm_s,Vcontact_z_mm_s,vn_mm_s,vt_norm_mm_s,Vcom_x_mm_s,Vcom_y_mm_s,Vcom_z_mm_s,Fnormal_x_N,Fnormal_y_N,Fnormal_z_N,Fshear_x_N,Fshear_y_N,Fshear_z_N,Fwall_norm_N,contact_active,Wnormal_cumulative_J,Wtangential_combined_cumulative_J
0.0010025,0.8033063901366827,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,-810.152731992181,-374.6560588027368,607.3435039883904,-886.6509046663065,615.9796397960816,-0.2005794199580397,-0.219396323001964,0.11241908375724945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0010026,0.7146260973103279,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,-810.3682628588017,-374.6884058811857,607.3982516257759,-886.7669399720828,616.1697438215981,-0.20060376845548117,-0.21942295137701318,0.11243272577031185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0010027,0.6259393846952813,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,-810.5837763644151,-374.7207319203129,607.4529137436726,-886.8828963925521,616.3598428987136,-0.20062811695292262,-0.2194495797520624,0.11244636778337423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0010027999999999999,0.5372462631133131,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,-810.799361412558,-374.7530368997318,607.507589437864,-886.9988672009533,616.5500173882192,-0.2006524505492029,-0.21947619322595038,0.112460002345856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0010029,0.4485479052642899,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,-811.0149063816717,-374.78529920052364,607.5621786766781,-887.1147383499468,616.7401728692196,-0.20067676924432196,-0.21950279179867718,0.11247363690833777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.001003,0.35983172045604206,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,-811.2305501004662,-374.81756120692324,607.616772945274,-887.2306385393188,616.9304226628411,-0.20070108793944103,-0.21952939037140398,0.11248726402023893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0010031,0.27109887999159227,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,-811.4461633682771,-374.84977373349824,607.6712744140885,-887.3464326147646,617.1206650137759,-0.2007254066345601,-0.2195559740429696,0.11250088368155947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0010031999999999999,0.1823597195917559,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,-811.6618039521799,-374.88196800453994,607.7257377047196,-887.4621947716544,617.310941948778,-0.20074969552735678,-0.21958255771453516,0.11251450334288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0010033,0.09360392042250756,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,-811.8775206007568,-374.9141375536778,607.7802072381556,-887.5779648948013,617.5013000294888,-0.20077398442015348,-0.21960912648493955,0.11252811555361994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0010034,0.004841652067614171,130,441,880,0.2599684828468411,0.6564620754471295,-0.7081482411373757,-812.0932195920819,-374.94628598167236,607.8345911798023,-887.6936559507146,617.6916529292388,-0.20079827331295017,-0.21963568035418274,0.11254172031377925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
