time_s,A1,A2,A3,AR1,AR2,AR3,CF1,CF2,CF3,RF1,RF2,RF3,RM1,RM2,RM3,U1,U2,U3,UR1,UR2,UR3,V1,V2,V3,VR1,VR2,VR3
0.00011649999942164868,-18.651813507080078,-20.40427017211914,10.45574951171875,4636.75927734375,-57775.76171875,-35273.72265625,-1.8651762445642817e-07,-2.0404213785241154e-07,1.045572091129543e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-2.1807622374581115e-08,-2.3856820519085886e-08,1.2224973033880815e-08,5.4801225815026555e-06,-6.740968092344701e-05,-4.1481791413389146e-05,-0.0007396005094051361,-0.0008090956835076213,0.00041460522334091365,0.18511344492435455,-2.2879459857940674,-1.4038070440292358
0.00011700000322889537,-18.805421829223633,-20.572309494018555,10.541857719421387,4674.408203125,-58252.94921875,-35562.05078125,-1.8805370416430378e-07,-2.0572252878992003e-07,1.0541828743271253e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-2.217976025065127e-08,-2.4263925979539636e-08,1.2433585716564721e-08,5.573260295932414e-06,-6.856089021312073e-05,-4.2188115912722424e-05,-0.0007489648414775729,-0.0008193398243747652,0.00041985459392890334,0.18744122982025146,-2.31695294380188,-1.421515941619873
0.00011749999976018444,-18.9596004486084,-20.7409725189209,10.628284454345703,4712.189453125,-58731.921875,-35851.41796875,-1.895954824249202e-07,-2.0740914408179378e-07,1.0628255608935433e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-2.2556600143275318e-08,-2.467617399304345e-08,1.2644834512798298e-08,5.667567165801302e-06,-6.972667324589565e-05,-4.290333163226023e-05,-0.0007584060658700764,-0.000829668075311929,0.00042514712549746037,0.1897878795862198,-2.3461992740631104,-1.4393693208694458
0.00011800000356743112,-19.114347457885742,-20.910255432128906,10.715030670166016,4750.10302734375,-59212.68359375,-36141.828125,-1.911429592382774e-07,-2.091019837280328e-07,1.0715001508287969e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-2.2938179355946886e-08,-2.509360719216147e-08,1.2858739850685197e-08,5.763051376561634e-06,-7.090713188517839e-05,-4.362750769359991e-05,-0.0007679245318286121,-0.0008400809019804001,0.00043048293446190655,0.1921534389257431,-2.375685214996338,-1.4573675394058228
0.00011850000009872019,-19.269662857055664,-21.080162048339844,10.802095413208008,4788.1494140625,-59695.23046875,-36433.2734375,-1.9269610618266597e-07,-2.1080104772863706e-07,1.0802065730786126e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-2.332453696851644e-08,-2.551626820945785e-08,1.3075323934685912e-08,5.859723387402482e-06,-7.210239709820598e-05,-4.43607204942964e-05,-0.0007775204721838236,-0.0008505784790031612,0.00043586219544522464,0.19453799724578857,-2.405412197113037,-1.4755113124847412
0.00011899999663000926,-19.42554473876953,-21.250688552856445,10.889477729797363,4826.32763671875,-60179.5546875,-36725.7578125,-1.942549232580859e-07,-2.1250629345104244e-07,1.0889447565887167e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-2.371571206083445e-08,-2.5944199677496727e-08,1.3294608969260935e-08,5.9575927480182145e-06,-7.331257802434266e-05,-4.510304279392585e-05,-0.0007871942943893373,-0.0008611611556261778,0.0004412850830703974,0.19694161415100098,-2.435380697250366,-1.4938009977340698
0.00011950000043725595,-19.581995010375977,-21.42183494567871,10.977177619934082,4864.6376953125,-60665.66015625,-37019.28125,-1.9581941046453721e-07,-2.1421774931695836e-07,1.0977147013591093e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-2.4111743712751377e-08,-2.637744422884225e-08,1.3516616270692339e-08,6.056668553355848e-06,-7.453781290678307e-05,-4.58545473520644e-05,-0.0007969461148604751,-0.0008718292810954154,0.00044675174285657704,0.19936434924602509,-2.4655921459198,-1.5122371912002563
0.00011999999696854502,-19.7390079498291,-21.593599319458008,11.065194129943848,4903.07958984375,-61153.54296875,-37313.8359375,-1.9738953938031045e-07,-2.159353869046754e-07,1.1065163363355168e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-2.4512671004117692e-08,-2.6816042719701727e-08,1.3741368043440616e-08,6.156960353109753e-06,-7.577821088489145e-05,-4.6615303290309384e-05,-0.0008067763410508633,-0.0008825830882415175,0.0004522623203229159,0.20180627703666687,-2.496046781539917,-1.5308204889297485
0.0001205000007757917,-19.896587371826172,-21.765981674194336,11.15352725982666,4941.65283203125,-61643.203125,-37609.421875,-1.9896533842711506e-07,-2.1765920621419355e-07,1.1153496615179392e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-2.491853301478386e-08,-2.726003955899614e-08,1.396888560378784e-08,6.258478151721647e-06,-7.703390292590484e-05,-4.738539064419456e-05,-0.0008166852639988065,-0.0008934229845181108,0.00045781699009239674,0.2042674571275711,-2.5267457962036133,-1.549551248550415
0.00012099999730708078,-20.054731369018555,-21.938980102539062,11.24217700958252,4980.357421875,-62134.6328125,-37906.0390625,-2.0054676497238688e-07,-2.193892072455128e-07,1.124214605852103e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-2.532936882460035e-08,-2.7709479155646477e-08,1.4199192044372921e-08,6.361231044138549e-06,-7.830499816918746e-05,-4.816487853531726e-05,-0.0008266730583272874,-0.0009043491445481777,0.0004634158976841718,0.20674794912338257,-2.557690382003784,-1.5684300661087036
