561 361 -70 0.25 0 1
0.00000000000000000e+00 -9.84165616927011211e-01 6.54257190582297476e-02 -1.64734676812106740e-01
1.00000000000000000e+00 -9.84504565065155379e-01 6.09451790313650238e-02 -1.64427633075174856e-01
2.00000000000000000e+00 -9.84821332038177455e-01 5.64636839968750415e-02 -1.64130424821394005e-01
3.00000000000000000e+00 -9.85115842257195840e-01 5.19826834963168158e-02 -1.63843150453163333e-01
4.00000000000000000e+00 -9.85388045137261193e-01 4.75036277940448434e-02 -1.63565906737841743e-01
5.00000000000000000e+00 -9.85637915070827542e-01 4.30279672076381084e-02 -1.63298788767125308e-01
6.00000000000000000e+00 -9.85865451369857815e-01 3.85571514381385302e-02 -1.63041889918766503e-01
7.00000000000000000e+00 -9.86070678176645399e-01 3.40926289009106029e-02 -1.62795301820647248e-01
8.00000000000000000e+00 -9.86253644343500713e-01 2.96358460579252379e-02 -1.62559114317205267e-01
9.00000000000000000e+00 -9.86414423281470665e-01 2.51882467522669823e-02 -1.62333415438198403e-01
1.00000000000000000e+01 -9.86553112778314367e-01 2.07512715456593805e-02 -1.62118291369780565e-01
1.10000000000000000e+01 -9.86669834786007560e-01 1.63263570597945232e-02 -1.61913826427852015e-01
1.20000000000000000e+01 -9.86764735178076058e-01 1.19149353222412456e-02 -1.61720103033631490e-01
1.30000000000000000e+01 -9.86837983477110936e-01 7.51843311769747908e-03 -1.61537201691387494e-01
1.40000000000000000e+01 -9.86889772552860700e-01 3.13827134533897637e-03 -1.61365200968256822e-01
1.50000000000000000e+01 -9.86920318291328647e-01 -1.22413561699915652e-03 -1.61204177476062749e-01
1.60000000000000000e+01 -9.86929859235353146e-01 -5.56738054108925091e-03 -1.61054205855037824e-01
1.70000000000000000e+01 -9.86918656197182997e-01 -9.89006396831983506e-03 -1.60915358759346760e-01
1.80000000000000000e+01 -9.86886991843599959e-01 -1.41907948207671865e-02 -1.60787706844290307e-01
1.90000000000000000e+01 -9.86835170254179994e-01 -1.84681910026643602e-02 -1.60671318755068987e-01
2.00000000000000000e+01 -9.86763516453320721e-01 -2.27208799916305791e-02 -1.60566261116968811e-01
2.10000000000000000e+01 -9.86672375916700650e-01 -2.69474994190429529e-02 -1.60472598526830879e-01
2.20000000000000000e+01 -9.86562114052864758e-01 -3.11466976389610135e-02 -1.60390393545652626e-01
2.30000000000000000e+01 -9.86433115660676929e-01 -3.53171342850400818e-02 -1.60319706692165859e-01
2.40000000000000000e+01 -9.86285784363399531e-01 -3.94574808148968267e-02 -1.60260596437228758e-01
2.50000000000000000e+01 -9.86120542020199720e-01 -4.35664210414196812e-02 -1.60213119198863246e-01
2.60000000000000000e+01 -9.85937828115913795e-01 -4.76426516505471589e-02 -1.60177329337766461e-01
2.70000000000000000e+01 -9.85738099129919609e-01 -5.16848827050679221e-02 -1.60153279153116918e-01
2.80000000000000000e+01 -9.85521827885009416e-01 -5.56918381340288857e-02 -1.60141018878497271e-01
2.90000000000000000e+01 -9.85289502877170098e-01 -5.96622562073696808e-02 -1.60140596677749325e-01
3.00000000000000000e+01 -9.85041627587206925e-01 -6.35948899954368735e-02 -1.60152058640577244e-01
3.10000000000000000e+01 -9.84778719775171063e-01 -6.74885078130662425e-02 -1.60175448777712004e-01
3.20000000000000000e+01 -9.84501310758568171e-01 -7.13418936479531945e-02 -1.60210809015451816e-01
3.30000000000000000e+01 -9.84209944675354387e-01 -7.51538475730722383e-02 -1.60258179189392114e-01
3.40000000000000000e+01 -9.83905177732731451e-01 -7.89231861429378206e-02 -1.60317597037160309e-01
3.50000000000000000e+01 -9.83587577442782135e-01 -8.26487427735402708e-02 -1.60389098189972434e-01
3.60000000000000000e+01 -9.83257721845993582e-01 -8.63293681058200507e-02 -1.60472716162832679e-01
3.70000000000000000e+01 -9.82916198723735368e-01 -8.99639303525900241e-02 -1.60568482343197177e-01
3.80000000000000000e+01 -9.82563604800763435e-01 -9.35513156288435982e-02 -1.60676425977932358e-01
3.90000000000000000e+01 -9.82200544938842235e-01 -9.70904282654290463e-02 -1.60796574158398070e-01
4.00000000000000000e+01 -9.81827631322569783e-01 -1.00580191106104985e-01 -1.60928951803494924e-01
4.10000000000000000e+01 -9.81445482638514610e-01 -1.04019545788028689e-01 -1.61073581640520574e-01
4.20000000000000000e+01 -9.81054723248764082e-01 -1.07407453005765846e-01 -1.61230484183685435e-01
4.30000000000000000e+01 -9.80655982359992184e-01 -1.10742892758943640e-01 -1.61399677710148765e-01
4.40000000000000000e+01 -9.80249893189160115e-01 -1.14024864583709681e-01 -1.61581178233441369e-01
4.50000000000000000e+01 -9.79837092126950027e-01 -1.17252387768185251e-01 -1.61774999474152192e-01
4.60000000000000000e+01 -9.79418217900047905e-01 -1.20424501552144847e-01 -1.61981152827765124e-01
4.70000000000000000e+01 -9.78993910733369499e-01 -1.23540265311177816e-01 -1.62199647329540786e-01
4.80000000000000000e+01 -9.78564811513332078e-01 -1.26598758725626204e-01 -1.62430489616353063e-01
4.90000000000000000e+01 -9.78131560953258594e-01 -1.29599081934620858e-01 -1.62673683885394355e-01
5.00000000000000000e+01 -9.77694798761999495e-01 -1.32540355675567240e-01 -1.62929231849682832e-01
5.10000000000000000e+01 -9.77255162816835443e-01 -1.35421721409462736e-01 -1.63197132690310248e-01
5.20000000000000000e+01 -9.76813288341729979e-01 -1.38242341432451843e-01 -1.63477383005386528e-01
5.30000000000000000e+01 -9.76369807091971853e-01 -1.41001398974053255e-01 -1.63769976755646141e-01
5.40000000000000000e+01 -9.75925346546241412e-01 -1.43698098282517811e-01 -1.64074905206696403e-01
5.50000000000000000e+01 -9.75480529107112249e-01 -1.46331664697793684e-01 -1.64392156867902178e-01
5.60000000000000000e+01 -9.75035971310995953e-01 -1.48901344712605022e-01 -1.64721717427911585e-01
5.70000000000000000e+01 -9.74592283048500541e-01 -1.51406406022160073e-01 -1.65063569686845574e-01
5.80000000000000000e+01 -9.74150066796168224e-01 -1.53846137563030227e-01 -1.65417693485184425e-01
5.90000000000000000e+01 -9.73709916860529545e-01 -1.56219849541751860e-01 -1.65784065629400512e-01
6.00000000000000000e+01 -9.73272418635395486e-01 -1.58526873453719741e-01 -1.66162659814401759e-01
6.10000000000000000e+01 -9.72838147873276826e-01 -1.60766562092951731e-01 -1.66553446542860722e-01
6.20000000000000000e+01 -9.72407669971809718e-01 -1.62938289553315185e-01 -1.66956393041523765e-01
6.30000000000000000e+01 -9.71981539276024709e-01 -1.65041451221813212e-01 -1.67371463174603968e-01
6.40000000000000000e+01 -9.71560298397286304e-01 -1.67075463764534110e-01 -1.67798617354380453e-01
6.50000000000000000e+01 -9.71144477549699792e-01 -1.69039765105875039e-01 -1.68237812449137658e-01
6.60000000000000000e+01 -9.70734593904744258e-01 -1.70933814401649009e-01 -1.68689001688592299e-01
6.70000000000000000e+01 -9.70331150964880651e-01 -1.72757092006687679e-01 -1.69152134566971785e-01
6.80000000000000000e+01 -9.69934637956841761e-01 -1.74509099437548332e-01 -1.69627156743919982e-01
6.90000000000000000e+01 -9.69545529245288362e-01 -1.76189359330933049e-01 -1.70114009943418604e-01
7.00000000000000000e+01 -9.69164283767485202e-01 -1.77797415398416453e-01 -1.70612631850928259e-01
7.10000000000000000e+01 -9.68791344489622341e-01 -1.79332832378079343e-01 -1.71122956008963073e-01
7.20000000000000000e+01 -9.68427137885371381e-01 -1.80795195983627421e-01 -1.71644911711327786e-01
7.30000000000000000e+01 -9.68072073437246106e-01 -1.82184112851568825e-01 -1.72178423896254817e-01
7.40000000000000000e+01 -9.67726543161294694e-01 -1.83499210487006986e-01 -1.72723413038695539e-01
7.50000000000000000e+01 -9.67390921155632744e-01 -1.84740137208595168e-01 -1.73279795042024759e-01
7.60000000000000000e+01 -9.67065563173277409e-01 -1.85906562093174771e-01 -1.73847481129433240e-01
7.70000000000000000e+01 -9.66750806219734415e-01 -1.86998174920610438e-01 -1.74426377735289934e-01
7.80000000000000000e+01 -9.66446968175738719e-01 -1.88014686119305108e-01 -1.75016386396766255e-01
7.90000000000000000e+01 -9.66154347445524531e-01 -1.88955826712864622e-01 -1.75617403646023823e-01
8.00000000000000000e+01 -9.65873222630980410e-01 -1.89821348268353673e-01 -1.76229320903274062e-01
8.10000000000000000e+01 -9.65603852231989412e-01 -1.90611022846561284e-01 -1.76852024371026623e-01
8.20000000000000000e+01 -9.65346474373249830e-01 -1.91324642954669749e-01 -1.77485394929850687e-01
8.30000000000000000e+01 -9.65101306557818672e-01 -1.91962021501690311e-01 -1.78129308035976985e-01
8.40000000000000000e+01 -9.64868545447604253e-01 -1.92522991757006184e-01 -1.78783633621077881e-01
8.50000000000000000e+01 -9.64648366670992075e-01 -1.93007407312327378e-01 -1.79448235994563027e-01
8.60000000000000000e+01 -9.64440924657763654e-01 -1.93415142047336314e-01 -1.80122973748734289e-01
8.70000000000000000e+01 -9.64246352501433979e-01 -1.93746090099272378e-01 -1.80807699667146909e-01
8.80000000000000000e+01 -9.64064761849107832e-01 -1.94000165836666294e-01 -1.81502260636524748e-01
8.90000000000000000e+01 -9.63896242818910842e-01 -1.94177303837408416e-01 -1.82206497562578951e-01
9.00000000000000000e+01 -9.63740863945037329e-01 -1.94277458871300546e-01 -1.82920245290080552e-01
9.10000000000000000e+01 -9.63598672150416946e-01 -1.94300605887202466e-01 -1.83643332527536313e-01
9.20000000000000000e+01 -9.63469692746972584e-01 -1.94246740004858726e-01 -1.84375581776815761e-01
9.30000000000000000e+01 -9.63353929463412917e-01 -1.94115876511448959e-01 -1.85116809268075777e-01
9.40000000000000000e+01 -9.63251364500477769e-01 -1.93908050862875631e-01 -1.85866824900324967e-01
9.50000000000000000e+01 -9.63161958613511837e-01 -1.93623318689766788e-01 -1.86625432187965845e-01
9.60000000000000000e+01 -9.63085651222230998e-01 -1.93261755808137703e-01 -1.87392428213648876e-01
9.70000000000000000e+01 -9.63022360547500011e-01 -1.92823458234620826e-01 -1.88167603587765186e-01
9.80000000000000000e+01 -9.62971983774922102e-01 -1.92308542206139160e-01 -1.88950742414898482e-01
9.90000000000000000e+01 -9.62934397245000739e-01 -1.91717144203865875e-01 -1.89741622267547844e-01
1.00000000000000000e+02 -9.62909456669626240e-01 -1.91049420981280166e-01 -1.90540014167425914e-01
1.01000000000000000e+02 -9.62896997374578456e-01 -1.90305549596094609e-01 -1.91345682574624892e-01
1.02000000000000000e+02 -9.62896834567748772e-01 -1.89485727445801583e-01 -1.92158385384934099e-01
1.03000000000000000e+02 -9.62908763632717823e-01 -1.88590172306551646e-01 -1.92977873935580135e-01
1.04000000000000000e+02 -9.62932560447326891e-01 -1.87619122375050601e-01 -1.93803893019648010e-01
1.05000000000000000e+02 -9.62967981726841504e-01 -1.86572836313130125e-01 -1.94636180909428191e-01
1.06000000000000000e+02 -9.63014765391271732e-01 -1.85451593294620881e-01 -1.95474469388921657e-01
1.07000000000000000e+02 -9.63072630956405717e-01 -1.84255693054129838e-01 -1.96318483795716425e-01
1.08000000000000000e+02 -9.63141279948067974e-01 -1.82985455937298952e-01 -1.97167943072438623e-01
1.09000000000000000e+02 -9.63220396339098506e-01 -1.81641222952097892e-01 -1.98022559827955552e-01
1.10000000000000000e+02 -9.63309647008521952e-01 -1.80223355820680442e-01 -1.98882040408502880e-01
1.11000000000000000e+02 -9.63408682222343660e-01 -1.78732237031316160e-01 -1.99746084978876498e-01
1.12000000000000000e+02 -9.63517136135396912e-01 -1.77168269889884683e-01 -2.00614387613820722e-01
1.13000000000000000e+02 -9.63634627313626035e-01 -1.75531878570406474e-01 -2.01486636399720170e-01
1.14000000000000000e+02 -9.63760759276183321e-01 -1.73823508164069024e-01 -2.02362513546681777e-01
1.15000000000000000e+02 -9.63895121056673188e-01 -1.72043624726185507e-01 -2.03241695511075349e-01
1.16000000000000000e+02 -9.64037287782879893e-01 -1.70192715320519966e-01 -2.04123853128578253e-01
1.17000000000000000e+02 -9.64186821274262473e-01 -1.68271288060396595e-01 -2.05008651757745686e-01
1.18000000000000000e+02 -9.64343270656508489e-01 -1.66279872146004037e-01 -2.05895751434108792e-01
1.19000000000000000e+02 -9.64506172992394939e-01 -1.64219017897297509e-01 -2.06784807034779805e-01
