t_s,rp_x_aba_mm,rp_y_aba_mm,rp_z_aba_mm,ur1,ur2,ur3,fx_aba_N,fy_aba_N,fz_aba_N,tx_aba_Nmm,ty_aba_Nmm,tz_aba_Nmm,driver_arc_mm,robot_arc_mm,force_tangent_N,force_normal_N,rp_x_mag_mm,rp_y_mag_mm,rp_z_mag_mm,tx_mag_Nmm,ty_mag_Nmm,tz_mag_Nmm,drive_scale,endpoint_reached,h_head_mm,h_tail_mm,vn_head_close_mm_s,vn_tail_close_mm_s,Flub_head_mN,Flub_tail_mN,Flub_x_N,Flub_y_N,Flub_z_N,Mlub_x_Nmm,Mlub_y_Nmm,Mlub_z_Nmm,lub_power_W,active_head,active_tail,wall_tri_head,wall_tri_tail,commanded_frequency_Hz,instantaneous_phase_rad,rocking_phase_rad,precession_phase_rad,precession_frequency_Hz,cone_angle_deg,B_aba_T,Bx_aba_T,By_aba_T,Bz_aba_T
0.046137199999999996,1.5168521611411299,-4.125644760622072,-7.647318616519346,0.027515252048624678,-0.01027939957772912,-0.10544983063280439,8.529850333584912e-05,-5.402322472762716e-06,1.8129048031960972e-05,1.742684918368226e-05,-1.756692058207021e-06,-7.962209909909943e-05,19.176783825999998,62.994480543763785,8.737094563973043e-05,9.20391680187236e-19,7.432797884437791,6.520036478410189,0.026180297642952113,-9.452112229025156e-06,4.244106989845548e-05,-6.896283683759909e-05,1.0,False,,,,,,,,,,,,,,,,,,20.0,5.797771543088119,5.797771543088119,,,,0.01,0.009605724197878258,-0.0017731198295952483,0.002141520185333818
0.0461573,1.5247926780391383,-4.125839763551896,-7.645651175961051,0.028162916544307314,-0.010353387665554745,-0.1049431724274439,8.530264309868004e-05,-5.402584661815323e-06,1.8129927882793877e-05,1.701774136802622e-05,-1.3705214419391156e-06,-7.748133072147282e-05,19.176904426,63.00259075455076,8.737518598368861e-05,8.480539780947435e-19,7.440627359253872,6.5221686595493225,0.026333008022097173,-9.229337383856314e-06,4.159274335649508e-05,-6.69305721789212e-05,1.0,False,,,,,,,,,,,,,,,,,,20.0,5.800297383581606,5.800297383581606,,,,0.010000000000000002,0.009606791316327763,-0.0017676318561332697,0.002141270236498044
0.0461774,1.532736866966979,-4.126035010319951,-7.64398295332397,0.028812107351350102,-0.01042730047577803,-0.10444360504736941,8.53066995265894e-05,-5.402841572907716e-06,1.8130790021911718e-05,1.658994128540132e-05,-9.817772073961273e-07,-7.525565366924087e-05,19.177025026,63.01070472762144,8.737934096799085e-05,6.050392193704248e-19,7.4484604970954305,6.524301699250177,0.026485713550020638,-8.996758414344305e-06,4.0699673516072156e-05,-6.482436549046825e-05,1.0,False,,,,,,,,,,,,,,,,,,20.0,5.802823224075093,5.802823224075093,,,,0.01,0.00960785683412145,-0.0017621360556126983,0.0021410192844847236
0.046197499999999996,1.5406847279993388,-4.1262305012330875,-7.642313948530736,0.029462783902054347,-0.010501108696350146,-0.1039509254264356,8.531067520298282e-05,-5.403093369657978e-06,1.813163499838245e-05,1.6143884862444762e-05,-5.908599692515574e-07,-7.294731738956621e-05,19.177145625999998,63.018822463083765,8.738341323881002e-05,3.5839147233261246e-19,7.456297298133078,6.5264355972612345,0.026638414111183065,-8.754605191016065e-06,3.976275821323814e-05,-6.264635021702576e-05,1.0,False,,,,,,,,,,,,,,,,,,20.0,5.805349064568579,5.805349064568579,,,,0.01,0.009608920732178153,-0.0017566324626267825,0.0021407673283107284
0.0462176,1.548636261205453,-4.126426236611685,-7.640644161504845,0.030114904039790745,-0.010574782510440578,-0.10346492297826097,8.531457274547637e-05,-5.403340217851038e-06,1.813246336854512e-05,1.568002649871205e-05,-1.9817224956236517e-07,-7.055865351624432e-05,19.177266225999997,63.02694396104103,8.738740547736074e-05,1.1179865171392565e-19,7.464137762535597,6.528570353318501,0.026791109582657693,-8.503116875176085e-06,3.878293920426803e-05,-6.0398731107129806e-05,1.0,False,,,,,,,,,,,,,,,,,,20.0,5.807874905062064,5.807874905062064,,,,0.01,0.00960998299146745,-0.0017511211118400542,0.002140514367009569
0.0462377,1.55659146664929,-4.1266222167892685,-7.638973592170697,0.030768424062174636,-0.010648291620984475,-0.10298537980933949,8.531839480400962e-05,-5.403582285319003e-06,1.8133275695608697e-05,1.519883861195126e-05,1.9588193407147519e-07,-6.809207355533176e-05,19.177386826,63.035069221591975,8.739132039796642e-05,1.3491290794011269e-19,7.471981890469989,6.53070596714591,0.026943799834280805,-8.242541687985166e-06,3.776120123924282e-05,-5.80837820173599e-05,1.0,False,,,,,,,,,,,,,,,,,,20.0,5.810400745555551,5.810400745555551,,,,0.010000000000000002,0.009611043593010139,-0.001745602037988095,0.0021402603996314583
0.046257799999999995,1.5645503443897733,-4.126818442112114,-7.637302240453615,0.03142329876578024,-0.010721605275852523,-0.10251207093941275,8.532214405895191e-05,-5.403819741821244e-06,1.8134072549249573e-05,1.4700811165037465e-05,5.908974815938838e-07,-6.555006649109862e-05,19.177507426,63.04319824483104,8.739516074611961e-05,3.7815826824128225e-19,7.479829682101575,6.532842438455723,0.027096484728824744,-7.973136670773179e-06,3.6698571092407177e-05,-5.5703843647777145e-05,1.0,False,,,,,,,,,,,,,,,,,,20.0,5.812926586049037,5.812926586049037,,,,0.01,0.009612102517878663,-0.0017400752758773264,0.002140005425243386
0.0462778,1.5724732707140534,-4.127013934863776,-7.635638427292215,0.032076213742611964,-0.010794329289415393,-0.10204707496901227,8.532580508392359e-05,-5.4040516103385405e-06,1.813485065079854e-05,1.418904975100318e-05,9.844999018880556e-07,-6.294838165862446e-05,19.177627425999997,63.05129055991278,8.739891072063594e-05,6.311137594241891e-19,7.48764206655742,6.534969131352664,0.02724840453705189,-7.696571118859103e-06,3.560169816448622e-05,-5.327362393483544e-05,1.0,False,,,,,,,,,,,,,,,,,,20.0,5.815439860171909,5.815439860171909,,,,0.01,0.009613154491578029,-0.0017345684136762574,0.0021397507189693378
0.046297899999999996,1.5804394749346153,-4.127210650340766,-7.633965514482434,0.03273365027946558,-0.010867159449210406,-0.10158550447732408,8.532941721328293e-05,-5.404280382085604e-06,1.8135618360243653e-05,1.3658958110223865e-05,1.3802208779138327e-06,-6.0263627567324945e-05,19.177748026,63.059427090073925,8.740261061155501e-05,8.779453475509332e-19,7.495497167843592,6.537107312457184,0.02740107830684267,-7.4103521507977565e-06,3.446071678692427e-05,-5.0771277642329326e-05,1.0,False,,,,,,,,,,,,,,,,,,20.0,5.817965700665395,5.817965700665395,,,,0.01,0.009614210015100164,-0.0017290264175653747,0.0021394937328510187
0.046318,1.5884093516000872,-4.127407612072333,-7.632291819071866,0.033392297599400066,-0.010939699587030928,-0.10112945436460606,8.533296472982642e-05,-5.404505061624086e-06,1.8136372337105003e-05,1.3113594350209766e-05,1.7756875817968805e-06,-5.751133947905719e-05,19.177868626,63.06756738318174,8.740624431980263e-05,1.1242525532107522e-18,7.5033559333127275,6.539246350116663,0.0275537462680067,-7.1161234521475424e-06,3.328215957310179e-05,-4.821132888657756e-05,1.0,False,,,,,,,,,,,,,,,,,,20.0,5.820491541158881,5.820491541158881,,,,0.01,0.009615263805573137,-0.0017234768378633048,0.0021392357370294485
0.0463381,1.5963829007512755,-4.1276048204515465,-7.6306173409897875,0.034052104977451855,-0.011011917395548743,-0.10067867367429434,8.533645041632236e-05,-5.40472582519872e-06,1.8137113172822502e-05,1.255351345875568e-05,2.170494720853491e-06,-5.469429051674918e-05,19.177989225999998,63.07571143931503,8.740981469575819e-05,1.364104952588608e-18,7.511218363124161,6.541386244000961,0.027706408256862658,-6.814174743249818e-06,3.206721068379153e-05,-4.5596361523182466e-05,1.0,False,,,,,,,,,,,,,,,,,,20.0,5.823017381652368,5.823017381652368,,,,0.009999999999999998,0.009616315844280209,-0.0017179197096572104,0.0021389767306393683
0.046358199999999995,1.6043601224249544,-4.127802275882081,-7.628942080166536,0.03471302043233972,-0.011083780246657987,-0.10023290556443812,8.533987707626858e-05,-5.404942850367132e-06,1.813784146324187e-05,1.1979285348712336e-05,2.564237987298462e-06,-5.181531821726143e-05,19.178109826,63.08385925854911,8.741332461103434e-05,1.61081709374451e-18,7.519084457435883,6.543526993770436,0.0278590641035879,-6.504803244636633e-06,3.081709084897057e-05,-4.2929013990916466e-05,1.0,False,,,,,,,,,,,,,,,,,,20.0,5.825543222145853,5.825543222145853,,,,0.010000000000000002,0.009617366112558519,-0.0017123550681039656,0.0021387167128326594
0.0463782,1.612301301622403,-4.127998994568046,-7.62727437699677,0.03537169487249804,-0.011154900637621687,-0.09979407036736371,8.534323089788775e-05,-5.405155262369832e-06,1.813855427285586e-05,1.1394451211292704e-05,2.9545671373141884e-06,-4.889207986139204e-05,19.178229826,63.09197027650503,8.741675991827793e-05,1.8605134059163283e-18,7.526915054304025,6.545657942206628,0.028010954197963133,-6.189905075910607e-06,2.95395262287222e-05,-4.0225612784419e-05,1.0,False,,,,,,,,,,,,,,,,,,20.0,5.828056496268726,5.828056496268726,,,,0.01,0.009618409379943633,-0.0017068106888700185,0.002138456983942247
0.046398299999999996,1.6202858501649056,-4.128196944118023,-7.625597554381574,0.03603466093617963,-0.011225956726511815,-0.09935751302303227,8.534654824646836e-05,-5.405365364377519e-06,1.8139259330616735e-05,1.0793758226353365e-05,3.3449860140189486e-06,-4.589828852098418e-05,19.178350425999998,63.10012560343099,8.742015786632127e-05,2.0940851317783228e-18,7.534788459852218,6.547800398438149,0.028163597260216586,-5.866641301920411e-06,2.8223025962229837e-05,-3.746185209794577e-05,1.0,False,,,,,,,,,,,,,,,,,,20.0,5.830582336762212,5.830582336762212,,,,0.010000000000000002,0.009619456060632317,-0.001701231163312269,0.0021381949458689252
0.0464184,1.6282740713183328,-4.128395141987145,-7.623919948823076,0.03669857240850516,-0.011296558502478191,-0.09892516640844584,8.534981506878376e-05,-5.4055722663382935e-06,1.8139953649700184e-05,1.0180708443070804e-05,3.7331400909326386e-06,-4.285142931792232e-05,19.178471025999997,63.108284693664416,8.742350406049546e-05,1.8475015549045496e-18,7.542665530366838,6.549943709485451,0.028316233637050957,-5.536886897797606e-06,2.687521744609382e-05,-3.465391355440833e-05,1.0,False,,,,,,,,,,,,,,,,,,20.0,5.833108177255698,5.833108177255698,,,,0.01,0.009620500915323156,-0.0016956442301177643,0.0021379318939420515
0.0464385,1.6362659651056832,-4.12859358861675,-7.62224156025604,0.03736337282886705,-0.011366672344136594,-0.09849675280771501,8.535303423065166e-05,-5.405776149757167e-06,1.8140637839197437e-05,9.555925546414372e-06,4.1186330840189956e-06,-3.975456840026677e-05,19.178591626,63.116447547268585,8.742680143624723e-05,1.6077926203962653e-18,7.550546266001387,6.55208787497565,0.028468863136214825,-5.200966115076761e-06,2.5497455112225077e-05,-3.1804626935255354e-05,1.0,False,,,,,,,,,,,,,,,,,,20.0,5.835634017749184,5.835634017749184,,,,0.01,0.009621543925572868,-0.0016900499247196016,0.002137667827382712
0.046458599999999996,1.64426153154706,-4.128792284456372,-7.620562388616386,0.038029004756057236,-0.011436264455738303,-0.0980719899662247,8.535620860816327e-05,-5.405977196789406e-06,1.814131251038295e-05,8.92004514714099e-06,4.501071729673792e-06,-3.661082166458754e-05,19.178712226,63.12461416430422,8.74300529395463e-05,1.3576392636893168e-18,7.558430666908428,6.55423289452877,0.028621485560402133,-4.8592092046998e-06,2.4091123588766883e-05,-2.8916862990902998e-05,1.0,False,,,,,,,,,,,,,,,,,,20.0,5.83815985824267,5.83815985824267,,,,0.01,0.009622585072994225,-0.001684448282619373,0.002137402745429457
0.0464787,1.652260770659903,-4.128991229963225,-7.618882433841216,0.03869540982658951,-0.011505300897659332,-0.0976505913748076,8.535934108546152e-05,-5.406175590100236e-06,1.814197827624244e-05,8.27371414225836e-06,4.880066183786476e-06,-3.342335165900379e-05,19.178832825999997,63.13278454482966,8.743326152460976e-05,1.1080022122732792e-18,7.5663187332396475,6.5563787677582335,0.028774100707482344,-4.51195209794085e-06,2.2657636327393765e-05,-2.5993530581835696e-05,1.0,False,,,,,,,,,,,,,,,,,,20.0,5.840685698736157,5.840685698736157,,,,0.010000000000000002,0.009623624339256492,-0.0016788393393869765,0.002137136647338395
