time_s,B_mT,command_deg,force_s_N,torque_rock_Nmm,theta_deg
0.0118601,10.999999310796348,13.343718326090743,2.8785312108503613e-05,0.00066337558135135,10.164246262315618
0.0118701,10.999995986690639,13.3791059925807,2.8783742662200182e-05,0.0006680014729890801,10.177026449190073
0.0118801,10.99999603421602,13.413965474874768,2.878208791350759e-05,0.0006724528536175318,10.190494813586348
0.0118901,10.99999928835346,13.448295396780278,2.8780347912607007e-05,0.0006767224099792732,10.2046521660908
0.0119001,10.99999589203111,13.482094403010692,2.877852272303479e-05,0.0006805759686461574,10.219506600758203
0.0119101,10.999996919283568,13.515361159239117,2.8776612435974723e-05,0.0006842832886687928,10.235060734026472
0.0119201,10.999998283779693,13.548094352150981,2.8774617154798768e-05,0.0006877371881298402,10.251317068734974
0.0119301,10.999996043376132,13.580292689495877,2.8772536998427257e-05,0.0006908398456637696,10.26828145574264
0.0119401,10.999997909618642,13.611954900138576,2.877037211019844e-05,0.0006937941246017174,10.285953734272645
0.0119501,10.999997621503718,13.643079734109218,2.8768122641719063e-05,0.0006964230256625041,10.304341869876724
0.0119601,10.99999639214394,13.673665962652652,2.876578876404939e-05,0.0006987668995995764,10.32344356389368
0.0119701,10.999998964927649,13.703712378276945,2.8763369372978593e-05,0.0007009607564857129,10.343265342737437
0.0119801,10.99999724837721,13.73321779480106,2.8760865618800606e-05,0.0007027569848391982,10.363808156660733
0.0119901,10.999996893432233,13.76218104740167,2.8758278055721732e-05,0.0007043357987590969,10.385071203919477
0.0120001,10.999999955273948,13.790600992659158,2.8755606914172122e-05,0.0007057603064497649,10.407061142676197
0.0120101,10.99999711478341,13.818476508602744,2.8752852433754282e-05,0.0007067210185435991,10.429774114179263
0.0120201,10.999997506203767,13.845806494754797,2.875001487370879e-05,0.0007075301098105203,10.453216182428225
0.0120301,10.999999123085061,13.87258987217425,2.874709450136016e-05,0.0007081137606850813,10.477383882121881
0.0120401,10.999997174828557,13.898825583499232,2.8744091595304896e-05,0.0007083019903397988,10.502282551602685
0.0120501,10.999998193460174,13.924512592988776,2.8741006452612734e-05,0.0007083383150345796,10.527909465559963
0.0120601,10.999998566344496,13.949649886563734,2.873783937640799e-05,0.0007080778701195074,10.554263568061103
0.0120701,10.999997386521713,13.974236471846798,2.8734590681252957e-05,0.0007074916864188478,10.581348046439645
0.0120801,10.999998922403522,13.998271378201677,2.8731260699961093e-05,0.0007067538216329089,10.609157996524726
0.0120901,10.99999823797178,14.021753656771427,2.8727849766479752e-05,0.0007056477266527461,10.637697531183433
0.0121001,10.999997711942454,14.044682380515894,2.8724358232161862e-05,0.000704286819760633,10.666963864155932
0.0121101,10.999999664585212,14.067056644248327,2.872078646059624e-05,0.000702774963358818,10.696952345300831
0.0121201,10.999998094835162,14.088875564671103,2.8717134817488034e-05,0.0007008233474455232,10.727666700819018
0.0121301,10.99999811739601,14.110138280410606,2.8713403687954417e-05,0.0006986890266498105,10.759099337281935
0.0121401,10.9999996704908,14.130843952051222,2.870959346528172e-05,0.0006963658774224836,10.79125468989407
0.0121501,10.999998097913286,14.150991762168495,2.870570454496579e-05,0.000693609666565696,10.824124129854322
0.0121601,10.999998573555422,14.170580915361375,2.8701737345848727e-05,0.0006907048559531395,10.857711551968974
0.0121701,10.99999922463183,14.189610638283638,2.8697692287921088e-05,0.0006875407703673514,10.89200937634264
0.0121801,10.999998212443927,14.208080179674406,2.869356980137376e-05,0.0006840165194239973,10.927012190496141
0.0121901,10.999999055590273,14.225988810387811,2.8689370333850885e-05,0.0006803457510810831,10.962723358364762
0.0122001,10.999998950505613,14.243335823421775,2.8685094334955345e-05,0.0006763452796610173,10.999131607703106
0.0122101,10.999998408059499,14.26012053394593,2.8680742266745762e-05,0.0006720586200884518,11.036239682337472
0.0122201,10.999999543281751,14.27634227932864,2.8682732496048525e-05,0.0006807422756492165,11.010340285910829
0.0122301,10.999998812137006,14.292000419163177,2.868592528820352e-05,0.0006916047290468163,10.97350459610594
0.0122401,10.999998658908893,14.30709433529299,2.8689049354186126e-05,0.0007022497110455589,10.937375485309333
0.0122501,10.99999998105651,14.321623431836112,2.8692104683727577e-05,0.0007127409751270931,10.901969747434954
0.0122601,10.999998777981283,14.335587135208694,2.8695091272723644e-05,0.0007227556954290189,10.867290984447767
0.0122701,10.99999894376536,14.348984894147637,2.8698009138613008e-05,0.0007326157128788821,10.833357095608628
0.0122801,10.999999634058149,14.361816179732354,2.8700858302884745e-05,0.0007422428039045003,10.800171156979719
0.0122901,10.999998821039114,14.374080485405665,2.870363879427245e-05,0.0007514593279761112,10.767746965609467
0.0123001,10.99999924612014,14.385777326993779,2.8706350659835508e-05,0.0007605151893511081,10.736095784121957
0.0123101,10.999999406980812,14.396906242725422,2.87089939456778e-05,0.0007692591396775796,10.705221610591055
0.0123201,10.999998918957361,14.407466793250052,2.8711568705073126e-05,0.0007776594333833405,10.675139170520117
0.0123301,10.99999955426154,14.417458561655216,2.8714075004617365e-05,0.0007858936373178255,10.645851674156734
0.0123401,10.999999271576291,14.426881153483013,2.8716512905715974e-05,0.0007937372426473362,10.617370282323112
0.0123501,10.999999054115408,14.435734196745647,2.871888248008685e-05,0.0008013049774671615,10.58970451889494
0.0123601,10.999999861339287,14.44401734194013,2.872118380257984e-05,0.0008087017359536065,10.562858244189393
0.0123701,10.999999204273877,14.451730262062071,2.8723416945799937e-05,0.000815629576795354,10.536844286656354
0.0123801,10.999999213696817,14.458872652618592,2.8725581988721955e-05,0.0008223501511327626,10.511663283107092
0.0123901,10.999999859031128,14.465444231640344,2.8727679011180895e-05,0.0008288554228317861,10.487328614989037
0.0124001,10.999999186259432,14.471444739692638,2.8729708086915632e-05,0.0008348938703699666,10.463841181826803
0.0124101,10.9999993897461,14.47687393988569,2.8731669297945953e-05,0.0008407544281987039,10.44120937511742
0.0124201,10.999999654528297,14.481731617883977,2.873356271999024e-05,0.0008463224219821618,10.419441935749008
0.0124301,10.999999203539625,14.486017581914684,2.8735388424778763e-05,0.0008514931684914742,10.39854030247207
0.0124401,10.999999579210433,14.489731662775291,2.8737146490152443e-05,0.0008564826154795796,10.378513498764429
0.0124501,10.999999503575319,14.492873713840249,2.873883698065307e-05,0.0008611027131151044,10.359363632065918
0.0124601,10.999999246991168,14.495443611066758,2.874045996386518e-05,0.0008653958783579782,10.341097034732016
0.0124701,10.999999783966244,14.497441252999677,2.874201550436985e-05,0.0008695048954941852,10.323716968710483
0.0124801,10.999999390958136,14.498866560775522,2.8743503657387266e-05,0.0008731683206741062,10.307227692959883
0.0124901,10.999999312394925,14.499719478125584,2.8744924477325115e-05,0.0008765758073704953,10.291634831470658
0.0125001,10.9999999892472,14.499999971378147,2.8746278015284777e-05,0.000879793553908842,10.27693875479623
0.0125101,10.999999306351599,14.499708029459816,2.8747564309232282e-05,0.0008824966908415346,10.263146240393338
0.0125201,10.999999400454785,14.49884366389596,2.8748783402170483e-05,0.0008850121945586859,10.250257185048849
0.0125301,10.99999976544986,14.497406908810248,2.8749935324827035e-05,0.0008872627368468085,10.238274371920681
0.0125401,10.999999244345972,14.495397820923314,2.8751020100745104e-05,0.0008890707186665936,10.227202024651037
0.0125501,10.999999516801308,14.492816479550509,2.8752037754547886e-05,0.0008906897355928302,10.217040203979556
0.0125601,10.999999563595757,14.489662986598765,2.8752988297474235e-05,0.0008919692109763773,10.207791411791359
0.0125701,10.999999204458138,14.485937466562588,2.8753871737676545e-05,0.0008928787689267422,10.199456235677035
0.0125801,10.999999671979998,14.481640066519127,2.8754688079321293e-05,0.0008935986015107824,10.192036567129955
0.0125901,10.999999377089035,14.47677095612238,2.8755437314247703e-05,0.0008939050167341542,10.185530868274233
0.0126001,10.999999191127536,14.47133032759649,2.875611943516354e-05,0.0008939146908990973,10.179941806225035
0.0126101,10.9999998814244,14.46531839572815,2.8756734426794147e-05,0.0008937344514366696,10.17526860429931
0.0126201,10.999999204273879,14.45873539785814,2.8757282262489175e-05,0.0008930676854693327,10.17150984427223
0.0126301,10.999999213696823,14.451581593871945,2.8757762919687903e-05,0.0008921778270441372,10.168666554750633
0.0126401,10.9999998351529,14.443857266189493,2.875817636560857e-05,0.000891058520358381,10.166736928245566
0.0126501,10.999999048422715,14.435562719754017,2.8758522556311347e-05,0.0008894602441417368,10.165719085904922
0.0126601,10.999999286377292,14.426698282020007,2.8758801456821287e-05,0.0008876730156418296,10.16561217523282
0.0126701,10.999999530546845,14.41726430294029,2.875901301703405e-05,0.0008855842295052219,10.166413992853357
0.0126801,10.999998917709219,14.4072611549522,2.875915718367582e-05,0.0008830912140080263,10.168122160719545
0.0126901,10.999999428199219,14.396689232962897,2.875923390858645e-05,0.0008804105873181391,10.170735398458525
0.0127001,10.99999922548514,14.385548954333755,2.8759243128312537e-05,0.0008773571500681894,10.174248308548343
0.0127101,10.999998825166116,14.373840758863903,2.875918478640467e-05,0.0008739746029567935,10.178659994253522
0.0127201,10.999999662947152,14.361565108772849,2.8759058822535215e-05,0.0008704063553656706,10.183965268164808
0.0127301,10.99999892703486,14.348722488682236,2.875886516905739e-05,0.0008663949610367324,10.19016090217477
0.0127401,10.999998788627968,14.335313405596722,2.875860376556896e-05,0.0008621298915449145,10.197244108934493
0.0127501,10.999999979027956,14.321338388883941,2.8758274548560493e-05,0.0008576783298758987,10.205207535825611
0.0127601,10.999998647122114,14.306797990253624,2.875787745238543e-05,0.0008527208011142837,10.214049363571085
0.0127701,10.999998830659084,14.291692783735817,2.875741241773394e-05,0.0008475820122994017,10.223762928162984
0.0127801,10.999999504136156,14.276023365658205,2.8756879384149918e-05,0.0008421873244560925,10.234342901899643
0.0127901,10.99999840246727,14.259790354622583,2.8756278291243488e-05,0.000836363243434366,10.24578372095488
0.0128001,10.999998978466753,14.242994391480433,2.8755609091812216e-05,0.0008303613219173639,10.258079775227008
0.0128101,10.999999020545072,14.225636139307621,2.8754871733639385e-05,0.0008240350951107964,10.271224818174785
0.0128201,10.99999821450541,14.207716283378218,2.8754066172698176e-05,0.0008173562629364891,10.285211173135485
0.0128301,10.999999263799998,14.189235531137456,2.8753192376198438e-05,0.0008105035661388301,10.300033790660333
0.0128401,10.999998543970026,14.170194612173788,2.8753024865843736e-05,0.0008049641447748849,10.307285892250457
0.0128501,10.999998109292282,14.150594278190088,2.8753977068107415e-05,0.0008017725198501117,10.30296593914482
0.0128601,10.999999722834186,14.130435302973986,2.8754862068379327e-05,0.0007984105992399747,10.299464519583582
0.0128701,10.999998094835162,14.1097184823673,2.8755679852224225e-05,0.0007945889442242933,10.296779583746098
0.0128801,10.99999811739601,14.08844463423464,2.8756430417689558e-05,0.0007905658580745315,10.294904507726756
0.0128901,10.99999960124138,14.066614598431102,2.8757113768790374e-05,0.0007863358875729763,10.293837714425434
0.0129001,10.999997698172052,14.04422923676912,2.8757729909690953e-05,0.0007816562985502127,10.293573140572306
0.0129101,10.99999827377482,14.021289432984442,2.8758278864939876e-05,0.0007768106261403,10.294106309367496
0.0129201,10.999998865071987,13.997796092701241,2.875876065908351e-05,0.0007716899835026897,10.295432624601117
0.0129301,10.999997383504262,13.97375014339637,2.875917532498045e-05,0.0007661951392087373,10.297545385815733
0.0129401,10.99999861764114,13.949152534362728,2.875952291482447e-05,0.0007605374541756957,10.300440581431719
0.0129501,10.999998144012041,13.924004236671804,2.875980348188318e-05,0.0007545379125276047,10.304111785621766
0.0129601,10.999997184718188,13.89830624313533,2.8760017094806584e-05,0.0007482395440761327,10.308551733467723
0.0129701,10.999999192312444,13.87205956826609,2.8760163838545492e-05,0.0007417821046125934,10.313755335469525
0.0129801,10.999997466702633,13.845265248237865,2.876024380028937e-05,0.000734917180564211,10.319714953483388
0.0129901,10.999997139920499,13.817924340844531,2.876025709356901e-05,0.0007278286928410064,10.326423231503323
0.0130001,10.999999951419355,13.790037925458297,2.876020383936944e-05,0.0007205822707021788,10.333873541441735
0.0130101,10.999996866128773,13.761607102987094,2.8760234660445947e-05,0.0007132023970775857,10.340410073555143
0.0130201,10.999997291282648,13.732632995831107,2.8760514268789936e-05,0.000706368624627248,10.344382939102942
0.0130301,10.99999887621098,13.70311674783848,2.8760725351690173e-05,0.0006993060515003655,10.349098133776831
0.0130401,10.999996379470128,13.673059524260145,2.8761120938003726e-05,0.0006924084626108917,10.351824211519283
0.0130501,10.999997684872776,13.642462511703819,2.876156984508581e-05,0.0006856279034502964,10.354026854588982
0.0130601,10.999997832048667,13.611326918087167,2.876195343285047e-05,0.0006785598978823662,10.356927592525217
0.0130701,10.99999604793907,13.579653972590114,2.876227192138449e-05,0.0006711775271969732,10.360519173830456
0.0130801,10.999998370475543,13.547444925606316,2.8762610291564667e-05,0.0006638403165785384,10.363882097275836
0.0130901,10.999996855387481,13.514701048693794,2.876292329088542e-05,0.0006562394772250439,10.367507044840977
0.0131001,10.99999591660653,13.481423634524749,2.8763213290703176e-05,0.0006484906267365418,10.371361299026614
0.0131101,10.999999401400348,13.447613996834503,2.8763478430842024e-05,0.0006406907931395022,10.375458216649356
0.0131201,10.999995986690639,13.413273470369667,2.8763718457251847e-05,0.0006325637653839521,10.379795656808081
0.0131301,10.99999603421602,13.378403410835425,2.8763933252193873e-05,0.0006243557492290676,10.384369966703462
0.0131401,10.999999180638685,13.343005194842016,2.8764122716338123e-05,0.000616061584068398,10.389179041123752
0.0131501,10.999995270249103,13.3070802198504,2.8764286764543058e-05,0.0006074504463403599,10.39421791216998
0.0131601,10.999996452986474,13.270629904117078,2.8764425322149564e-05,0.0005987916637066792,10.399482309373095
0.0131701,10.999997724497147,13.233655686638096,2.8764538330687215e-05,0.0005899818644338655,10.404969477759844
0.0131801,10.999994753989819,13.196159027092255,2.8764625741061063e-05,0.0005809267824172321,10.410674709777128
0.0131901,10.999997228404327,13.158141405783468,2.876468752152786e-05,0.0005718263969969574,10.416596121788011
0.0132001,10.99999636702714,13.119604323582328,2.876472365455753e-05,0.0005625112966215697,10.4227278708015
0.0132101,10.999994489273066,13.080549301866853,2.8764734134163922e-05,0.0005530217558559942,10.42906646291124
0.0132201,10.99999841900546,13.040977882462427,2.8764718973538445e-05,0.0005434893636739109,10.435608533793516
0.0132301,10.999995155583902,13.000891627580934,2.876467819734359e-05,0.0005336797906442105,10.442349173222762
0.0132401,10.999994530679443,12.960292119759073,2.876461184853671e-05,0.000523765704656424,10.449284313500259
0.0132501,10.99999990917373,12.9191809617959,2.876451998454972e-05,0.0005138083674050871,10.456410624516444
0.0132601,10.999994140920185,12.877559776689539,2.8764402680062463e-05,0.000503518598432587,10.463723283792126
0.0132701,10.999994935787162,12.835430207573104,2.876426002427922e-05,0.0004931903011414685,10.47121794320521
0.0132801,10.999997944254,12.792793917649858,2.8764092125706333e-05,0.0004827562601596167,10.478889428587284
0.0132901,10.999993376968131,12.749652590127509,2.8763899107299943e-05,0.00047206029051935673,10.486734686838608
0.0133001,10.999995764940167,12.706007928151806,2.8763681111422016e-05,0.0004613285278464593,10.494748591823102
0.0133101,10.999996116515288,12.661861654739267,2.8763438295796143e-05,0.00045042985185269084,10.502928198006588
0.0133201,10.999992920611758,12.61721551270918,2.8763170835675984e-05,0.00043933872996975164,10.511267478112554
0.0133301,10.999997081007727,12.572071264614786,2.8762878927557475e-05,0.000428214650549061,10.519760329030733
0.0133401,10.999994479515864,12.526430692673697,2.876256278055387e-05,0.00041686387308804745,10.528405581304446
0.0133501,10.99999283145078,12.48029559869755,2.8762222625062198e-05,0.000405389043481095,10.53719636923709
0.0133601,10.999998949136161,12.433667804020853,2.876185870998583e-05,0.0003938841884374209,10.546129056781727
0.0133701,10.999993089725251,12.386549149429102,2.8761471300607568e-05,0.0003820942972903826,10.555196752932474
0.0133801,10.999993171556342,12.3389414950861,2.8761060680720527e-05,0.0003702475896296863,10.564397544955764
0.0133901,10.999998615203776,12.290846720460525,2.8760627155457655e-05,0.0003583397562536995,10.573725413006986
0.0134001,10.999992006283593,12.242266724251726,2.876017104347091e-05,0.00034615830696806696,10.583175042131332
0.0134101,10.99999400521935,12.193203424314772,2.87596926868331e-05,0.00033395192412398147,10.5927413512387
0.0134201,10.999996222288377,12.143658757584738,2.8759192442019175e-05,0.00032162599022595486,10.602419850849422
0.0134301,10.999991290753432,12.093634680000227,2.8758670687958826e-05,0.0003090942569324799,10.612206304991817
0.0134401,10.999995398692064,12.043133166426166,2.8758127818102173e-05,0.00029654076226370125,10.622094643518151
0.0134501,10.999994071233129,11.992156210575843,2.8757564248163373e-05,0.0002838108234053673,10.632078770783469
0.0134601,10.999991006864535,11.940705824932184,2.8756980408484727e-05,0.00027094163481972534,10.642156216065418
0.0134701,10.999997419923607,11.888784040668323,2.8756376751714082e-05,0.00025805393845955687,10.652319115083936
0.0134801,10.999992223394297,11.836392907567395,2.8755753744984384e-05,0.00024493449674539594,10.662565044067762
0.0134901,10.999991220252491,11.783534493941627,2.8755111876832446e-05,0.0002317410187374566,10.67288532253073
0.0135001,10.999999856488202,11.730210886550681,2.875445165228044e-05,0.000218529676543374,10.683278404517342
0.0135101,10.999990742246466,11.676424190519272,2.8753773592696836e-05,0.00020503831200282554,10.693736566079517
0.0135201,10.999991998191728,11.622176529254062,2.875307824190705e-05,0.0001915340323339364,10.704253718468113
0.0135301,10.999996800811257,11.567470044359835,2.875236615521597e-05,0.00017795640549870013,10.714827566500096
0.0135401,10.999989693118,11.512306895554934,2.87516379101947e-05,0.00016416458483616906,10.725449407313757
0.0135501,10.999993409323679,11.456689260586021,2.8750894098992615e-05,0.00015036329714143476,10.736116143504866
0.0135601,10.999994044217686,11.400619335142098,2.875013533200412e-05,0.00013643485221138352,10.746820745826474
0.0135701,10.999989142921455,11.344099332767811,2.8749362235103514e-05,0.00012235659551543005,10.757559315765308
0.0135801,10.999995523380825,11.287131484776069,2.874857545258011e-05,0.00010827238264479757,10.76832584070774
0.0135901,10.999991652047246,11.229718040159982,2.874777564102751e-05,9.400893253395549e-05,10.779112637264381
0.0136001,10.999989159879638,11.17186126550402,2.8746963477477483e-05,7.965853738257158e-05,10.789916683438642
0.0136101,10.999998410907345,11.113563444894584,2.874613965129304e-05,6.530575393172834e-05,10.80073099144798
0.0136201,10.999989691171448,11.05482687982982,2.8745304868216613e-05,5.0723439609451884e-05,10.811550920515238
0.0136301,10.999989813248044,10.995653889128729,2.874445985031837e-05,3.6115463097743654e-05,10.822369651112568
0.0136401,10.999997960968367,10.936046808839677,2.8743605330088673e-05,2.1478422956995704e-05,10.833182055803755
0.0136501,10.999988229717374,10.87600799214812,2.8742742058233732e-05,6.623988826475046e-06,10.843982697226602
0.0136601,10.999991173034427,10.81553980928374,2.8741870796879176e-05,-8.226770947570778e-06,10.854764644360785
0.0136701,10.999994507222132,10.754644647426861,2.874099232242606e-05,-2.3157148939189363e-05,10.865524125436938
0.0136801,10.999987336788399,10.693324910614209,2.8740107479960742e-05,-3.824291529984796e-05,10.876251711479224
0.0136901,10.999993309716213,10.63158301964398,2.8739217694190823e-05,-5.331984973734166e-05,10.886938219569466
0.0137001,10.999991483868598,10.569421411980331,2.8738324697276297e-05,-6.852164462135101e-05,10.897567141210525
0.0137101,10.999987082182576,10.506842541657079,2.8737430248923013e-05,-8.381330296944114e-05,10.908121969903046
0.0137201,10.999996293956464,10.44384887918088,2.873653612630243e-05,-9.908638470003053e-05,10.91858919048374
0.0137301,10.99998896018807,10.380442911433665,2.873564411988119e-05,-0.00011452505832002618,10.928950553586942
0.0137401,10.99998753610935,10.316627141574475,2.8734756042659667e-05,-0.00012998908057085278,10.939192530042286
0.0137501,10.999999798571235,10.252404088940622,2.873387372296679e-05,-0.0001454269948730342,10.949298725188685
0.0137601,10.99998700609856,10.187776288948275,2.8732998997447654e-05,-0.0001610645067394983,10.959251991100164
0.0137701,10.999988768905412,10.122746292992298,2.873213372517959e-05,-0.0001766669328027894,10.96903877668562
0.0137801,10.99999555885115,10.0573166683456,2.8731279775460994e-05,-0.00019228420967246041,10.97864189162755
0.0137901,10.999985691871725,9.991489998057718,2.8730439026861988e-05,-0.00020803583020131635,10.9880452998699
0.0138001,10.999990850750395,9.925268880852881,2.8729613374355063e-05,-0.0002237423439220521,10.997233573788998
0.0138101,10.999991819758817,9.858655931027412,2.8728804719031737e-05,-0.00023950263017716346,11.006190643114346
0.0138201,10.999985087848458,9.791653778346515,2.872801497117227e-05,-0.00025533381874755093,11.014899523038242
0.0138301,10.999993851383131,9.724265067940431,2.872724605239332e-05,-0.00027110982251346295,11.023345001967623
0.0138401,10.999988651958619,9.656492460200088,2.8726499886270306e-05,-0.00028697645291367156,11.031510916011253
0.0138501,10.999985264154807,9.588338630671974,2.8725778404703216e-05,-0.00030285243822635467,11.03938055956548
0.0138601,10.999997839819207,9.51980626995258,2.8725083545619696e-05,-0.000318663128017948,11.046938527827558
0.0138701,10.99998612612532,9.450898083582176,2.8724417243931566e-05,-0.000334599202282516,11.054168063392742
0.0138801,10.999986290419027,9.381616791937956,2.872378144373939e-05,-0.0003504850576181147,11.061053405237898
0.0138901,10.999997282395121,9.311965130126698,2.8723178087095796e-05,-0.00036632107951270346,11.06757822502282
0.0139001,10.999984312660143,9.241945847876737,2.872260911197831e-05,-0.00038226395838030414,11.073725347870038
0.0139101,10.999988235490425,9.171561709429447,2.8722076460439563e-05,-0.0003981246768662506,11.0794800554782
0.0139201,10.999992748166664,9.1008154934301,2.872158206638597e-05,-0.0004139707726518847,11.084825339839089
0.0139301,10.99998328140846,9.029709992818168,2.872112785858957e-05,-0.0004298635846458826,11.089746383735255
0.0139401,10.999991167160768,8.95824801471705,2.8720715766744807e-05,-0.00044566415435412087,11.09422517019348
0.0139501,10.999988859506479,8.886432380323297,2.8720347704301386e-05,-0.0004614832081366118,11.0982463383447
0.0139601,10.999983101379792,8.814265924795174,2.8720025581498064e-05,-0.00047729095479803036,11.101794010029014
0.0139701,10.999995151888898,8.74175149714078,2.8719751296497525e-05,-0.0004929964332331461,11.104850959290141
0.0139801,10.99998568680008,8.668891960105558,2.87195267348491e-05,-0.0005087513753863449,11.107403667116662
0.0139901,10.999983840470902,8.595690190059267,2.8719353770131585e-05,-0.00052443917792885,11.10943361147097
0.0140001,10.999999741112942,8.522149076882455,2.8719234262398577e-05,-0.000540016684685336,11.110925831630608
0.0140101,10.999983299537904,8.44827152385235,2.871917005028306e-05,-0.0005556686488608396,11.11186410406078
0.0140201,10.999985565192564,8.374060447528228,2.8719162961143854e-05,-0.0005712018214478134,11.112232599273003
0.0140301,10.999994340299493,8.299518777636338,2.871921480074298e-05,-0.000586656331599896,11.112015774726906
0.0140401,10.999981766039925,8.224649456954152,2.8719327349421364e-05,-0.0006021290089666308,11.111198138552645
0.0140501,10.99998834040078,8.149455441194263,2.8719502373022435e-05,-0.0006174731306948176,11.109763067966586
0.0140601,10.999989661352116,8.073939698887658,2.8719741608670586e-05,-0.0006327680946031467,11.107695918626678
0.0140701,10.999981153184484,7.998105211266545,2.8720046768042173e-05,-0.0006480272593095905,11.104979815345756
0.0140801,10.999992229033127,7.921954972146631,2.8720419538190358e-05,-0.0006631482449615212,11.101600433817413
0.0140901,10.999985773323921,7.845491987808986,2.8720861574288194e-05,-0.0006782474306512861,11.09754207751582
0.0141001,10.999981526142045,7.768719276881287,2.8721374503996006e-05,-0.0006932592398696072,11.092788572258325
0.0141101,10.999997291850804,7.691639870218718,2.8721959923176996e-05,-0.0007081234090224971,11.087326243175823
0.0141201,10.99998274376706,7.614256810784276,2.8722619390787633e-05,-0.0007229909734208677,11.081138668005957
0.0141301,10.999982948114507,7.536573153528629,2.8723354437083876e-05,-0.0007377220353391673,11.074210116538774
0.0141401,10.999996645895056,7.458591965269573,2.872416655044656e-05,-0.0007523163129670612,11.066527682699219
0.0141501,10.999980638468902,7.3803163245708765,2.8725057181248977e-05,-0.000766896738106793,11.058074607727052
0.0141601,10.999985480080717,7.301749321620812,2.8726027744064637e-05,-0.000781314178157632,11.048838015982703
0.0141701,10.999991117142155,7.2228940581101275,2.8727079610381206e-05,-0.0007956208843998508,11.038800162214164
0.0141801,10.999979521194229,7.143753647109611,2.8728214106660302e-05,-0.0008098643207749981,11.027949038700068
0.0141901,10.999989180548852,7.06433121294716,2.872943251944716e-05,-0.0008239358458160523,11.016270601328875
0.0142001,10.999986454582166,6.984629891084505,2.8730736084067323e-05,-0.0008379205307071856,11.003747490828188
0.0142101,10.999979453434081,6.904652827993346,2.873212599173034e-05,-0.0008517950915738321,10.990369393538577
0.0142201,10.999994105316214,6.824403181031197,2.873360338657798e-05,-0.0008654890519614333,10.976117877796273
0.0142301,10.999982722828522,6.743884118316712,2.8735169356454013e-05,-0.0008791178980917185,10.960983757211539
0.0142401,10.999980494161917,6.663098818604615,2.873682494201214e-05,-0.000892592381504198,10.944949181006132
0.0142501,10.999999689718777,6.582050471160212,2.873857112967672e-05,-0.0009058792786027798,10.928001240652039
0.0142601,10.999979984165236,6.500742275633488,2.874040884942886e-05,-0.0009191177153814524,10.91012915016422
0.0142701,10.999982699597593,6.419177441932765,2.87423389751031e-05,-0.0009321616625927713,10.891316239663261
0.0142801,10.999993263938785,6.337359190098039,2.8744362325046266e-05,-0.0009450407613434128,10.87155187398779
0.0142901,10.999978298306704,6.255290750173778,2.8746479654187112e-05,-0.0009578269695828561,10.850819016520893
0.0143001,10.999986122979823,6.172975362081474,2.8748691662101345e-05,-0.0009704107210405912,10.829107922051232
0.0143101,10.999987779226304,6.090416275491702,2.875099898279713e-05,-0.0009828502031304874,10.806407490018607
0.0143201,10.999977722165792,6.007616749695842,2.8753402184893066e-05,-0.000995155074340593,10.782700277202885
0.0143301,10.999990814347623,5.92458005347738,2.87559017803614e-05,-0.0010072498233805215,10.757978280549992
0.0143401,10.999983296296453,5.841309464982924,2.875849820570278e-05,-0.0010192187171211883,10.732225465715974
0.0143501,10.999978309630771,5.757808271592703,2.876119183674189e-05,-0.0010310140312731729,10.705433435256118
0.0143601,10.999996820331257,5.674079769790872,2.87639829807488e-05,-0.0010425918753706755,10.67758494021579
0.0143701,10.999979873008764,5.590127265035316,2.8766871869329024e-05,-0.0010540601089172681,10.648672599853041
0.0143801,10.999980111351618,5.505954071627157,2.8769858671399543e-05,-0.0010653185840454368,10.618685360527795
0.0143901,10.999996113314017,5.421563512579964,2.877294347916807e-05,-0.0010763667454523102,10.587607936504101
0.0144001,10.999977564148558,5.3369589194884925,2.877612631208812e-05,-0.001087291025830854,10.555433895676272
0.0144101,10.999983174536201,5.252143632397217,2.8779407117951337e-05,-0.0010979863653008052,10.522146726685122
0.0144201,10.999989772501657,5.167120999668445,2.8782785767643247e-05,-0.001108488792239458,10.487738052018061
0.0144301,10.999976421217978,5.081894377850141,2.8786262056316414e-05,-0.001118831098960768,10.452200725466046
0.0144401,10.999987542756832,4.996467131543382,2.8789835702377066e-05,-0.001128938036483138,10.415517708065439
0.0144501,10.999984502400325,4.910842633269606,2.8793506346189197e-05,-0.0011388673074678893,10.377686213013261
0.0144601,10.99997649223732,4.825024263337365,2.8797273550391993e-05,-0.0011486030782270253,10.338688004932603
0.0144701,10.99999325576766,4.739015409708984,2.880113679675112e-05,-0.0011580974203228,10.298521513946818
0.0144801,10.999980355586096,4.652819467866718,2.8805095486050994e-05,-0.0011674271869452741,10.257168953833693
0.0144901,10.999977821557042,4.566439840678761,2.880914894116449e-05,-0.001176532960435892,10.214624521102154
0.0145001,10.999999649366751,4.479879938264893,2.8813296402090724e-05,-0.0011853925698450004,10.170882740191182
0.0145101,10.999977381106314,4.393143177861851,2.881753702279397e-05,-0.0011940966557368769,10.125928555564867
0.0145201,10.999980449680912,4.306232983688401,2.8821869880332382e-05,-0.0012025501104584108,10.079759198582723
0.0145301,10.999992433944598,4.219152786810218,2.882629396377451e-05,-0.0012107717470400806,10.032358262036306
