time_s,rp_x_mm,rp_y_mm,rp_z_mm,v_x_mm_s,v_y_mm_s,v_z_mm_s,s_displacement_mm,v_s_mm_s,rocking_angle_deg,omega_rock_rad_s,command_rocking_deg,Fmag1_N,Fmag2_N,Fmag3_N,Mmag1_Nmm,Mmag2_Nmm,Mmag3_Nmm
0.012430000000000002,-10.395306681991428,-3.4779085341831615,-10.173945438605433,32.88184324218751,-1.602157720316779,6.706402696885005,0.2006830431401428,33.59249534571631,24.564664304689874,-152.36391884908562,14.48597755283281,2.5993020322000003e-05,-1.6462501959000001e-06,5.524466379700001e-06,0.00036200664731999926,0.0001555383104800014,-0.002083562000099997
0.012440000000000001,-10.394977711221475,-3.4779245032578614,-10.173878339805091,32.90935971720378,-1.5914200054917498,6.71334762229637,0.20101912078664888,33.6201362325871,24.47621319423913,-156.07993932732845,14.489697353288545,2.6010872845000002e-05,-1.6473808732000002e-06,5.5282606930000005e-06,0.00035759365154999925,0.0001636528830000014,-0.002065663450599997
0.012450000000000001,-10.394648487804034,-3.4779403628284693,-10.173811172717805,32.936927054850266,-1.5807991491459024,6.720354843591761,0.20135545248618522,33.64784692731508,24.38564397581963,-159.76139394776536,14.492845125303107,2.6029088110000003e-05,-1.6485345245000002e-06,5.532132102100001e-06,0.0003531358008799992,0.0001717139409500014,-0.002047501792299997
0.01246,-10.394318980557134,-3.4779561195522124,-10.173743932342006,32.96455034138997,-1.5702943765597868,6.727425658830714,0.2016920701305166,33.67563261695547,24.292961731897567,-163.40859200440735,14.495420744607848,2.6047657926e-05,-1.6497106312e-06,5.5360788665e-06,0.00034862581149,0.0001797227449,-0.0020290454889
0.01247,-10.393989205876997,-3.477971769585269,-10.173676627413318,32.992224474498606,-1.5599104936338353,6.734558281156752,0.20202895566206894,33.70348824660582,24.198202032400008,-167.02013701631327,14.49742410952173,2.6066573996e-05,-1.6509086675e-06,5.5400992223e-06,0.00034403095128,0.00018768954705,-0.0020101575392
0.012480000000000002,-10.393659132356236,-3.4779873176900673,-10.17360924176901,33.01995458645545,-1.5496479620336356,6.741754030475083,0.2023661433914024,33.73141912922718,24.101365975911904,-170.59611737440568,14.498855140955333,2.6085827891000002e-05,-1.6521280999000002e-06,5.544191378500001e-06,0.0003394110891099992,0.00019559214031000135,-0.0019910881247999965
0.012490000000000001,-10.393328775745198,-3.478002764271182,-10.173541785324245,33.047741920629434,-1.5395090595580903,6.749011774457297,0.20270361590943595,33.759426384583996,24.00248566510789,-174.13582003319866,14.499713782413988,2.6105411096000003e-05,-1.6533683888000002e-06,5.548353524900001e-06,0.0003347251634999992,0.00020344339365000136,-0.0019716650577999966
0.0125,-10.392998181448522,-3.4780181079158865,-10.173474264344403,33.07558008123328,-1.5294975693579067,6.75633083096257,0.20304132750114542,33.78750386097625,23.901590728614224,-177.6381591357086,14.5,2.6125314989e-05,-1.6546289882e-06,5.5525838293e-06,0.00032995706375,0.00021124737587,-0.0019518217863
0.01251,-10.392667273452291,-3.4780333542560387,-10.173406658890155,33.10348185544615,-1.5196135443341288,6.763712078673752,0.20337935686293626,33.81566422786415,23.798681117217086,-181.10335615538867,14.499713782413988,2.6145530841e-05,-1.6559093454e-06,5.5568804363e-06,0.00032518415627,0.00021897691799,-0.0019318794177
0.012520000000000002,-10.39233611301432,-3.478048500471801,-10.17333898891124,33.13143445696796,-1.5098606033918578,6.771153198027435,0.20371763987620276,33.843894744705196,23.693799338290866,-184.53030456702257,14.498855140955333,2.6166049850000003e-05,-1.6572089029000001e-06,5.561241475400001e-06,0.00032033110973999913,0.00022665575313000132,-0.0019115248570999966
0.012530000000000001,-10.392004653601683,-3.4780635512291194,-10.173271238153033,33.159450673417425,-1.500239680988275,6.778656044388532,0.20405622563136477,33.87220833855389,23.586947867437104,-187.91891777173936,14.49742410952173,2.6186863118000004e-05,-1.6585270970000002e-06,5.5656650552000005e-06,0.0003154157808499991,0.0002342766750400013,-0.0018908326894999962
0.01254,-10.391672911098455,-3.4780785069829023,-10.173203409170151,33.187524107688624,-1.4907529998284792,6.78621897521125,0.20439509811917983,33.90059856065798,23.478158235251815,-191.26853459408395,14.495420744607848,2.6207961661e-05,-1.6598633588e-06,5.5701492662e-06,0.00031048198318,0.00024182433529,-0.0018699834034
0.01255,-10.391340901355692,-3.4780933663627707,-10.17313551568773,33.215652178783955,-1.4814035644656025,6.793841284422117,0.20473423893194478,33.92906293051202,23.367461090377915,-194.578333198378,14.492845125303107,2.6229336434e-05,-1.6612171155e-06,5.5746921865e-06,0.00030547092212,0.000249316181,-0.0018487344232
0.012560000000000002,-10.391008592561317,-3.478108134917017,-10.173067533958351,33.243840072722264,-1.4721922638896643,6.801523429946901,0.20507368439768914,33.9576066611077,23.25486104889381,-197.84824314584634,14.489697353288543,2.6250978308000004e-05,-1.6625877888000003e-06,5.579291875300001e-06,0.0003004177927399991,0.0002567399536300013,-0.0018272311000999963
0.012570000000000001,-10.390676031481876,-3.478122810839176,-10.172999484016747,33.27208638538502,-1.4631218795440804,6.809263988265992,0.20541338459036407,33.98622825824109,23.140400912036977,-201.07742125774263,14.485977552832809,2.6272878092000003e-05,-1.6639747966000002e-06,5.583946379300001e-06,0.00029533238259999914,0.00026409137740000127,-0.0018055131133999961
0.012580000000000001,-10.390343156437089,-3.478137397778323,-10.172931349542424,33.300392537434895,-1.454193114772372,6.8170639140998,0.2057534033392457,34.01492935046571,23.024081489100947,-204.2658459695196,14.481685870787253,2.6295026543000004e-05,-1.6653775536000002e-06,5.588653734300001e-06,0.00029017268771999906,0.00027138199045000127,-0.001783408545399996
0.01259,-10.390010029136084,-3.4781518948979913,-10.172863143149302,33.32875708516439,-1.4454097688187488,6.824920813624065,0.20609367772989887,34.04370826652686,22.905949476192777,-207.4123763874694,14.476822476580137,2.6317414347e-05,-1.6667954699e-06,5.5934119605e-06,0.00028499142975,0.00027859486664,-0.0017611334803
0.012600000000000002,-10.389676587832122,-3.4781663058111496,-10.172794852214436,33.35718150201245,-1.4367714069009925,6.8328356612660075,0.20643427088702654,34.07256662021897,22.786006651803227,-210.51732223577622,14.471387562209935,2.6340032154000005e-05,-1.6682279533000003e-06,5.598219070700001e-06,0.0002797639470599991,0.00028573604859000125,-0.0017385867332999961
0.012610000000000001,-10.38934286339593,-3.4781806319671777,-10.172726483031353,33.385666940737124,-1.428281114663017,6.840807735070124,0.20677515145589756,34.101505577945915,22.664285835897356,-213.579778116594,14.465381342237764,2.6362870568000002e-05,-1.6696744086000002e-06,5.603073068000001e-06,0.0002744652557299991,0.00029281154592000123,-0.001715667114799996
0.012620000000000001,-10.38900888674887,-3.478194872054669,-10.172658038239717,33.41420317039208,-1.419941683076222,6.848834856310245,0.20711628861980008,34.1305148719361,22.540825479532273,-216.59903080158327,14.458804053778902,2.6385920141000004e-05,-1.6711342376000002e-06,5.607971944300001e-06,0.0002691657653599991,0.0002998001522600012,-0.001692661338599996
0.01263,-10.388674581172475,-3.478209031497934,-10.172589505144906,33.44280687204997,-1.4117525228288434,6.856918512937758,0.20745776024690757,34.15961105989088,22.415626339120617,-219.57531703922768,14.451655956493433,2.6409171408e-05,-1.6726068407e-06,5.612913688e-06,0.00026380599396,0.00030671746869,-0.0016693274381
0.01264,-10.388340023427682,-3.4782231076811243,-10.172520900165788,33.47146133677165,-1.4037178911760118,6.86505625453949,0.20779948782847601,34.18877758399363,22.28873523821331,-222.50747565928978,14.443937332576,2.6432614868e-05,-1.6740916163e-06,5.6178962796e-06,0.00025838688642,0.00031356200359,-0.001645670178
0.012650000000000002,-10.388005151538351,-3.4782371060042774,-10.172452206876565,33.50017948756709,-1.3958373724768083,6.8732491106978095,0.20814153561273518,34.21802724865342,22.160153986633414,-225.39577227637696,14.435648486744658,2.6456240987000004e-05,-1.6755879604000001e-06,5.622917693100001e-06,0.0002529705594999991,0.00032031572895000116,-0.001621941052499996
0.012660000000000001,-10.387669996549166,-3.4782510260873414,-10.17238342791952,33.528954872549555,-1.3881132693629785,6.8814953767818885,0.20848387271962404,34.2473535436963,22.029921294835074,-228.23949931674372,14.42678974622885,2.6480040233000004e-05,-1.6770952694000002e-06,5.627975902300001e-06,0.000247488507959999,0.00032699597035000115,-0.001597863208599996
0.01267,-10.387334589496987,-3.4782648685183015,-10.172314577079707,33.557784790541035,-1.3805485400861217,6.889794279544153,0.2088264660245005,34.276753854485854,21.898074706619003,-231.0378546973677,14.417361460756485,2.6504003045e-05,-1.6786129378e-06,5.6330688753e-06,0.00024196789359,0.00033359441045,-0.0015735471899
0.01268,-10.386998853280025,-3.4782786367947764,-10.172245634183174,33.586674617919925,-1.37314273481369,6.898145453948975,0.20916939520256342,34.306233326315386,21.764613464818726,-233.79116062684324,14.40736400254012,2.6528119856e-05,-1.6801403595e-06,5.6381945786e-06,0.00023643619915,0.00034010279286,-0.0015491036712
0.012690000000000002,-10.386662850235577,-3.478292331155132,-10.1721766157169,33.615615164388025,-1.365899015706379,6.906547349446616,0.20951259598892183,34.33578286067219,21.629589365132386,-236.49843876230105,14.396797766262296,2.6552381109000003e-05,-1.6816769294000003e-06,5.643350981000001e-06,0.00023084208059999902,0.0003465331964000011,-0.0015243266270999957
0.012700000000000001,-10.38632654778817,-3.4783059550683215,-10.17210750518198,33.64461943042897,-1.35881782821196,6.915001044315763,0.20985610382429823,34.36541540094843,21.493004313523713,-239.1596937954652,14.385663169059928,2.6576777232000003e-05,-1.6832220412000002e-06,5.648536048500001e-06,0.00022523037555999902,0.0003528733216000011,-0.0014993969225999956
0.01271,-10.385989963598437,-3.478319507876904,-10.172038315372419,33.67367060311777,-1.3519014377671696,6.923503071207118,0.2101998987716232,34.39511395364074,21.354909023125586,-241.77428326209917,14.373960650507843,2.6601298673e-05,-1.6847750899e-06,5.6537477504e-06,0.00021959363637,0.00035912391509,-0.0014742846983
0.01272,-10.385653080005193,-3.47833299395075,-10.171969033465327,33.70278168071426,-1.345150350727188,6.932055474354397,0.21054400100404508,34.42489166416726,21.215306567954762,-244.34219293855296,14.361690672601442,2.6625935896e-05,-1.6863354716e-06,5.6589840603e-06,0.00021389784754,0.00036529219703,-0.0014488546535
0.012730000000000002,-10.385315883488666,-3.4783464129657453,-10.171899669602002,33.731946178826234,-1.338566766140195,6.94065556673262,0.2108884215963337,34.45474178037276,21.07423503820604,-246.86279471867113,14.348853719738436,2.6650679368000004e-05,-1.6879025825000002e-06,5.6642429521000006e-06,0.000208205616189999,0.00037136227931000104,-0.0014233576956999958
0.012740000000000001,-10.384978435053968,-3.4783597655478107,-10.171830222753007,33.761161362948954,-1.3321521041011801,6.949302542970447,0.21123310124272487,34.484661553311774,20.931733079995333,-249.33570984495896,14.335450298699751,2.6675519596000003e-05,-1.6894758214000002e-06,5.669522408100001e-06,0.000202474323879999,0.00037734313833000103,-0.0013976238545999956
0.012750000000000001,-10.384640672235058,-3.478373056036699,-10.171760683786534,33.79042885787399,-1.3259069653617006,6.9579960984124085,0.21157810309070668,34.514652543166896,20.787804683844374,-251.76086793865974,14.321480938629495,2.6700447113000004e-05,-1.6910545887000001e-06,5.6748204161000005e-06,0.00019668742325999899,0.000383237525960001,-0.0013715883813999955
0.01276,-10.38430264266801,-3.4783862838307757,-10.171691065588655,33.81974703882288,-1.319833697578995,6.966734622963799,0.21192337792313481,34.54471297477301,20.642503522834684,-254.13759106324738,14.306946191014086,2.6725452472e-05,-1.692638286e-06,5.6801349684e-06,0.00019092535554,0.00038902636111,-0.0013455718764
0.012770000000000002,-10.383964283807648,-3.478399453241567,-10.171621351524744,33.849117532924765,-1.3139318918092664,6.975518779292599,0.21226899051980672,34.574844548878275,20.49582808924255,-256.4660759154233,14.291846629660467,2.6750526285000002e-05,-1.6942263188000002e-06,5.685464069600001e-06,0.000185110148309999,0.000394726072070001,-0.0013192648206999955
0.012780000000000001,-10.38362565827905,-3.47841256276526,-10.171551554521727,33.878534893651896,-1.3082046679097628,6.984345511127049,0.21261487696585876,34.60504150689229,20.347835920469603,-258.7454092061961,14.276182850673475,2.6775659197000002e-05,-1.6958180946000002e-06,5.690805731400001e-06,0.000179260472759999,0.00040033158815000095,-0.0012927426277999955
0.012790000000000001,-10.383286718289199,-3.4784256176179156,-10.171481665382249,33.908004563193636,-1.3026514416625115,6.993215502028422,0.21296108615157644,34.63530926762776,20.198526657933687,-260.97589581867754,14.259955472432278,2.6800841896000005e-05,-1.6974130237000003e-06,5.6961579749000005e-06,0.00017342172182999898,0.0004058322737800009,-0.0012661856100999954
0.0128,-10.382947465333375,-3.478438617521148,-10.171411683089971,33.93752001777931,-1.2972739429279607,7.002127457223116,0.21330761681082258,34.665641300359624,20.04794262145392,-263.15703103507053,14.243165135565985,2.6826065141e-05,-1.6990105207e-06,5.7015188359e-06,0.00016753336149,0.000411239986,-0.0012393549612
0.01281,-10.382607960628679,-3.478451563140956,-10.171341621602615,33.96707470995868,-1.2920741953521304,7.011078639837194,0.21365440632358912,34.69603077018145,19.896125119550028,-265.28818542428724,14.225812502928344,2.6851319734e-05,-1.7006100031e-06,5.7068863596e-06,0.00016163178037,0.00041654636676,-0.0012123957179
0.012820000000000002,-10.382268141366474,-3.4784644596623617,-10.17127146421719,33.996681719428175,-1.287051593767801,7.020070706100466,0.21400151979507825,34.726490752779725,19.743076319140012,-267.3697320819174,14.207898259571577,2.6876596546000005e-05,-1.7022108927000002e-06,5.712258605500001e-06,0.00015572716149999896,0.00042174844503000086,-0.0011853485306999951
0.012830000000000001,-10.381928040688578,-3.478477304705758,-10.171201220210676,34.026327943793405,-1.2822081411700774,7.029100560986556,0.2143489227975351,34.75700793819562,19.58885166397695,-269.40091361956854,14.189423112719341,2.6901886523000004e-05,-1.7038126162000003e-06,5.717633649500001e-06,0.00014977650985999896,0.00042685390069000087,-0.0011580450288999952
0.01284,-10.38158761049818,-3.4784901043662324,-10.171130884001998,34.05601888540678,-1.2775443706095326,7.038168924235407,0.21469666382182753,34.78758788056769,19.433453044254957,-271.3817989239616,14.170387791738804,2.6927180671e-05,-1.7054146037e-06,5.7230095799e-06,0.00014383395528,0.00043185148698,-0.0011306994193
0.01285,-10.381246897137087,-3.478502857460133,-10.171060454648398,34.08575178765191,-1.2730607397785891,7.047273528727779,0.2150446977478108,34.81822744655037,19.276921687804098,-273.3121606562403,14.150793048111836,2.6952470082e-05,-1.7070162913e-06,5.7283845036e-06,0.00013787436762,0.00043674511222,-0.0011032134546
0.012860000000000002,-10.380905902444443,-3.4785155656019313,-10.170989938710813,34.11552008232965,-1.2687591872900497,7.056412575310603,0.21539302151842626,34.848919970295256,19.119302717929266,-275.19144081930136,14.130639655405364,2.6977745933000002e-05,-1.7086171201000002e-06,5.733756545400001e-06,0.00013187236245999895,0.0004415386751500008,-0.0010754888524999952
0.012870000000000001,-10.38056459299583,-3.4785282330107705,-10.1709193268224,34.145329279039174,-1.2646393942507985,7.065586801157352,0.21574166996971808,34.87967096395575,18.96059729398005,-277.0198340629684,14.109928409240831,2.7002999475000003e-05,-1.7102165359000001e-06,5.739123845500001e-06,0.00012589980479999898,0.0004462184407400008,-0.0010478084676999952
0.01288,-10.380223002294665,-3.4785408591999625,-10.170848628350537,34.175173867662224,-1.2607025998779577,7.07479355411247,0.21609060841919253,34.91047457442769,18.80086190763778,-278.7969053303192,14.08866012726277,2.7028222064e-05,-1.7118139914e-06,5.7444845672e-06,0.00011989620706,0.00045079440734,-0.0010199360561
0.01289,-10.379881081903486,-3.4785534474466346,-10.170777830185843,34.20505554648712,-1.2569491482365687,7.084033108665966,0.21643988707813744,34.9413325379455,18.64009731948359,-280.52265460050296,14.066835649106533,2.7053405146e-05,-1.7134089447e-06,5.7498368922e-06,0.00011386266383,0.00045526560976,-0.00099187748867
0.012900000000000002,-10.379538910051991,-3.4785659982065598,-10.170706949181575,34.2349687801785,-1.2533799733903668,7.093302798589073,0.21678942610367777,34.97223895499771,18.47836379948247,-282.1966663628005,14.044455836365143,2.7078540260000003e-05,-1.7150008600000003e-06,5.755179022000001e-06,0.00010786226084999895,0.00045962066891000073,-0.0009638802323799951
0.012910000000000001,-10.379196393669915,-3.478578515664688,-10.170635964764198,34.26491532126169,-1.2499950092486796,7.10260291335204,0.2171393208861236,35.0031955925168,18.31566170546811,-283.81914415908125,14.021521572555303,2.7103619061000004e-05,-1.7165892087000001e-06,5.760509183500001e-06,0.00010182564667999896,0.0004638704377900007,-0.0009356745281899952
0.012920000000000001,-10.378853579168771,-3.4785909995963302,-10.170564890917204,34.29489237892434,-1.2467955492372864,7.1119316408001945,0.2174895231994408,35.03419942985045,18.15203311899501,-285.3895806026575,13.998033763082468,2.7128633303000003e-05,-1.7181734687000001e-06,5.765825623700001e-06,9.578039312299895e-05,0.00046800978616000073,-0.0009073695005099951
0.01293,-10.378510498393828,-3.4786034516400943,-10.17049372680412,34.32489717190213,-1.2437816249458877,7.1212871582907225,0.21784000222861752,35.065247375469724,17.98752538362666,-286.9079498834281,13.973993335205138,2.7153574851e-05,-1.7197531246e-06,5.7711266138e-06,8.9754305763e-05,0.0004720336389,-0.00087907436694
0.012940000000000002,-10.37816708783376,-3.4786158759629218,-10.170422466688837,34.354931442905006,-1.240953394233915,7.13066976999495,0.21819082142635385,35.09634120362226,17.8221383439715,-288.37427871868044,13.949401237998238,2.7178435697000003e-05,-1.7213276693000003e-06,5.776410451600001e-06,8.369567887899895e-05,0.00047594936216000064,-0.000850589228519995
0.012950000000000001,-10.377823411040316,-3.478628271199166,-10.170351116318225,34.384989634026425,-1.2383120955679148,7.140076305770876,0.2185419174714587,35.12747490702307,17.65592976701909,-289.78809669646796,13.924258442315669,2.7203207936000002e-05,-1.7228966021000003e-06,5.781675457400001e-06,7.764968886599895e-05,0.00047974964404000066,-0.000822091233109995
0.012960000000000001,-10.37747938954357,-3.478640642437025,-10.17027966621636,34.41507350472994,-1.23585664364788,7.149507557030795,0.21889336925337333,35.15865030050908,17.48890243186731,-291.1497816783901,13.898565940751945,2.7227883796000002e-05,-1.7244594309000002e-06,5.786919979200001e-06,7.160889766799894e-05,0.00048343491687000064,-0.000793552447039995
0.01297,-10.377135084832608,-3.47865299038704,-10.1702081192487,34.44518026158086,-1.233588246035399,7.158961221018191,0.2192451161909015,35.18986425376113,17.32110067621145,-292.45891300997954,13.872324747603038,2.7252455636e-05,-1.7260156716e-06,5.7921423928e-06,6.553924694e-05,0.00048700946064,-0.00076484231314
0.01298,-10.376790499220823,-3.4786653148464604,-10.170136485781143,34.47530329930956,-1.2315072052814804,7.168435940022691,0.2195971538621115,35.22111005517588,17.15257199282011,-293.7153028039235,13.845535898826322,2.7276915931e-05,-1.7275648477e-06,5.7973410991e-06,5.9503441823e-05,0.0004904641867,-0.00073620531411
0.012990000000000002,-10.376445583536105,-3.478677620889038,-10.17006475252438,34.50545202209473,-1.2296127783393858,7.177931091308595,0.21994953334393777,35.252396710705796,16.983312195305924,-294.9192713392918,13.818200451999665,2.7301257303000004e-05,-1.7291064919000003e-06,5.802514529900001e-06,5.345889597099895e-05,0.0004938042342100005,-0.000707477596599995
0.013000000000000001,-10.376100386956807,-3.4786899071680413,-10.169992929075047,34.535609395345055,-1.2279059127171832,7.1874449094136565,0.22030220455001273,35.28370728208222,16.813384724702285,-296.07033683728355,13.790319486279719,2.7325472508000002e-05,-1.7306401453000003e-06,5.807661145400001e-06,4.7389170576998954e-05,0.0004970311993600005,-0.000678597359209995
0.01301,-10.375754875245546,-3.4787021796780757,-10.169921005831732,34.565788632462116,-1.2263861722098455,7.196976776688188,0.2206552032685141,35.31505451415356,16.642790098089016,-297.16876383731756,13.761894102359268,2.7349554431e-05,-1.7321653575e-06,5.8127794338e-06,4.137439461e-05,0.00050013462339,-0.00064987566508
0.01302,-10.3754090826198,-3.478714435225967,-10.169848992397085,34.59597652329057,-1.225053362226133,7.206524448237949,0.2210084939036567,35.346425032273245,16.47158854271758,-298.2143759151159,13.732925422423788,2.7373496116e-05,-1.7336816878e-06,5.8178679166e-06,3.5336987233e-05,0.00050312354754,-0.00062101410447
0.013030000000000002,-10.375062959970885,-3.4787266807272954,-10.169776875446397,34.626178647723336,-1.223907831630885,7.216087788483809,0.22136212759168453,35.377824277417915,16.299778796832406,-299.2071664535713,13.703414590107169,2.7397290745000004e-05,-1.7351887044000001e-06,5.822925144600001e-06,2.929554795199896e-05,0.0005059953271700005,-0.000592086334469995
0.013040000000000001,-10.374716524377673,-3.4787389150567756,-10.169704661618423,34.65639221798367,-1.2229491166305542,7.2256654340998345,0.22171608621174754,35.409249216376175,16.127408574814144,-300.14715639865165,13.673362770446525,2.7420931645000002e-05,-1.7366859846000002e-06,5.827949699300001e-06,2.3295068134998955e-05,0.0005087444249500004,-0.000563267113009995
0.01305,-10.374369837709411,-3.4787511398677022,-10.169632361358786,34.68661061943902,-1.2221770410378774,7.2352545899073295,0.2220703072969519,35.44069280053476,15.954522741632646,-301.03425640903566,13.642771149836262,2.7444412305e-05,-1.7381731161e-06,5.8329401973e-06,1.7275611893e-05,0.00051137709202,-0.00053432703357
0.01306,-10.374022806022,-3.47876335929235,-10.1695599575363,34.716835639874496,-1.2215917010229604,7.244856078231247,0.2224248863731798,35.47215695184729,15.781122563742684,-301.8684951792513,13.61164093598117,2.7467726357e-05,-1.7396496957e-06,5.8378952851e-06,1.1273142706e-05,0.00051388921583,-0.00050540636957
0.013070000000000002,-10.373675508459241,-3.478775572927618,-10.169487467292498,34.7470616776756,-1.221192251055682,7.254467165979458,0.22277974259221758,35.503635582185574,15.607267504957136,-302.64993258832374,13.579973357848786,2.7490867594000002e-05,-1.7411153302000002e-06,5.842813643500001e-06,5.2976891362989625e-06,0.0005162793722700004,-0.000476544995629995
0.013080000000000001,-10.373327865806822,-3.4787877839740813,-10.169414869743639,34.77729432206484,-1.2209784978135725,7.264087252304221,0.22313495782058632,35.535134011569,15.432958644772558,-303.37860837149776,13.547769665620875,2.7513829975000005e-05,-1.7425696369000003e-06,5.8476939881000004e-06,-6.931077648310405e-07,0.0005185514273500005,-0.00044758182460999493
0.013090000000000001,-10.37297992516598,-3.4787999931576756,-10.169342179069803,34.80752696343316,-1.2209504869037204,7.273715443895129,0.2234904831768743,35.56664560463113,15.258240951850361,-304.05446873522925,13.51503113064405,2.7536607605000004e-05,-1.7440122425000003e-06,5.852535066600001e-06,-6.646063603501029e-06,0.0005207002102100004,-0.00041872290000999503
0.0131,-10.372631718678823,-3.4788122030655395,-10.169269398267634,34.83775680941288,-1.2211068845107176,7.283348942109581,0.2238462868195693,35.59816697206203,15.083160650466027,-304.67764265495737,13.48175904537964,2.7559194763e-05,-1.7454427848e-06,5.8573356629e-06,-1.2585880769e-05,0.00052272759732,-0.00038987476271
0.013110000000000002,-10.372283181884564,-3.4788244159720443,-10.169196513857639,34.86798182941578,-1.2214479570643109,7.29298810369845,0.22420243461800346,35.62969622193712,14.907717393737801,-305.24817231614264,13.447954723352584,2.7581585895000002e-05,-1.7468609118000003e-06,5.862094596400001e-06,-1.8537438023001034e-05,0.0005246354762500003,-0.00036094389646999493
0.013120000000000001,-10.37193436448363,-3.478836632404387,-10.169123539353803,34.89820023782236,-1.2219728076963072,7.3026306601305375,0.22455887527915364,35.66123108482741,14.731973866354206,-305.7660636760226,13.41361949909964,2.7603775601000003e-05,-1.7482662817000001e-06,5.866810719500001e-06,-2.4430500652001022e-05,0.0005264180293900004,-0.000332201206749995
0.013130000000000001,-10.371585216773626,-3.478848856485648,-10.16905046123171,34.92841381248192,-1.2226805797230758,7.312276020188509,0.2249156603876677,35.69277312076636,14.555927589153981,-306.23159734887264,13.378754728116666,2.7625758663000004e-05,-1.7496585639000001e-06,5.871482923300001e-06,-3.0324214163001023e-05,0.0005280796164500003,-0.000303421575479995
0.01314,-10.371235803385938,-3.4788610868840983,-10.168977293027702,34.95861695683232,-1.2235710224518954,7.321921916390878,0.22527272395414347,35.724316379950245,14.37964156028247,-306.6445823950431,13.343361786805113,2.7647530028e-05,-1.7510374385e-06,5.8761101338e-06,-3.6217516564e-05,0.00052961998159,-0.00027461109022
0.01315,-10.370886059574138,-3.478873327732744,-10.16890402490229,34.98881145236292,-1.2246431096727604,7.331568704993702,0.22563013148642433,35.755862612080165,14.20311309843687,-307.005366259496,13.307442072417722,2.766908481e-05,-1.7524025959e-06,5.8806913124e-06,-4.2049076924e-05,0.00053103479459,-0.00024600601569
0.013160000000000002,-10.370536002833235,-3.4788855806886394,-10.16883065619221,35.01899068985551,-1.2258960512323736,7.341214540162264,0.22598786614456295,35.78740493285031,14.026390435941572,-307.31399615647194,13.2709970030033,2.7690418306000004e-05,-1.7537537383000002e-06,5.885225459500001e-06,-4.788638463900101e-05,0.0005323283556800002,-0.00021734990646999502
0.013170000000000001,-10.37018568049529,-3.478897846476062,-10.168757201145993,35.049155692500364,-1.227329229209335,7.350856621540212,0.2263458788075015,35.818943721913115,13.849516784326136,-307.5704408911975,13.23402801735079,2.7711525977000004e-05,-1.7550905782000002e-06,5.889711610800001e-06,-5.3702725776001e-05,0.0005334989855200002,-0.00018874688292999507
0.01318,-10.369835027677139,-3.478910128302929,-10.168683642438735,35.0793044120393,-1.2289415977241376,7.360495781654076,0.22670423661255673,35.85047708767154,13.672494405582325,-307.77511110498284,13.19653657493244,2.7732403463e-05,-1.7564128395e-06,5.8941488391e-06,-5.9471244792e-05,0.00053454504915,-0.00016030109894
0.01319,-10.369484094471852,-3.4789224257553193,-10.168609993685712,35.1094312677115,-1.2307320237739,7.370128803911562,0.2270628878041721,35.88199884425746,13.49538123394725,-307.92796523683273,13.15852415584619,2.7753046584e-05,-1.7577202575e-06,5.8985362564e-06,-6.5242031004e-05,0.00053546916786,-0.00013182314177
0.013200000000000002,-10.369132845559335,-3.478934742973261,-10.168536241264094,35.139538027583335,-1.2327001242842632,7.379756996283132,0.22742186994730548,35.91351096550991,13.318177739988904,-308.0291711753188,13.119992260757279,2.7773451328000004e-05,-1.7590125780000001e-06,5.902873010000001e-06,-7.097155088700098e-05,0.0005362693301500001,-0.0001034811039499951
0.013210000000000001,-10.368781283769176,-3.4789470806829343,-10.168462391982958,35.1696257099632,-1.2348441907349341,7.389377081827235,0.22778117891153757,35.9450136599922,13.140928996111617,-308.0790211130926,13.08094241083894,2.7793613866000004e-05,-1.7602895586000002e-06,5.9071582860000005e-06,-7.666706277200099e-05,0.0005369457701300001,-7.524888000599511e-05
0.01322,-10.368429456520607,-3.4789594405279907,-10.168388452677624,35.19968389882311,-1.2371632857663166,7.39898816885262,0.2281407670857543,35.976496515764474,12.963681181400604,-308.0775716426453,13.04137614771238,2.7813530551e-05,-1.7615509682e-06,5.911391309e-06,-8.236141856e-05,0.00053749984164,-4.7003188019e-05
0.01323,-10.368077298588497,-3.4789718248048773,-10.168314413381788,35.22972198269314,-1.239656885032654,7.408589658768266,0.22850070035790046,36.00796854203444,12.786431556896508,-308.0250253484077,13.001295033385924,2.7833197901e-05,-1.7627965865e-06,5.9155713395e-06,-8.7994496302e-05,0.00053792961838,-1.8975041554e-05
0.013240000000000002,-10.367724860446199,-3.4789842340088017,-10.168240284098163,35.25972677976256,-1.2423227387385902,7.418179766786365,0.22886092740695962,36.03941636022016,12.609241194895475,-307.9217004379871,12.960700650193319,2.7852612627000003e-05,-1.7640262049000002e-06,5.919697677900001e-06,-9.360725466000097e-05,0.00053823637188,8.98995503290485e-06
0.013250000000000001,-10.367372106482065,-3.478996671373752,-10.168166051087,35.289703837924534,-1.2451606251133818,7.427757889111838,0.22922148605075968,36.07084524762151,12.432108173194758,-307.7676581142441,12.91959460073133,2.7871771611000004e-05,-1.7652396260000002e-06,5.923769662000001e-06,-9.921549715000097e-05,0.00053842060221,3.69499140000048e-05
