time_s,magnetic_N,wall_N,fluid_N,reaction_N,no_fluid_wall_N,inertia_N,closure_residual_N,magnetic_J_Ns,wall_J_Ns,fluid_J_Ns,reaction_J_Ns,no_fluid_wall_J_Ns,inertia_J_Ns,closure_residual_J_Ns
0.0026961653493344784,2.8721493604199626e-05,0.0,7.102703804042634e-05,-7.105345001179738e-05,0.0,2.86950811123735e-05,-5.204550847367692e-13,6.346104462020429e-08,-3.893957039097012e-06,1.112265692172376e-08,3.83175736302401e-06,-5.1067792474252375e-08,1.238349206745168e-08,-5.3340148893132e-13
0.0027071849908679724,2.8723385094953033e-05,0.0,-3.848142502471523e-06,3.878073549756966e-06,0.0,2.875331667623846e-05,5.339999784319174e-13,6.37775557029828e-08,-3.893957039097012e-06,1.1444762453704403e-08,3.831435219203405e-06,-5.1067792474252375e-08,1.269996486414764e-08,-5.333989470066677e-13
0.0027181936893612146,2.8725168223201764e-05,0.0,3.389958712621463e-05,-3.3860938639804545e-05,0.0,2.8763817908201757e-05,1.1985899062540509e-12,6.409377270154438e-08,-3.893957039097012e-06,1.1421170932405269e-08,3.831458808813527e-06,-5.1067792474252375e-08,1.301617995341786e-08,-5.33397059566989e-13
0.0027291688602417707,2.872683992192644e-05,0.0,1.1905663099760092e-05,-1.1926342259889647e-05,0.0,2.870616128682587e-05,5.250289847249113e-13,6.440904560193329e-08,-3.893957039097012e-06,1.1906610502665785e-08,3.83097345099137e-06,-5.1067792474252375e-08,1.3331534605899017e-08,-5.333930737933237e-13
0.002740120980888605,2.872840225002107e-05,0.0,6.135597673155662e-05,-6.130206908624888e-05,0.0,2.878230827289667e-05,-1.6224321385883197e-12,6.472367407096903e-08,-3.893957039097012e-06,1.2246412640787545e-08,3.83063370392127e-06,-5.1067792474252375e-08,1.3646218148032871e-08,-5.333879970081046e-13
0.0027510919608175755,2.8729861534956696e-05,0.0,6.088823734295628e-05,-6.090452226764859e-05,0.0,2.871357549044899e-05,-1.1198154017022684e-12,6.503886089736585e-08,-3.893957039097012e-06,1.2685157699930345e-08,3.830194928999393e-06,-5.1067792474252375e-08,1.3961375115626721e-08,-5.333840677435573e-13
0.0027620973996818066,2.8731218698623477e-05,0.0,1.7016016136478565e-05,-1.6992774389911996e-05,0.0,2.8754460735839684e-05,2.9064963868834226e-13,6.53550531972584e-08,-3.893957039097012e-06,1.3343626118185859e-08,3.829536410191401e-06,-5.1067792474252375e-08,1.4277517025566891e-08,-5.333842861320793e-13
0.002773110754787922,2.8732470001522543e-05,0.0,5.756621713778574e-05,-5.751371687727919e-05,0.0,2.8784970069061826e-05,-1.9296727166466174e-13,6.567148729979802e-08,-3.893957039097012e-06,1.3400341840171723e-08,3.829479752439909e-06,-5.1067792474252375e-08,1.4594009100229714e-08,-5.333826533346203e-13
0.002784132491797209,2.8733615248112433e-05,0.0,3.007215478175871e-05,-3.0105664739267666e-05,0.0,2.870010439232853e-05,-8.982749440111792e-13,6.598817543750143e-08,-3.893957039097012e-06,1.3486501342401915e-08,3.829393579264438e-06,-5.1067792474252375e-08,1.4910683566403916e-08,-5.333809407490999e-13
0.0027951684314757586,2.873465470383932e-05,0.0,3.411204514013004e-05,-3.412759040965222e-05,0.0,2.8719110043395915e-05,6.090787765908757e-13,6.630528371672356e-08,-3.893957039097012e-06,1.3427556678778406e-08,3.829452527522405e-06,-5.1067792474252375e-08,1.5227795442776e-08,-5.33378130887444e-13
0.002806219970807433,2.8735588185169903e-05,0.0,2.5057025976077613e-05,-2.5092432305567672e-05,0.0,2.870018239852096e-05,5.428411152118458e-13,6.66228511405962e-08,-3.893957039097012e-06,1.3900738826925077e-08,3.82897930526829e-06,-5.1067792474252375e-08,1.554532276442403e-08,-5.333743893033379e-13
0.0028172824531793594,2.8736414812187126e-05,0.0,-4.1922936613055894e-06,4.217087417443363e-06,0.0,2.8761209257471646e-05,6.891467444988288e-13,6.694074274968862e-08,-3.893957039097012e-06,1.4106197752920528e-08,3.828773823457937e-06,-5.1067792474252375e-08,1.586319149058618e-08,-5.333729632933838e-13
0.0028283202555030584,2.873713232543103e-05,0.0,3.8036959680828105e-05,-3.807686129750186e-05,0.0,2.869722995074156e-05,-7.580157171166359e-13,6.725793367448167e-08,-3.893957039097012e-06,1.4187271731439736e-08,3.828692733884652e-06,-5.1067792474252375e-08,1.618036682062518e-08,-5.333729535244045e-13
0.002839356195181608,2.873774265894338e-05,0.0,0.0001206066765991045,-0.00012054072220890061,0.0,2.8803696129421063e-05,-9.197262092544567e-13,6.757507839943644e-08,-3.893957039097012e-06,1.4250323678766557e-08,3.8286296527514e-06,-5.1067792474252375e-08,1.649748235564874e-08,-5.333769589558797e-13
0.0028503870125859976,2.873824580573259e-05,0.0,1.6334002119695986e-05,-1.6370717513322494e-05,0.0,2.8701530050454485e-05,-3.6165159950952985e-13,6.789208206425379e-08,-3.893957039097012e-06,1.508094807406357e-08,3.827799043901805e-06,-5.1067792474252375e-08,1.681450156338507e-08,-5.333797363620008e-13
0.002861396409571171,2.8738641582704e-05,0.0,1.610166351012214e-05,-1.6080230696647988e-05,0.0,2.876007524783069e-05,8.516525395877491e-13,6.820847509702095e-08,-3.893957039097012e-06,1.5396012524764587e-08,3.827483956204583e-06,-5.1067792474252375e-08,1.7130871352792887e-08,-5.333765778459399e-13
0.0028723652940243483,2.8738930410281193e-05,0.0,1.873322803682407e-05,-1.8721698646039817e-05,0.0,2.8750460387490346e-05,5.864249007453502e-13,6.852370761624112e-08,-3.893957039097012e-06,1.5659316453947214e-08,3.827220694197272e-06,-5.1067792474252375e-08,1.7446145794741047e-08,-5.333757195075198e-13
0.0028833006508648396,2.8739113681687165e-05,0.0,-4.1113908146653836e-05,4.1104612257048633e-05,0.0,2.8729816887791076e-05,-9.042908904869675e-13,6.883797917271325e-08,-3.893957039097012e-06,1.590938210273199e-08,3.826970569003209e-06,-5.1067792474252375e-08,1.7760357804996445e-08,-5.333766570127232e-13
0.0028942052740603685,2.8739192593785064e-05,0.0,-2.3431036140663016e-05,2.342096982870382e-05,0.0,2.8729126198632e-05,-8.319386846089571e-14,6.915136890275977e-08,-3.893957039097012e-06,1.601079734760761e-08,3.8268690704623855e-06,-5.1067792474252375e-08,1.807366424062146e-08,-5.333751299543642e-13
0.0029050877783447504,2.8739168194148036e-05,0.0,3.414898099228122e-05,-3.410304488543224e-05,0.0,2.878510539604655e-05,1.095049533906059e-12,6.946412324981244e-08,-3.893957039097012e-06,1.6191408534736588e-08,3.826688501288859e-06,-5.1067792474252375e-08,1.838646060115e-08,-5.333752564857461e-13
0.0029159747064113617,2.8739040958362912e-05,0.0,2.638767188700378e-06,-2.6853065135954186e-06,0.0,2.8692500914203317e-05,-7.192645560909466e-13,6.977700390718315e-08,-3.893957039097012e-06,1.655909822400344e-08,3.826320802766417e-06,-5.1067792474252375e-08,1.8699332427074142e-08,-5.333735288847719e-13
0.0029268686193972826,2.8738810989875666e-05,0.0,2.7180628501554905e-05,-2.722961352646545e-05,0.0,2.8689825261690486e-05,-7.032746340309131e-13,7.009008335905478e-08,-3.893957039097012e-06,1.677912605285262e-08,3.826100788133336e-06,-5.1067792474252375e-08,1.9012425074563796e-08,-5.33373677705689e-13
0.0029378123581409454,2.873847701640577e-05,0.0,6.761085454199012e-05,-6.760553665496866e-05,0.0,2.8743793532423926e-05,-1.3710033000373378e-12,7.040459166428101e-08,-3.893957039097012e-06,1.7228158426817773e-08,3.8256517633580875e-06,-5.1067792474252375e-08,1.932694097804949e-08,-5.333741316533287e-13
0.002948807319626212,2.8738037574702303e-05,0.0,4.075419543514437e-05,-4.0691720162055966e-05,0.0,2.8800513554258407e-05,7.064677009084412e-13,7.072056779092123e-08,-3.893957039097012e-06,1.7316594366094633e-08,3.825563366469715e-06,-5.1067792474252375e-08,1.964295615825103e-08,-5.333714737000893e-13
0.0029598118271678686,2.8737494185552824e-05,0.0,4.07706089142085e-05,-4.0803109822839654e-05,0.0,2.870499384638188e-05,5.694602063933529e-13,7.103681284718635e-08,-3.893957039097012e-06,1.8135024229161443e-08,3.8247448415716205e-06,-5.1067792474252375e-08,1.9959106180323694e-08,-5.333706397625693e-13
0.0029708954971283674,2.8736842601463758e-05,0.0,3.675364331803504e-05,-3.672316540765897e-05,0.0,2.8767322132280232e-05,1.620440408375487e-12,7.135532623369717e-08,-3.893957039097012e-06,1.8625835368245977e-08,3.82425400326563e-06,-5.1067792474252375e-08,2.027759240989727e-08,-5.333606716626591e-13
0.0029820266645401716,2.873608301913536e-05,0.0,5.013749331382169e-05,-5.017941271729042e-05,0.0,2.869416421266771e-05,5.970010828737753e-13,7.167519670931423e-08,-3.893957039097012e-06,1.8909183348505786e-08,3.823970650501491e-06,-5.1067792474252375e-08,2.0597458109265278e-08,-5.333530391510769e-13
0.00299306632950902,2.8735226304873023e-05,0.0,1.4055503149887199e-06,-1.4060421541039866e-06,0.0,2.8734734985451386e-05,5.196936292222419e-13,7.199242880273063e-08,-3.893957039097012e-06,1.9455818630990776e-08,3.823424062432508e-06,-5.1067792474252375e-08,2.091473741819059e-08,-5.33351031653904e-13
0.003004207042977214,2.8734257842658343e-05,0.0,9.645301550182346e-05,-9.640211373978692e-05,0.0,2.8785160915355225e-05,1.3106603374498944e-12,7.231255442716523e-08,-3.893957039097012e-06,2.0300597886571054e-08,3.822579300293562e-06,-5.1067792474252375e-08,2.123488016202004e-08,-5.333482686419029e-13
0.0030153412371873856,2.8733186096867125e-05,0.0,0.0001641251404598063,-0.00016408056001660713,0.0,2.877776404603836e-05,-2.4940279367820315e-12,7.26324813636904e-08,-3.893957039097012e-06,2.142313454546362e-08,3.821456760097065e-06,-5.1067792474252375e-08,2.1554803556902574e-08,-5.333523052645273e-13
0.0030263883527368307,2.873202070987231e-05,0.0,8.520722950729521e-05,-8.519290425800533e-05,0.0,2.8746342149240783e-05,-3.809921406410389e-12,7.294989384628705e-08,-3.893957039097012e-06,2.2337329828915775e-08,3.820542556187642e-06,-5.1067792474252375e-08,2.1872207408027237e-08,-5.333578069129105e-13
0.0030374114867299795,2.8730757430320454e-05,0.0,3.491528152749457e-05,-3.489420032417252e-05,0.0,2.87518371205666e-05,-1.5130758991110764e-12,7.326660389019835e-08,-3.893957039097012e-06,2.3644946770930544e-08,3.819234981806522e-06,-5.1067792474252375e-08,2.2188960018317506e-08,-5.333523256047808e-13
0.0030484902672469616,2.8729387531062652e-05,0.0,8.736474774204275e-05,-8.739510094592644e-05,0.0,2.8699042111207368e-05,7.784028406381243e-12,7.35848981508212e-08,-3.893957039097012e-06,2.4835757110712566e-08,3.818044247636257e-06,-5.1067792474252375e-08,2.250733043926166e-08,-5.333615182655773e-13
0.00305948406457901,2.8727928814628848e-05,0.0,0.00014349554882261452,-0.00014347628137294398,0.0,2.874719968109476e-05,3.4167953771760233e-12,7.390073528468376e-08,-3.893957039097012e-06,2.596993024495813e-08,3.8169100470266565e-06,-5.1067792474252375e-08,2.282314008642779e-08,-5.333728647380083e-13
0.003070620819926262,2.872635187866722e-05,0.0,0.00017401654335293145,-0.000174005544878889,0.0,2.873734949742353e-05,-8.552861550774078e-13,7.422066251239508e-08,-3.893957039097012e-06,2.7497897322427028e-08,3.815382094335943e-06,-5.1067792474252375e-08,2.3143081702299253e-08,-5.333714590880591e-13
0.0030817638617008924,2.87246737655929e-05,0.0,0.00011877493616287222,-0.00011874942720875451,0.0,2.8750186281505704e-05,3.561795091722511e-12,7.454075219532956e-08,-3.893957039097012e-06,2.8753657798573594e-08,3.8141263488665934e-06,-5.1067792474252375e-08,2.3463186393023667e-08,-5.33370468406295e-13
0.0030927909538149834,2.8722916468863686e-05,0.0,6.612664787785808e-05,-6.615345123275391e-05,0.0,2.8696118073700835e-05,4.959732978997286e-12,7.485749221635602e-08,-3.893957039097012e-06,2.988161008880456e-08,3.8129984260271217e-06,-5.1067792474252375e-08,2.3779955861521073e-08,-5.333737562278086e-13
0.003103947965428233,2.872104035366136e-05,0.0,0.0001535014623880685,-0.00015347015439244854,0.0,2.8752342662650735e-05,-5.686630569104283e-12,7.517794375425598e-08,-3.893957039097012e-06,3.117561520823653e-08,3.8117044337464018e-06,-5.1067792474252375e-08,2.4100420244732993e-08,-5.333671567465171e-13
0.003115076571702957,2.871907230930815e-05,0.0,0.00011154342627261856,-0.00011157564385746814,0.0,2.8686855053402156e-05,3.289435848816309e-13,7.549755804224078e-08,-3.893957039097012e-06,3.2536067878006294e-08,3.8103439980229007e-06,-5.1067792474252375e-08,2.4420051477343332e-08,-5.333687980255789e-13
0.0031262319535017014,2.8717003221807752e-05,0.0,0.0001651948620530476,-0.00016516960575360117,0.0,2.8742260009925052e-05,4.886708713462001e-13,7.581791880730666e-08,-3.893957039097012e-06,3.411287500706192e-08,3.808767146032949e-06,-5.1067792474252375e-08,2.4740367382687864e-08,-5.333676240659676e-13
0.00313738314434886,2.871484509771888e-05,0.030147234338705493,0.00018213971212247131,-0.029956267277053215,0.00037935079191206785,0.0004018615553534404,3.993648097172595e-08,7.613813561724975e-08,-3.883240778338775e-06,3.5974594797623476e-08,3.7963313536162106e-06,-5.0929834862469686e-08,2.5202830036526452e-08,-4.75655789005306e-13
0.0031485192012041807,2.871649054468758e-05,0.0,0.00041651161917885115,-0.00041650053782065036,0.0,2.8727560766010942e-05,-1.113687742422759e-11,7.645791322486872e-08,-3.991167986016796e-06,3.62624111923014e-08,3.902480600267894e-06,-5.242001449840134e-08,2.4032487026883e-08,-4.516413910786241e-13
0.00315963220782578,2.871839093258118e-05,0.0,0.00028116135030396817,-0.00028110848074046823,0.0,2.877124482738711e-05,-1.5668694003400686e-11,7.677705041435725e-08,-3.991167986016796e-06,3.763675590153559e-08,3.901106269248942e-06,-5.242001449840134e-08,2.4351637908205937e-08,-4.516398379616802e-13
0.00317074335180223,2.8720204121595158e-05,0.0,0.0001817570134303829,-0.00018173643089457815,0.0,2.8740788686018525e-05,2.0286186332109032e-12,7.709615474335234e-08,-3.991167986016796e-06,4.041475322822647e-08,3.898328274203467e-06,-5.242001449840134e-08,2.4670744487849712e-08,-4.516704031545857e-13
0.00318179395981133,2.8721922837093995e-05,0.0,0.0002754381109628299,-0.00027549061879087247,0.0,2.8669426678611184e-05,1.166955976159489e-11,7.741354003248961e-08,-3.991167986016796e-06,4.333997664160461e-08,3.895403029471831e-06,-5.242001449840134e-08,2.4988108453169856e-08,-4.5167596492710967e-13
