time_ms,pressure_tail_N_mm2,pressure_head_N_mm2,tail_minus_head_N_mm2,definition
10.250134393572807,0.003067276207730174,0.0016900079790502787,0.0013772682286798954,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.275033302605152,0.0030231706332415342,0.001469878596253693,0.0015532920369878411,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.300016030669212,0.002948120003566146,0.0019059462938457727,0.0010421737097203732,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.32514963299036,0.0025610614102333784,0.0017694882117211819,0.0007915731985121965,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.35016868263483,0.002465649275109172,0.001958616077899933,0.000507033197209239,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.37507876753807,0.0024206938687711954,0.001430962234735489,0.0009897316340357065,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.400090366601944,0.002212652238085866,0.001372102415189147,0.000840549822896719,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.425071232020855,0.0021039561834186316,0.001612305175513029,0.0004916510079056025,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.450081899762154,0.0021478214766830206,0.0021224389784038067,2.5382498279213905e-05,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.475153103470802,0.00233304756693542,0.0027440625708550215,-0.00041101500391960144,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.500168427824974,0.0028674008790403605,0.002520166337490082,0.00034723454155027866,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.525072924792767,0.003120012814179063,0.0022669569589197636,0.0008530558552592993,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.550062172114849,0.0030346557032316923,0.002151395659893751,0.0008832600433379412,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.575073771178722,0.0030582370236516,0.0022829973604530096,0.0007752396631985903,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.600113309919834,0.002786291064694524,0.0021381559781730175,0.0006481350865215063,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.625115595757961,0.002828293014317751,0.0018117334693670273,0.0010165595449507236,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.650002397596836,0.0027726246044039726,0.0017964818980544806,0.0009761427063494921,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.675082914531231,0.002338780788704753,0.0016671608900651336,0.0006716198986396194,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.700165294110775,0.0022534409072250128,0.0018383213318884373,0.0004151195753365755,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.725006461143494,0.002143804682418704,0.0018652788130566478,0.00027852586936205626,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.750017128884792,0.002118632197380066,0.0016103824600577354,0.0005082497373223305,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.775172151625156,0.0022918637841939926,0.0018834674265235662,0.00040839635767042637,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.800044052302837,0.0025293678045272827,0.002450241707265377,7.912609726190567e-05,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.82504540681839,0.0027018303517252207,0.0018182036001235247,0.000883626751601696,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.850016959011555,0.003042335622012615,0.002272112527862191,0.000770223094150424,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.875092819333076,0.0030717644840478897,0.002240093657746911,0.0008316708263009787,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.900117456912994,0.003222567494958639,0.0023179815616458654,0.0009045859333127737,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.92506479471922,0.003560333512723446,0.0027766693383455276,0.0007836641743779182,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.950068943202496,0.0036212424747645855,0.0017993217334151268,0.0018219207413494587,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
10.975128971040249,0.0033789267763495445,0.0022922062780708075,0.001086720498278737,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.0001340508461,0.0035450654104351997,0.0021465872414410114,0.0013984781689941883,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.025174520909786,0.0036275300662964582,0.0031920834444463253,0.00043544662185013294,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.050170287489891,0.0034513617865741253,0.0023131491616368294,0.001138212624937296,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.07502169907093,0.003591262036934495,0.00271327025257051,0.0008779917843639851,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.10001653432846,0.0030688403639942408,0.0024240368511527777,0.0006448035128414631,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.125141754746437,0.0029629827477037907,0.0030378750525414944,-7.48923048377037e-05,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.15009468048811,0.0028157669585198164,0.0029508364386856556,-0.0001350694801658392,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.175014078617096,0.0029377785976976156,0.0022264074068516493,0.0007113711908459663,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.200085282325745,0.0028724651783704758,0.0029102067928761244,-3.774161450564861e-05,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.225135065615177,0.002774141263216734,0.002496213186532259,0.00027792807668447495,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.250127106904984,0.003116757143288851,0.003056797431781888,5.9959711506962776e-05,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.275104247033596,0.003316720249131322,0.0026666177436709404,0.0006501025054603815,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.300133541226387,0.0038106038700789213,0.0029202846344560385,0.0008903192356228828,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.325142346322536,0.0031579022761434317,0.003006397048011422,0.0001515052281320095,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.350092478096485,0.003466550726443529,0.0030526812188327312,0.0004138695076107979,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.37514878064394,0.00298933289013803,0.003455845173448324,-0.00046651228331029415,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.400023475289345,0.0032403019722551107,0.003647014731541276,-0.00040671275928616524,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.42516452819109,0.003659025765955448,0.004074635449796915,-0.0004156096838414669,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.450064368546009,0.004296490456908941,0.004234572872519493,6.191758438944817e-05,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.4750936627388,0.004619720857590437,0.004445244092494249,0.0001744767650961876,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.5001006051898,0.004723796620965004,0.004470301326364279,0.0002534952946007252,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.525055393576622,0.004777418449521065,0.004014647100120783,0.0007627713494002819,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.550149880349636,0.00509722251445055,0.0036158699076622725,0.0014813526067882776,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.575066484510899,0.00449019018560648,0.003891762113198638,0.0005984280724078417,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.600019410252571,0.003969996701925993,0.003831342328339815,0.00013865437358617783,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.625057086348534,0.00412673968821764,0.0035330832470208406,0.0005936564411967993,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.650041677057743,0.0035891947336494923,0.0031217625364661217,0.0004674321971833706,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.675059795379639,0.003517361357808113,0.003226795932278037,0.000290565425530076,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.70002855360508,0.003962674643844366,0.0030622482299804688,0.0009004264138638973,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.725091375410557,0.004111601039767265,0.002951345406472683,0.0011602556332945824,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.750077828764915,0.00420441385358572,0.0030764611437916756,0.0011279527097940445,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.77502702921629,0.004038408398628235,0.004045629408210516,-7.221009582281113e-06,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.8001289665699,0.004503253847360611,0.004212405066937208,0.0002908487804234028,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.825107038021088,0.004437107592821121,0.0037176604382693768,0.0007194471545517445,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.850022710859776,0.004511693492531776,0.0034552474971860647,0.0010564459953457117,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.875065043568611,0.0043583703227341175,0.00389527203515172,0.00046309828758239746,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.90009992569685,0.004482347052544355,0.0041237277910113335,0.0003586192615330219,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.925050057470798,0.0048404294066131115,0.003297155722975731,0.0015432736836373806,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.950078420341015,0.004939468577504158,0.0031511203851550817,0.0017883481923490763,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
11.975130997598171,0.004464741796255112,0.0031206277199089527,0.001344114076346159,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.000109069049358,0.004260939080268145,0.002741862554103136,0.0015190765261650085,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.025016359984875,0.0042039030231535435,0.0030131610110402107,0.0011907420121133327,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.050144374370575,0.004270128905773163,0.002862529130652547,0.001407599775120616,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.07503117620945,0.004107161425054073,0.002907008631154895,0.0012001527938991785,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.10002414882183,0.004028490744531155,0.0028476864099502563,0.0011808043345808983,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.125070206820965,0.003460503416135907,0.0027189322281628847,0.0007415711879730225,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.150024063885212,0.0034756697714328766,0.0029377753380686045,0.0005378944333642721,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.175079435110092,0.003056436078622937,0.0030754096806049347,-1.897360198199749e-05,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.20010593533516,0.0034018245059996843,0.0030821068212389946,0.00031971768476068974,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.225170619785786,0.0036220704205334187,0.0034395609982311726,0.0001825094223022461,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.25016638636589,0.0031286804005503654,0.003703195368871093,-0.0005745149683207273,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.275001034140587,0.003746860194951296,0.003916444722563028,-0.00016958452761173248,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.300136499106884,0.0045272414572536945,0.003964710980653763,0.0005625304765999317,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.325131334364414,0.0050394427962601185,0.0038850156124681234,0.001154427183791995,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.350007891654968,0.005146449897438288,0.003873114474117756,0.0012733354233205318,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.375090271234512,0.005086798686534166,0.004215348046272993,0.0008714506402611732,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.400171719491482,0.005220498889684677,0.004109121859073639,0.0011113770306110382,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.425074353814125,0.0050980448722839355,0.003999901469796896,0.0010981434024870396,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.45013065636158,0.005551100242882967,0.004082261584699154,0.001468838658183813,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.475096620619297,0.005368029233068228,0.004109332803636789,0.0012586964294314384,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.500000186264515,0.005214464385062456,0.004228013101965189,0.0009864512830972672,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.525052763521671,0.0056073954328894615,0.00410205963999033,0.0015053357928991318,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.55005318671465,0.005452518351376057,0.004375258460640907,0.0010772598907351494,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.575034983456135,0.005472372751682997,0.0037314353976398706,0.001740937354043126,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.60017417371273,0.005954154767096043,0.0033854390494525433,0.0025687157176434994,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.625129893422127,0.006037082057446241,0.003570539178326726,0.0024665428791195154,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.650172226130962,0.0056213620118796825,0.004139158874750137,0.0014822031371295452,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.675008736550808,0.005685126408934593,0.003917041700333357,0.0017680847086012363,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.700150720775127,0.005830216687172651,0.0040404279716312885,0.0017897887155413628,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.725171633064747,0.005883947014808655,0.004286637529730797,0.001597309485077858,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.750117108225822,0.005804711952805519,0.004194736946374178,0.0016099750064313412,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.77508307248354,0.006281647365540266,0.003911004401743412,0.002370642963796854,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.800089083611965,0.005843989551067352,0.0041488707065582275,0.0016951188445091248,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.82500196248293,0.005986902397125959,0.004511731676757336,0.0014751707203686237,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.85004522651434,0.006737815216183662,0.004541936330497265,0.0021958788856863976,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.875087559223175,0.006318181287497282,0.004623977467417717,0.001694203820079565,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.900044210255146,0.0066046081483364105,0.004703181330114603,0.0019014268182218075,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.92507816106081,0.007174544036388397,0.004863914102315903,0.0023106299340724945,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.95012328773737,0.006773063912987709,0.004618491977453232,0.0021545719355344772,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
12.975125573575497,0.00697706826031208,0.004256930667907,0.002720137592405081,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.000010512769222,0.007028166204690933,0.004054754041135311,0.002973412163555622,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.025028631091118,0.007292831316590309,0.003684410359710455,0.003608420956879854,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.050034642219543,0.007096944842487574,0.003334915731102228,0.0037620291113853455,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.075114227831364,0.006183189805597067,0.0030269857961684465,0.0031562040094286203,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.100070878863335,0.005579901393502951,0.00319202383980155,0.0023878775537014008,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.125009834766388,0.005018637981265783,0.003257814096286893,0.0017608238849788904,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.150091283023357,0.00473241088911891,0.003284609643742442,0.0014478012453764677,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.17507028579712,0.004624404478818178,0.003302823519334197,0.0013215809594839811,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.200031593441963,0.004566590767353773,0.0034414485562592745,0.0011251422110944986,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.225113041698933,0.004575800150632858,0.0032527341973036528,0.0013230659533292055,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.250132091343403,0.004855716601014137,0.00322157284244895,0.0016341437585651875,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.27501516789198,0.004910772666335106,0.00397153664380312,0.0009392360225319862,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.300084508955479,0.005105443298816681,0.003753696335479617,0.0013517469633370638,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.32512591034174,0.005241332575678825,0.0035582103300839663,0.0016831222455948591,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.350030407309532,0.00543705141171813,0.003275797702372074,0.002161253709346056,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.37503083050251,0.005289681721478701,0.0034491794649511576,0.001840502256527543,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.400089927017689,0.005507319234311581,0.003367093624547124,0.0021402256097644567,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.425144366919994,0.00550567451864481,0.003302442841231823,0.0022032316774129868,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.450076803565025,0.005453757010400295,0.0035841246135532856,0.0018696323968470097,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.475109823048115,0.004922659136354923,0.0032159173861145973,0.001706741750240326,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.500112108886242,0.005321461707353592,0.0030422168783843517,0.00227924482896924,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.525073416531086,0.005138478707522154,0.0031653298065066338,0.00197314890101552,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.550016097724438,0.005043447948992252,0.0030246314126998186,0.0020188165362924337,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.575061224400997,0.004664003849029541,0.002980567282065749,0.0016834365669637918,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.600080274045467,0.004443751648068428,0.0027690657880157232,0.0016746858600527048,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.625005260109901,0.003792667295783758,0.0028183378744870424,0.0009743294212967157,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.650142587721348,0.003720979206264019,0.002909180009737611,0.0008117991965264082,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.675069436430931,0.003733333433046937,0.0031831874512135983,0.0005501459818333387,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.700072653591633,0.003986666444689035,0.002825366798788309,0.0011612996459007263,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.72516993433237,0.004275813233107328,0.002966760192066431,0.0013090530410408974,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.750016689300537,0.004434259608387947,0.002832508645951748,0.0016017509624361992,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.775056228041649,0.00482219597324729,0.0025812971871346235,0.002240898786112666,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.800141401588917,0.004418335389345884,0.0025328360497951508,0.0018854993395507336,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.825069181621075,0.004417491145431995,0.0023755247239023447,0.0020419664215296507,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.850012794137001,0.004199644550681114,0.0025362055748701096,0.0016634389758110046,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.875058852136135,0.003942958079278469,0.002374883508309722,0.0015680745709687471,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.900111429393291,0.003519719932228327,0.0024073515087366104,0.0011123684234917164,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.925140723586082,0.0032213523518294096,0.002437429968267679,0.0007839223835617304,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.95015511661768,0.003510553389787674,0.0022169945295900106,0.0012935588601976633,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
13.975165784358978,0.003462274558842182,0.0019914477597922087,0.0014708267990499735,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.000175520777702,0.0035572368651628494,0.0018710937583819032,0.0016861431067809463,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.025074429810047,0.003393369959667325,0.0019357451237738132,0.0014576248358935118,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.050168916583061,0.0034466604702174664,0.002007733564823866,0.0014389269053936005,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.075101353228092,0.003512068884447217,0.002070003654807806,0.001442065229639411,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.100144617259502,0.0036528976634144783,0.001930045778863132,0.0017228518845513463,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.125145971775055,0.003751612501218915,0.002016710815951228,0.0017349016852676868,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.150000177323818,0.0034698443487286568,0.0019327631453052163,0.0015370812034234405,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.175168238580227,0.0038247117772698402,0.002520970068871975,0.0013037417083978653,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.200128614902496,0.0038002883084118366,0.002561138244345784,0.0012391500640660524,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.225088991224766,0.0037325548473745584,0.002425989368930459,0.0013065654784440994,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.25015740096569,0.0035915521439164877,0.0024788801092654467,0.001112672034651041,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.275075867772102,0.003489845432341099,0.002213038969784975,0.0012768064625561237,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.300051145255566,0.003135745180770755,0.0023318829480558634,0.0008038622327148914,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.325149357318878,0.0028892967384308577,0.0021090898662805557,0.0007802068721503019,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.35005757957697,0.002594745485112071,0.0022336668334901333,0.00036107865162193775,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.375057071447372,0.002532821148633957,0.0025302793364971876,2.5418121367692947e-06,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.40010592341423,0.0029137665405869484,0.0025201095268130302,0.00039365701377391815,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.425061643123627,0.0032812238205224276,0.0025585032999515533,0.0007227205205708742,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.45006299763918,0.0035833390429615974,0.0024606348015367985,0.001122704241424799,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.475053176283836,0.003481619991362095,0.0025575736071914434,0.0009240463841706514,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.500078745186329,0.0037976487074047327,0.002462200354784727,0.0013354483526200056,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.525156468153,0.00375505187548697,0.00264331279322505,0.00111173908226192,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.550034888088703,0.003835944924503565,0.002522033639252186,0.001313911285251379,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.57503717392683,0.003700427943840623,0.002483139280229807,0.001217288663610816,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.600129798054695,0.0036285435780882835,0.0022685732692480087,0.0013599703088402748,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.6251255646348,0.0034856253769248724,0.0023702061735093594,0.001115419203415513,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.650117605924606,0.0034618910867720842,0.0022456899750977755,0.0012162011116743088,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.675029553472996,0.003386419266462326,0.002064791740849614,0.001321627525612712,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.700045809149742,0.003249053843319416,0.002001571236178279,0.0012474826071411371,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.725116081535816,0.002969204680994153,0.0021402931306511164,0.0008289115503430367,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.750146307051182,0.002928583649918437,0.0021519542206078768,0.0007766294293105602,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.775123447179794,0.0027824838180094957,0.0022900737822055817,0.0004924100358039141,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.8001778870821,0.0026250972878187895,0.002299776067957282,0.0003253212198615074,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.825152233242989,0.0027633041609078646,0.0021998730953782797,0.0005634310655295849,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.850146137177944,0.002978724893182516,0.0019121738150715828,0.0010665510781109333,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.875095337629318,0.003161763772368431,0.0019583848770707846,0.0012033788952976465,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.900038950145245,0.0030899797566235065,0.0019768786150962114,0.0011131011415272951,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.925003983080387,0.0030263024382293224,0.001953607192263007,0.0010726952459663153,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.950030483305454,0.0030675246380269527,0.002085099695250392,0.0009824249427765608,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
14.975091442465782,0.0030928966589272022,0.001978339161723852,0.00111455749720335,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
15.000034123659134,0.0030578861478716135,0.002024822635576129,0.0010330635122954845,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
15.025166794657707,0.0029535703361034393,0.0020277085714042187,0.0009258617646992207,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
15.050044283270836,0.003191404975950718,0.0018496407428756356,0.0013417642330750823,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
15.075108036398888,0.003140854649245739,0.0018627617973834276,0.0012780928518623114,"EVF-weighted; material s [-1.8,-.6] vs [.6,1.8] mm"
