time_ms,target_U1,target_U2,target_U3,target_UR1,target_UR2,target_UR3,target_V1,target_V2,target_V3,target_VR1,target_VR2,target_VR3,replay_U1,replay_U2,replay_U3,replay_UR1,replay_UR2,replay_UR3,replay_V1,replay_V2,replay_V3,replay_VR1,replay_VR2,replay_VR3,error_U1,error_U2,error_U3,error_UR1,error_UR2,error_UR3,error_V1,error_V2,error_V3,error_VR1,error_VR2,error_VR3,position_error_mm,orientation_error_deg,v_s_error_mm_s,omega_rock_error_rad_s
2.546000061556697,0.006091129356104801,0.032129019503499216,-0.004679840125279078,-0.024716984312350358,0.027438954682728577,0.19147523407505326,5.954016290614416,40.55949895803722,-6.936600013838209,26.23831249270565,-68.48384198580064,-19.98350865688348,0.0060911295004189014,0.03212902322411537,-0.004679840058088303,-0.02471698261797428,0.027438955381512642,0.19147524237632751,5.953558444976807,40.55990219116211,-6.937146186828613,26.234983444213867,-68.48455047607422,-19.984922409057617,1.443141006002291e-10,3.7206161554448336e-09,6.719077551287089e-11,1.6943760769438931e-09,6.987840653338573e-10,8.301274251332202e-09,-0.00045784563760964403,0.0004032331248922105,-0.000546172990404159,-0.0033290484917820606,-0.0007084902735812193,-0.001413752174137528,3.7240201041486294e-09,4.870004597449468e-07,-0.0005852464915163155,-0.0007660864053554401
2.5510000996291637,0.006120981543264048,0.032331723644955075,-0.004714612172794851,-0.024618255709246476,0.0270857153666304,0.191373833684466,5.986508997241456,40.526364685902045,-6.970950731680022,26.017888888641817,-68.70994914836021,-19.519442218032914,0.006120981182903051,0.03233171999454498,-0.004714611452072859,-0.024618256837129593,0.027085721492767334,0.1913738250732422,5.987132549285889,40.52688217163086,-6.969837188720703,26.020465850830078,-68.70953369140625,-19.51746368408203,-3.6036099625158524e-10,-3.650410092259637e-09,7.207219925031705e-10,-1.127883116763817e-09,6.126136934542226e-09,-8.611223817345248e-09,0.0006235520444324294,0.0005174857288139378,0.0011135429593185364,0.0025769621882609783,0.0004154569539593922,0.001978533950882877,3.738287586551921e-09,6.084530457559737e-07,0.0008078189452837096,0.0014446383141213414
2.555999904870987,0.006150998640805483,0.03253433480858803,-0.004749435931444168,-0.024520283564925194,0.0267313364893198,0.19127480685710907,6.019923210144043,40.52224349975586,-6.951316833496094,25.98607063293457,-68.95719146728516,-19.021949768066406,0.006151000037789345,0.032534342259168625,-0.004749436862766743,-0.024520279839634895,0.026731325313448906,0.19127479195594788,6.020289421081543,40.521728515625,-6.951162815093994,25.987356185913086,-68.95779418945312,-19.020797729492188,1.3969838619232178e-09,7.450580596923828e-09,-9.313225746154785e-10,3.725290298461914e-09,-1.1175870895385742e-08,-1.4901161193847656e-08,0.0003662109375,-0.000514984130859375,0.00015401840209960938,0.001285552978515625,-0.00060272216796875,0.00115203857421875,7.637412970353256e-09,1.087953363747074e-06,0.00042132498346174053,0.0008138759147749712
2.560999942943454,0.006181153030586961,0.03273692527035697,-0.004784113774835652,-0.024422479947676025,0.026375633282318168,0.19117833477640092,6.04186943812831,40.510264761624406,-6.919967083589944,25.97952329140236,-69.22687680808035,-18.484712830451382,0.0061811539344489574,0.03273693099617958,-0.00478411465883255,-0.024422477930784225,0.026375627145171165,0.1911783367395401,6.042320251464844,40.51022720336914,-6.920228481292725,25.977148056030273,-69.22575378417969,-18.48569679260254,9.038619965331951e-10,5.725822607716147e-09,-8.839968982515822e-10,2.0168917994056734e-09,-6.1371470023996455e-09,1.9631391789953767e-09,0.0004508133365339617,-3.755825526496892e-05,-0.0002613977027809966,-0.0023752353720851715,0.001123023900660769,-0.0009839621511567032,5.86374125963354e-09,3.862475556185328e-07,0.0003882035720128283,-0.00038609235040233414
2.5649999734014273,0.006205393642598959,0.03289893190914662,-0.004811747912223914,-0.024344638579679494,0.026090149332455653,0.1911030126426687,6.080607392680106,40.493389551364,-6.89786936649725,25.829861521121845,-69.4120982184482,-18.095583124975462,0.0062053934670984745,0.032898932695388794,-0.004811747930943966,-0.024344637989997864,0.026090150699019432,0.1911030113697052,6.0799384117126465,40.494285583496094,-6.898406505584717,25.82865333557129,-69.41289520263672,-18.09621238708496,-1.7550048480446945e-10,7.86242175532248e-10,-1.8720051550569217e-11,5.896816299144625e-10,1.366563778804064e-09,-1.2729635123776006e-09,-0.0006689809674593761,0.0008960321320969911,-0.0005371390874664428,-0.001208185550556351,-0.0007969841885255846,-0.0006292621094985407,8.058086739929907e-10,1.1209626958550666e-07,-0.0008199699522531449,-0.00043660201107041045
2.5710000190883875,0.006241986240579313,0.03314187951675772,-0.004853104411798484,-0.024229366362674472,0.025660589877212214,0.19099288559992011,6.117221947745367,40.49209184538914,-6.891996444692576,25.603603444404555,-69.70565150702463,-17.498989148301494,0.006241986062377691,0.03314187750220299,-0.004853104241192341,-0.024229366332292557,0.025660593062639236,0.19099289178848267,6.116845607757568,40.49240493774414,-6.8916192054748535,25.603525161743164,-69.70594787597656,-17.499326705932617,-1.782016218615512e-10,-2.01455473136658e-09,1.706061429282424e-10,3.038191573323523e-11,3.1854270228504067e-09,6.188562551301402e-09,-0.00037633998779895705,0.00031309235500032173,0.00037723921772236935,-7.82826613914267e-05,-0.00029636895193618784,-0.00033755763112353065,2.029604158379267e-09,3.9871781167451596e-07,-0.00030849701208071005,-0.00033837963500290506
2.575000049546361,0.0062665292449916405,0.03330387599352333,-0.0048806455451995134,-0.02415297558117244,0.025373268717279036,0.19092155910200542,6.152068389786614,40.50685320960151,-6.869493709670173,25.63050587972005,-69.89956834581163,-17.05807532204522,0.006266528740525246,0.033303871750831604,-0.00488064531236887,-0.024152975529432297,0.025373272597789764,0.19092155992984772,6.1521806716918945,40.50624084472656,-6.869158744812012,25.631898880004883,-69.89995574951172,-17.058780670166016,-5.044663948725048e-10,-4.242691725719894e-09,2.3283064365386963e-10,5.1740143419687357e-11,3.880510728720976e-09,8.278422947149977e-10,0.0001122819052801205,-0.000612364874946536,0.00033496485816097987,0.0013930002848319134,-0.00038740370008838454,-0.0007053481207961454,4.27891686430947e-09,2.270417647669383e-07,0.00021698591976261156,-0.0010022111278403644
2.581000095233321,0.006303621700557707,0.03354700515280716,-0.004921685388293024,-0.0240386175038527,0.024940807250651283,0.1908177382233155,6.211945514583109,40.53144166457593,-6.8277796213351305,25.460006665943855,-70.16804082669205,-16.451610891064206,0.006303620990365744,0.03354699909687042,-0.004921684507280588,-0.024038618430495262,0.024940816685557365,0.19081774353981018,6.2130446434021,40.530303955078125,-6.828264236450195,25.46500015258789,-70.16828155517578,-16.451845169067383,-7.101919633975551e-10,-6.055936738191825e-09,8.810124357480631e-10,-9.266425612941553e-10,9.434906082100847e-09,5.316494688933915e-09,0.001099128818990991,-0.001137709497804451,-0.0004846151150648126,0.004993486644035983,-0.00024072848373180022,-0.00023427800317676883,6.160756878322553e-09,6.221437627111824e-07,0.0010428490324275355,-0.0012578747039790519
2.584999892860651,0.006328566871667491,0.033709101266878885,-0.0049490498257497495,-0.023963539546033495,0.024651810587535527,0.19075043887870952,6.262036264988414,40.52266095574936,-6.857374441056025,25.2421939486549,-70.31508498801324,-16.067344001062533,0.006328567862510681,0.03370910510420799,-0.004949050955474377,-0.02396353706717491,0.024651803076267242,0.19075043499469757,6.261160373687744,40.5236701965332,-6.856042385101318,25.24076271057129,-70.31458282470703,-16.070165634155273,9.90843190482038e-10,3.837329107247989e-09,-1.1297246272148898e-09,2.4788585836765797e-09,-7.511268284438044e-09,-3.884011945398669e-09,-0.0008758913006694513,0.001009240783844234,0.0013320559547063127,-0.0014312380836116745,0.0005021633062085584,-0.0028216330927399724,4.121060863272113e-09,5.043573904485168e-07,-0.0006411233666375965,-0.0024220148973172016
2.5909999385476112,0.006366324987749208,0.033952259070160404,-0.004990253827988577,-0.023851904189728913,0.024217182873331723,0.190652335783345,6.320248436089137,40.526261928692534,-6.874379394042432,25.17738289090257,-70.53913189298544,-15.4928071846315,0.006366325542330742,0.0339522585272789,-0.004990254063159227,-0.023851903155446053,0.02421717904508114,0.19065234065055847,6.321665287017822,40.52540969848633,-6.875164031982422,25.182247161865234,-70.53963470458984,-15.4917573928833,5.545815334739856e-10,-5.428815036401247e-10,-2.351706503145312e-10,1.0342828607456944e-09,-3.82825058459213e-09,4.8672134655980415e-09,0.001416850928685598,-0.0008522302062061726,-0.0007846379399900627,0.004864270962663397,-0.0005028116044059061,0.0010497917481995245,8.109169125343728e-10,3.593987698855548e-07,0.0012731297154403639,-7.365543643311267e-07
