time_s,gap_um,node,wall_element,triangle_index,source
0.0009500000160187483,45.65843248906636,130,441,880,existing increment orientation and U; not new contact output
0.001041000010445714,28.877302809375383,130,441,880,existing increment orientation and U; not new contact output
0.0010415000142529607,29.26845051536314,130,441,880,existing increment orientation and U; not new contact output
0.0010420000180602074,29.65919725944982,130,441,880,existing increment orientation and U; not new contact output
0.001042500021867454,30.049556040999178,130,441,880,existing increment orientation and U; not new contact output
0.0010430000256747007,30.439529545277548,130,441,880,existing increment orientation and U; not new contact output
0.0010435000294819474,30.829114074360586,130,441,880,existing increment orientation and U; not new contact output
0.001044000033289194,31.218304475319666,130,441,880,existing increment orientation and U; not new contact output
0.0010445000370964408,31.60709259633855,130,441,880,existing increment orientation and U; not new contact output
0.0010450000409036875,31.995503281608404,130,441,880,existing increment orientation and U; not new contact output
0.0010455000447109342,32.383515578492954,130,441,880,existing increment orientation and U; not new contact output
0.0010460000485181808,32.771134356402115,130,441,880,existing increment orientation and U; not new contact output
0.0010465000523254275,33.15835735393112,130,441,880,existing increment orientation and U; not new contact output
0.0010470000561326742,33.54520219074011,130,441,880,existing increment orientation and U; not new contact output
0.001047499943524599,33.931654802876835,130,441,880,existing increment orientation and U; not new contact output
0.0010479999473318458,34.31769581968633,130,441,880,existing increment orientation and U; not new contact output
0.0010484999511390924,34.70336731859167,130,441,880,existing increment orientation and U; not new contact output
0.0010489999549463391,35.08863225312346,130,441,880,existing increment orientation and U; not new contact output
0.0010494999587535858,35.47351880413685,130,441,880,existing increment orientation and U; not new contact output
0.0010499999625608325,35.858001976306426,130,441,880,existing increment orientation and U; not new contact output
0.0010504999663680792,36.242093842484195,130,441,880,existing increment orientation and U; not new contact output
0.0010509999701753259,36.62579550773456,130,441,880,existing increment orientation and U; not new contact output
0.0010514999739825726,37.009105331589495,130,441,880,existing increment orientation and U; not new contact output
0.0010519999777898192,37.3920119134765,130,441,880,existing increment orientation and U; not new contact output
0.001052499981597066,37.77454032998478,130,441,880,existing increment orientation and U; not new contact output
0.0010529999854043126,38.15667725748687,130,441,880,existing increment orientation and U; not new contact output
0.0010534999892115593,38.53841536338128,130,441,880,existing increment orientation and U; not new contact output
0.001053999993018806,38.91976927388342,130,441,880,existing increment orientation and U; not new contact output
0.0010544999968260527,39.30072442931595,130,441,880,existing increment orientation and U; not new contact output
0.0010550000006332994,39.681275805659446,130,441,880,existing increment orientation and U; not new contact output
0.001055500004440546,40.06144347364754,130,441,880,existing increment orientation and U; not new contact output
0.0010560000082477927,40.44122912990389,130,441,880,existing increment orientation and U; not new contact output
0.0010565000120550394,40.82061075722532,130,441,880,existing increment orientation and U; not new contact output
0.001057000015862286,41.199606123249126,130,441,880,existing increment orientation and U; not new contact output
0.0010575000196695328,41.57820465820147,130,441,880,existing increment orientation and U; not new contact output
0.0010580000234767795,41.95641446786186,130,441,880,existing increment orientation and U; not new contact output
0.0010585000272840261,42.33422749383923,130,441,880,existing increment orientation and U; not new contact output
0.0010590000310912728,42.71164233351523,130,441,880,existing increment orientation and U; not new contact output
0.0010595000348985195,43.08866784457209,130,441,880,existing increment orientation and U; not new contact output
0.0010600000387057662,43.465309515896905,130,441,880,existing increment orientation and U; not new contact output
0.0010605000425130129,43.84155131129137,130,441,880,existing increment orientation and U; not new contact output
0.0010610000463202596,44.21739337154211,130,441,880,existing increment orientation and U; not new contact output
0.0010615000501275063,44.59284979044276,130,441,880,existing increment orientation and U; not new contact output
0.001062000053934753,44.967917931123154,130,441,880,existing increment orientation and U; not new contact output
0.0010625000577419996,45.3425809587617,130,441,880,existing increment orientation and U; not new contact output
0.0010629999451339245,45.71686925826732,130,441,880,existing increment orientation and U; not new contact output
0.0010634999489411712,46.09074124182968,130,441,880,existing increment orientation and U; not new contact output
0.0010639999527484179,46.46424226568549,130,441,880,existing increment orientation and U; not new contact output
0.0010644999565556645,46.83733651335868,130,441,880,existing increment orientation and U; not new contact output
0.0010649999603629112,47.21003822491915,130,441,880,existing increment orientation and U; not new contact output
0.001065499964170158,47.58235855320891,130,441,880,existing increment orientation and U; not new contact output
0.0010659999679774046,47.95426564739313,130,441,880,existing increment orientation and U; not new contact output
0.0010664999717846513,48.325797953797675,130,441,880,existing increment orientation and U; not new contact output
0.001066999975591898,48.69692415903814,130,441,880,existing increment orientation and U; not new contact output
0.0010674999793991446,49.06766125102372,130,441,880,existing increment orientation and U; not new contact output
0.0010679999832063913,49.43801036549584,130,441,880,existing increment orientation and U; not new contact output
0.001068499987013638,49.80796492533293,130,441,880,existing increment orientation and U; not new contact output
0.0010689999908208847,50.1775195867481,130,441,880,existing increment orientation and U; not new contact output
0.0010694999946281314,50.5466797793329,130,441,880,existing increment orientation and U; not new contact output
0.001069999998435378,50.91545013416992,130,441,880,existing increment orientation and U; not new contact output
0.0010705000022426248,51.28383392000722,130,441,880,existing increment orientation and U; not new contact output
0.0010710000060498714,51.65180955078763,130,441,880,existing increment orientation and U; not new contact output
0.0010715000098571181,52.019401717549115,130,441,880,existing increment orientation and U; not new contact output
0.0010720000136643648,52.386603960130856,130,441,880,existing increment orientation and U; not new contact output
0.0010725000174716115,52.75340758368768,130,441,880,existing increment orientation and U; not new contact output
0.0010730000212788582,53.1198144100025,130,441,880,existing increment orientation and U; not new contact output
0.0010735000250861049,53.485826060105765,130,441,880,existing increment orientation and U; not new contact output
0.0010740000288933516,53.85144882613727,130,441,880,existing increment orientation and U; not new contact output
0.0010745000327005982,54.21667602847123,130,441,880,existing increment orientation and U; not new contact output
0.001075000036507845,54.58151434148967,130,441,880,existing increment orientation and U; not new contact output
0.0010755000403150916,54.945961931678646,130,441,880,existing increment orientation and U; not new contact output
0.0010760000441223383,55.310007743839456,130,441,880,existing increment orientation and U; not new contact output
0.001076500047929585,55.67365377308444,130,441,880,existing increment orientation and U; not new contact output
0.0010770000517368317,56.03691202729916,130,441,880,existing increment orientation and U; not new contact output
