time_s,Ktrans_J,Krot_J,Ktotal_J,Wmag_trans_J,Wmag_rot_J,Whydro_trans_J,Whydro_rot_J,Wcontact_net_J,Fwall_norm_N,omega_norm_rad_s,Vcom_norm_mm_s
0.0010012,5.034264074179011e-13,2.5242631702301326e-06,2.52426367365654e-06,2.6691383900523417e-14,1.9977470197468103e-07,-2.4103395163599785e-17,-4.7766048531177e-11,4.199632339408894e-14,0.0,885.1706253800152,0.3173098761839482
0.0010012999999999999,5.035493917325163e-13,2.5252212284277236e-06,2.5252217319771153e-06,2.6814497113451204e-14,2.0073320273755944e-07,-2.4220465385720508e-17,-4.800074279362088e-11,-1.658747132060785e-13,0.0,885.3386032402724,0.3173486323497089
0.0010014,5.036723612189126e-13,2.5261797694652746e-06,2.5261802731376356e-06,2.693758189800271e-14,2.0169184960806599e-07,-2.4337566922599558e-17,-4.823552615140362e-11,-3.692430958768798e-14,0.0,885.5066348430225,0.31738737911098
0.0010015,5.037952664820835e-13,2.527138193134545e-06,2.5271386969298115e-06,2.706063822778106e-14,2.0265064255788478e-07,-2.445469976737749e-17,-4.84703986194334e-11,-1.7133242304149523e-13,0.0,885.6746124365303,0.3174261009100589
0.0010016,5.039181867389909e-13,2.528097099284746e-06,2.528097603202933e-06,2.7183666078214486e-14,2.036095815586974e-07,-2.457186391478738e-17,-4.8705360212812933e-11,3.0778567594710784e-14,0.0,885.8426439711992,0.31746482270913795
0.0010017,5.040410893289244e-13,2.5290558827848513e-06,2.5290563868259406e-06,2.730666542757657e-14,2.0456866658217312e-07,-2.4689059362094097e-17,-4.8940410947029834e-11,-3.569404801839326e-14,0.0,886.010621496183,0.31750353422146566
0.0010018,5.041639686727578e-13,2.530014765134529e-06,2.530015269298498e-06,2.7429636251809202e-14,2.0552789756300063e-07,-2.4806286104626993e-17,-4.9175550828335365e-11,-1.4918529016237875e-13,0.0,886.1785846477533,0.317542233693828
0.0010019,5.042867594191759e-13,2.5309742160046626e-06,2.530974720291422e-06,2.7552578522533584e-14,2.0648727450199858e-07,-2.4923544133607426e-17,-4.9410779878506036e-11,1.599748606425245e-13,0.0,886.3466157830212,0.3175809005527226
0.0010019999999999999,5.044095595482768e-13,2.5319334590682435e-06,2.531933963477803e-06,2.7675492213365764e-14,2.0744679737079137e-07,-2.504083344210195e-17,-4.964609811301359e-11,1.154878876890111e-13,0.0,886.5145786684246,0.31761956565840305
0.0010021,5.04532339148051e-13,2.5328928852807637e-06,2.532893389813103e-06,2.7798377302075667e-14,2.0840646610404438e-07,-2.515815402681293e-17,-4.9881505538503286e-11,1.0837459181884659e-13,0.0,886.6825416188876,0.3176582195950709
0.0010022,5.046550655608769e-13,2.5338524929056e-06,2.5338529975606656e-06,2.7921233762624472e-14,2.0936628067336846e-07,-2.527550588083645e-17,-5.011700216988578e-11,1.369267227237876e-13,0.0,886.8505044362439,0.3176968520872834
0.0010023,5.04777774213788e-13,2.5348118927550505e-06,2.5348123975328246e-06,2.8044061569147032e-14,2.1032624101340782e-07,-2.539288899782031e-17,-5.035258801319509e-11,-1.8797802483566878e-13,0.0,887.0183992016974,0.3177354742927447
0.0010023999999999999,5.049004511487856e-13,2.5357718650399997e-06,2.535772369940451e-06,2.8166860697089553e-14,2.1128634709575e-07,-2.5510303372466222e-17,-5.058826308351822e-11,-8.61003519051157e-14,0.0,887.1863619509207,0.31777408182276534
0.0010025,5.050231186724969e-13,2.536731930601378e-06,2.5367324356244965e-06,2.8289631122409877e-14,2.1224659892113574e-07,-2.5627749000076224e-17,-5.082402740321639e-11,-3.6600025988446985e-14,0.0,887.3543101303143,0.3178126817015099
0.0010026,5.05145721753248e-13,2.5376921781138604e-06,2.5376926832595822e-06,2.8412372819080896e-14,2.1320699645334167e-07,-2.5745225873776823e-17,-5.105988098578594e-11,4.923381250552931e-14,0.0,887.5222583750754,0.3178512566180627
0.0010027,5.052683397142003e-13,2.5386523040962608e-06,2.5386528093646004e-06,2.853508576255467e-14,2.1416753963475472e-07,-2.586273398826845e-17,-5.129582383922937e-11,-1.3202232445567053e-13,0.0,887.6901528063939,0.31788983153461553
0.0010027999999999999,5.053909015725765e-13,2.5396129169900156e-06,2.539613422380917e-06,2.8657769928795104e-14,2.1512822843690486e-07,-2.598027333857448e-17,-5.15318559788261e-11,2.8101415356344582e-14,0.0,887.8581007854884,0.3179283841244518
0.0010029,5.055134156824693e-13,2.5405733189521013e-06,2.540573824465517e-06,2.8780425289969464e-14,2.1608906282354288e-07,-2.6097843916200212e-17,-5.17679774178847e-11,-1.6820172192932403e-13,0.0,888.0259807128037,0.31796691702304636
0.001003,5.056359362592332e-13,2.5415342951039556e-06,2.541534800739892e-06,2.8903051822045893e-14,2.170500427661835e-07,-2.62154457165279e-17,-5.2004188171484973e-11,6.421825732926098e-14,0.0,888.1939286244593,0.3180054472861659
0.0010031,5.057584305835206e-13,2.542495061115409e-06,2.54249556687384e-06,2.9025649502299745e-14,2.1801116823632487e-07,-2.6333078735577097e-17,-5.22404882546904e-11,-5.894033277799781e-14,0.0,888.3618082862415,0.3180439646270597
0.0010031999999999999,5.058808799157125e-13,2.5434560102462606e-06,2.5434565161271406e-06,2.9148218304889905e-14,2.1897243916851425e-07,-2.6450742966967352e-17,-5.247687767371745e-11,-1.443522535730349e-13,0.0,888.5296880132321,0.31808246315897165
0.0010033,5.060033029610381e-13,2.5444174440369572e-06,2.54441795004026e-06,2.92707582039792e-14,2.199338555633992e-07,-2.6568438404468635e-17,-5.2713356451120386e-11,1.0952233628545274e-13,0.0,888.6976212895333,0.3181209487686579
0.0010034,5.061256997045774e-13,2.545378755715798e-06,2.5453792618414974e-06,2.93932691748661e-14,2.2089541739243934e-07,-2.6686165041970478e-17,-5.294992460195876e-11,9.59402904546886e-14,0.0,888.8655007511833,0.31815942145611825
0.0010035,5.062480813247434e-13,2.546340160726254e-06,2.5463406669743356e-06,2.951575119352876e-14,2.2185712459015184e-07,-2.6803922874626563e-17,-5.318658213204967e-11,3.0410582601105626e-14,0.0,889.0333658432785,0.3181978847390877
0.0010035999999999999,8.555684359644531e-11,2.5075327004749294e-06,2.507618257318526e-06,2.889330265907293e-14,2.2281522802238028e-07,-2.615486739312801e-17,-5.3422404508284986e-11,-3.968024623328001e-08,0.8825984760074248,882.3902864401247,4.136594690331244
