time_s,command_phase_rad,drive_scale,Bx_T,By_T,Bz_T,B_t_T,B_e1_T,B_e2_T,theta_B_t_deg,psi_B_rad,Tx_Nmm,Ty_Nmm,Tz_Nmm,psi_B_unwrapped_rad,Traw_t_Nmm,Traw_e1_Nmm,Traw_e2_Nmm
0.0002777777777777778,4.380776422505767,0.18861454046639237,-0.0018452695127619027,-0.005148404186630123,0.008371912252070067,-0.0012678253283597337,0.008341880469605548,0.005367089450305732,97.28370647519823,0.5717150195100122,6.203573907483036e-05,-0.001747412797692486,-0.001060918275056985,0.5717150195100122,-0.0010590654469488359,-0.005952357952311956,0.009001368246193102
0.00030555555555555555,4.38601241026175,0.22303669410150886,-0.0018314258990387781,-0.005130946230471684,0.008385658588109727,-0.001251145311869286,0.008354503169307107,0.005351346765312917,97.18736985874288,0.5696922214393089,7.19826107823298e-05,-0.0020687348321936764,-0.00125007907980969,0.5696922214393089,-0.0010637188372279156,-0.005932186935542008,0.009012611186063356
0.0003333333333333333,4.391248398017733,0.25925925925925924,-0.0018176682411012901,-0.005113389231506563,0.008399365019595496,-0.0012345471600565565,0.008367100022569823,0.0053354972141224435,97.09152633008641,0.5676626154198577,8.206973448569312e-05,-0.002407517408929996,-0.001447894931960302,0.5676626154198577,-0.0010683804822328477,-0.005911919807362107,0.009023837204144987
0.0003611111111111111,4.396484385773716,0.2970250342935528,-0.001803996916122574,-0.005095733671068754,0.008413031170758634,-0.0012180313279682555,0.008379670684044604,0.005319541231257761,96.99617793804707,0.5656262293898779,9.218167104450988e-05,-0.0027614255941493878,-0.0016528161666987935,0.5656262293898779,-0.001073050254162279,-0.005891557123405801,0.009035045992671036
0.00038888888888888887,4.401720373529699,0.33607681755829893,-0.0017904122989089205,-0.005077980033194368,0.0084266566669347,-0.0012015982683942733,0.008392214809100412,0.005303479254160203,96.90132672652541,0.5635830914521677,0.00010220918805865152,-0.003128113097228901,-0.0018633130412861675,0.5635830914521677,-0.0010777280249920532,-0.0058710994419263664,0.009046237244346906
0.00041666666666666664,4.4069563612856815,0.3761574074074074,-0.0017769147618894663,-0.005060128804608356,0.00844024113457383,-0.0011852484318552329,0.00840473205383372,0.005287311723176985,96.80697473441231,0.5615332298765179,0.00011204931533011962,-0.0035052223182643716,-0.0020778759821085914,0.5615332298765179,-0.001082413666478719,-0.00585054732378147,0.009057410652358773
0.0004444444444444444,4.412192349041665,0.4170096021947874,-0.0017635046751060045,-0.005042180474711159,0.008453784201250989,-0.001168982266590159,0.008417222075077946,0.005271039081549128,96.71312399549619,0.5594766731020935,0.00012160539945817888,-0.0038903843971953124,-0.002295015828926113,0.5594766731020935,-0.00108710705016305,-0.005829901332417807,0.009068565910382015
0.0004722222222222222,4.417428336797648,0.45837620027434833,-0.0017501824062028434,-0.0050241355355653185,0.008467285495676158,-0.0011528002185441945,0.008429684530412844,0.005254661775399334,96.61977653836936,0.5574134497397858,0.00013078715756260765,-0.004281219264460169,-0.0025132640762927805,0.5574134497397858,-0.0010918080473735603,-0.005809162033855672,0.009079702712589602
0.0005,4.422664324553631,0.5,-0.001736948320416713,-0.005005994481881948,0.00848074464770453,-0.0011367027313563594,0.008442119078173908,0.005238180253719715,96.52693438633295,0.5553435885745233,0.00013951073012997983,-0.004675335693176996,-0.0027311731121252066,0.5553435885745233,-0.0010965165292300368,-0.0057883299966734,0.009090820753660469
0.0005277777777777777,4.427900312309614,0.5416237997256514,-0.0017238027805667605,-0.004987757811007205,0.008494161288346656,-0.0011206902463473968,0.008454525377461728,0.00522159496835952,96.43459955730127,0.5532671185675577,0.00014769873297795972,-0.005070331352844432,-0.002947316453396881,0.5532671185675577,-0.0011012323666470712,-0.0057674057919918234,0.009101919728787905
