time_s,cycle_fraction,rp_x_mm,rp_y_mm,rp_z_mm,Bx_T,By_T,Bz_T,B_t_T,B_e1_T,B_e2_T,theta_B_t_deg,psi_B_rad,command_phase_rad,psi_B_unwrapped_rad,local_field_phase_rate_Hz
0.0038699805736541,0.1160994172096252,-6.701026126796054,-3.5888836618167046,-9.52798151530138,-0.000872236017685,-0.0022644412101001,0.009701108716814,0.0014487920732491422,0.009572891915475047,0.0025021474583073883,81.66971558284013,0.2556587728060406,5.057890697329553,0.2556587728060406,-15.159720433597716
0.0038799806497991,0.1163994194939732,-6.6969789118111605,-3.5919366117221,-9.52835914984158,-0.0008720335269949,-0.0022552682265214,0.0097032635105017,0.0014487337694945434,0.009575279168655845,0.0024930301457113326,81.67005320069087,0.25470625710438144,5.059775667274701,0.25470625710438144,-15.15953954953774
0.0038899804931133,0.1166994147934019,-6.692917034083652,-3.5949764262539032,-9.52879369191638,-0.0008718455894004,-0.0022460928380409,0.0097054084010482,0.0014486589580762579,0.009577659990273837,0.0024839114988029925,81.67048640856127,0.25375377655404024,5.061660593332277,0.25375377655404024,-15.159307453811678
0.0038999805692583,0.1169994170777499,-6.688914582186984,-3.5980745341282967,-9.528858392758282,-0.0008716721968174,-0.0022369146499907,0.0097075434807135,0.001448567635776604,0.009580034482737249,0.0024747911253551213,81.6710152247665,0.2528012900189518,5.063545563277426,0.2528012900189518,-15.15902413834708
0.0039099804125726,0.1172994123771786,-6.685019001418399,-3.601274230669129,-9.528271560816082,-0.0008715133579356,-0.0022277341223699,0.0097096686424905,0.0014484598071731224,0.009582402527039803,0.002465669482469189,81.67163962241239,0.2518488450701002,5.0654304893350215,0.2518488450701002,-15.158689619700517
0.0039199804887175,0.1175994146615266,-6.68112324183588,-3.6044738378029946,-9.527684890924007,-0.0008713690659239,-0.0022185508602894,0.0097117839777896,0.0014483354676263916,0.009584764225039458,0.0024565461777890335,81.67235962790615,0.2508964005726836,5.067315459280151,0.2508964005726836,-15.158303885663727
0.0039299805648624,0.1178994169458746,-6.677227243834781,-3.607673348079312,-9.52709838121942,-0.0008712393251625,-0.0022093651101031,0.0097138894294988,0.0014481946198968306,0.00958711951313413,0.0024474214560969367,81.67317522473574,0.24994398192052586,5.06920042922528,0.24994398192052586,-15.157866948612881
0.0039399801753461,0.118199405260384,-6.673320099765109,-3.610862986336339,-9.52655589140764,-0.0008711241411353,-0.0022001773323618,0.0097159848927877,0.0014480372721990269,0.00958946827372884,0.0024382957748100677,81.67408636473752,0.24899163667873012,5.071085311395341,0.24899163667873012,-15.157378836692994
0.003949980251491,0.1184994075447321,-6.66937790816431,-3.6140211235386017,-9.52615347437373,-0.0008710235035252,-0.002190986703999,0.0097180705553728,0.0014478634104357808,0.00959181071723148,0.0024291683164248,81.67509312887513,0.24803927936642062,5.072970281340471,0.24803927936642062,-15.156839509824367
0.003959980327636,0.1187994098290801,-6.665435537749576,-3.6171791601580265,-9.525751215664656,-0.0008709374183945,-0.0021817936854686,0.0097201463120303,0.0014476730421655345,0.009594146725791685,0.002420039538303962,81.6761954726424,0.24708695754944268,5.074855251285618,0.24708695754944268,-15.15624899699041
0.0039699799381196,0.1190993981435895,-6.661468848639774,-3.620315534214366,-9.525445345116768,-0.0008708658890392,-0.002172598737679,0.0097222120594195,0.0014474661780845021,0.009596476182782376,0.0024109098980613993,81.67739333329652,0.24613471878662954,5.076740133455661,0.24613471878662954,-15.155607334814754
0.0039799800142645,0.1193994004279375,-6.657497867995548,-3.623429772595752,-9.525148091165336,-0.0008708089090501,-0.0021634010369218,0.0097242679825966,0.0014472427996628091,0.009598799296883249,0.002401778577839036,81.67868681726024,0.24518247760579953,5.078625103400791,0.24518247760579953,-15.154914470879163
0.0039899800904095,0.1196994027122855,-6.653719767981815,-3.625982214848388,-9.523792117161664,-0.0008707664823016,-0.002154201044012,0.009726313977827,0.0014470029169406928,0.00960111595121123,0.002392646035199855,81.6800758654478,0.24423028156671242,5.0805100733459385,0.24423028156671242,-15.154170442605135
0.0039999801665544,0.1199994049966335,-6.649937376433658,-3.628520731965888,-9.522450817076477,-0.0008707386089452,-0.0021449987916383,0.0097283500378402,0.0014467465307695711,0.009603426137534317,0.002383512302592947,81.68156047191273,0.2432781338839448,5.082395043291068,0.2432781338839448,-15.15337525826922
0.004009979777038,0.1202993933111429,-6.646154806071567,-3.6310591634017113,-9.521109684629351,-0.0008707252893592,-0.0021357947411628,0.0097303760612874,0.0014464736551543815,0.009605729740522189,0.002374377837871442,81.68314055447595,0.24232608210533185,5.08427992546111,0.24232608210533185,-15.152528967048976
