time_s,command_phase_rad,drive_scale,Bx_T,By_T,Bz_T,B_t_T,B_e1_T,B_e2_T,theta_B_t_deg,psi_B_rad,Tx_Nmm,Ty_Nmm,Tz_Nmm,psi_B_unwrapped_rad
0.02658333333333333,9.339256827421657,1.0,-0.006778507447707241,-0.0056272080355412694,0.004731423306587272,-0.006611054094949864,0.005297833920083154,0.005312901232741204,131.384232184474,0.7868181689214497,0.0008889246826640728,-0.0067196863161552755,-0.006718378000218386,0.7868181689214497
0.02661111111111111,9.34449281517764,1.0,-0.006759248259109115,-0.005641345315403756,0.004742128847269175,-0.0065918689252369425,0.00530566455573155,0.005328901171400111,131.23789004112268,0.7875831683412943,0.0008912994569044185,-0.006725940334970154,-0.006730908991712422,0.7875831683412943
0.026638888888888886,9.349728802933623,1.0,-0.006739939927557352,-0.005655369559610818,0.004752894372605549,-0.0065726192015660295,0.005313552930391807,0.005344794859218651,131.09138406274667,0.7883293718705419,0.0008936378018476363,-0.0067322445996941755,-0.006743315454314896,0.7883293718705419
0.026666666666666665,9.354964790689605,1.0,-0.006720582982399615,-0.005669280383680724,0.004763719587454077,-0.006553305451678027,0.005321498827800145,0.00536058186046335,130.94471839296162,0.7890568942581354,0.00089593965338682,-0.006738598937492738,-0.006755597047896371,0.7890568942581354
0.02669444444444444,9.360200778445588,1.0,-0.00670117795431633,-0.005683077406241197,0.004774604195036026,-0.00653392820506914,0.005329502030115774,0.005376261742325589,130.79789714463718,0.7897658494274504,0.0008982049484155449,-0.006745003174158458,-0.006767753435750748,0.7897658494274504
0.02672222222222222,9.365436766201572,1.0,-0.00668172537530614,-0.005696760249039901,0.004785547896944385,-0.006514487992976367,0.005337562317926863,0.005391834074933492,130.65092440026473,0.7904563504721358,0.0009004336248296052,-0.006751457134115956,-0.006779784284604523,0.7904563504721358
0.02675,9.370672753957555,1.0,-0.00666222577867134,-0.005710328536954782,0.004796550393152031,-0.006494985348362959,0.005345679470256544,0.0054072984313636874,130.50380421232325,0.7911285096523664,0.0009026256215287102,-0.006757960640426656,-0.00679168926462589,0.7911285096523664
0.026777777777777775,9.375908741713538,1.0,-0.006642679699003212,-0.0057237818980043756,0.004807611382019977,-0.006475420805903759,0.00535385326456899,0.005422654387653034,130.3565406036435,0.7917824383914978,0.0009047808784181626,-0.006764513514793649,-0.006803468049433807,0.7917824383914978
0.026805555555555555,9.38114472946952,1.0,-0.006623087672167406,-0.005737119963357993,0.0048187305603056224,-0.006455794901970582,0.0053620834767754985,0.005437901522810232,130.20913756777043,0.7924182472731119,0.0009068993364105074,-0.006771115577566572,-0.006815120316106943,0.7924182472731119
0.02683333333333333,9.386380717225503,1.0,-0.006603450235289232,-0.005750342367345833,0.0048299076231710794,-0.0064361081746174996,0.0053703698812406445,0.00545303941882737,130.06159906932322,0.7930360460384346,0.0009089809374271474,-0.00677776664774654,-0.006826645745192517,0.7930360460384346
0.02686111111111111,9.391616704981487,1.0,-0.006583767926738938,-0.005763448747469019,0.004841142264191529,-0.006416361163566081,0.005378712250788468,0.00546806766069139,129.91392904435392,0.7936359435841177,0.000911025624399941,-0.00678446654299111,-0.006838044020715076,0.7936359435841177
0.026888888888888886,9.396852692737468,1.0,-0.006564041286116974,-0.005776438744409503,0.004852434175363598,-0.006396554410190628,0.005387110356708683,0.00548298583639543,129.76613140070359,0.7942180479603709,0.0009130333412727589,-0.006791215079619256,-0.006849314830185125,0.7942180479603709
0.026916666666666665,9.402088680493453,1.0,-0.006544270854239132,-0.005789312002039976,0.004863783047113856,-0.006376688457503263,0.005395563968762989,0.00549779353695019,129.61821001835588,0.7947824663694334,0.0009150040330030327,-0.006798012072616454,-0.006860457864607748,0.7947824663694334
0.02694444444444444,9.407324668249435,1.0,-0.006524457173121808,-0.005802068167433564,0.004875188568307237,-0.006356763850139136,0.005404072855191328,0.005512490356395063,129.4701687497895,0.7953293051643697,0.00091693764556325,-0.006804857335639695,-0.006871472818491012,0.7953293051643697
0.02697222222222222,9.412560656005418,1.0,-0.006504600785967068,-0.005814706890873551,0.00488665042625562,-0.00633678113434141,0.0054126367827182845,0.005527075891809325,129.32201142032747,0.795858669848183,0.0009188341259424465,-0.006811750681022638,-0.006882359389854393,0.795858669848183
0.027,9.417796643761402,1.0,-0.006484702237147796,-0.005827227825862959,0.004898168306726387,-0.006316740857946334,0.005421255516559465,0.005541549743323162,129.17374182848425,0.7963706650732307,0.0009206934221476561,-0.006818691919780743,-0.0068931172802370495,0.7963706650732307
0.027027777777777776,9.423032631517383,1.0,-0.0064647620721927776,-0.005839630629134013,0.00490974189395101,-0.006296643570368224,0.005429928820427915,0.005555911514128606,129.0253637463111,0.7968653946409345,0.0009225154832053314,-0.006825680861616434,-0.006903746194705965,0.7968653946409345
0.027055555555555555,9.428268619273368,1.0,-0.006444780837771681,-0.005851914960657615,0.004921370870633767,-0.0062764898225843475,0.005438656456540642,0.005570160810490476,128.8768809197377,0.7973429615017734,0.0009243002591627509,-0.006832717314924348,-0.006914245841864099,0.7973429615017734
0.02708333333333333,9.43350460702935,1.0,-0.006424759081680158,-0.005864080483652597,0.004933054917960377,-0.006256280167119896,0.005447438185625084,0.005584297241757099,128.72829706891326,0.7978034677555472,0.0009260477010893785,-0.00683980108679656,-0.006924615933858309,0.7978034677555472
0.02711111111111111,9.438740594785333,1.0,-0.006404697352824763,-0.005876126864595007,0.004944793715606783,-0.00623601515803278,0.005456273766925704,0.005598320420371079,128.57961588854332,0.798247014651906,0.0009277577610782111,-0.0068469319830278845,-0.006934856186387285,0.798247014651906
0.027138888888888886,9.443976582541316,1.0,-0.0063845962012079255,-0.005888053773227225,0.004956586941747917,-0.00621569535089846,0.005465162958210577,0.0056122299618798855,128.43084104822486,0.7986737025911281,0.0009294303922470914,-0.0068541098081212025,-0.006944966318709335,0.7986737025911281
