time_s,UR1_rad,UR2_rad,UR3_rad,UR_norm_deg,rigid_node_count,kabsch_rms_mm,R_server_vs_R_nodes_error_deg
0.0032000839710235596,0.973019003868103,-0.6360899806022644,0.6102651953697205,75.22567223622055,1588,3.461112057734143e-07,0.0
0.0033000835683196783,1.0192551612854004,-0.6341527700424194,0.6455709934234619,78.09464617731214,1588,3.553396366915297e-07,2.4148365394514667e-06
0.0034000829327851534,1.0622248649597168,-0.6397379636764526,0.6810903549194336,81.05824899528216,1588,3.6502280110949597e-07,2.4148365394514667e-06
0.003500082530081272,1.1062647104263306,-0.6384450793266296,0.7116227149963379,83.77420100453925,1588,3.7351005780635944e-07,1.7075472925031877e-06
0.003600081894546747,1.1495964527130127,-0.6422339677810669,0.7428968548774719,86.62720575060897,1588,3.825699615164303e-07,1.7075472925031877e-06
0.003700081491842866,1.1971198320388794,-0.6428818106651306,0.7726941704750061,89.56210435225863,1588,3.917901307411822e-07,2.4148365394514667e-06
0.0038000810891389847,1.2469652891159058,-0.639863908290863,0.7883917689323425,92.13599310777033,1588,4.0030480865701643e-07,2.091309789151873e-06
0.0039000804536044598,1.2932325601577759,-0.644152820110321,0.8029987812042236,94.70613412033576,1588,4.088732025339291e-07,1.7075472925031877e-06
0.004000079818069935,1.3382951021194458,-0.6556388735771179,0.8174106478691101,97.38692059011234,1588,4.1805356870567446e-07,2.9575586669421963e-06
0.004100079648196697,1.384642481803894,-0.6731356978416443,0.8299793601036072,100.2137778128114,1588,4.273650116151345e-07,0.0
0.004200079012662172,1.431073546409607,-0.6949419379234314,0.8393637537956238,103.05991923668185,1588,4.374190996314247e-07,2.4148365394514667e-06
0.004300078377127647,1.4779658317565918,-0.715019166469574,0.8453425765037537,105.80716336668971,1588,4.4644132011412074e-07,2.699869328381916e-06
0.00440007820725441,1.5213638544082642,-0.7336878180503845,0.8515792489051819,108.37891622712942,1588,4.5488726366946916e-07,1.2074182697257333e-06
0.004500077571719885,1.5578891038894653,-0.7397375702857971,0.8591933846473694,110.39580057423122,1588,4.6110239257486026e-07,0.0
0.00460007693618536,1.587859034538269,-0.7493319511413574,0.8725476861000061,112.33676157642033,1588,4.6684754865001316e-07,1.7075472925031877e-06
0.004700076300650835,1.6105053424835205,-0.754956841468811,0.8908524513244629,113.97836300206168,1588,4.7106641273894694e-07,2.9575586669421963e-06
0.004800076130777597,1.6275380849838257,-0.7569207549095154,0.9138086438179016,115.40308031672171,1588,4.7301546979395914e-07,3.6222548091772e-06
0.0049000754952430725,1.6431822776794434,-0.7490200996398926,0.9330253005027771,116.46155161300457,1588,4.748012966080717e-07,2.9575586669421963e-06
0.005000074859708548,1.6552518606185913,-0.7397871613502502,0.9531159400939941,117.35951681053362,1588,4.7677834893819153e-07,3.6222548091772e-06
0.00510007468983531,1.6648961305618286,-0.7279283404350281,0.9732164740562439,118.10311500234891,1588,4.7614237771460905e-07,2.4148365394514667e-06
0.005200074054300785,1.6721479892730713,-0.7139613032341003,0.9941994547843933,118.73162333187734,1588,4.768945079358103e-07,2.091309789151873e-06
0.00530007341876626,1.6772558689117432,-0.6977275013923645,1.0161864757537842,119.26121487204736,1588,4.766497435620046e-07,4.182619578303747e-06
0.005400072783231735,1.6802337169647217,-0.6792360544204712,1.0393922328948975,119.70407764199251,1588,4.76857705740762e-07,4.00455336570039e-06
0.005500072613358498,1.680972695350647,-0.658484160900116,1.0639392137527466,120.06490539074535,1588,4.742134871428861e-07,3.818191820832846e-06
0.005600071977823973,1.6792104244232178,-0.635513186454773,1.089905858039856,120.34186315525365,1588,4.733801696691089e-07,1.7075472925031877e-06
0.005700071342289448,1.6745679378509521,-0.6103851795196533,1.1170294284820557,120.51881677951025,1588,4.7130457627304956e-07,3.6222548091772e-06
0.00580007117241621,1.677129864692688,-0.5845613479614258,1.1288217306137085,120.57617465885154,1588,4.7049098657594964e-07,3.1945284701301985e-06
0.005900070536881685,1.6852035522460938,-0.5663506388664246,1.1335813999176025,120.8067733729629,1588,4.7089810670832656e-07,2.4148365394514667e-06
0.00600006990134716,1.6862155199050903,-0.5583022832870483,1.1435312032699585,121.0377625075212,1588,4.711373577235621e-07,3.818191820832846e-06
0.006100069731473923,1.693720817565918,-0.5563942193984985,1.1440680027008057,121.36912825653329,1588,4.7223440052149173e-07,1.7075472925031877e-06
0.006200069095939398,1.6983108520507812,-0.5565845370292664,1.1433963775634766,121.56162639645488,1588,4.7235280757553563e-07,4.182619578303747e-06
0.006300068460404873,1.6975970268249512,-0.5591720342636108,1.1401002407073975,121.4662091851005,1588,4.7272551652857197e-07,1.7075472925031877e-06
0.006400067824870348,1.691630482673645,-0.5641787648200989,1.134376883506775,121.0924616665485,1588,4.7141407957424406e-07,3.1945284701301985e-06
0.00650006765499711,1.6859692335128784,-0.5706636905670166,1.1293481588363647,120.77831499914134,1588,4.7114369512313046e-07,3.4150945850063763e-06
0.0066000670194625854,1.680847406387329,-0.5784712433815002,1.1257195472717285,120.55447944258205,1588,4.7051727588953285e-07,1.7075472925031877e-06
0.006666666828095913,1.6776174306869507,-0.5843043327331543,1.1240801811218262,120.44886674229745,1588,4.7135356161886016e-07,2.699869328381916e-06
