time_s,cycle_fraction,rp_x_mm,rp_y_mm,rp_z_mm,center_x_mm,center_y_mm,center_z_mm,head_x_mm,head_y_mm,head_z_mm,tail_x_mm,tail_y_mm,tail_z_mm,B_x_T,B_y_T,B_z_T,axis_x,axis_y,axis_z,tangent_x,tangent_y,tangent_z,e1_x,e1_y,e1_z,e2_x,e2_y,e2_z,directed_tilt_deg,robot_phase_deg,delta_s_mm,Vt_mm_s,contact_state
0.0,0.0,-7.468174204284,-3.676918015967,-9.550745259298,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.583378654940276,-3.5395034612602605,-9.822210252972917,-6.4609544828928085,-3.801026783131054,-9.305566094943151,-0.0005643314542209,-0.0062270140616668,0.0078042184673149,0.9647382600215763,-0.11887423721399708,0.2348382536498942,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.36237457089361,0.0,0.0,0.0,NONE
9.999949725170154e-06,0.0002999984917551046,-7.468174204281349,-3.6769180159603203,-9.550745259306469,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.583378652832593,-3.5395034562470893,-9.822210259094792,-6.460954484791359,-3.80102678764609,-9.305566089430174,-0.0005575927469267875,-0.006219495860344294,0.0078106951460829525,0.9647382582005611,-0.11887424154500026,0.2348382589384629,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.36237495152452,-6.026823015352425e-07,2.176037128265307e-12,8.694541658598071e-07,NONE
1.9999899450340308e-05,0.0005999969835102092,-7.468174204241753,-3.676918015860645,-9.550745259433024,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.583378621349208,-3.5395033814328047,-9.822210350575189,-6.460954513150864,-3.8010268550264423,-9.305566007048638,-0.0005507994617869823,-0.006211884568584377,0.00781723133490895,0.9647382309992476,-0.11887430617892618,0.23483833796661419,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.362380635121117,-9.619370414923881e-06,3.466027465037769e-11,6.9168816836816705e-06,NONE
2.9999850085005164e-05,0.0008999955025501549,-7.468174204070985,-3.6769180154312253,-9.550745259979088,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.58337848556342,-3.5395030590963916,-9.822210745292006,-6.460954635463578,-3.801027145333912,-9.30556565159132,-0.000544019827471569,-0.006204255978893222,0.00782376153009255,0.9647381136817467,-0.11887458465341846,0.23483867895485785,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.362405138273216,-4.857519154504924e-05,1.7469048430029943e-10,2.3214549098862857e-05,NONE
3.9999798900680616e-05,0.0011999939670204185,-7.468174203613494,-3.676918014282057,-9.550745261442735,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.583378121772792,-3.539502196429931,-9.822211803259442,-6.460954963157845,-3.8010279222817163,-9.30556469885195,-0.0005372538699108205,-0.0061966101204494264,0.007830285706657515,0.9647377993704307,-0.11887532993262953,0.2348395929124968,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.362470758633352,-0.00015312942285822755,5.496492150314225e-10,5.4719817080182284e-05,NONE
4.9999751354334876e-05,0.0014999925406300463,-7.468174202653677,-3.676918011873786,-9.550745264514996,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.583377358504833,-3.5395003884356093,-9.822214023947765,-6.4609556506922265,-3.801029550625437,-9.305562699038882,-0.0005305016094445568,-0.0061889470162384465,0.00783680384499047,0.9647371399148216,-0.11887689190446712,0.2348415113222193,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.362608378125948,-0.000372885853021214,1.3359233719256736e-09,0.00010627588092405496,NONE
5.999970017001033e-05,0.0017999910051003098,-7.4681742009171534,-3.6769180075215973,-9.550745270076145,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.583375977517932,-3.5394971208108146,-9.822218043594656,-6.460956894653908,-3.8010324935646826,-9.30555907919635,-0.0005237630749736168,-0.006181266699049792,0.007843315917194942,0.9647359467563748,-0.1188797148881217,0.23484498381741198,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.362857266632453,-0.0007711974026736199,2.7577620187457796e-09,0.0001826129475806089,NONE
6.999965262366459e-05,0.0020999895787099376,-7.468174198072015,-3.6769180003990884,-9.550745279191979,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.583373714795357,-3.539491772825093,-9.822224632503698,-6.460958932863323,-3.8010373101520805,-9.305553145637296,-0.0005170382855251253,-0.006173569190581479,0.007849821904880778,0.9647339917872877,-0.11888433514863059,0.23485067584836425,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.36326488600483,-0.0014249625643610224,5.0861643785538035e-09,0.00028834997165255944,NONE
7.999959780136123e-05,0.002399987934040837,-7.468174193730073,-3.6769179895421287,-9.550745293110074,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.583370261526156,-3.5394836201848308,-9.822234692334538,-6.460962043490615,-3.801044652713326,-9.305544086383714,-0.0005103272723228811,-0.006165854526577679,0.007856321777839074,0.9647310081979729,-0.11889137842204338,0.23485936634128404,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.363886694873537,-0.002424411555943568,8.63776783432968e-09,0.00042799712031889244,NONE
8.999955025501549e-05,0.0026999865076504648,-7.468174187448068,-3.6769179738527056,-9.550745313256021,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.583365265070528,-3.539471837885311,-9.822249253372242,-6.460966544186037,-3.801055264278606,-9.305530973625702,-0.0005036300494295147,-0.006158122723225145,0.007862815522445147,0.964726691311132,-0.1189015574514976,0.23487194533933609,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.364785954128843,-0.003872876852862925,1.3773778562153893e-08,0.0006059588995170327,NONE
9.999950270866975e-05,0.0029999850812600926,-7.4681741787288525,-3.676917952102765,-9.550745341229652,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.583358329901566,-3.5394555030710793,-9.822269471794774,-6.460972791231653,-3.8010699760065143,-9.305512766182225,-0.0004969466455249431,-0.006150373813588836,0.007869303110900401,0.9647206993954154,-0.11891566951610674,0.23488941164206767,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.36603353290451,-0.005886550553078243,2.0898939467883793e-08,0.0008265381189142589,NONE
0.0001099994478863664,0.003299983436590992,-7.468174167022531,-3.67691792293802,-9.550745378801226,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.583349018520307,-3.5394335978646354,-9.82229662690326,-6.460981178717063,-3.801089704636505,-9.3054883119954,-0.0004902770891995184,-0.006142607830845076,0.007875784515445993,0.9647126544560198,-0.11893459398721325,0.23491287041266343,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.367707716091825,-0.008594213887200377,3.046053187460984e-08,0.001093941352323036,NONE
0.00011999940034002066,0.0035999820102006197,-7.468174151727548,-3.67691788488177,-9.550745427907588,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.58333685233263,-3.5394050122046377,-9.822332118352836,-6.460992137749474,-3.8011154499327846,-9.305456350624187,-0.0004836213944293472,-0.006134824791287402,0.00788225972249566,0.9647021429923441,-0.11895928987643029,0.23494353078574956,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.369894012898666,-0.012136946392960984,4.294744826438546e-08,0.0014122844261975145,NONE
