phase_rel_rad,cycle2_a1,cycle2_a2,cycle3_a1,cycle3_a2,difference
2.4454254395542714,0.44975083699190055,0.3763416886923766,0.5915873738221248,0.1551718690249776,0.2627426351236155
2.469400198765588,0.4369368165911511,0.40405860232214896,0.596352814568293,0.16316564687765048,0.28886480642998597
2.4933749579769042,0.4245162730410144,0.429516633649854,0.5990373921896698,0.17161735456586621,0.3113995169889314
2.5173497171882206,0.41197471076500514,0.45287713848426125,0.599572358848385,0.1805745967743878,0.33066834107315596
2.541324476399537,0.3997321517301463,0.475020035959676,0.597901851432084,0.19003773830985454,0.3471111347302584
2.5652992356108535,0.38833886512556787,0.496055332773999,0.5939875936352284,0.1999803463016089,0.3604882760260949
2.58927399482217,0.37796537289849214,0.5162654881153453,0.5878613009232645,0.21038967739069148,0.3709667265238821
2.613248754033486,0.368391776850283,0.5349284964459297,0.5795462213602078,0.2212001637499415,0.3781688328941183
2.6372235132448023,0.3600908014002025,0.551990004674899,0.5688985945662539,0.23238445885169828,0.381770087104559
2.6611982724561187,0.3523449835565325,0.5668400649274478,0.5560093113854808,0.2439834928211509,0.3817270288861476
2.685173031667435,0.34558188402287743,0.5796860421364338,0.5409901011022238,0.25597350139503516,0.3781192673421716
2.7091477908787516,0.3388582337749407,0.5910140099885304,0.5237987750442311,0.2682095709368394,0.37202917852831785
2.733122550090068,0.3302156221911511,0.6007319773862304,0.5045534516518498,0.28059785996596914,0.3645264488586765
2.7570973093013844,0.3193895869558203,0.6094069403207775,0.4833825341298312,0.29304290411068173,0.3563423776790528
2.781072068512701,0.3059018833604008,0.6167852896776906,0.46050471756293065,0.30544597237388355,0.3476121500216234
2.8050468277240173,0.2870619940014589,0.6222859227300075,0.4361773075018357,0.3177809492403282,0.3390555346846088
2.8290215869353337,0.26332029049942457,0.6247694379902711,0.41056430505270136,0.32991666379188916,0.32957390411597753
2.85299634614665,0.23579839432412775,0.6269208141227957,0.38395009113819456,0.3417455359094061,0.3213625127064003
2.8769711053579665,0.20320214122152455,0.6284801644622828,0.356624129880915,0.3533037337762496,0.3150561451698846
2.900945864569283,0.1701788358674146,0.628413238879612,0.32883255039362974,0.36450706732121463,0.3079244526171574
2.924920623780599,0.13665151741111828,0.630046930565036,0.30083052029401225,0.37525229751228173,0.30310897383632346
2.9488953829919153,0.10226709943575896,0.6340249396920823,0.27282596297637873,0.38549120662447606,0.30142883472685206
2.9728701422032318,0.07176938467528883,0.6407719425176307,0.2451491388344884,0.39527730881885986,0.30054642624259925
