t_s,rp_x_aba_mm,rp_y_aba_mm,rp_z_aba_mm,ur1,ur2,ur3,fx_aba_N,fy_aba_N,fz_aba_N,tx_aba_Nmm,ty_aba_Nmm,tz_aba_Nmm,driver_arc_mm,robot_arc_mm,force_tangent_N,force_normal_N,rp_x_mag_mm,rp_y_mag_mm,rp_z_mag_mm,tx_mag_Nmm,ty_mag_Nmm,tz_mag_Nmm,drive_scale,endpoint_reached,h_head_mm,h_tail_mm,vn_head_close_mm_s,vn_tail_close_mm_s,Flub_head_mN,Flub_tail_mN,Flub_x_N,Flub_y_N,Flub_z_N,Mlub_x_Nmm,Mlub_y_Nmm,Mlub_z_Nmm,lub_power_W,active_head,active_tail,wall_tri_head,wall_tri_tail,commanded_frequency_Hz,instantaneous_phase_rad,cone_angle_deg,B_aba_T,Bx_aba_T,By_aba_T,Bz_aba_T,UR1,UR2,UR3,U1,torque_norm_Nmm,force_norm_N
0.0010006626590496,-7.468174204284,-3.676918015967,-9.550745259298,0.0158125909240716,-0.1495583943221246,-0.0777460517377172,-1.7167428880363984e-06,-1.878086666510436e-06,9.623936085357432e-07,-6.166440192944102e-06,-0.0100008983658169,-0.0049869754977328,18.90596460195429,13.799960625932426,2.720407529819436e-06,4.235164736271503e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0009039073237178,-0.0056395292412111,-0.0096055500754005,1.0,False,,,,,,,,,,,,,,,,,,40.0,4.5799105016173,30.0,0.01,-0.0013823110794907,-0.0044189655590868,0.0088635184586664,0.0157868675887584,-0.1492970436811447,-0.0776191428303718,0.0,0.011175326875012251,2.720407529819436e-06
0.0011007261634824,-7.468174204284,-3.676918015967,-9.550745259298,0.0207570138278182,-0.2040243694268986,-0.1037492286403256,-1.4325023595339637e-06,-1.5671325041938566e-06,8.030504303441317e-07,-8.51018981363901e-05,-0.0098329536648414,-0.0047724199157258,18.906564982980893,13.799960625932426,2.2699905923697515e-06,1.0587911840678754e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0008590219540847,-0.0056363033110642,-0.0093254693301778,1.0,False,,,,,,,,,,,,,,,,,,40.0,4.605059203250785,30.0,0.01,-0.0013335994849358,-0.0043180388547868,0.0089205410633173,0.0207314603030681,-0.203712984919548,-0.1036024689674377,0.0,0.01093024299638396,2.2699905923697515e-06
0.0012007627386865,-7.468174204284,-3.676918015967,-9.550745259298,0.0256780158432977,-0.2677286743967626,-0.1333236656019268,-1.0968851354841454e-06,-1.1999731363399066e-06,6.149058493524527e-07,-0.0001757613087701,-0.0095767200851845,-0.0045225423996775,18.90716520243212,13.799960625932426,1.7381604448241728e-06,2.3675290615532623e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0007925984989991,-0.005583780044998,-0.0089661049186915,1.0,False,,,,,,,,,,,,,,,,,,40.0,4.630201136830896,30.0,0.01,-0.0012871977443361,-0.0042153693926892,0.0089762900382148,0.0256462674587965,-0.2672983109951019,-0.1331273913383484,0.0,0.010592348624574133,1.7381604448241726e-06
0.0013008064148763,-7.468174204284,-3.676918015967,-9.550745259298,0.0308610486459472,-0.3401993641344017,-0.1660529739121262,-7.116696228606399e-07,-7.785541090453257e-07,3.989568276083058e-07,-0.0002811779842637,-0.0092145406305249,-0.0042333585662207,18.907765464489252,13.799960625932426,1.127735209661049e-06,2.3675290615532623e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0006987042799561,-0.005470930673396,-0.0085140398599425,1.0,False,,,,,,,,,,,,,,,,,,40.0,4.655344855083377,30.0,0.01,-0.0012431187263079,-0.0041109876830322,0.0090307494762206,0.0308277662843465,-0.3397130072116852,-0.1658338010311126,0.0,0.010144365176817275,1.1277352096610488e-06
0.0014008826332795,-7.468174204284,-3.676918015967,-9.550745259298,0.0356869869316828,-0.4216251397094624,-0.202284252095892,-2.755296135993291e-07,-3.014245739043367e-07,1.544599024922216e-07,-0.0004035229803176,-0.0087242496951625,-0.0038997369917338,18.908365921799675,13.799960625932426,4.366133337422407e-07,2.646977960169689e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0005714261791091,-0.0052833390058738,-0.0079525538800265,1.0,False,,,,,,,,,,,,,,,,,,40.0,4.680496752086139,30.0,0.01,-0.0012013804856177,-0.0040049321931169,0.0090838980100677,0.035658698529005,-0.4209912121295929,-0.2020030170679092,0.0,0.00956469090686596,4.366133337422406e-07
0.0015009200775597,-7.468174204284,-3.676918015967,-9.550745259298,0.0389693256004786,-0.5123675148519871,-0.242566253928559,2.1154772407281438e-07,2.314295068181215e-07,-1.1859211939466784e-07,-0.0005404173756857,-0.0080812942028136,-0.00351628322788,18.90896614646536,13.799960625932426,-3.352255165839642e-07,1.3234889800848446e-23,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0004084823011864,-0.00500305472409,-0.0072640347127763,1.0,False,,,,,,,,,,,,,,,,,,40.0,4.705638904088915,30.0,0.01,-0.0011620389271912,-0.003897345687531,0.0091356642956916,0.0389481261372566,-0.51166170835495,-0.2422586530447006,0.0,0.008829700712427455,3.3522551658396427e-07
0.0016009632314875,-7.468174204284,-3.676918015967,-9.550745259298,0.0417809223028685,-0.6126791308377386,-0.2854611247071341,7.413757480330408e-07,8.110520899536896e-07,-4.156098658701864e-07,-0.0006830750443692,-0.0072685929471361,-0.0030811721854904,18.90956640538893,13.799960625932426,-1.1748085175884762e-06,0.0,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,0.0002141631237794,-0.0046139392185302,-0.0064388163530386,1.0,False,,,,,,,,,,,,,,,,,,40.0,4.730782491082638,30.0,0.01,-0.0011251002503339,-0.0037882491257005,0.0091860392982137,0.041759256273508,-0.6117944717407227,-0.2850893437862396,0.0,0.00792418178640775,1.1748085175884762e-06
0.0017009698885125,-7.468174204284,-3.676918015967,-9.550745259298,0.043610450218257,-0.7215854330267029,-0.3306971004050985,1.3015145378905e-06,1.4238341203658527e-06,-7.296196078114239e-07,-0.0008278529344432,-0.006278761194606,-0.0025982349595049,18.910166445331075,13.799960625932426,-2.062422960200264e-06,1.0587911840678754e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-1.131442664198218e-05,-0.0041069217202689,-0.0054765019393846,1.0,False,,,,,,,,,,,,,,,,,,40.0,4.755916905404222,30.0,0.01,-0.0010906022642158,-0.0036777581475129,0.0092349705852097,0.0436004474759101,-0.7206289172172546,-0.3303044736385345,0.0,0.006845363943922178,2.062422960200264e-06
0.0018010682148652,-7.468174204284,-3.676918015967,-9.550745259298,0.0439372302054133,-0.8384007527886609,-0.3780837236417646,1.8776157401606868e-06,2.054078750522334e-06,-1.0525777623483257e-06,-0.0009679564988956,-0.0051104199899903,-0.0020735108186679,18.91076703528919,13.799960625932426,-2.9753319691820557e-06,0.0,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0002640589138205,-0.0034754670422078,-0.004382257534826,1.0,False,,,,,,,,,,,,,,,,,,40.0,4.7810743587407165,30.0,0.01,-0.0010585245977492,-0.0035657998868592,0.0092824887203181,0.0439398847520351,-0.8372613191604614,-0.3776268064975738,0.0,0.005599355264044203,2.9753319691820553e-06
0.0019011281058028,-7.468174204284,-3.676918015967,-9.550745259298,0.0425661800005626,-0.9618280847889428,-0.4262270061934741,2.446843836967172e-06,2.676804323620909e-06,-1.3716829038247643e-06,-0.0010890440151791,-0.0037825542606161,-0.0015200897855653,18.911367394634816,13.799960625932426,-3.87734962804555e-06,4.235164736271503e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0005304401667454,-0.002723052276035,-0.0031793122037897,1.0,False,,,,,,,,,,,,,,,,,,40.0,4.80622215220381,30.0,0.01,-0.0010289311806409,-0.0034525895569343,0.0093285007357481,0.0425862520933151,-0.9606273770332336,-0.4257680177688598,0.0,0.004219526816798584,3.877349628045549e-06
0.0020011671963254,-7.468174204284,-3.676918015967,-9.550745259298,0.0395386393811013,-1.0906611254586414,-0.4742708321125736,2.9882983567748605e-06,3.2691460896821952e-06,-1.6752183795253416e-06,-0.0011828498224083,-0.002322715677883,-0.0009536619689374,18.91196762917795,13.799960625932426,-4.735356358700709e-06,1.1978854817838859e-21,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0008010477399594,-0.0018611075836167,-0.0018968958996642,1.0,False,,,,,,,,,,,,,,,,,,40.0,4.831364717952413,30.0,0.01,-0.0010018333121459,-0.0033381799284197,0.009372986972154,0.0395810231566429,-1.0892839431762695,-0.4737654626369476,0.0,0.0027755383214166564,4.735356358700708e-06
0.002101177902212,-7.468174204284,-3.676918015967,-9.550745259298,0.0343485434922561,-1.2219418217956035,-0.5217448277939679,3.4771673257504003e-06,3.803960183686584e-06,-1.949274776923123e-06,-0.0012438468527849,-0.0007842861503784,-0.0003975214782346,18.91256769341327,13.799960625932426,-5.510034287215258e-06,1.7462031549538564e-21,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.001064910409489,-0.0009191390836621,-0.0005843220423388,1.0,False,,,,,,,,,,,,,,,,,,40.0,4.856500149863905,30.0,0.01,-0.0009772483324112,-0.0032226528640937,0.0094159170670916,0.0344148501753807,-1.2205511331558228,-0.5212492346763611,0.0,0.001523247545383249,5.5100342872152575e-06
0.002175439474312,-7.468174204284,-3.676918015967,-9.550745259298,0.0289857778037159,-1.3196286011539111,-0.5560253025615347,3.79413076940091e-06,4.150712642333515e-06,-2.1269621839509955e-06,-0.0012630068773647,0.0003748639736174,-3.984048538285541e-06,18.913013262845872,13.799960625932426,-6.0123050377122086e-06,1.0587911840678754e-21,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0012475418270273,-0.0001871739922589,0.0003799085811992,1.0,False,,,,,,,,,,,,,,,,,,40.0,4.875164118612186,30.0,0.01,-0.0009606228463595,-0.0031361691583575,0.0094467797030109,0.0269483495503664,-1.3519794940948486,-0.5671740174293518,0.0,0.0013174692571857275,6.0123050377122086e-06
0.0022754557226355,-7.468174204284,-3.676918015967,-9.550745259298,0.0197331665710767,-1.4500641436101631,-0.6001802791020702,4.148682130820594e-06,4.5385856250123945e-06,-2.3257211049902628e-06,-0.0012494442767267,0.0019161539879303,0.0004858748276476,18.913613360335813,13.799960625932426,-6.57413884522957e-06,9.47011624621305e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0014656075357738,0.000816743482692,0.0016290353246051,1.0,False,,,,,,,,,,,,,,,,,,40.0,4.900300943489986,30.0,0.01,-0.0009404377752312,-0.0030188069215266,0.0094869584989848,0.0170352663844823,-1.4819191694259644,-0.610646665096283,0.0,0.002338553282319623,6.574138845229569e-06
0.0023754687287012,-7.468174204284,-3.676918015967,-9.550745259298,0.0077844810958372,-1.577413524448262,-0.6413807775511309,4.412881927943635e-06,4.827615578029462e-06,-2.4738295945605803e-06,-0.0011861109047578,0.0033872630707455,0.0009165082662429,18.914213438372204,13.799960625932426,-6.992798577259897e-06,8.470329472543003e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0016397558282102,0.0018116054993895,0.0027838254128708,1.0,False,,,,,,,,,,,,,,,,,,40.0,4.9254369534995535,30.0,0.01,-0.0009227971498453,-0.002900500467652,0.0095255205872113,0.0043897652067244,-1.6080957651138306,-0.6510225534439087,0.0,0.00370410550483017,6.992798577259896e-06
0.0024755483836434,-7.468174204284,-3.676918015967,-9.550745259298,-0.0069627412645782,-1.69911226788709,-0.6788111967720525,4.584764184114927e-06,5.0156517573400764e-06,-2.570185540411714e-06,-0.0010739431492455,0.0047369707031406,0.0012758043337006,18.91481391630186,13.799960625932426,-7.265168882207286e-06,9.47011624621305e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0017618331978304,0.0027619197724964,0.0038062665410385,1.0,False,,,,,,,,,,,,,,,,,,40.0,4.950589714198763,30.0,0.01,-0.0009077022207611,-0.0027812410566016,0.0095624669862697,-0.0110429227352142,-1.7279177904129028,-0.6873371005058289,0.0,0.005021944048684028,7.265168882207286e-06
0.0025755898262018,-7.468174204284,-3.676918015967,-9.550745259298,-0.0244932130501972,-1.8131539039700049,-0.7117571603934035,4.670652661557109e-06,5.109612248113126e-06,-2.61833399776852e-06,-0.0009166411117343,0.0059311015366528,0.001559061504674,18.91541416495721,13.799960625932426,-7.401270602730903e-06,1.7462031549538564e-21,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0018281090334018,0.0036412428179249,0.0046742097988931,1.0,False,,,,,,,,,,,,,,,,,,40.0,4.975732871078452,30.0,0.01,-0.0008951794346601,-0.0026612286505576,0.0095977349332648,-0.0290978774428367,-1.839713215827942,-0.7191102504730225,0.0,0.0062007152120673184,7.401270602730903e-06
0.002675613417482,-7.468174204284,-3.676918015967,-9.550745259298,-0.044175108568117,-1.9173089476142644,-0.7398626112689135,4.684039357027223e-06,5.124257058612278e-06,-2.625838482132273e-06,-0.000727191814696,0.0069477135268159,0.0017658073616187,18.91601430650489,13.799960625932426,-7.422483602889568e-06,1.894023249242609e-21,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0018450391378889,0.0044273144720923,0.0053770181298996,1.0,False,,,,,,,,,,,,,,,,,,40.0,5.000871541442564,30.0,0.01,-0.0008852320006339,-0.0025405153449769,0.0096313107149022,-0.0494774058461189,-1.9412579536437988,-0.7460579872131348,0.0,0.00720538734728455,7.422483602889566e-06
0.0027756148125054,-7.468174204284,-3.676918015967,-9.550745259298,-0.0665813161056834,-2.010204681682796,-0.7634497271174521,4.6396027538022e-06,5.075644192583523e-06,-2.6009276447396595e-06,-0.0005077596651739,0.0077855643695713,0.0019029941471946,18.91661431487503,13.799960625932426,-7.352067892502544e-06,8.470329472543003e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0018120319645909,0.005115069787141,0.0059200355055144,1.0,False,,,,,,,,,,,,,,,,,,40.0,5.026004633278902,30.0,0.01,-0.000877865089571,-0.0024191830718968,0.0096631726751186,-0.0723959505558013,-2.031198024749756,-0.7686126232147217,0.0,0.008030829294324002,7.352067892502544e-06
0.0028756345890667,-7.468174204284,-3.676918015967,-9.550745259298,-0.0913506020504403,-2.092130542594257,-0.7830162959694887,4.5536496410051736e-06,4.981612991863767e-06,-2.552742953271838e-06,-0.0002660695418892,0.0084635196912452,0.0019818402548693,18.9172144335344,13.799960625932426,-7.215863748659023e-06,9.47011624621305e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0017372603838116,0.0057113170684141,0.0063239570732191,1.0,False,,,,,,,,,,,,,,,,,,40.0,5.0511423448996124,30.0,0.01,-0.0008730802198049,-0.0022972593046924,0.009693313706715,-0.0980302095413208,-2.1107099056243896,-0.7871034741401672,0.0,0.008696530880818901,7.215863748659023e-06
0.0029756901381974,-7.468174204284,-3.676918015967,-9.550745259298,-0.1195845098282456,-2.1635625038907738,-0.798386539937557,4.4359792165761285e-06,4.852883607456305e-06,-2.486777767003479e-06,5.1310354958156125e-06,0.0090003758746495,0.0020138909596251,18.917814766829185,13.799960625932426,-7.029399304341467e-06,8.470329472543003e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0016151174060007,0.006228437663312,0.0066076099346759,1.0,False,,,,,,,,,,,,,,,,,,40.0,5.076289047147588,30.0,0.01,-0.0008708816827818,-0.0021747994673905,0.0097217185914442,-0.1267000585794448,-2.179254531860352,-0.8016467690467834,0.0,0.00922293602979863,7.029399304341467e-06
0.00307569702488,-7.468174204284,-3.676918015967,-9.550745259298,-0.1488449395088289,-2.2224889225845788,-0.8100164959134523,4.305626668849734e-06,4.710280202172582e-06,-2.413703074419942e-06,0.0002765723376165,0.00940299198876,0.0020040079330926,18.91841480814928,13.799960625932426,-6.822838348220871e-06,9.47011624621305e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0014724484990197,0.0066583292308582,0.0067828714911717,1.0,False,,,,,,,,,,,,,,,,,,40.0,5.101423519188439,30.0,0.01,-0.0008712722225757,-0.0020519843526811,0.0097483457535378,-0.1561211496591568,-2.235196352005005,-0.812513530254364,0.0,0.00961814942670977,6.822838348220871e-06
0.0031757402357892,-7.468174204284,-3.676918015967,-9.550745259298,-0.1794090698717109,-2.2694948086079068,-0.8197723815959316,4.170732758327228e-06,4.562708625490215e-06,-2.3380825267992447e-06,0.0005482302484605,0.0096964409340786,0.0019626796536278,18.919015067414733,13.799960625932426,-6.609080998492196e-06,9.47011624621305e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0013122081972508,0.0070160540225501,0.0068721707062537,1.0,False,,,,,,,,,,,,,,,,,,40.0,5.126567120503143,30.0,0.01,-0.0008742514452521,-0.0019287873156389,0.0097732013128506,-0.1871335357427597,-2.2791190147399902,-0.8218754529953003,0.0,0.009908260927941224,6.6090809984921955e-06
0.0032757495051966,-7.468174204284,-3.676918015967,-9.550745259298,-0.2121985415510198,-2.3044720336502973,-0.8278558127142089,4.035450502701455e-06,4.414712206063176e-06,-2.262244275730991e-06,0.0008266089879774,0.0098934283675205,0.0018975204724845,18.91961512303118,13.799960625932426,-6.394708264275569e-06,8.470329472543003e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0011292073087156,0.0073106880735622,0.0068878532193115,1.0,False,,,,,,,,,,,,,,,,,,40.0,5.151702191388044,30.0,0.01,-0.0008798154688363,-0.0018053726954182,0.0097962520471573,-0.2204731404781341,-2.3112359046936035,-0.8294238448143005,0.0,0.010107610559660585,6.394708264275568e-06
0.0033758020709412,-7.468174204284,-3.676918015967,-9.550745259298,-0.2468084329406385,-2.328110101131446,-0.8340625376717645,3.904455339717543e-06,4.271405790937238e-06,-2.1888093376960874e-06,0.001107252632848,0.0100079994240879,0.0018145031804803,18.920215438425647,13.799960625932426,-6.187128998775329e-06,8.731015774769282e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0009291199668487,0.0075489088593107,0.0068431859377405,1.0,False,,,,,,,,,,,,,,,,,,40.0,5.176848143829306,30.0,0.01,-0.000887965435073,-0.001681723178164,0.0098175009314051,-0.2553962767124176,-2.33230209350586,-0.8358570337295532,0.0,0.010231250297860262,6.187128998775328e-06
0.0034758820330902,-7.468174204284,-3.676918015967,-9.550745259298,-0.2822136935368655,-2.3405657952349745,-0.8407577093282722,3.7825865453264793e-06,4.138083463287259e-06,-2.12049057568504e-06,0.00137904714074,0.0100526717845254,0.001718094093343,18.92081591819854,13.799960625932426,-5.994011678632722e-06,8.731015774769282e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.0007237935416892,0.0077343103438271,0.0067502884939634,1.0,False,,,,,,,,,,,,,,,,,,40.0,5.202000981738036,30.0,0.01,-0.0008986976321299,-0.0015579364311775,0.0098369292282914,-0.2908355891704559,-2.3418939113616943,-0.8422231674194336,0.0,0.010291250086231331,5.994011678632722e-06
0.0035759777377869,-7.468174204284,-3.676918015967,-9.550745259298,-0.3177216537851031,-2.341587309980574,-0.8463879070389475,3.6740059019586312e-06,4.019298140236627e-06,-2.0596210547357274e-06,0.0016334320560943,0.0100281241471076,0.0016105382772051,18.92141649242672,13.799960625932426,-5.821951201860694e-06,9.47011624621305e-22,-1.4895443071719092,4.2967127206258695,-0.0348831700469211,-0.000520477813553,0.0078630824410983,0.0066125823325016,1.0,False,,,,,,,,,,,,,,,,,,40.0,5.227157776180511,30.0,0.01,-0.0009120056875535,-0.0014341051289075,0.0098545212012106,-0.3263712227344513,-2.3399457931518555,-0.8475403785705566,0.0,0.010287137975842539,5.821951201860694e-06
