event,start_s,end_s,duration_us,peak_force_N,contact_impulse_Ns,bridge_fraction,restitution_status
165,0.014004171825945377,0.014005571603775024,1.501757651567459,0.044742297115723625,3.4896385415984105e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
166,0.014014971442520618,0.014318271540105343,303.7555143237114,0.048547770121307295,1.7418340547340413e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
167,0.014331570826470852,0.014332870952785015,1.4016404747962952,0.031148344517357318,2.470725535602013e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
168,0.01434097159653902,0.014350071549415588,9.210780262947083,0.028399568000517596,1.8043257863890604e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
169,0.014358671382069588,0.014628170989453793,269.915908575058,0.029989194071989494,1.271411018778901e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
170,0.014638670720160007,0.014640170149505138,1.601874828338623,0.024002525644376684,2.1572446737737367e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
171,0.014646670781075954,0.014649470336735249,2.9033981263637543,0.020201639708381965,1.408752093554276e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
172,0.01465677097439766,0.014984370209276676,328.08398827910423,0.092437817860585,1.5770915432449896e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
173,0.015021669678390026,0.01502296980470419,1.4016404747962952,0.08141096700020997,6.177862267707456e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
174,0.01504427008330822,0.015045669861137867,1.501757651567459,0.043220028495055955,3.443808339971947e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
175,0.015055269934237003,0.01505666971206665,1.501757651567459,0.10088413867283913,8.754685241149243e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
176,0.015069969929754734,0.015071270056068897,1.4016404747962952,0.03116636770146739,2.4810494098854807e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
177,0.015079270116984844,0.01509786956012249,18.721912056207657,0.03694609839215414,1.0405653111245341e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
178,0.015108269639313221,0.015109669417142868,1.501757651567459,0.024934201551594367,2.002803263828453e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
179,0.015115469694137573,0.015272269025444984,157.08385035395622,0.03019665989917157,3.467108446408549e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
180,0.015278569422662258,0.01549626886844635,218.05521100759506,0.02283728754076869,9.800759275982421e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
181,0.01550286915153265,0.015624568797647953,121.94272130727768,0.13193225344087753,2.232038843732194e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
182,0.015674768015742302,0.015676068142056465,1.4016404747962952,0.10581337324518404,8.193900904306352e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
183,0.015704568475484848,0.01570586860179901,1.4016404747962952,0.058445342745202564,4.61467935836163e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
184,0.01572156883776188,0.015725668519735336,4.2049214243888855,0.13942674851607534,9.423594402756401e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
185,0.01575956866145134,0.015760868787765503,1.4016404747962952,0.07233882466251285,5.635389839298178e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
186,0.01577186770737171,0.015778368338942528,6.60773366689682,0.06861653448578947,3.075537802075505e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
187,0.01578756794333458,0.015807967633008957,20.524021238088608,0.031637916020917124,1.2045903931198353e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
188,0.015815868973731995,0.01635676622390747,541.6339263319969,0.08052623868016455,3.03003372112796e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
189,0.016382867470383644,0.016384167596697807,1.4016404747962952,0.056490461101713414,4.393297707365303e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
190,0.016399167478084564,0.016400566324591637,1.501757651567459,0.03007303057926259,2.4687626315675004e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
191,0.01640806719660759,0.016424067318439484,16.118865460157394,0.06249716102662687,5.563316256080756e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
192,0.016439666971564293,0.016440967097878456,1.4016404747962952,0.036017701249543586,2.7740476139643332e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
193,0.016450166702270508,0.0164638664573431,13.816170394420624,0.03683510572697884,2.736393759721975e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
194,0.016471967101097107,0.01663626730442047,164.59263861179352,0.07595340830912058,1.8916492258440678e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
195,0.01666746661067009,0.01666886731982231,1.501757651567459,0.0635753755634399,5.455586971231521e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
196,0.016684865579009056,0.016686266288161278,1.501757651567459,0.0798944109846756,6.291514672585786e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
197,0.016695667058229446,0.016697166487574577,1.601874828338623,0.02865670734624192,2.6579543088000258e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
198,0.01670556701719761,0.017456965520977974,752.380583435297,0.06907553859760025,2.846266111447279e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
199,0.017484964802861214,0.017486464232206345,1.601874828338623,0.05617534570556605,5.021038270874778e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
200,0.017502764239907265,0.01750536449253559,2.7031637728214264,0.05016754389317183,3.220086720035409e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
201,0.017525464296340942,0.017528165131807327,2.8032809495925903,0.04182784683514761,9.381183811485598e-09,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
202,0.01753566414117813,0.01869846321642399,1164.2626486718655,0.10628753996444168,2.3859668501025383e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
203,0.018742462620139122,0.018743962049484253,1.601874828338623,0.08275796433315248,7.364547622329685e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
204,0.0187691617757082,0.01877216249704361,3.103632479906082,0.08354488506118747,3.035982277112081e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
205,0.01879926212131977,0.018800562247633934,1.4016404747962952,0.05794189375218934,4.350992883887791e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
206,0.018815461546182632,0.0188225619494915,7.208436727523804,0.069244844041279,3.667305598793413e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
207,0.01883596181869507,0.01883726194500923,1.4016404747962952,0.03273837395023984,2.587902281695627e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
208,0.018845662474632263,0.01888166181743145,36.14230081439018,0.05195154440566591,4.596222512755382e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
209,0.018891362473368645,0.019291460514068604,400.6689414381981,0.0889325193060383,2.50371119486916e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
210,0.019323861226439476,0.019325261935591698,1.501757651567459,0.06624503326461753,5.6349888904717554e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
211,0.01934536173939705,0.01934686116874218,1.601874828338623,0.03769025671131212,3.421343564876573e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
212,0.019354360178112984,0.019355660304427147,1.4016404747962952,0.09653223233321051,7.410027723684065e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
213,0.019371461123228073,0.019372960552573204,1.601874828338623,0.03499460036767634,3.103963415263002e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
214,0.019382860511541367,0.019387261942029,4.505272954702377,0.04612214677415613,2.2031275919863016e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
215,0.019397661089897156,0.019601261243224144,203.93868908286095,0.10409009255597491,2.4497686692842993e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
216,0.019643360748887062,0.019644660875201225,1.4016404747962952,0.08625149835503738,6.671534144116399e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
217,0.01966845989227295,0.019669760018587112,1.4016404747962952,0.04829694059086163,3.742682148104773e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
218,0.019679561257362366,0.019681060686707497,1.601874828338623,0.11048126006590714,9.567383695468912e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
219,0.019699061289429665,0.019700460135936737,1.501757651567459,0.040820816749598386,3.1961601831554407e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
220,0.019710561260581017,0.019720159471035004,9.711366146802902,0.050041579534642,2.0808924130430015e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
221,0.019731760025024414,0.019737660884857178,6.007030606269836,0.0256527903431467,5.482738936241274e-09,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
222,0.0197430606931448,0.02034935913980007,607.1105599403381,0.08599803254956787,2.43266183150068e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
223,0.02038365975022316,0.020384959876537323,1.4016404747962952,0.07174830559880999,5.622508319772694e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
224,0.02040455862879753,0.020405959337949753,1.501757651567459,0.03890495752789808,3.120542284869294e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
225,0.020415758714079857,0.020418059080839157,2.4028122425079346,0.06287172219870704,7.358447487751591e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
226,0.02043635956943035,0.020437758415937424,1.501757651567459,0.039030050979009204,3.0822503683608516e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
227,0.02044735848903656,0.020457159727811813,9.91160050034523,0.034123755605560926,1.9981645574047102e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
228,0.020468758419156075,0.020470159128308296,1.501757651567459,0.027279632152486355,2.1688762523829107e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
229,0.02047535963356495,0.02098945714533329,514.802522957325,0.051803196766890776,7.773034812501104e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
230,0.021008258685469627,0.02100975811481476,1.601874828338623,0.039990770171076315,3.438607760959508e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
231,0.021020857617259026,0.021027857437729836,7.10831955075264,0.05379655492014954,2.3319114586774244e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
232,0.02103605680167675,0.021067457273602486,31.53691068291664,0.031206551201658158,7.109072961430417e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
233,0.021078357473015785,0.021079856902360916,1.601874828338623,0.022846713510776242,1.8997238502522606e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
234,0.021085256710648537,0.02109275758266449,7.6089054346084595,0.022623213957073653,1.772847575168828e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
235,0.021098356693983078,0.021313857287168503,215.85263311862946,0.08094954221068247,1.9865601691105615e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
236,0.021339556202292442,0.021340856328606606,1.4016404747962952,0.09803045349572911,7.583024127416296e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
237,0.021367957815527916,0.02136925794184208,1.4016404747962952,0.05503293256426265,4.257552591167536e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
238,0.02138405665755272,0.021386057138442993,2.1024607121944427,0.057335667049701874,7.777096824431164e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
239,0.021400656551122665,0.021402057260274887,1.501757651567459,0.03153902773456331,2.4594649317268446e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
240,0.02140955626964569,0.0214297566562891,20.32378688454628,0.04104022191291075,1.79375250850278e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
241,0.02144075743854046,0.02144215628504753,1.501757651567459,0.025305949181340874,2.0249083769987232e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
242,0.021448256447911263,0.0214555561542511,7.408671081066132,0.024351813443816515,1.6479172532042507e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
243,0.02146155759692192,0.022153055295348167,692.4103945493698,0.06958151782284785,3.5287554373463856e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
244,0.022176556289196014,0.02217785455286503,1.4016404747962952,0.05143036077389287,3.828971834248849e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
245,0.02219155617058277,0.022192856296896935,1.4016404747962952,0.028074639240469056,2.2056207214278308e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
246,0.02220035530626774,0.022210655733942986,10.41218638420105,0.05274233884303866,5.308505806630003e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
247,0.0222234558314085,0.022224854677915573,1.501757651567459,0.02695666710635158,2.2147135762185362e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
248,0.022231854498386383,0.022245654836297035,13.916287571191788,0.03143766837927349,2.2875888828810466e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
249,0.02225295454263687,0.022280355915427208,27.532223612070084,0.09447579286150738,1.5425978739154085e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
250,0.022319454699754715,0.022320955991744995,1.601874828338623,0.07376708634704744,6.364363036222103e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
251,0.022342655807733536,0.022375155240297318,32.638199627399445,0.10036610609329386,5.7825898630333595e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
252,0.022384455427527428,0.022974854335188866,591.1919288337231,0.07237759299046874,2.3757302372458354e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
253,0.0230056531727314,0.02300715446472168,1.601874828338623,0.05836059701674717,5.2848899410059075e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
254,0.02302505448460579,0.023027153685688972,2.2025778889656067,0.03902992480392741,4.1739199775664606e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
255,0.02304445393383503,0.02304595336318016,1.601874828338623,0.034798419263091004,3.052328435055681e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
256,0.02305365353822708,0.023054953664541245,1.4016404747962952,0.043740495386237074,3.326837211112763e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
257,0.023060454055666924,0.023835252970457077,775.8080027997494,0.03626574367088676,9.35654113739928e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
258,0.023846952244639397,0.02384835295379162,1.501757651567459,0.026256556653012256,2.1630956207163592e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
259,0.023854952305555344,0.023868251591920853,13.415701687335968,0.02676002661050778,1.1996867780781233e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
260,0.0238745529204607,0.024135852232575417,261.70630007982254,0.08469338156258867,2.3133171143852649e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
261,0.024169450625777245,0.024170851334929466,1.501757651567459,0.06118513466139267,5.2481092275022355e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
262,0.024191752076148987,0.024199452251195908,7.809139788150787,0.07136892669161672,2.5079149960674253e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
263,0.0242217518389225,0.024223150685429573,1.501757651567459,0.04295624850274661,3.721766801380739e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
264,0.02423655055463314,0.02423805184662342,1.601874828338623,0.026137636313402955,2.3009293547431417e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
265,0.024243751540780067,0.02424505166709423,1.4016404747962952,0.0780151721209172,5.838559256282338e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
266,0.02425765059888363,0.02425915189087391,1.601874828338623,0.027389950113614798,2.4061131016474217e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
267,0.02426685206592083,0.02427005209028721,3.30386683344841,0.035072629604903746,1.4289572056440517e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
268,0.02427925169467926,0.02498134970664978,703.0228152871132,0.07059792265347307,3.5229084711997776e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
269,0.025007449090480804,0.025008849799633026,1.501757651567459,0.0509671414102887,4.4121458690874624e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
270,0.025025250390172005,0.025026749819517136,1.601874828338623,0.03064083014436779,2.6822231575113684e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
271,0.02503264881670475,0.025033948943018913,1.4016404747962952,0.07536634163400886,5.884809757638639e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
272,0.025047048926353455,0.025048550218343735,1.601874828338623,0.02802199434936572,2.5053795372621895e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
273,0.02505674958229065,0.025058848783373833,2.2025778889656067,0.13628895961410548,1.788728765640245e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
274,0.025088349357247353,0.025089649483561516,1.4016404747962952,0.059516053470090056,4.691917930533166e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
275,0.025106849148869514,0.025108149275183678,1.4016404747962952,0.03408553369460677,2.660580033577022e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
276,0.025117550045251846,0.02514764852821827,30.23538738489151,0.08142071105059841,5.215605856369235e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
277,0.025174150243401527,0.02517544850707054,1.4016404747962952,0.054692016038319524,4.173109162463645e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
278,0.025190649554133415,0.025196949020028114,6.407499313354492,0.06311909713119968,3.4160971851712405e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
279,0.025211649015545845,0.025219449773430824,7.909256964921951,0.03324146298668907,6.920400012914595e-09,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
280,0.025226248428225517,0.025749247521162033,523.7129516899586,0.07379841510915612,2.4074836112032174e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
281,0.02577974833548069,0.025781048461794853,1.4016404747962952,0.06348129025493648,4.8341117807144614e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
282,0.025798548012971878,0.0257999487221241,1.501757651567459,0.03446341844929914,2.6811533024290326e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
283,0.02580844797194004,0.025810549035668373,2.2025778889656067,0.05207495372376133,6.770016312049331e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
284,0.02582314796745777,0.025824548676609993,1.501757651567459,0.026705208424884934,2.161313786538177e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
285,0.025831347331404686,0.02584734745323658,16.118865460157394,0.0314831369786742,1.1089595797003448e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
286,0.025856148451566696,0.026170747354626656,315.0687552988529,0.05287591323806945,1.0073513684450758e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
287,0.02619064785540104,0.02619214728474617,1.601874828338623,0.03904501722021139,3.530149881779836e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
288,0.026203947141766548,0.026210246607661247,6.407499313354492,0.05394221728119796,2.3923105717618137e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
289,0.02622074820101261,0.026222247630357742,1.601874828338623,0.023041803337526416,2.1191365695090322e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
290,0.02622794732451439,0.02624954655766487,21.725427359342575,0.02765086279367835,3.946619867342539e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
291,0.02625884674489498,0.026260247454047203,1.501757651567459,0.02013488576597992,1.7122422262001142e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
292,0.026265647262334824,0.026695046573877335,430.0032742321491,0.03873121887933345,1.581677704742246e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
293,0.026710746809840202,0.026712246239185333,1.601874828338623,0.033009223058508445,2.851235432387603e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
294,0.026721246540546417,0.026777246966958046,56.16573616862297,0.09339936003295916,1.360712450464901e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
295,0.026813745498657227,0.02681504562497139,1.4016404747962952,0.07720760106672864,5.7154444554760364e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
296,0.02683594636619091,0.026837246492505074,1.4016404747962952,0.0414347999900897,3.246493021891668e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
297,0.026848746463656425,0.026852445676922798,3.8044527173042297,0.09742987959995175,6.646481072701116e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
298,0.026876546442508698,0.02687794528901577,1.501757651567459,0.048128020425603386,3.809078352779071e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
299,0.02688654512166977,0.02688804641366005,1.601874828338623,0.04686400630667848,4.224968343268331e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
300,0.026895945891737938,0.02689734660089016,1.501757651567459,0.02450650346075977,1.9889110448824308e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
301,0.0269035454839468,0.027013346552848816,110.02877727150917,0.022493146742314257,5.1614734954463655e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
302,0.02701924555003643,0.027644945308566093,626.5332922339439,0.08833619068785686,2.4347898454184584e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
303,0.027683744207024574,0.027685144916176796,1.501757651567459,0.07432866147666992,6.530665425190857e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
304,0.027707744389772415,0.02770904451608658,1.4016404747962952,0.1033637005772093,7.704665506888311e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
305,0.027714544907212257,0.027749143540859222,34.74066033959389,0.037563337843047204,2.7585857931107258e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
306,0.02776104398071766,0.02776264399290085,1.701992005109787,0.024542483284047564,2.2464465283179335e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
307,0.027768343687057495,0.027877643704414368,109.52819138765335,0.05121164572216708,7.177936450793684e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
308,0.027896543964743614,0.027897944673895836,1.501757651567459,0.03930586349473174,3.149131403540059e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
309,0.027908144518733025,0.027922743931412697,14.7172249853611,0.03731155233760282,2.100755912759429e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
310,0.02793264389038086,0.02793404459953308,1.501757651567459,0.02214358556470405,1.8388641705362625e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
311,0.02793964371085167,0.028480343520641327,541.4336919784546,0.06792979248221787,2.261706028623444e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
312,0.028510043397545815,0.028511542826890945,1.601874828338623,0.055388137324127076,4.964258657306149e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
313,0.028528442606329918,0.0285569429397583,28.633512556552887,0.07835676437425552,3.6628321770158184e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
314,0.028564441949129105,0.029007142409682274,443.3188587427139,0.021316106858816176,6.473088046331643e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
315,0.02901304140686989,0.029305441305041313,292.8427420556545,0.022065243231105987,1.0700113053313302e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
316,0.02931254170835018,0.029600540176033974,288.4375862777233,0.07827784001663303,1.27730650040917e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
317,0.029633840546011925,0.029635339975357056,1.601874828338623,0.06081295704519863,5.4318211594149456e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
318,0.029654640704393387,0.029657039791345596,2.5029294192790985,0.050592384670455404,4.101252589497741e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
319,0.0296783410012722,0.029685240238904953,7.008202373981476,0.039629792845076756,1.0009518050792733e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
320,0.02969563938677311,0.029759440571069717,63.97487595677376,0.041390621287922334,7.410631648887774e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
321,0.029774140566587448,0.02977544069290161,1.4016404747962952,0.0327672462710829,2.5359599340761872e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
322,0.029784340411424637,0.029795940965414047,11.713709682226181,0.031773127968951584,1.8547747391194964e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
323,0.02980354055762291,0.03005813993513584,254.99844923615456,0.030864919291462126,1.2651244962614203e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
324,0.030070139095187187,0.030071739107370377,1.701992005109787,0.024134279976731603,2.2011668202393704e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
325,0.03007843904197216,0.030081139877438545,2.8032809495925903,0.022163845874955217,1.612591879910935e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
326,0.03008933924138546,0.030643638223409653,555.0496280193329,0.1061374955815818,2.3227487387477436e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
327,0.030677538365125656,0.03067883849143982,1.4016404747962952,0.16527665300814814,1.262061583211066e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
328,0.030727537348866463,0.030728837475180626,1.4016404747962952,0.09069591232882189,6.969649774386384e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
329,0.03074713796377182,0.030748538672924042,1.501757651567459,0.1320976279932396,1.1369121825219996e-07,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
330,0.030772937461733818,0.03077423758804798,1.4016404747962952,0.05756103492672646,4.5384727820526455e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
331,0.030791137367486954,0.030792538076639175,1.501757651567459,0.031525649617521655,2.5220624194067984e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
332,0.03080083802342415,0.030802937224507332,2.2025778889656067,0.04428851652265821,5.8899954462456117e-08,1.0,UNRESOLVED_OPPOSING_CONTACT_RESULTANTS
