time_s,Tmag_t_Nmm,Tmag_e1_Nmm,Tmag_e2_Nmm,Tmag_norm_Nmm,Thydro_t_Nmm,Thydro_e1_Nmm,Thydro_e2_Nmm,Thydro_norm_Nmm,Tcontact_inferred_t_Nmm,Tcontact_inferred_e1_Nmm,Tcontact_inferred_e2_Nmm,Tcontact_inferred_norm_Nmm,omega_spin_rad_s,omega_wobble_rad_s,HEAD_gap_um,TAIL_gap_um,contact_active,opposing_bridge
0.002039995975792408,-0.000564994945063383,0.0036433417773100002,-0.0009765685319460446,0.0038140326023549955,2.0660044849750154e-07,-2.0373671930260668e-07,-3.556992526876375e-07,4.5903633241182747e-07,0.0005647877347745567,-0.003643134100635628,0.0009769231742550745,0.0038138943547196677,-243.68920014528953,129.67049189158516,4.891242004771409,71.31011757457841,0,0
0.002049995819106698,-0.0005686740383567696,0.0036345428090120103,-0.0009760979623492825,0.0038060555466971745,2.1059697439764144e-07,-2.2829248809583054e-07,-3.49192075467651e-07,4.67336764352893e-07,0.0005684628275566525,-0.0036343105861167875,0.0009764460979523046,0.003805891538769928,-244.07575332708817,132.84522236783923,4.304569453632354,69.34504590222512,0,0
0.0020599958952516317,-0.0005721997837957583,0.0036248767451547053,-0.000975402070426193,0.003797177005240997,2.1461564314913322e-07,-2.52787979282583e-07,-3.4269861331861426e-07,4.768689299216178e-07,0.0005719845505063351,-0.003624620037251757,0.0009757437132825077,0.0037969872971179656,-244.46103047153815,136.48067869172405,3.6495986214033915,67.35205568932872,0,0
0.002069995738565922,-0.0005755691751731408,0.0036143457692228193,-0.0009744808691227739,0.0037873986031568764,2.1865533309423523e-07,-2.7721734676302395e-07,-3.362203810640626e-07,4.875487223650012e-07,0.0005753498985436887,-0.0036140646433740807,0.0009748160347084945,0.003787183261180484,-244.8449272748738,140.53655841789077,2.9265305994727377,65.33104934293087,0,0
0.0020799958147108555,-0.0005787795650895858,0.003602951288851795,-0.0009733343402889005,0.003776721264905544,2.227149384722724e-07,-3.015747291230602e-07,-3.2975892624618174e-07,4.992897059858034e-07,0.0005785562253756078,-0.0036026458179765496,0.0009736630456224671,0.0037764803616748242,-245.22738176816293,144.97269541174592,2.1356102662206746,63.281949112164796,0,0
0.002089995890855789,-0.0005818280963026361,0.003590695538770912,-0.0009719625557181905,0.003765146689773815,2.267933124285381e-07,-3.2585434289954666e-07,-3.233157793278847e-07,5.120052270350384e-07,0.0005816006749091227,-0.0035903658015652797,0.0009722848193508158,0.0037648803040793064,-245.60830784749538,149.7501295222928,1.2770725434269599,61.204610377464,0,0
0.0020999957341700792,-0.0005847119603088199,0.0035775809655995243,-0.0009703656446690071,0.0037526767948095536,2.3088923405781249e-07,-3.5005032660677613e-07,-3.1689245556026945e-07,5.256100245926929e-07,0.0005844804398675745,-0.003577227046627447,0.0009706814866671826,0.003752385011731756,-245.98757402622232,154.83181247083166,0.35119503123892915,59.098910070840944,0,0
0.002109995810315013,-0.0005874280393838101,0.0035636219047542293,-0.0009685425393405329,0.003739324461986507,2.3500153213699921e-07,-3.7415691144522294e-07,-3.104904954388814e-07,5.400217238656677e-07,0.0005872078179590761,-0.0035633704426050678,0.0009688381085114071,0.0037391267982254434,-246.3651151617374,160.18312169312537,-0.6417285997367715,56.96468067762302,0,0
0.002119995653629303,-0.0005896092034823733,0.0035594341330952572,-0.0009656941309952101,0.0037349398275358194,1.8440346978147526e-07,-4.7905894925346416e-08,-2.6398672408624913e-07,3.255589116117622e-07,0.0005894241635569077,-0.0035593823780003687,0.0009659570728904022,0.003734929293048439,-222.62699574009503,79.18040280662532,-0.21754137349966002,55.144269467902745,0,0
0.0021299957297742367,-0.000591593305168596,0.003555919754790284,-0.0009625136129414602,0.003731083005820927,1.8857029093291838e-07,-7.195187703040156e-08,-2.575013858416112e-07,3.2717394599979047e-07,0.0005914040962734254,-0.0035558439575011603,0.0009627700729096611,0.0037310469399991436,-223.0026508229134,79.80017311804365,0.34209777294495297,53.34138015393332,0,0
0.0021399958059191704,-0.0005934293842298242,0.003551601995872184,-0.000959109031903938,0.0037263823349503976,1.927481409752231e-07,-9.597360488606803e-08,-2.5104695471254045e-07,3.3073758805837586e-07,0.0005932359954949036,-0.0035515021815582595,0.0009593590410920443,0.0037263207674177695,-223.3772330714633,81.30188182871235,0.8340321680233406,51.509071715270544,0,0
0.0021499956492334604,-0.000595116237947205,0.0035464398557166327,-0.0009554837663225253,0.003720799405314633,1.969359864501171e-07,-1.1996537510785134e-07,-2.4462497966221447e-07,3.361797951373447e-07,0.0005949186595365493,-0.003546316055246514,0.0009557273574228301,0.003720712372233359,-223.7506741272403,83.63444963131228,1.2582768528755353,49.64706139662304,0,0
0.002159995725378394,-0.0005966516711509583,0.0035404341281017014,-0.000951638416983193,0.0037143347599257613,2.0113274200862435e-07,-1.439214518903234e-07,-2.3823696589842254e-07,3.4340153776972614e-07,0.0005964498943194199,-0.0035402863780821477,0.0009518756241972629,0.003714222303418118,-224.12287174534515,86.72661676737249,1.6148699224555745,47.75505512344903,0,0
0.002169995568692684,-0.0005980333615657173,0.003533586220004578,-0.0009475739577249151,0.003706989598192891,2.053373319864336e-07,-1.6783616819006164e-07,-2.3188441097758364e-07,3.5228224382510455e-07,0.0005978273786439273,-0.0035334145627065263,0.000947804816747891,0.0037068517662908135,-224.49374445557635,90.49575681566813,1.9038345622095254,45.83271738827022,0,0
0.002179995644837618,-0.0005992591569563027,0.003525897091053488,-0.0009432910348509976,0.0036987646329991984,2.0954861820096612e-07,-1.9170377273274716e-07,-2.2556882352194815e-07,3.6268754323105556e-07,0.0005990489614170997,-0.0035257015744990967,0.00094351558288553,0.0036986014797147494,-224.86317976224504,94.85591670305436,2.125257004010169,43.879726307370056,0,0
0.002189995488151908,-0.0006003268089453122,0.003517368474516359,-0.0009387907104219478,0.0036896614019493092,2.1376550820992115e-07,-2.155186140027063e-07,-2.1929170324077778e-07,3.744767236987297e-07,0.0006001123953551943,-0.003517149152376924,0.0009390089861709571,0.0036894729871940345,-225.23111274993818,99.7239313981684,2.2792329338726223,41.89573839456827,0,0
0.0021999955642968416,-0.0006012342122585976,0.003508001500182083,-0.0009340736792992008,0.0036796807934424834,2.1798685388146778e-07,-2.3927500385646745e-07,-2.1305451202221408e-07,3.875087367127052e-07,0.0006010155763344741,-0.0035077584318141757,0.0009342857229255587,0.003679467183033793,-225.59744687758814,105.0231789183228,2.365852148875162,39.88037159222205,0,0
0.0022099956404417753,-0.0006019792140057387,0.003497797990707089,-0.0009291409788001111,0.0036688244324817646,2.2221151215542624e-07,-2.6296727697978207e-07,-2.0685874211059363e-07,4.016469644901348e-07,0.0006017563526105697,-0.0034975312411327964,0.0009293468319581233,0.0036685856981509505,-225.96210706308986,110.68544532229275,2.385258818985076,37.83325850675453,0,0
0.0022199954837560654,-0.000602559710261602,0.003486759975453667,-0.0009239937030687153,0.0036570941598715826,2.2643827201343647e-07,-2.8658974656410256e-07,-2.007058341189084e-07,4.1676228922189486e-07,0.0006023326214716227,-0.0034864696153794656,0.0009241934088536915,0.0036568303792795373,-226.32496874001623,116.65133910852323,2.3375946183995793,35.75400289170366,0,0
0.002229995559900999,-0.000602973674216788,0.0034748888501236314,-0.0009186326260487287,0.0036444911406331073,2.3066599134520405e-07,-3.101368156831958e-07,-1.9459726788921659e-07,4.327351853909338e-07,0.0006027423572519783,-0.0034745749558488374,0.0009188262290333336,0.003644202397260234,-226.68598596526522,122.86994227966842,2.2230553585571418,33.64222507284497,0,0
0.002239995403215289,-0.0006032190644026226,0.0034621871852811266,-0.0009130590432558528,0.003631017785973365,2.348934474214131e-07,-3.336028085931761e-07,-1.885344619622226e-07,4.494563481475773e-07,0.000602983519708397,-0.003461849838783884,0.0009132465894284252,0.0036307041692253835,-227.04505236675706,129.29791314202032,2.0418112354805467,31.49748693957917,0,0
0.002249995479360223,-0.0006032939119779059,0.00344865656263791,-0.00090727378582956,0.003616675455955183,2.391194187220405e-07,-3.5698211214724413e-07,-1.8251885715801903e-07,4.668270108095112e-07,0.0006030541412232145,-0.003448295851502312,0.0009074553226209985,0.003616337061072668,-227.40208110663718,135.89855347513773,1.794104235006644,29.319407705728633,0,0
0.0022599955555051565,-0.000603196264343793,0.0034342995600263647,-0.0009012781075306484,0.003601466566335111,2.433426974369238e-07,-3.8026914499996715e-07,-1.7655187619454344e-07,4.84758554357422e-07,0.0006029522704072936,-0.0034339155774163006,0.0009014536837927553,0.003601103494379905,-227.7570080151635,142.6408081404626,1.4801460206428034,27.107541234055667,0,0
0.0022699953988194466,-0.0006029242251438285,0.0034191189701557926,-0.0008950733228268019,0.003585393758930908,2.475620035973102e-07,-4.0345830391786896e-07,-1.7063493689170906e-07,5.031717701873145e-07,0.0006026760121858463,-0.003418711814835573,0.0008952429888272346,0.0035850061168155476,-228.10971665236372,149.49834167873053,1.1002221424815524,24.861480232611996,0,0
0.0022799954749643803,-0.0006024759214903401,0.003403116669398118,-0.0008886603557896037,0.0035684587050242122,2.517761017185938e-07,-4.265439956786573e-07,-1.6476941399978764e-07,5.219961163035215e-07,0.0006022234949085902,-0.0034026864457233847,0.0008888241631693721,0.0035680466054640167,-228.46014706908664,156.44875150850547,0.6546127979547647,22.58079497308725,0,0
0.0022899953182786703,-0.0006018495527821836,0.0033862961087016276,-0.0008820407559661605,0.0035506647427175175,2.559837099018478e-07,-4.4952069947654435e-07,-1.589567223480443e-07,5.411688817482287e-07,0.0006015917207712039,-0.0033858321480056738,0.0008821999743936431,0.0035502181239734153,-228.8082113387902,163.47292028432648,0.14361839670633977,20.265062717671555,0,0
0.002299995394423604,-0.0006009815763372355,0.003372645486657391,-0.0008749085190319045,0.0035357292529889584,2.339588202845242e-07,-2.757175437718669e-07,-1.3158920402606866e-07,3.8480204280737905e-07,0.0006007468487922323,-0.0033723654097896154,0.0008750391796028137,0.0035354545392805217,-221.94448739794262,104.78191991114821,0.07156420646337747,18.031910849199903,0,1
0.0023099954705685377,-0.0005999051704010799,0.003360683981413731,-0.0008673832527525823,0.003522277209925483,2.3816522184979586e-07,-2.9851531314240603e-07,-1.2581585110951697e-07,4.0207423875409297e-07,0.000599666357495587,-0.003360381832224255,0.0008675081298345948,0.0035219790110084387,-222.28826125614165,111.67991084513943,0.3743319180150657,15.866256048586067,0,1
0.0023199953138828278,-0.000598655714092681,0.00334830454887025,-0.000859628153123607,0.0035083461313906482,2.4236117152418636e-07,-3.2123406719278063e-07,-1.2010260524795396e-07,4.1994630510951976e-07,0.0005984127065797573,-0.0033479796943458448,0.0008597473253161466,0.0035080238403603354,-222.62991261052744,118.69232924113166,0.6116723894630585,13.664734724699652,0,1
0.0023299953900277615,-0.0005972374366464559,0.0033351214903139755,-0.0008516732855007825,0.0034935762902964978,2.465454412888038e-07,-3.438683181456674e-07,-1.1445080194532473e-07,4.383252912056854e-07,0.0005969902463886713,-0.0033347740158286166,0.0008517868144612152,0.0034932300050553367,-222.96933739359235,125.79248144499792,0.783759646458375,11.426840119528306,0,1
0.0023399952333420515,-0.000595648900885797,0.0033211376760407764,-0.0008435206945056646,0.003477970706950147,2.50716838679215e-07,-3.664126469204628e-07,-1.0886179905605559e-07,4.5713023561593507e-07,0.0005953975409397072,-0.0033207676723812723,0.0008436286432498401,0.00347760053102727,-223.30648170092704,132.95875197662448,0.8908189203997677,9.152084732566182,0,1
0.002349995309486985,-0.0005938885738302739,0.0033063548634712113,-0.0008351717197659396,0.0034615311529470143,2.5487412755206277e-07,-3.888616404727889e-07,-1.0333691125276187e-07,4.7629057680566683e-07,0.0005936330584890495,-0.0033059624268357885,0.0008352741526207444,0.0034611371954629796,-223.6412515757983,140.17342597554142,0.9330515937901229,6.839939370729805,0,1
0.0023599951528012753,-0.0005919551182141454,0.003290776276562867,-0.0008266285084447588,0.00344426103182417,2.590160472002902e-07,-4.1120985634840333e-07,-9.78774406166316e-08,4.957447448506133e-07,0.0005916954630339902,-0.003290361508588779,0.0008267254910384226,0.003443843407547787,-223.97354855827015,147.42180661595788,0.9107199312165094,4.489918413484524,0,1
0.002369995228946209,-0.0005898470712604797,0.0032744038801744103,-0.0008178924673738996,0.0034261623467318016,2.6314138606801924e-07,-4.3345193362971243e-07,-9.248467283725493e-08,5.154390192243396e-07,0.0005895832930109761,-0.0032739668878625154,0.0008179840666150128,0.003425721175964831,-224.30332102282483,154.69159379483662,0.8240754938232135,2.1015063977008017,0,1
0.0023799953050911427,-0.0005875334173723041,0.0032572908219825757,-0.0008089107677310522,0.003407268061901256,2.6724888498082836e-07,-4.555824758819908e-07,-8.715988423440934e-08,5.353262596529487e-07,0.0005872693980128045,-0.003256808610578703,0.0008090250531140184,0.003406788694408276,-224.6304998597231,161.97233742106408,0.6734364351827491,-0.3257592269495154,0,1
0.0023899951484054327,-0.0005790478355466222,0.0032497432934376932,-0.0007886361312772176,0.0033938289315536205,3.6510868349908717e-07,-1.4978133049756727e-08,4.801830182954377e-07,6.034106614035002e-07,0.0005786821019643752,-0.003249724802282868,0.0007881550955755972,0.0033936370932066548,-253.84159257302494,182.47339902797398,0.8951688187408624,-0.500176864068963,0,1
0.0023999952245503664,-0.000566801837248904,0.0032476476320594965,-0.0007614938951899424,0.003383541401718315,3.691621211779558e-07,-3.722660360783911e-08,4.853817837188595e-07,6.109516901481529e-07,0.0005664320635210561,-0.003247606894629488,0.0007610076901556497,0.0033833309813120186,-254.16311856835597,185.1915155407421,1.3071738190622564,0.638185545449521,0,1
0.0024099950678646564,-0.0005543580824926719,0.0032448760996297023,-0.000734060544033503,0.0033727405278022476,3.731279813817108e-07,-5.946188450862159e-08,4.903866417776746e-07,6.190632153773088e-07,0.0005539843563474816,-0.003244813129952674,0.0007335693637770321,0.003372511664451769,-254.48105910788377,188.11304378798465,1.6500738897167067,1.7324245724884832,0,1
0.00241999514400959,-0.000541775366822963,0.003241323678095085,-0.0007064487952379629,0.003361364251991916,3.7700524354313655e-07,-8.167862492223338e-08,4.951962983296234e-07,6.277130915534324e-07,0.0005413977770068744,-0.003241238495556354,0.0007059528351495137,0.0033611170678035057,-254.7953480909123,191.2250146057718,1.923583569619365,2.781022721954614,0,1
0.002429995220154524,-0.0005290553934826012,0.003236990722858553,-0.0006786657891469319,0.0033494172332816036,3.8079290190555773e-07,-1.0387145800572598e-07,4.998096082335407e-07,6.36869027675594e-07,0.0005286740297496829,-0.0032368833522105718,0.0006781652457612279,0.003349151857725789,-255.1058842191055,194.51453708863247,2.1274211282695665,3.7824177180787975,0,1
0.002439995063468814,-0.0005161999149864208,0.0032318778078526565,-0.0006507187307184003,0.003336904461267994,3.8448996824444493e-07,-1.260350501675932e-07,5.042254155606216e-07,6.464987542514243e-07,0.0005158148680713272,-0.003231748279175299,0.0006502138017117267,0.0033366210312249078,-255.4126039058347,197.9688642788402,2.261379774076011,4.735079506180826,0,1
0.0024499951396137476,-0.0005032098220955974,0.0032259852915519044,-0.0006226129200921541,0.003323830331805218,3.880954537416283e-07,-1.4816399720572407e-07,5.084426394702355e-07,6.565703076703652e-07,0.000502821183727851,-0.003225833640339019,0.0006221038042251988,0.0033235289920775218,-255.71541297051837,201.5755156217792,2.325246758833691,5.637435126282735,0,1
0.0024599949829280376,-0.000490087245896427,0.003219314187267615,-0.0005943563147057375,0.0033102007150267302,3.9160832532357623e-07,-1.7025294310019467e-07,5.124602312860613e-07,6.670521971680907e-07,0.0004896951088303539,-0.0032191404543565052,0.0005938432117688591,0.0033098816179209386,-256.0141934864133,205.32233912132696,2.318890074874335,6.487959627497718,0,1
0.0024699950590729713,-0.0004768331408311173,0.0032118650773870655,-0.0005659542968232082,0.0032960205378040563,3.9502764196533256e-07,-1.9229648900888322e-07,5.162772008898101e-07,6.779136565673035e-07,0.00047643759876487,-0.0032116693090223614,0.0005654374075986976,0.0032956838437485083,-256.30888855225413,209.19758852698732,2.2421987095763725,7.285105543628028,0,1
0.0024799949023872614,-0.0004634497280558426,0.00320363934862624,-0.0005374149343979892,0.0032812963197820753,3.983524686432788e-07,-2.142893456934576e-07,5.198925795225403e-07,6.891247399379341e-07,0.00046305087561903914,-0.0032034215963373694,0.0005368944606242701,0.00328094219686072,-256.59943531305913,213.18996145627307,2.095085806038114,8.027325782270948,0,1
0.002489994978532195,-0.00044993802874602036,0.0031946378135057217,-0.0005087436926491488,0.0032660335475929764,4.0158181856044163e-07,-2.3622614451504554e-07,5.23305518427083e-07,7.006564164888471e-07,0.0004495359615502384,-0.0031943981341844532,0.0005082198369039516,0.0032656621722141886,-256.8857209170058,217.2886304628894,1.8775456633810934,8.713113599442346,0,1
0.002499995054677129,-0.0004363000375765761,0.003184862001838778,-0.0004799480763475523,0.0032502390449835445,4.0471478067867393e-07,-2.581015455658813e-07,5.265151702304544e-07,7.124806565838037e-07,0.0004358948521487858,-0.003184600457723567,0.0004794210420581849,0.0032498506016478855,-257.1676908443117,221.48324862463392,1.5895877759563872,9.34095255021979,0,1
0.002509994897991419,-0.0004225378022545983,0.0031743136719233934,-0.00045103564961283647,0.0032339200112735623,4.077504096402693e-07,-2.7991019813456966e-07,5.295206742606694e-07,7.245703968911616e-07,0.0004221295960622198,-0.0031740303305991206,0.00045050564105185187,0.0032335146927228203,-257.4452635966113,225.76393676746287,1.231268304661115,9.909341769546003,0,1
0.0025199949741363525,-0.00040865244955685644,0.0031629939939977368,-0.00042201200293996645,0.0032170828340625573,4.1068780096231206e-07,-3.016467933021582e-07,5.323213484126377e-07,7.368997732016094e-07,0.0004082413209700846,-0.003162688928354355,0.00042147922505944075,0.00321666084174868,-257.71835166997533,230.12135130962105,0.8026722688891295,10.416794315881498,0,1
0.0025299948174506426,-0.0003946464359856649,0.0031509053152123257,-0.00039288547147121454,0.0031997357873053568,4.1352603456883465e-07,-3.2330601427925e-07,5.349164937136364e-07,7.49443937451128e-07,0.0003942324842910681,-0.003150578603452376,0.00039235012990629934,0.0031992973310775163,-257.9868773987167,234.54660434130022,0.30396969221082953,10.861871372822751,0,1
0.0025399948935955763,-0.00038052096219698796,0.003138049053080739,-0.0003636617292264389,0.0031818859054837598,4.1626420880118725e-07,-3.448825635173771e-07,5.373054498882929e-07,7.621791263389839e-07,0.0003801042875813444,-0.0031377007787057347,0.0003631240302758348,0.0031814312042683025,-258.2507586898267,239.03127788429367,-0.2646575293723123,11.243137916737115,0,1
0.00254999496974051,-0.00036627824941552615,0.003124427623528203,-0.0003343485299247758,0.0031635417920621587,4.1890150019459106e-07,-3.663711826175957e-07,5.394876426392373e-07,7.750827226034237e-07,0.00036585895289169116,-0.003124057875298343,0.00033380868044486424,0.0031630710736189507,-258.509974722044,243.56742617634973,-0.9029741214013186,11.55919738288205,0,1
0.0025599948130548,-0.00035192057395347804,0.0031100436786535546,-0.0003049536813045394,0.0031447124703613,4.2143697448514863e-07,-3.877665337157033e-07,5.414625126741483e-07,7.881330222522653e-07,0.00035149875745932774,-0.0031096525506581667,0.0003044118887091275,0.0031442259715703884,-258.76438351812976,248.14750420465023,-1.6107082586308552,11.808656741730928,0,1
0.0025699948891997337,-0.0003379996071579506,0.0030986272429054185,-0.00027606137871649786,0.0031292082720287915,3.8419773196698233e-07,-7.016538503804846e-08,4.881685873154731e-07,6.251716949348357e-07,0.000337627204217256,-0.0030986551621995225,0.0002755896162954209,0.003129154131688493,-259.84717794841316,189.53718259074634,-2.1275670869724923,12.043374711585832,0,1
0.0025799947325140238,-0.00032487639058772133,0.0030925314683225126,-0.00024804820499319956,0.0031194267844792656,3.865645287588951e-07,-9.138794572964651e-08,4.89872238779846e-07,6.306811411850286e-07,0.0003244894758369641,-0.0030924367374272933,0.0002475580646833872,0.00311925365918014,-260.09243038429076,191.51751573601211,-1.3758649093700601,12.484060963397388,0,1
0.0025899948086589575,-0.0003119549486851974,0.0030876187312955847,-0.00022027828790256214,0.003111145744573504,3.8883983604803214e-07,-1.125810870552498e-07,4.913796496568286e-07,6.366513012295426e-07,0.00031156577258306336,-0.0030875028126048885,0.00021978667018184096,0.0031109569313762606,-260.3337477619545,193.66386089002685,-0.691009713102308,12.85940505826622,0,1
0.002599994884803891,-0.00029895115131752973,0.0030819567011144346,-0.00019245422709049178,0.0031023970616191675,3.910229907527708e-07,-1.3373958989175612e-07,4.92690468610516e-07,6.430623259539516e-07,0.0002985598061044174,-0.0030818196300747887,0.00019196132860479118,0.0031021926667786338,-260.5709938816285,195.9682265087455,-0.07304383362958101,13.1679623763343,0,1
0.0026099947281181812,-0.00028586700263692245,0.0030755465137724206,-0.00016458344798105993,0.0030931850919276786,3.9311342369902414e-07,-1.54858336397095e-07,4.938043646926889e-07,6.498938519739931e-07,0.0002854735811216614,-0.0030753883309496033,0.00016408946570712192,0.003092965228452377,-260.80416640041676,198.42244654098158,0.4781084929394309,13.40841186191549,0,1
0.002619994804263115,-0.0002727036160401961,0.003068388993760233,-0.0001366714499948131,0.0030835138015702177,3.951105501180779e-07,-1.7593214790034768e-07,4.947210213052047e-07,6.571250690703442e-07,0.00027230821161245366,-0.003068209744893288,0.00013617658121052313,0.0030832785897547265,-261.03319014861256,201.01824959759892,0.9624792790254352,13.579347283092366,0,1
0.002629994647577405,-0.000259463352891839,0.0030604857546547323,-0.00010872635147288357,0.003073388310227497,3.970137421425533e-07,-1.9695583560759552e-07,4.954402247476703e-07,6.647349313282266e-07,0.0002590660595707085,-0.0030602854906754975,0.0001082307936688184,0.003073137877212581,-261.25797165695,203.74733840760243,1.3801961295726872,13.629882454021603,0,1
0.0026399947237223387,-0.00024614736975753774,0.0030518378528757244,-8.075369003951642e-05,0.0030628130805419166,3.9882245161971044e-07,-2.1792434010898538e-07,4.959618039030941e-07,6.727023687030573e-07,0.00024574828210664594,-0.0030516166297730684,8.025764087422737e-05,0.0030625475608036857,-261.4784705681605,206.60146452316243,1.7314164172305027,13.326144208190971,0,1
0.0026499945670366287,-0.00023275808641374322,0.0030424472759705665,-5.276162716761986e-05,0.0030517938238277306,4.005361559756797e-07,-2.388324530389865e-07,4.962855915469313e-07,6.81006271076472e-07,0.0002323572995163785,-0.0030422051549351065,5.226528444791952e-05,0.0030515133588615833,-261.69464721929825,209.57243586307612,2.0162955032436303,12.94358425366949,0,1
0.0026599946431815624,-0.0002192967044257627,0.0030323153161037853,-2.4755737353744264e-05,0.0030403355188829946,4.0215422407540796e-07,-2.5967503610625737e-07,4.964115139631406e-07,6.896256488223569e-07,0.0002188943139966487,-0.0030320523634715267,2.4259298964388936e-05,0.003040040257812317,-261.9063790702546,212.65218971518442,2.2350882188821424,12.481371527184368,0,1
0.002669994719326496,-0.000205765386982033,0.003021444073729777,3.2564311003166074e-06,0.003028444202804497,4.0367618396478513e-07,-2.8044703564989433e-07,4.963395439801522e-07,6.985398658799722e-07,0.0002053614892040449,-0.003021160360880612,-3.7527672636873027e-06,0.003028134301953351,-262.11365233879343,215.83285134598117,2.388046536870257,11.938680417638002,0,1
0.002679994562640786,-0.00019216633067604494,0.003009835873996108,3.126731173632118e-05,0.0030161262460020846,4.051014995165416e-07,-3.011433070527493e-07,4.960696785679164e-07,7.077285088843693e-07,0.00019176102226768898,-0.0030095314774554686,-3.176334777888758e-05,0.0030158018691085406,-262.31640227905933,219.1067084989168,2.4754883592515693,11.314756412057829,0,1
0.00268999463878572,-0.00017850080778667832,0.0029974923703469884,5.927127785036258e-05,0.003003387443046088,4.06429654492401e-07,-3.2175878980974697e-07,4.956020073948082e-07,7.171716200494892e-07,0.00017809418597831012,-0.002997167371696203,-5.9766815973289076e-05,0.0030030487617305163,-262.5145576790049,222.4662869867416,2.4977544475559816,10.608903208846536,0,1
0.00269999448210001,-0.0001647713886447694,0.0029844165000294273,8.726007862576363e-05,0.0029902350706065895,4.0766012867814313e-07,-3.4228839565464586e-07,4.949366217312993e-07,7.268496308346746e-07,0.00016436355118691238,-0.0029840709859384152,-8.775492113040555e-05,0.002989882263946332,-262.7080528100688,225.904322134946,2.455249683952059,9.820493728654919,0,1
0.0027099945582449436,-0.00015097939464023909,0.0029706101627034165,0.00011522805507533645,0.0029766754981084514,4.0879250287404337e-07,-3.6272707657306e-07,4.940737157191746e-07,7.367435639690482e-07,0.00015057043970199608,-0.002970244224887734,-0.00011572200446319113,0.002976308753323144,-262.89687351844896,229.41382137575462,2.348374713243369,8.948929700532885,0,1
0.0027199946343898773,-0.00013712713427902195,0.0029560763312184183,0.0001431675788520347,0.002962716335152536,4.098262745298617e-07,-3.830698065642739e-07,4.930134732843872e-07,7.468348792311129e-07,0.00013671716052504615,-0.002955690066412933,-0.0001436604378221274,0.002962335847278185,-263.08095190766534,232.98801818965998,2.17762051997902,7.99371513589228,0,1
0.0027299944777041674,-0.00012321694994439812,0.0029408182068772124,0.00017107101121063026,0.002948365552900578,4.1076101363959837e-07,-4.0331156144690245e-07,4.917561965536733e-07,7.571056615637633e-07,0.00012280605647101145,-0.002940411716843437,-0.0001715625827604985,0.0029479715249404264,-263.26024265421853,236.62042445175206,1.943479814667027,6.954384091607198,0,1
0.002739994553849101,-0.00010925023929674943,0.002924838066984533,0.00019893264938104465,0.0029336304354601276,4.11596207328891e-07,-4.2344729024751283e-07,4.903021600049724e-07,7.675384378720263e-07,0.00010883852570689877,-0.002924411458523098,-0.00019942273680436865,0.0029332230790333333,-263.43464841483,240.30476936719458,1.596727767959231,5.830568213738736,0,1
0.002749994397163391,-9.522972785911585e-05,0.002908139820034035,0.0002267441837753323,0.002918519974029928,4.1233154763699253e-07,-4.434720854240051e-07,4.886517590506716e-07,7.78116531986276e-07,9.481729406649603e-05,-0.0029076932048578297,-0.00022723259075640686,0.0029180995087783345,-263.60420592995735,244.03509765022324,1.129669484177339,4.621919457983279,0,1
0.002759994473308325,-8.115686564211161e-05,0.0028907260006927134,0.0002544998860740101,0.002903042100957791,4.1296651060900787e-07,-4.6338091760376466e-07,4.868053754103705e-07,7.888236096950436e-07,8.074381208003262e-05,-0.0028902594955364743,-0.00025498641669296286,0.0029026087554863272,-263.7687867455984,247.80563941907587,0.6026481511899271,3.3282126109512085,0,1
0.002769994316622615,-6.703444093250417e-05,0.0028726009117617914,0.00028219143305135156,0.002887206542562098,4.1350078961959496e-07,-4.83168923603578e-07,4.847635547405958e-07,7.996441807185289e-07,6.662086833924961e-05,-0.0028721146382230255,-0.00028267589193754056,0.002886760553817365,-263.92839151329207,251.61094745442344,0.016474243952506788,1.9492340991869643,0,1
0.0027799943927675486,-5.286753601215558e-05,0.0028537912644529375,0.0003098102193518042,0.0028710454418985963,4.1393396383994723e-07,-5.02831136466911e-07,4.825267429165148e-07,8.105630980068586e-07,5.24535455426072e-05,-0.0028532853490889176,-0.0003102924115907978,0.002870587054673014,-264.08298244644504,255.4457355361989,-0.6279543118223909,0.4849036460355668,0,1
0.0027899944689124823,-3.8724158847691955e-05,0.0028372832574318396,0.00033766450449921286,0.0028575677001569347,4.1100590768513303e-07,-3.355672295449272e-07,4.48987566735131e-07,6.950691021612684e-07,3.831477573052806e-05,-0.002836939250267314,-0.0003380959767697623,0.002857271639388605,-275.8712126968993,212.65938618269723,-1.1086892017383192,-1.0065909294599638,0,1
0.0027999943122267723,-2.4471567151523702e-05,0.0028322509668198582,0.0003673233672375474,0.0028560761286719233,3.941095855340498e-07,1.3017583370436522e-07,6.357801832728877e-07,7.59265799659746e-07,2.4077432008999e-05,-0.0028323780811148084,-0.0003679587494470412,0.002856280616187139,-231.28633553123896,241.06043168777887,-0.620601577055269,-0.8425871975147307,0,1
0.002809994388371706,-9.268295796719058e-06,0.002834911805887937,0.00039976875643478433,0.002862975009861454,3.9430471861409364e-07,1.106869982172278e-07,6.331944206339722e-07,7.540974718281927e-07,8.873981939786604e-06,-0.002835019428491187,-0.00040040151782628954,0.002863168748599279,-231.42751970357745,239.23589013113354,0.033922400044100805,0.24607120217296044,0,1
