time_s,sample_index,min_gap_um,HEAD_gap_um,TAIL_gap_um,opposing_bridge
0.0094200000166893,94200,-189.53902619309525,-151.07687359554035,-189.53902619309525,1
0.009429999627172947,94300,-189.42483772903162,-151.00291036563874,-189.42483772903162,1
0.009440000168979168,94400,-189.3150427187219,-150.9261562689751,-189.3150427187219,1
0.009449999779462814,94500,-189.20535193842247,-150.85049810968297,-189.20535193842247,1
0.009460000321269035,94600,-189.09424442817468,-150.77754645322216,-189.09424442817468,1
0.009469999931752682,94700,-188.9831269470622,-150.7062185316741,-188.9831269470622,1
0.009479999542236328,94800,-188.87148555461187,-150.63706211654804,-188.87148555461187,1
0.00949000008404255,94900,-188.75665920898243,-150.57282912147363,-188.75665920898243,1
0.009499999694526196,95000,-188.64360659859813,-150.50841745439558,-188.64360659859813,1
0.009510000236332417,95100,-188.51877943084418,-150.4268752751923,-188.51877943084418,1
0.009519999846816063,95200,-188.3952052356982,-150.34546137762695,-188.3952052356982,1
0.009530000388622284,95300,-188.2717077092706,-150.26534625648912,-188.2717077092706,1
0.00953999999910593,95400,-188.14960329447595,-150.185282612451,-188.14960329447595,1
0.009549999609589577,95500,-188.0309528769265,-150.10326321671852,-188.0309528769265,1
0.009560000151395798,95600,-187.91260802279297,-150.02244337322813,-187.91260802279297,1
0.009569999761879444,95700,-187.79710383330607,-149.94035563652562,-187.79710383330607,1
0.009580000303685665,95800,-187.68165083449884,-149.85949802979593,-187.68165083449884,1
0.009589999914169312,95900,-187.56833337608225,-149.7776553191691,-187.56833337608225,1
0.009600000455975533,96000,-187.45692151742966,-149.69540230068588,-187.45692151742966,1
0.009610000066459179,96100,-187.30395075282814,-149.62441760084533,-187.30395075282814,1
0.009619999676942825,96200,-187.17314100043592,-149.53443999887062,-187.17314100043592,1
0.009630000218749046,96300,-187.04625398923923,-149.44191642051874,-187.04625398923923,1
0.009639999829232693,96400,-186.92319591792926,-149.34720526731192,-186.92319591792926,1
0.009650000371038914,96500,-186.80479238594717,-149.24945746418962,-186.80479238594717,1
0.00965999998152256,96600,-186.68599060869252,-149.15352308818686,-186.68599060869252,1
0.009669999592006207,96700,-186.57409639951916,-149.0524716454903,-186.57409639951916,1
0.009680000133812428,96800,-186.46691814570636,-148.9482115741273,-186.46691814570636,1
0.009689999744296074,96900,-186.3604917413615,-148.84486692056564,-186.3604917413615,1
0.009700000286102295,97000,-186.25381603747405,-148.74315541195392,-186.25381603747405,1
0.009709999896585941,97100,-186.13350429750352,-148.6264030770381,-186.13350429750352,1
0.009720000438392162,97200,-186.01399847886302,-148.51033858683004,-186.01399847886302,1
0.009730000048875809,97300,-185.89583211461158,-148.3943665642078,-185.89583211461158,1
0.009739999659359455,97400,-185.77835244729724,-148.27929357147084,-185.77835244729724,1
0.009750000201165676,97500,-185.65911775353229,-148.16730390791776,-185.65911775353229,1
0.009759999811649323,97600,-185.53786734521282,-148.058592303275,-185.53786734521282,1
0.009770000353455544,97700,-185.41858596395465,-147.94935135585553,-185.41858596395465,1
0.00977999996393919,97800,-185.30020225430232,-147.84077933183292,-185.30020225430232,1
0.009789999574422836,97900,-185.17978840681803,-147.73532777369468,-185.17978840681803,1
0.009800000116229057,98000,-185.0614183013768,-147.62923861376942,-185.0614183013768,1
0.009809999726712704,98100,-184.92644968391227,-147.51420635463631,-184.92644968391227,1
0.009820000268518925,98200,-184.80109730229643,-147.3890337066801,-184.80109730229643,1
0.009829999879002571,98300,-184.6739933590108,-147.26670861090417,-184.6739933590108,1
0.009840000420808792,98400,-184.551643719969,-147.14149710227554,-184.551643719969,1
0.009850000031292439,98500,-184.4276747857757,-147.01919306089462,-184.4276747857757,1
0.009859999641776085,98600,-184.30376896595502,-146.8983082017211,-184.30376896595502,1
0.009870000183582306,98700,-184.17758421470242,-146.78111824710038,-184.17758421470242,1
0.009879999794065952,98800,-184.0500072724153,-146.66678263318778,-184.0500072724153,1
0.009890000335872173,98900,-183.92092916788948,-146.55523406304172,-183.92092916788948,1
0.00989999994635582,99000,-183.87703687282152,-146.4472793037651,-183.87703687282152,1
0.009909999556839466,99100,-183.82561679749355,-146.32637859032627,-183.82561679749355,1
0.009920000098645687,99200,-183.77343128176273,-146.20759662637715,-183.77343128176273,1
0.009929999709129333,99300,-183.72169866912725,-146.08989301125396,-183.72169866912725,1
0.009940000250935555,99400,-183.66945722179162,-145.97129868699733,-183.66945722179162,1
0.009949999861419201,99500,-183.617478508574,-145.85623821521375,-183.617478508574,1
0.009960000403225422,99600,-183.56519909781755,-145.746398650894,-183.56519909781755,1
0.009970000013709068,99700,-183.51180948686164,-145.63586203433786,-183.51180948686164,1
0.009979999624192715,99800,-183.4566318689881,-145.52917062548022,-183.4566318689881,1
0.009990000165998936,99900,-183.3989813216562,-145.42679749777852,-183.3989813216562,1
0.009999999776482582,100000,-183.34269191219198,-145.32620995260925,-183.34269191219198,1
0.010010000318288803,100100,-183.27353579415018,-145.2111005901524,-183.27353579415018,1
0.01001999992877245,100200,-183.3878302398907,-145.0754164744803,-183.3878302398907,1
0.010029999539256096,100300,-183.3431700626805,-144.96776685044267,-183.3431700626805,1
0.010040000081062317,100400,-183.31271022234353,-144.8711762499111,-183.31271022234353,1
0.010049999691545963,100500,-183.27888835628093,-144.769127206828,-183.27888835628093,1
0.010060000233352184,100600,-183.2365823704445,-144.66403229068536,-183.2365823704445,1
0.01006999984383583,100700,-183.18739704412624,-144.55562539328014,-183.18739704412624,1
0.010080000385642052,100800,-183.1378271716102,-144.44194348800477,-183.1378271716102,1
0.010089999996125698,100900,-183.08779582971513,-144.32879851965097,-183.08779582971513,1
0.010099999606609344,101000,-183.03876217410377,-144.21644831676196,-183.03876217410377,1
0.010110000148415565,101100,-182.90563581548102,-144.18836697910132,-182.90563581548102,1
0.010119999758899212,101200,-182.8463780041234,-144.08053306801006,-182.8463780041234,1
0.010130000300705433,101300,-182.7843115606037,-143.9548915343054,-182.7843115606037,1
0.01013999991118908,101400,-182.72294838406577,-143.83008055314139,-182.72294838406577,1
0.0101500004529953,101500,-182.66362527365487,-143.70635978278668,-182.66362527365487,1
0.010160000063478947,101600,-182.60588919145405,-143.58438430234432,-182.60588919145405,1
0.010169999673962593,101700,-182.54807163176946,-143.46705265651994,-182.54807163176946,1
0.010180000215768814,101800,-182.49279263031292,-143.35303979748903,-182.49279263031292,1
0.01018999982625246,101900,-182.440279342171,-143.23989207505284,-182.440279342171,1
0.010200000368058681,102000,-182.38932922572337,-143.12669589191128,-182.38932922572337,1
0.010209999978542328,102100,-182.3237309410579,-143.00070364235873,-182.3237309410579,1
0.010219999589025974,102200,-182.25863727056102,-142.87676901710088,-182.25863727056102,1
0.010230000130832195,102300,-182.19102159004274,-142.75521669482018,-182.19102159004274,1
0.010239999741315842,102400,-182.11695899982084,-142.6431307562126,-182.11695899982084,1
0.010250000283122063,102500,-182.0423966834138,-142.53287782735958,-182.0423966834138,1
0.010259999893605709,102600,-181.9694286003206,-142.42084539211353,-181.9694286003206,1
0.01027000043541193,102700,-181.89801737133803,-142.30876566405814,-181.89801737133803,1
0.010280000045895576,102800,-181.83016740749113,-142.21415843749497,-181.83016740749113,1
0.010289999656379223,102900,-181.76506568814875,-142.1642600909897,-181.76506568814875,1
0.010300000198185444,103000,-181.70114031895534,-142.11470660737436,-181.70114031895534,1
0.01030999980866909,103100,-181.62145804918816,-142.05309529033028,-181.62145804918816,1
0.010320000350475311,103200,-181.5408345827152,-141.99303638059413,-181.5408345827152,1
0.010329999960958958,103300,-181.73678440133767,-141.64540701656847,-181.73678440133767,1
0.010339999571442604,103400,-181.67436041333107,-141.55889130662825,-181.67436041333107,1
0.010350000113248825,103500,-181.58640604838394,-141.5024330594379,-181.58640604838394,1
0.010359999723732471,103600,-181.51049977266854,-141.44048409142462,-181.51049977266854,1
0.010370000265538692,103700,-181.39748139644507,-141.39917157721004,-181.39748139644507,1
0.010379999876022339,103800,-181.32725975617348,-141.32773365280127,-181.32725975617348,1
0.01039000041782856,103900,-181.25483540113996,-141.2612233793805,-181.25483540113996,1
0.010400000028312206,104000,-181.18310576124998,-141.1964764234418,-181.18310576124998,1
0.010409999638795853,104100,-181.09735709598152,-141.11926840276845,-181.09735709598152,1
0.010420000180602074,104200,-181.01298478519178,-141.04348597525106,-181.01298478519178,1
0.01042999979108572,104300,-180.92966819291735,-140.96885562118499,-180.92966819291735,1
0.010440000332891941,104400,-180.84574416893585,-140.8965646946283,-180.84574416893585,1
0.010449999943375587,104500,-180.76414479098102,-140.82371818253557,-180.76414479098102,1
0.010459999553859234,104600,-180.68418777698946,-140.75076281096165,-180.68418777698946,1
0.010470000095665455,104700,-180.60566423925252,-140.67807504852402,-180.60566423925252,1
0.010479999706149101,104800,-180.52853210550558,-140.6057931408774,-180.52853210550558,1
0.010490000247955322,104900,-180.4498445998275,-140.53653218651462,-180.4498445998275,1
0.010499999858438969,105000,-180.36919797421592,-140.47076792657032,-180.36919797421592,1
0.01051000040024519,105100,-180.33687871701176,-140.32601807324096,-180.33687871701176,1
0.010520000010728836,105200,-180.25003100200533,-140.23662396306602,-180.25003100200533,1
0.010529999621212482,105300,-180.15523734930926,-140.159005420044,-180.15523734930926,1
0.010540000163018703,105400,-180.05704657213718,-140.08680398156827,-180.05704657213718,1
0.01054999977350235,105500,-179.959436460985,-140.0155694915014,-179.959436460985,1
0.01056000031530857,105600,-179.86345855163987,-139.94407222899184,-179.86345855163987,1
0.010569999925792217,105700,-179.76862384635072,-139.87287980256013,-179.76862384635072,1
0.010579999536275864,105800,-179.67683614528917,-139.80019122274012,-179.67683614528917,1
0.010590000078082085,105900,-179.58796482560047,-139.72597502257034,-179.58796482560047,1
0.010599999688565731,106000,-179.5017497663286,-139.6503096466045,-179.5017497663286,1
0.010610000230371952,106100,-179.4020610643684,-139.56047685235973,-179.4020610643684,1
0.010619999840855598,106200,-179.30889578568065,-139.475553932345,-179.30889578568065,1
0.01063000038266182,106300,-179.20104655672986,-139.40235857335858,-179.20104655672986,1
0.010639999993145466,106400,-179.10061916161303,-139.3208584696739,-179.10061916161303,1
0.010649999603629112,106500,-179.00445558984944,-139.23422774616046,-179.00445558984944,1
0.010660000145435333,106600,-178.9073607400239,-139.14923698057314,-178.9073607400239,1
0.01066999975591898,106700,-178.8072333371471,-139.06847359634412,-178.8072333371471,1
0.0106800002977252,106800,-178.7080009468607,-138.98768752078405,-178.7080009468607,1
0.010689999908208847,106900,-178.60973535021463,-138.9071415441343,-178.60973535021463,1
0.010700000450015068,107000,-178.51246318824244,-138.82761960030808,-178.51246318824244,1
0.010710000060498714,107100,-178.39999441331202,-138.7355121154722,-178.39999441331202,1
0.01071999967098236,107200,-178.28830405544284,-138.64403505584866,-178.28830405544284,1
0.010730000212788582,107300,-178.17415828406112,-138.5564923144792,-178.17415828406112,1
0.010739999823272228,107400,-178.0607179460283,-138.46970048002626,-178.0607179460283,1
0.01075000036507845,107500,-177.94683481001184,-138.38520950283828,-177.94683481001184,1
0.010759999975562096,107600,-177.83327402521687,-138.3020882337348,-177.83327402521687,1
0.010769999586045742,107700,-177.72205679383202,-138.21782482024292,-177.72205679383202,1
0.010780000127851963,107800,-177.615826489107,-138.12955700299702,-177.615826489107,1
0.01078999973833561,107900,-177.5076743135795,-138.04473727606592,-177.5076743135795,1
0.01080000028014183,108000,-177.3990230637944,-137.96180754280962,-177.3990230637944,1
0.010809999890625477,108100,-177.27518194440052,-137.86612965207757,-177.27518194440052,1
0.010820000432431698,108200,-177.15626941606078,-137.76608793870005,-177.15626941606078,1
