time_s,displacement_mm,v_s_mm_s,max_backtrack_mm,stable_dt_s
  1.0177824781E-03,  4.2810617421E-04,  1.3359649107E+00,  0.0000000000E+00,  1.8616576178E-07
  1.0278297464E-03,  4.4171591650E-04,  1.3763144440E+00,  0.0000000000E+00,  1.8593392960E-07
  1.0378806126E-03,  4.5571607775E-04,  1.4064995219E+00,  0.0000000000E+00,  1.8611587985E-07
  1.0479271516E-03,  4.6997352294E-04,  1.4323532808E+00,  0.0000000000E+00,  1.8598796296E-07
  1.0579668868E-03,  4.8449908290E-04,  1.4619139829E+00,  0.0000000000E+00,  1.8602084125E-07
  1.0680088646E-03,  4.9932440993E-04,  1.4901453352E+00,  0.0000000000E+00,  1.8585430947E-07
  1.0780514310E-03,  5.1439085879E-04,  1.5104173192E+00,  0.0000000000E+00,  1.8604306590E-07
  1.0880955804E-03,  5.2964158434E-04,  1.5374983202E+00,  0.0000000000E+00,  1.8592050954E-07
  1.0981318104E-03,  5.4526778129E-04,  1.5771674919E+00,  0.0000000000E+00,  1.8571799120E-07
  1.1081672463E-03,  5.6123213424E-04,  1.6040875403E+00,  0.0000000000E+00,  1.8611870894E-07
  1.1182047700E-03,  5.7750850045E-04,  1.6336806316E+00,  0.0000000000E+00,  1.8559910469E-07
  1.1282506065E-03,  5.9407849638E-04,  1.6675334286E+00,  0.0000000000E+00,  1.8615588619E-07
  1.1383034810E-03,  6.1099673389E-04,  1.6974899814E+00,  0.0000000000E+00,  1.8614381626E-07
  1.1483556611E-03,  6.2812447679E-04,  1.7096910645E+00,  0.0000000000E+00,  1.8624726209E-07
  1.1584075226E-03,  6.4536654820E-04,  1.7344791745E+00,  0.0000000000E+00,  1.8606434076E-07
  1.1684572645E-03,  6.6299677443E-04,  1.7692279168E+00,  0.0000000000E+00,  1.8611440496E-07
  1.1785088006E-03,  6.8088983507E-04,  1.7927125071E+00,  0.0000000000E+00,  1.8616851389E-07
  1.1885587294E-03,  6.9894166185E-04,  1.8062945740E+00,  0.0000000000E+00,  1.8607324637E-07
  1.1986089486E-03,  7.1722560051E-04,  1.8339568704E+00,  0.0000000000E+00,  1.8613658501E-07
