t_s,rp_x_aba_mm,rp_y_aba_mm,rp_z_aba_mm,ur1,ur2,ur3,fx_aba_N,fy_aba_N,fz_aba_N,tx_aba_Nmm,ty_aba_Nmm,tz_aba_Nmm,driver_arc_mm,robot_arc_mm,force_tangent_N,force_normal_N,rp_x_mag_mm,rp_y_mag_mm,rp_z_mag_mm,tx_mag_Nmm,ty_mag_Nmm,tz_mag_Nmm,drive_scale,endpoint_reached,h_head_mm,h_tail_mm,vn_head_close_mm_s,vn_tail_close_mm_s,Flub_head_mN,Flub_tail_mN,Flub_x_N,Flub_y_N,Flub_z_N,Mlub_x_Nmm,Mlub_y_Nmm,Mlub_z_Nmm,lub_power_W,active_head,active_tail,wall_tri_head,wall_tri_tail,commanded_frequency_Hz,instantaneous_phase_rad,rocking_phase_rad,precession_phase_rad,precession_frequency_Hz,cone_angle_deg,B_aba_T,Bx_aba_T,By_aba_T,Bz_aba_T
0.0639511,10.001655200193536,-4.838848130752685,-6.005092771237026,-0.37978394689608436,0.03554906650661769,-0.3502045504746753,8.085559158190778e-05,-5.12093369014477e-06,1.7184766978496024e-05,3.886559647679539e-05,0.00022615166387811287,0.00014285123841176867,19.283667226,71.66287643450016,8.282008734615258e-05,7.822995710804131e-19,15.881203955898213,8.461500687437761,-0.2031643390229863,2.461216557516137e-05,0.00012845284524172845,0.00023654955894086426,1.0,False,,,,,,,,,,,,,,,,,,20.0,8.036332237959448,8.036332237959448,,,,0.01,0.009263282992124878,-0.0030169720650384283,0.002255984877295888
0.0639711,10.012708418932025,-4.839605093915752,-6.002715651243539,-0.3800368471791698,0.03585121677976946,-0.34954970197968405,8.086412487357061e-05,-5.121474140346289e-06,1.7186580614707403e-05,3.8433277215671875e-05,0.00022082128983195187,0.00013731901645121355,19.283787225999998,71.67420751590068,8.282882796565754e-05,7.757273673377806e-19,15.8922433128511,8.464056047666826,-0.20317266614841795,2.377192948188489e-05,0.00012662118630344253,0.00022912363838663486,1.0,False,,,,,,,,,,,,,,,,,,20.0,8.038845512082322,8.038845512082322,,,,0.01,0.009263423519217653,-0.0030157911757676885,0.0022569865501962955
0.0639912,10.023820314637984,-4.840366124047428,-6.000325875879902,-0.3802911406917003,0.036172670149271405,-0.3488752645646609,8.087297044904024e-05,-5.122034368829505e-06,1.718846062263589e-05,3.795909118633936e-05,0.0002152463607396465,0.0001316402649302551,19.283907826,71.68559875984558,8.283788845632601e-05,7.758235421129531e-19,15.90334129717501,8.466624917700386,-0.20318103436658258,2.290779912321183e-05,0.00012464697987436574,0.0002214484384993325,1.0,False,,,,,,,,,,,,,,,,,,20.0,8.041371352575807,8.041371352575807,,,,0.01,0.00926356950970947,-0.003014589475284004,0.0022579925230806186
0.0640113,10.034935630729308,-4.8411274362199155,-5.9979353295943,-0.3805455073740907,0.036511549139964954,-0.34818507526702813,8.088206963526744e-05,-5.1226106595768935e-06,1.719039453211511e-05,3.744566290557267e-05,0.00020945848219940664,0.00012584800080865684,19.284028426,71.69699352044587,8.284720871956783e-05,7.822995469201406e-19,15.914442721102674,8.469194523960587,-0.20318940236503827,2.202488177822949e-05,0.00012254101008265134,0.00021356815814589772,1.0,False,,,,,,,,,,,,,,,,,,20.0,8.043897193069292,8.043897193069292,,,,0.010000000000000002,0.009263720266663637,-0.0030133728368838303,0.002258997779311907
0.0640313,10.04599904266696,-4.841885239883913,-5.995555912190397,-0.3807986258798665,0.03686561267137176,-0.34748329821076884,8.089135849522702e-05,-5.123198963180629e-06,1.7192368754191503e-05,3.689643482838707e-05,0.00020349370268891222,0.00011997760866168759,19.284148425999998,71.70833508193387,8.285672326492142e-05,7.824242577860633e-19,15.925492328511053,8.471752078274292,-0.2031977288576961,2.112867575153807e-05,0.00012031681010755151,0.00020553127446643158,1.0,False,,,,,,,,,,,,,,,,,,20.0,8.046410467192164,8.046410467192164,,,,0.01,0.009263874998312983,-0.003012147430841803,0.0022599973164817645
0.0640514,10.057121185623604,-4.842647112231514,-5.9931638303254555,-0.3810529720529981,0.037237957027362066,-0.34676354517191726,8.090091286322352e-05,-5.123804082554614e-06,1.7194399406425127e-05,3.630655087570959e-05,0.0001972982753991069,0.00011397624127331202,19.284269025999997,71.71973686072802,8.286650976918818e-05,7.92164272543532e-19,15.936600615952223,8.474323157650986,-0.2032060974770216,2.0211206163550533e-05,0.00011795435131075149,0.00019726539696312385,1.0,False,,,,,,,,,,,,,,,,,,20.0,8.04893630768565,8.04893630768565,,,,0.010000000000000004,0.009264035245628058,-0.0030109010092594095,0.0022610011234410793
0.0640714,10.068191392578743,-4.843405471590045,-5.990782886666347,-0.3813059604022079,0.03762441952323272,-0.34603361602116495,8.09106205708068e-05,-5.1244189135866405e-06,1.7196462648922647e-05,3.568254899960902e-05,0.00019093990705625402,0.00010790953148329947,19.284389026,71.7310854071057,8.2876453338634e-05,7.855869216372559e-19,15.947657053684239,8.476882180702633,-0.20321442533942788,1.928259811254405e-05,0.00011547946524111845,0.00018886088507777635,1.0,False,,,,,,,,,,,,,,,,,,20.0,8.051449581808523,8.051449581808523,,,,0.01,0.009264199407711336,-0.0030096459805384304,0.0022619992055679028
0.0640915,10.079320366698465,-4.844167900680363,-5.988389272670437,-0.3815600661169471,0.03802838795777913,-0.3452868661064268,8.092056135323269e-05,-5.1250485062547e-06,1.7198575428338778e-05,3.5018898042793e-05,0.0001843613092902488,0.00010172286402748721,19.284509626,71.74249420736174,8.288663564579044e-05,7.790129804627356e-19,15.958772206574446,8.479454739194432,-0.20322279613322433,1.833458260154358e-05,0.00011286986741182495,0.00018024203938195215,1.0,False,,,,,,,,,,,,,,,,,,20.0,8.053975422302008,8.053975422302008,,,,0.010000000000000002,0.009264369119650675,-0.0030083698007064624,0.0022630015371316882
0.0641115,10.090397373029948,-4.844926812263491,-5.986006806310467,-0.3818127068635418,0.03844535365340063,-0.34453138759226604,8.093061897557212e-05,-5.125685498898906e-06,1.7200713040504853e-05,3.432294055608759e-05,0.00017763438118043037,9.548389752348264e-05,19.284629625999997,71.75384974193251,8.289693763164385e-05,7.855869062706615e-19,15.969835476577556,8.482015237085498,-0.2032311269941457,1.737761612856067e-05,0.00011015409316921689,0.00017150308022832115,1.0,False,,,,,,,,,,,,,,,,,,20.0,8.05648869642488,8.05648869642488,,,,0.01,0.009264542686187746,-0.0030070851744192426,0.0022639981381602685
0.0641316,10.101533182769284,-4.845689794557254,-5.983611663876488,-0.38206635524759847,0.03887897887771064,-0.34376030286860226,8.094087651342648e-05,-5.126335153055758e-06,1.7202893142021044e-05,3.358849523333234e-05,0.00017069851852730426,8.91364652402886e-05,19.284750226,71.76526556701619,8.290744439022954e-05,7.921642420655777e-19,15.980957496890953,8.484589280951358,-0.20323950168080882,1.6403171467617677e-05,0.00010730769055048413,0.00016256529823278605,1.0,False,,,,,,,,,,,,,,,,,,20.0,8.059014536918367,8.059014536918367,,,,0.01,0.009264721836268624,-0.0030057792618817863,0.002264998968081164
