sample_index,min_gap_um,HEAD_gap_um,TAIL_gap_um,nearest_wall_sector_deg,time_s
257200,0.506415992505775,2.7214254824648334,0.506415992505775,314.8215584148585,0.02571994811296463
257400,0.23423898318682376,3.3949610529877545,0.23423898318682376,314.8215584148585,0.025739947333931923
257600,-0.040665918108589744,4.023317094323743,-0.040665918108589744,314.8215584148585,0.025759948417544365
257800,0.14217032991527587,4.606076382971799,0.14217032991527587,314.8215584148585,0.025779947638511658
258000,0.2750187172981375,5.143373206870529,0.2750187172981375,314.8215584148585,0.0257999487221241
258200,0.35758659337027804,5.634616420487246,0.35758659337027804,314.8215584148585,0.025819947943091393
258400,0.38945303031501716,6.079467889531761,0.38945303031501716,314.8215584148585,0.025839947164058685
258600,0.3703559940895241,6.477593429738432,0.3703559940895241,314.8215584148585,0.025859948247671127
258800,0.2998933918703628,6.828900998677378,0.2998933918703628,314.8215584148585,0.02587994746863842
259000,0.17809704329178347,7.133023118817136,0.17809704329178347,314.8215584148585,0.025899948552250862
259200,0.004722152474897235,7.390090929738125,0.004722152474897235,314.8215584148585,0.025919947773218155
259400,0.03646508086172735,7.601426370934505,0.03646508086172735,314.8215584148585,0.025939946994185448
259600,0.10456001742701525,7.766165613126222,0.10456001742701525,314.8215584148585,0.02595994807779789
259800,0.12100980494539992,7.88352265871493,0.12100980494539992,314.8215584148585,0.025979947298765182
260000,0.0857986719667079,7.9534667371988395,0.0857986719667079,314.8215584148585,0.025999948382377625
260200,-0.0009914884614875478,7.975987348816714,-0.0009914884614875478,314.8215584148585,0.026019947603344917
260400,0.002679165016543467,7.952728008125828,0.002679165016543467,314.8215584148585,0.02603994682431221
260600,0.02431132422022979,7.882934093039103,0.02431132422022979,314.8215584148585,0.026059947907924652
260800,-0.005281785665800488,7.76608153572289,-0.005281785665800488,314.8215584148585,0.026079947128891945
261000,-0.016143511388258796,7.603082776099958,-0.016143511388258796,314.8215584148585,0.026099948212504387
261200,-0.017694820981046765,7.3940471107033545,-0.017694820981046765,314.8215584148585,0.02611994743347168
261400,-0.02302980444009379,7.139147862826763,-0.02302980444009379,314.8215584148585,0.026139946654438972
261600,-0.02761246452928017,6.83865214157336,-0.02761246452928017,314.8215584148585,0.026159947738051414
261800,-0.029094042881500793,6.492952454587801,-0.029094042881500793,314.8215584148585,0.026179946959018707
262000,-0.02833783628725553,6.1023933580678404,-0.02833783628725553,314.8215584148585,0.02619994804263115
262200,-0.02730947968309398,5.667304569079562,-0.02730947968309398,314.8215584148585,0.026219947263598442
262400,-0.026336901113577935,5.188206353471303,-0.026336901113577935,314.8215584148585,0.026239946484565735
262600,-0.025333635127738532,4.665478297504558,-0.025333635127738532,314.8215584148585,0.026259947568178177
262800,-0.024276411256150134,4.099529058063799,-0.024276411256150134,314.8215584148585,0.02627994678914547
263000,-0.023207926429516006,3.49091697000396,-0.023207926429516006,314.8215584148585,0.02629994787275791
263200,-0.022248952684898408,2.8402861963510344,-0.022248952684898408,314.8215584148585,0.026319947093725204
263400,-0.021163607219068483,2.1479367864701207,-0.021163607219068483,314.8215584148585,0.026339946314692497
263600,-0.020119831603892278,1.4146206974993505,-0.020119831603892278,314.8215584148585,0.02635994739830494
263800,-0.018000836525735062,0.8364063827163668,-0.018000836525735062,314.8215584148585,0.026379946619272232
264000,0.00913166798704794,1.3202730650150134,0.00913166798704794,314.8215584148585,0.026399947702884674
264200,-0.0077971915830548945,1.7635489281255345,-0.0077971915830548945,314.8215584148585,0.026419946923851967
264400,-0.008894500168674283,2.1663896843205577,-0.008894500168674283,314.8215584148585,0.02643994614481926
264600,-0.014949751179654696,2.5286275722211284,-0.014949751179654696,314.8215584148585,0.0264599472284317
264800,-0.017664863930915663,2.8505480517385426,-0.017664863930915663,314.8215584148585,0.026479946449398994
265000,-0.017051538844197175,3.132226512881249,-0.017051538844197175,314.8215584148585,0.026499947533011436
265200,-0.01660598727613494,3.3738650893754283,-0.01660598727613494,314.8215584148585,0.02651994675397873
265400,-0.016221274841034368,3.5757942120696864,-0.016221274841034368,314.8215584148585,0.026539945974946022
265600,-0.01581399986078871,3.7380892971733677,-0.01581399986078871,314.8215584148585,0.026559947058558464
265800,-0.015422069652514723,3.8610998632214026,-0.015422069652514723,314.8215584148585,0.026579946279525757
266000,-0.014943384930688952,3.9449969475942166,-0.014943384930688952,314.8215584148585,0.0265999473631382
266200,-0.014375483832134441,3.9900883654504486,-0.014375483832134441,314.8215584148585,0.02661994658410549
266400,-0.013897380025839958,3.996892155945015,-0.013897380025839958,314.8215584148585,0.026639945805072784
266600,-0.013472276273098603,3.965749537034111,-0.013472276273098603,314.8215584148585,0.026659946888685226
266800,-0.01289047273700722,3.896861380881082,-0.01289047273700722,314.8215584148585,0.02667994610965252
267000,-0.01235492562550327,3.790804570304333,-0.01235492562550327,314.8215584148585,0.02669994719326496
267200,-0.011808183318437592,3.648012107950845,-0.011808183318437592,314.8215584148585,0.026719946414232254
267400,-0.011360322715010475,3.469072174835367,-0.011360322715010475,314.8215584148585,0.026739945635199547
267600,-0.010743358052277325,3.254166952769815,-0.010743358052277325,314.8215584148585,0.02675994671881199
267800,-0.010199769505851653,3.0040655646045225,-0.010199769505851653,314.8215584148585,0.02677994593977928
268000,-0.009588584603608426,2.7192066721731747,-0.009588584603608426,314.8215584148585,0.026799947023391724
268200,-0.009047763023562938,2.4003077579114462,-0.009047763023562938,314.8215584148585,0.026819946244359016
268400,-0.008481126386759066,2.0478440531028097,-0.008481126386759066,314.8215584148585,0.02683994546532631
268600,-0.007784270699167109,1.6623067814690196,-0.007784270699167109,314.8215584148585,0.02685994654893875
268800,-0.0072318565471745175,1.2446493870792643,-0.0072318565471745175,314.8215584148585,0.026879945769906044
269000,0.3911181536840657,0.7753417738717416,0.3911181536840657,314.8215584148585,0.026899946853518486
269200,0.24286018312224658,0.24286018312224658,1.3992702844825209,133.87457199716658,0.02691994607448578
269400,-0.1830835880953281,-0.1830835880953281,2.370601284360908,133.87457199716658,0.02693994529545307
269600,0.15653354805259706,0.15653354805259706,3.2946475342054424,133.87457199716658,0.026959946379065514
269800,0.46517895952069005,0.46517895952069005,4.184987742821539,133.87457199716658,0.026979945600032806
270000,0.742730116874676,0.742730116874676,5.041333922756158,133.87457199716658,0.0269999448210001
270200,0.9888602876857988,0.9888602876857988,5.863640339751185,133.87457199716658,0.02701994590461254
270400,1.2034488603301559,1.2034488603301559,6.651843474824356,133.87457199716658,0.027039945125579834
270600,1.3865917640304855,1.3865917640304855,7.405714567398023,133.87457199716658,0.027059946209192276
270800,1.5382204602650043,1.5382204602650043,8.125253473777537,133.87457199716658,0.02707994543015957
271000,1.6583364756929018,1.6583364756929018,8.810524790482283,133.87457199716658,0.02709994465112686
271200,1.74699148243082,1.74699148243082,9.226408007633793,133.87457199716658,0.027119945734739304
271400,1.8044781866408437,1.8044781866408437,9.41888971966847,133.87457199716658,0.027139944955706596
271600,1.8307052771583854,1.8307052771583854,9.580187096101135,133.87457199716658,0.02715994603931904
271800,1.7166206523080045,1.7166206523080045,9.710083534489083,133.87457199716658,0.02717994526028633
272000,1.5360708482679275,1.5360708482679275,9.808675843877824,133.87457199716658,0.027199944481253624
272200,1.3197898923946392,1.3197898923946392,9.87599576481754,163.19293997503325,0.027219945564866066
