time_s,cycle_fraction,rp_x_mm,rp_y_mm,rp_z_mm,center_x_mm,center_y_mm,center_z_mm,head_x_mm,head_y_mm,head_z_mm,tail_x_mm,tail_y_mm,tail_z_mm,B_x_T,B_y_T,B_z_T,axis_x,axis_y,axis_z,tangent_x,tangent_y,tangent_z,e1_x,e1_y,e1_z,e2_x,e2_y,e2_z,directed_tilt_deg,robot_phase_deg,delta_s_mm,Vt_mm_s,contact_state
0.0,0.0,-7.468174204284,-3.676918015967,-9.550745259298,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.631666580412714,-3.533553463685733,-9.833964583199306,-6.41276858236309,-3.806964209277926,-9.293836599804548,0.0008767795846148,-0.0069474499966595,0.0071389212142955,0.9647382600215763,-0.11887423721399708,0.2348382536498942,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.36237457089361,0.0,0.0,0.0,NONE
9.999949725170154e-06,0.0002999984917551046,-7.468174204282555,-3.676918015961093,-9.550745259304305,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.631666578526064,-3.533553458416998,-9.833964588286198,-6.412768584071719,-3.806964214045938,-9.293836595202247,0.0008848104632420407,-0.006938490153223505,0.007146639819485344,0.964738258458411,-0.11887424157779998,0.2348382578625877,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.36237491969966,-3.6533573659705437e-07,1.170619157164765e-12,4.676372055962993e-07,NONE
1.9999899450340308e-05,0.0005999969835102092,-7.468174204260972,-3.676918015872969,-9.550745259398555,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.631666550344029,-3.533553379794976,-9.833964664312724,-6.412768609594523,-3.8069642851960266,-9.29383652641822,0.000892906385212944,-0.006929419368924339,0.007154429346000563,0.9647382351084807,-0.11887430669610896,0.23483832082369685,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.36238012775414,-5.8381929555813384e-06,1.8637535958987428e-11,3.718521590531225e-06,NONE
2.9999850085005164e-05,0.0008999955025501549,-7.468174204167885,-3.676918015493418,-9.55074525980532,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.631666428795414,-3.5335530410824627,-9.833964992407044,-6.412768719673919,-3.806964591718796,-9.293836229579128,0.0009009860387647566,-0.006920327969753449,0.007162211729571043,0.9647381344006503,-0.11887458723318835,0.23483859253387632,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.362402579158688,-2.9516981098087432e-05,9.389644617385784e-11,1.2474342004265084e-05,NONE
3.9999798900680616e-05,0.0011999939670204185,-7.4681742039184895,-3.6769180144779887,-9.550745260895853,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.631666103144793,-3.533552134670595,-9.833965871963244,-6.412769014596449,-3.8069654119897893,-9.293835433812182,0.0009090493929951636,-0.006911215990484571,0.007169986940430987,0.9647378645862368,-0.11887533796486713,0.2348393209352442,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.362462700445821,-9.316212832838791e-05,2.9532642997764924e-10,2.9390008697737824e-05,NONE
4.9999751354334876e-05,0.0014999925406300463,-7.468174203395227,-3.6769180123505976,-9.550745263185489,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.631665419890961,-3.5335502351670622,-9.833967718499846,-6.412769633379076,-3.8069671309750484,-9.293833763182718,0.0009170964236638641,-0.006902083458510738,0.007177754955206354,0.9647372984834287,-0.1188769112208636,0.23484085013788136,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.36258877783828,-0.00022713169064458952,7.175255944957826e-10,5.705431259749801e-05,NONE
5.999970017001033e-05,0.0017999910051003098,-7.4681742024484725,-3.6769180085071183,-9.550745267330996,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.631664183662277,-3.53354680247324,-9.833971061507755,-6.412770752958352,-3.8069702374466883,-9.293830738641297,0.000925127096328435,-0.006892930412908848,0.007185515740651226,0.9647362742190985,-0.11887975433628171,0.23484361863759043,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.362816774789039,-0.0004703123381548775,1.4806502690589696e-09,9.799096408077864e-05,NONE
6.999965262366459e-05,0.0020999895787099376,-7.468174200897199,-3.676918002218952,-9.550745274127951,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.631662158105582,-3.533541184846369,-9.833976542286566,-6.412772587385331,-3.8069753212119997,-9.293825779981374,0.0009331413883131778,-0.0068837568795378406,0.007193269274849227,0.9647345959653266,-0.11888440711549152,0.23484815752399674,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.363190150001243,-0.0008700439994803918,2.7297790694547075e-09,0.0001546600854360763,NONE
7.999959780136123e-05,0.002399987934040837,-7.468174198529642,-3.676917992636585,-9.550745284508087,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.631659066766943,-3.5335326219548215,-9.833984911765379,-6.412775387027924,-3.8069830703487963,-9.293818207810975,0.0009411392624068559,-0.006874562900995587,0.007201015521798675,0.9647320346691387,-0.11889149930172824,0.23485508867582752,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.363759675581191,-0.0014820369190594106,4.6342751858219344e-09,0.00022946025162507962,NONE
8.999955025501549e-05,0.0026999865076504648,-7.468174195103934,-3.676917978793127,-9.550745299536592,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.631654593955346,-3.5335202479176457,-9.833997028321937,-6.412779437788638,-3.806994268454987,-9.29380724552583,0.0009491207018504135,-0.0068653484965728985,0.007208754465262424,0.9647283287681343,-0.11890174805971361,0.23486512295482875,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.364583256146465,-0.0023702810377375324,7.387194855823509e-09,0.00032473121603989846,NONE
9.999950270866975e-05,0.0029999850812600926,-7.468174190348716,-3.6769179596078265,-9.550745320409435,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.631648385596085,-3.533503094335604,-9.834013855555861,-6.412785060331645,-3.8070097919058226,-9.29379202132416,0.0009570856724644754,-0.0068561137056751585,0.007216486072111199,0.9647231848975827,-0.1189159554653124,0.23487905836160902,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.365725747561259,-0.0036069385952576362,1.1204715377743923e-08,0.00044275736571606225,NONE
0.0001099994478863664,0.003299983436590992,-7.46817418396371,-3.6769179338895936,-9.550745348450628,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.63164005005075,-3.533480093320628,-9.834036460091662,-6.412792609340055,-3.807030607112589,-9.293771570194348,0.0009650341401763059,-0.00684685856784032,0.007224210309263383,0.9647162785698671,-0.11893500599650474,0.23489777821622354,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.367258777097959,-0.0052722321749640935,1.6325589768939608e-08,0.0005857720183775949,NONE
0.00011999940034002066,0.0035999820102006197,-7.468174175620256,-3.6769179003404657,-9.550745385109495,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.631629158924174,-3.5334500805174223,-9.834066009300658,-6.412802472784955,-3.807057767788317,-9.29374483597619,0.0009729660883298461,-0.006837583102486213,0.007231927160527651,0.9647072548431384,-0.11895986403082365,0.23492224927150718,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.369260562560353,-0.007454305302126634,2.301067603127649e-08,0.0007559621115145396,NONE
0.0001299993455177173,0.003899980365531519,-7.468174164961794,-3.676917857559114,-9.55074543195788,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.631615247817528,-3.5334117980907798,-9.834103769069937,-6.4128150712432,-3.8070924122446708,-9.293710673379332,0.0009808814771999142,-0.006828287356045592,0.007239636587260657,0.9646957289453606,-0.11899157137125699,0.23495351986548044,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.371815734925098,-0.010249073409051084,3.15424912855633e-08,0.0009554748609200441,NONE
0.00013999930524732918,0.004199979157419875,-7.468174151604269,-3.676917804044318,-9.550745490687364,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.631597817057983,-3.5333638977610877,-9.834151101508029,-6.412830857236311,-3.807135760645064,-9.29366785005917,0.000988780295944977,-0.006818971341240634,0.007247338578905167,0.964681286878988,-0.11903124473216356,0.23499271802124314,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.375015158400396,-0.013760051307061111,4.2224856500183705e-08,0.0011864238457316174,NONE
0.00014999925042502582,0.004499977512750775,-7.468174135136517,-3.676917738198365,-9.550745563106405,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.631576332395353,-3.5333049437856574,-9.83420946254662,-6.412850314599272,-3.8071891123067725,-9.293615048786878,0.000996662493502877,-0.006809635118253538,0.007255033085680495,0.9646634859982962,-0.11908007327004996,0.23504104946075774,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.378955751257687,-0.018098136548639322,5.5382585628649394e-08,0.0014508974746498217,NONE
0.00015999919560272247,0.004799975868081674,-7.468174115120493,-3.6769176583305194,-9.550745651137506,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.631550225590113,-3.533233415981285,-9.834280399767493,-6.412873957947581,-3.8072538429657783,-9.293550869415174,0.0010045280533924413,-0.006800278706715607,0.0072627200914738566,0.9646418554967531,-0.11913931608021458,0.23509979580535653,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.383740312163127,-0.02338141491014805,7.13613008684888e-08,0.0017509676405431593,NONE
0.00016999915533233434,0.00509997465997003,-7.468174091091487,-3.676917562660573,-9.550745756814225,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.63151889503763,-3.5331477127085607,-9.834365549790407,-6.412902332111428,-3.807331402076477,-9.293473831242112,0.001012376959093372,-0.006790902126211011,0.0072703995801547345,0.9646158969244351,-0.11921029972518107,0.23517031241230282,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.389477338344118,-0.02973485770453426,9.052729055269992e-08,0.0020886996203800107,NONE
0.00017999910051003098,0.0053999730153009295,-7.468174062558194,-3.6769174493220147,-9.55074588227828,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.63148170620987,-3.533046153882348,-9.83446663612202,-6.412936011735142,-3.8074233100869073,-9.293382374956773,0.0010202091598677464,-0.0067815054373153326,0.007278071502088661,0.96458508455423,-0.11929441574111278,0.2352540265935856,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.396280856312186,-0.03729007645905304,1.1326751447882089e-07,0.002466162604818683,NONE
0.00018999904568772763,0.005699971370631829,-7.468174029002699,-3.6769173163657696,-9.550746029776606,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.631437992138846,-3.532926984000351,-9.834585466510914,-6.4129756008386405,-3.8075311556986633,-9.293274865032926,0.0010280246393384088,-0.006772088659785297,0.00728573584120992,0.9645488657826976,-0.11939311812970085,0.23535243542521278,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.404270241064092,-0.04618495996934886,1.3998967496320347e-07,0.002885442256270209,NONE
0.0001999990054173395,0.005999970162520185,-7.46817398988033,-3.676917161763323,-9.550746201658088,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.631387053764586,-3.5327883751172524,-9.834723930468813,-6.413021732501485,-3.8076565931750115,-9.293149591971309,0.0010358233810893235,-0.006762651813330963,0.007293392581435124,0.9645066614187399,-0.11950792089467777,0.23546710369456722,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.413570043937627,-0.05656330231550738,1.7112247974182537e-07,0.0033486533148926025,NONE
0.00020999895059503615,0.0062999685178510845,-7.46817394461934,-3.676916983410389,-9.550746400370743,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.631328160169883,-3.5326284298420987,-9.834883996875918,-6.413075068649361,-3.8078013396289494,-9.293004774466457,0.0010436053347080724,-0.006753194958919093,0.007301041673277392,0.964457865878488,-0.11964039555950044,0.23559966191715745,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.42430982400914,-0.06857441249601498,2.0711599724165808e-07,0.003857952526905388,NONE
0.0002199988957727328,0.006599966873181984,-7.468173892620572,-3.6769167791300346,-9.550746628458258,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.631260548786077,-3.532445184362907,-9.835067711297283,-6.41313629986675,-3.8079671722855437,-9.292838561834408,0.001051370483922349,-0.006743718116431409,0.007308683100718708,0.9644018473562291,-0.11979216866201589,0.23575180411429317,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.436623973393681,-0.08237263749349562,2.484421450787977e-07,0.004415555375501692,NONE
0.00022999885550234467,0.00689996566507034,-7.468173833256887,-3.6769165466763765,-9.550746888557144,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.631183425514388,-3.5322366117567956,-9.835277193340787,-6.413206145285788,-3.808155925486354,-9.292649036403875,0.0010591188124207443,-0.006734221305703159,0.007316316847723291,0.9643379479254786,-0.11996491901285156,0.23592528562474427,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.45065153448593,-0.09811688272600617,2.9559528158529247e-07,0.005023750783216691,NONE
0.0002399988006800413,0.007199964020401239,-7.468173765872339,-3.67691628373782,-9.550747183393158,-7.503637597261565,-3.522140556662843,-9.61695124203758,-8.631095964626217,-3.5320006245768045,-9.835514634073428,-6.413285352675132,-3.8083694883490984,-9.292434215853099,0.001066850270117826,-0.0067247045880904546,0.0073239428649533485,0.9642654834569936,-0.1201603755531711,0.23612192096536042,0.9901291831965912,0.07930162550662628,0.11556579413675062,-0.11519690449062567,-0.009226373623232928,0.9932998274567162,0.0798365441275403,-0.996807968578588,0.0,13.466536051456984,-0.11597002707929228,3.490931845817613e-07,0.0056849178670802854,NONE
