t_s,freq_Hz,phase_rad,B_mT,robot_arc_mm,driver_arc_mm,delta_s_mm,robot_arc_velocity_mm_s,rp_speed_mm_s,ur1,ur2,ur3,theta_norm_rad,Ft_mN,torque_mag_Nmm
0.0096390116311559,13.434135177261458,4.537570376361568,10.0,13.999960625932426,18.957794695786934,4.957834069854508,1.4901161193847656e-08,309.44861871074403,-0.1416415848757278,-1.5573490703712831,-1.3952856152800317,2.0957624898255487,-0.007584053260695432,0.006673761096189507
0.0096417644485268,13.436543892461025,4.5378027601967,9.999999999999899,13.999960625932426,18.95781121269116,4.957850586758733,0.0,309.45329874009667,-0.1419959314883511,-1.5563872174949975,-1.3946361791833166,2.0946393693493173,-0.007583623905234539,0.006662887019600613
0.009644514404354,13.4389501038098,4.538034944066983,10.0,13.999960625932426,18.957827712426123,4.957867086493698,1.4901161193847656e-08,309.4547599644638,-0.1423513071098401,-1.555420944458958,-1.3939834399427788,2.0935109361864295,-0.007583183180546362,0.0066519506073408055
0.0096472627391409,13.44135489674835,4.538267032608754,10.0,13.999960625932426,18.957844202434845,4.95788357650242,7.450580596923828e-09,309.45219117585793,-0.1427078291323546,-1.5544498572396332,-1.3933272393232146,2.0923768013931037,-0.007582730877238544,0.0066409479642095485
0.0096500130771127,13.443761442473628,4.538499331885503,10.0,13.999960625932426,18.957860704462675,4.957900078530249,-7.450580596923828e-09,309.4111033180188,-0.1430659858800303,-1.553472784454497,-1.3926668223237169,2.091235626694867,-0.0075822661026089784,0.006629865873968853
0.0096527661941689,13.446170419897824,4.538731907539809,10.0,13.999960625932426,18.957877223165013,4.957916597232588,7.450580596923828e-09,309.4096840889914,-0.1434257161250546,-1.5524892784272648,-1.3920018378148495,2.090086843209514,-0.007581789101216726,0.00661869901556094
0.0096555190984357,13.448579211131271,4.538964506884747,10.0,13.999960625932426,18.957893740590613,4.9579331146581875,0.0,309.4184941026358,-0.1437869552166528,-1.5515005232634655,-1.3913330491441018,2.0889318360870246,-0.007581299092779734,0.006607460064391424
0.0096582706706776,13.45098683684291,4.539197035318416,10.0,13.999960625932426,18.957910250024064,4.957949624091638,0.0,309.5476370793634,-0.1441493468208358,-1.5505067292602377,-1.3906605985687723,2.087770833229023,-0.00758079685978194,0.00659615153581124
0.0096610192305892,13.4533918267656,4.539429350743895,10.0,13.999960625932426,18.95792674138353,4.957966115451105,2.2351741790771484e-08,309.40171448956755,-0.1445128103252567,-1.5495088579705238,-1.3899851669241785,2.08660499796834,-0.007580281914313758,0.006584784262322335
0.0096637673665073,13.4557964456939,4.539661671856204,10.0,13.999960625932426,18.95794323019904,4.957982604266613,7.450580596923828e-09,309.39164762724636,-0.1448774480522245,-1.5485057350656777,-1.3893058851639342,2.085432887684608,-0.007579754452964295,0.0065733446102279975
0.0096665185541312,13.458203734864826,4.539894292542588,10.0,13.999960625932426,18.957959737324785,4.957999111392359,7.450580596923828e-09,309.3791232537408,-0.145243828511436,-1.5474963311851058,-1.3886221371273784,2.084253368588433,-0.0075792131701156815,0.0065618210325581764
0.0096692711912361,13.460612292331662,4.540127077432515,9.999999999999899,13.999960625932426,18.95797625314741,4.958015627214985,7.450580596923828e-09,309.3792055144741,-0.1456118772402307,-1.5464808712389744,-1.3879340592878726,2.083066695243528,-0.0075786579274768956,0.006550215666986635
0.00967202238334,13.463019585422568,4.540359781745655,10.0,13.999960625932426,18.95799276030004,4.958032134367615,0.0,309.3703038235961,-0.1459810368365357,-1.5454606878401604,-1.3872425413414289,2.0818744124664863,-0.007578089490829717,0.006538543740390843
0.0096747713843946,13.465424961345322,4.540592342296458,10.0,13.999960625932426,18.958009254306365,4.958048628373939,1.4901161193847656e-08,309.36059836240736,-0.1463512842914881,-1.5444360480771064,-1.3865477786904683,2.0806768484330456,-0.007577507621265011,0.006526808178859305
0.0096775189843309,13.46782911128962,4.540824825830233,10.0,13.999960625932426,18.958025739905985,4.958065113973559,-7.450580596923828e-09,309.3536486397161,-0.1467225578035495,-1.5434066371831854,-1.385849556543409,2.079473623309776,-0.007576912516640734,0.0065150054613434495
0.0096802674284008,13.470233999850748,4.541057422312544,10.0,13.999960625932426,18.958042230570403,4.958081604637977,-1.4901161193847656e-08,309.34082809043935,-0.1470954307510834,-1.5423717040372191,-1.385147396726574,2.078263902833547,-0.007576302633747423,0.006503126688684851
0.0096830185574452,13.47264123776461,4.54129028761087,10.0,13.999960625932426,18.958058737344672,4.958098111412246,1.4901161193847656e-08,309.3342414421527,-0.1474698580824308,-1.5413304227459543,-1.3844406702293943,2.0770466534265157,-0.00757567829572291,0.0064911621915578616
0.0096857696108105,13.475048409459244,4.541523188112893,10.0,13.999960625932426,18.95807524366486,4.958114617732436,7.450580596923828e-09,309.3243298279277,-0.1478457678993789,-1.5402839827179426,-1.38373023430202,2.075823325773349,-0.0075750389262632415,0.0064791253977540715
0.0096885192665298,13.477454358213656,4.5417560118692455,10.0,13.999960625932426,18.958091741599176,4.958131115666751,7.450580596923828e-09,309.32443694358494,-0.1482227229965293,-1.5392327034863615,-1.3830162747568806,2.074594251254167,-0.0075743855181778326,0.0064670199923357995
0.0096912662950013,13.47985800812618,4.541988654673627,10.0,13.999960625932426,18.958108223770008,4.958147597837582,0.0,309.2682211441501,-0.1486005433649587,-1.5381772706448928,-1.3822993611183598,2.0733603066435795,-0.007573718186405542,0.006454854379669172
0.0096940144139895,13.48226261224084,4.542221431344584,10.0,13.999960625932426,18.958124712483936,4.958164086551511,0.0,309.27037952865675,-0.1489799333460961,-1.5371162056275862,-1.3815785198569204,2.072119797857449,-0.007573035285851846,0.006442611330415222
0.0096967686944651,13.484672607657004,4.542454771578071,9.999999999999899,13.999960625932426,18.95814123816679,4.958180612234363,-1.4901161193847656e-08,309.2937420200762,-0.1493614778473568,-1.5360476104763234,-1.38085235547751,2.070870430602204,-0.007572335585874268,0.0064302682890307146
0.0096995266497246,13.487085818509026,4.542688464926084,10.0,13.999960625932426,18.958157785898347,4.958197159965922,0.0,309.299341623105,-0.1497450868957789,-1.5349723170425655,-1.3801216032186838,2.069613308037846,-0.00757161880859247,0.006417835356495156
0.00970228575627,13.489500036736288,4.542922297671587,10.0,13.999960625932426,18.958174340537617,4.958213714605192,-1.4901161193847656e-08,309.3378219590502,-0.1501305300434144,-1.5338913126678675,-1.379387184412487,2.0683497624073346,-0.0075708851414714225,0.0064053251123919516
0.0097050438095012,13.491913333313576,4.543156082978162,10.0,13.999960625932426,18.958190888857008,4.958230262924582,0.0,309.29854869376146,-0.1505171965469346,-1.5328054620106064,-1.3786494525180657,2.0670806282664107,-0.007570135789504621,0.006392746427796201
0.009707800816091,13.494325714079636,4.543389821363667,10.0,13.999960625932426,18.958207430896543,4.9582468049641175,-7.450580596923828e-09,309.3854504210278,-0.1509050378650538,-1.5317147410505054,-1.377908162856554,2.0658057226349222,-0.007569370599818445,0.006380097611050323
0.0097105570036215,13.496737378168818,4.543623532080043,9.999999999999899,13.999960625932426,18.958223968021727,4.958263342089301,0.0,309.217384493663,-0.1512940659737322,-1.5306192994259795,-1.3771633773329566,2.0645252001468175,-0.00756858927049699,0.006367380056944233
0.0097133141459179,13.499149877678176,4.543857365541752,9.999999999999899,13.999960625932426,18.958240510875505,4.95827988494308,0.0,309.45514544942887,-0.1516843302203049,-1.5295187690958556,-1.3764146121407537,2.0632384703580593,-0.007567791470142863,0.006354588225672218
0.009716071929744,13.501562938526025,4.544091295219497,10.0,13.999960625932426,18.958257057578464,4.958296431646039,0.0,309.5863167636456,-0.1520748479746094,-1.5284203421095308,-1.3756648104719944,2.0619527570561997,-0.007566976413185051,0.00634179514480697
0.0097188310055885,13.503977129890009,4.54432537633512,10.0,13.999960625932426,18.95827361203353,4.958312986101104,-1.4901161193847656e-08,309.5466342227026,-0.1524657716235588,-1.5273167478644942,-1.3749110053836715,2.0606607029177026,-0.007566147273157712,0.006328928007384391
0.0097215876988022,13.50638923645197,4.544559297105076,10.0,13.999960625932426,18.958290152192813,4.958329526260387,0.0,309.51257194290815,-0.1528577852146984,-1.526208453298427,-1.3741537137006512,2.0593630506293956,-0.0075653016442247985,0.006315991794718221
0.0097243432806798,13.508800370594845,4.5447931653263645,10.0,13.999960625932426,18.95830668568408,4.958346059751653,1.4901161193847656e-08,309.4799178606741,-0.1532509295759129,-1.5250950959481062,-1.373392685621082,2.058059369410497,-0.007564439333609476,0.006302982308949286
0.0097271010381821,13.511213408409402,4.54502725998992,9.999999999999899,13.999960625932426,18.95832323222909,4.9583626062966655,-7.450580596923828e-09,309.45064072020216,-0.1536456205694852,-1.5239753607418902,-1.372627064644216,2.0567481458512007,-0.007563559276669414,0.006289884349884608
0.0097298594215632,13.513626993867868,4.545261449607894,10.0,13.999960625932426,18.95833978252938,4.958379156596953,0.0,309.4856574735841,-0.1540420782908904,-1.5228498835296649,-1.3718574467129856,2.0554302673047227,-0.007562660443465251,0.006276705589391503
0.009732617509323,13.516040320657654,4.5454956559514805,10.0,13.999960625932426,18.95835633105594,4.958395705123513,-7.450580596923828e-09,309.4872485343789,-0.1544401957546082,-1.5217190920935604,-1.3710843327513669,2.054106379139852,-0.007561742959131527,0.006263452099904132
0.0097353727656372,13.518451169932591,4.545729663617011,10.0,13.999960625932426,18.958372862593823,4.958412236661397,1.4901161193847656e-08,309.44381007014465,-0.1548391295230556,-1.520583951799027,-1.3703081397936292,2.0527774132830086,-0.0075608088417486,0.00625013423444041
0.0097381279449458,13.520861951827642,4.545963706476709,10.0,13.999960625932426,18.958389393669677,4.958428767737251,0.0,309.45577473512833,-0.155239441350672,-1.51944383983224,-1.3695282487489897,2.051442538965322,-0.007559856197982233,0.0062367431863262525
0.0097408854297076,13.523274750994169,4.546197986962768,9.999999999999899,13.999960625932426,18.958405938578245,4.95844531264582,0.0,309.4195078673757,-0.1556412211063034,-1.5182977197551817,-1.3687439318338943,2.050100511305081,-0.0075588847870395074,0.006223266851239412
0.0097436428237112,13.525687470747329,4.546432301539448,10.0,13.999960625932426,18.958422482942265,4.958461857009839,-7.450580596923828e-09,309.39901986180575,-0.1560439982375188,-1.5171466110316831,-1.367956054985583,2.0487526295584324,-0.007557895722658697,0.006209718231330852
0.0097463997985884,13.528099823764869,4.54666662229146,9.999999999999899,13.999960625932426,18.95843902479153,4.958478398859105,7.450580596923828e-09,309.368784407193,-0.1564478885219181,-1.515990515841802,-1.3671645830231731,2.047398882245027,-0.007556888411571516,0.0061960967976241715
0.0097491556518018,13.530511195326598,4.546900889473738,10.0,13.999960625932426,18.95845555991081,4.958494933978384,0.0,309.3441002645749,-0.156852355206443,-1.5148301120602583,-1.366369814170845,2.046039930894696,-0.007555864093475061,0.006182409964841049
0.009751909819532,13.532921092090524,4.547135055093814,10.0,13.999960625932426,18.95847208491719,4.9585114589847645,0.0,309.33821930105785,-0.1572576040952898,-1.513665700851511,-1.3655719353596327,2.044676140277951,-0.007554821869921501,0.006168660689007236
0.0097546649546841,13.535331835348671,4.54736934469142,10.0,13.999960625932426,18.958488615728104,4.958527989795678,0.0,309.3178784052054,-0.15766401012981,-1.5124958908161596,-1.364770200903061,2.043306012593063,-0.007553760790011868,0.006154833695579604
0.0097574217525043,13.537744033441278,4.547603817448248,10.0,13.999960625932426,18.958505156515024,4.958544530582598,-7.450580596923828e-09,309.3118793457604,-0.1580720256876592,-1.511320402605056,-1.3639642937939636,2.04192916610253,-0.007552679159993027,0.006140924329127792
0.0097601789661552,13.540156595385817,4.54783836736483,10.0,13.999960625932426,18.95852169979693,4.958561073864503,0.0,309.2840370578783,-0.1584811154765745,-1.510139869150967,-1.3631545716705449,2.0405462686810867,-0.007551578281197744,0.006126939923617359
0.0097629355773998,13.542568630224894,4.548072907817808,10.0,13.999960625932426,18.9585382394644,4.958577613531974,0.0,309.26475542666816,-0.1588911942742581,-1.5089546046146076,-1.3623413033950524,2.0391577274310237,-0.00755045820381721,0.006112884312842327
0.0097656887076624,13.544977619204602,4.54830719379683,10.0,13.999960625932426,18.95855475824597,4.958594132313545,7.450580596923828e-09,309.2566027299695,-0.1593017119284943,-1.507766062519029,-1.361525481519695,2.037765239554086,-0.007549320283881539,0.006098774751278946
0.0097684423483037,13.547387054765776,4.548541564891396,9.999999999999899,13.999960625932426,18.95857128008982,4.958610654157395,0.0,309.25038616412775,-0.159713312479553,-1.5065725165059092,-1.3607059411775753,2.0363668009546045,-0.007548162558538012,0.006084590697713188
0.0097711974891304,13.549797802989124,4.5487761053927445,10.0,13.999960625932426,18.95858781093478,4.958627185002355,0.0,309.25811774249735,-0.1601263816135675,-1.5053735916891855,-1.3598824419290088,2.034962005667589,-0.00754698364700367,0.00607032735129656
0.0097739533260922,13.55220916033072,4.549010746903332,10.0,13.999960625932426,18.95860434595655,4.958643720024126,7.450580596923828e-09,309.242910528165,-0.1605407460940922,-1.504169579037696,-1.3590550639187775,2.033551110845793,-0.007545783748545787,0.006055987380856734
0.0097767089374277,13.554620320249242,4.5492454109518805,10.0,13.999960625932426,18.958620879624565,4.958660253692139,7.450580596923828e-09,309.2179979237887,-0.1609559680326472,-1.502960873817129,-1.358224038003247,2.0321345303105107,-0.007544563970711453,0.006041575505827511
0.0097794630881082,13.557030202094722,4.549479992326755,10.0,13.999960625932426,18.95863740452865,4.958676778596223,-7.450580596923828e-09,309.20762328860826,-0.1613720641173954,-1.5017480024752046,-1.3573897917744513,2.030712942005655,-0.007543324078291973,0.006027098022648621
0.0097822167064221,13.559439618119413,4.549714570048487,10.0,13.999960625932426,18.958653926238533,4.958693300306107,1.4901161193847656e-08,309.2002737663719,-0.161789167717383,-1.5005306961728395,-1.3565522442534397,2.0292861050962414,-0.007542063567229185,0.006012552243661589
0.0097849703457274,13.561849052511532,4.549949191245425,10.0,13.999960625932426,18.958670448074365,4.958709822141939,7.450580596923828e-09,309.1739131108153,-0.162207432019821,-1.4993085908846773,-1.3557112637089466,2.0278536762425365,-0.0075407818679377745,0.005997934336884651
0.0097877256416531,13.564259936446469,4.55018399531787,10.0,13.999960625932426,18.95868697984992,4.958726353917493,-7.450580596923828e-09,309.15774685650956,-0.1626269107725798,-1.4980808963456074,-1.3548663625536963,2.026414751348444,-0.007539478666323289,0.005983235313882417
0.0097904802513842,13.566670219961225,4.550418782635098,10.0,13.999960625932426,18.958703507508304,4.958742881575878,-7.450580596923828e-09,309.2105172055547,-0.1630473163743289,-1.4968489380908696,-1.354018197331312,2.0249707280711418,-0.007538154425743462,0.005968469258843057
0.0097932326561254,13.5690785741098,4.550653423677929,10.0,13.999960625932426,18.958720021936752,4.958759396004327,7.450580596923828e-09,309.1444275932117,-0.1634683999642489,-1.495613579981223,-1.353167426554471,2.023522666712476,-0.007536809818781558,0.005953646831186876
0.0097959857800747,13.571487557565362,4.550888167698946,10.0,13.999960625932426,18.958736540680448,4.958775914748022,0.0,309.141181482362,-0.1638904979441794,-1.4943735503196016,-1.3523131225303335,2.0220690355620756,-0.007535443550736505,0.005938752498892757
0.0097987397026061,13.573897239780353,4.5511230215004215,10.0,13.999960625932426,18.958753064215635,4.95879243828321,0.0,309.1568295137144,-0.1643137858893315,-1.4931287853228723,-1.3514551553255891,2.0206097165581367,-0.007534054778460059,0.005923784637180197
0.0098014939465424,13.576307203224657,4.551357944414234,10.0,13.999960625932426,18.958769589679253,4.958808963746828,-7.450580596923828e-09,309.11834220032085,-0.1647377189908484,-1.491879689708511,-1.35059376665341,2.0191451278068437,-0.0075326450206040195,0.005908748374828131
0.0098042480868441,13.578717075988669,4.551592900191632,10.0,13.999960625932426,18.958786114521065,4.958825488588639,-7.450580596923828e-09,309.1142125700597,-0.1651623711541517,-1.4906265227258535,-1.349729056728619,2.0176755352822613,-0.007531213796346738,0.005893646059386135
0.0098070003605553,13.5811253154859,4.551827738390057,10.0,13.999960625932426,18.95880262816333,4.958842002230904,0.0,309.12502030528833,-0.1655876935230606,-1.489369725893815,-1.3488615196642848,2.016201593067109,-0.007529761276130435,0.005878483802819056
0.0098097509372683,13.58353207010983,4.552062473399136,10.0,13.999960625932426,18.95881913162361,4.958858505691184,-7.450580596923828e-09,309.1284918884059,-0.1660138344686998,-1.488109596851832,-1.3479912196797386,2.014723577519058,-0.007528286731146985,0.00586326406491185
0.0098125038461921,13.585940865418094,4.552297449087117,10.0,13.999960625932426,18.95883564907715,4.958875023144726,0.0,309.12961617097665,-0.166441246538598,-1.4868442644434992,-1.3471168864091805,2.013239295490384,-0.007526788372044125,0.005847964498423445
0.0098152580837176,13.588350823252972,4.552532579873651,9.999999999999899,13.999960625932426,18.958852174502304,4.958891548569879,-7.450580596923828e-09,309.2004255399278,-0.1668698001618087,-1.48557404481584,-1.3462386660538384,2.011749069544946,-0.00752526634629056,0.0058325883240678555
0.0098180107561331,13.590759411616522,4.552767618715573,10.0,13.999960625932426,18.9588686905368,4.958908064604374,0.0,309.1272572531716,-0.1672990020529595,-1.4843004138441176,-1.345357606121349,2.0102546512753805,-0.007523722243553705,0.005817153515934321
0.009820763218921,13.593167816555887,4.553002681311398,10.0,13.999960625932426,18.958885205313525,4.958924579381099,7.450580596923828e-09,309.1187088142358,-0.1677290530733926,-1.4830227483901826,-1.344473319820062,2.008755339805136,-0.007522155207063797,0.005801652716807841
0.0098235139221332,13.595574681866609,4.5532376352496,9.999999999999899,13.999960625932426,18.9589017095328,4.958941083600374,7.450580596923828e-09,309.1202124364823,-0.1681597186386665,-1.4817417630626912,-1.3435863440522398,2.0072520039348403,-0.007520565965035541,0.005786094758273031
0.0098262653084462,13.597982144890503,4.553472689149284,10.0,13.999960625932426,18.95891821785068,4.958957591918255,7.450580596923828e-09,309.11864009333834,-0.1685913363384694,-1.4804564641607183,-1.3426958892814107,2.005743411320811,-0.007518953002389601,0.005770466904156892
0.0098290176979372,13.600390485695115,4.553707870393253,10.0,13.999960625932426,18.958934732187625,4.9589741062552,-7.450580596923828e-09,309.103348975515,-0.1690240336320247,-1.4791665423024634,-1.341801797042516,2.0042292399720125,-0.007517315698625814,0.005754765531259409
0.0098317689884505,13.602797864894274,4.553942999358107,10.0,13.999960625932426,18.958951239930705,4.95899061399828,-1.4901161193847656e-08,309.11555875057763,-0.1694574408727758,-1.4778731900456192,-1.3409048260033898,2.002710848455649,-0.007515655219303528,0.005739004675234924
0.0098345207196501,13.605205629693902,4.554178207610643,10.0,13.999960625932426,18.9589677503179,4.959007124385474,7.450580596923828e-09,309.1243465343639,-0.169891740957936,-1.4765755570316377,-1.340004425285184,2.001187257368207,-0.0075139706550251106,0.0057231742073438185
0.0098372716119122,13.607612660423175,4.554413385764107,10.0,13.999960625932426,18.95898425567147,4.959023629739045,-7.450580596923828e-09,309.13171477237483,-0.1703267968104744,-1.4752744121978754,-1.339101057684552,1.999659333909001,-0.007512262366264404,0.00570728287833588
0.0098400225393934,13.610019721969254,4.554648608533316,10.0,13.999960625932426,18.95900076123636,4.959040135303935,7.450580596923828e-09,309.1213986587038,-0.1707627507217583,-1.4739692905884996,-1.3381944807882082,1.998126586341328,-0.007510529687050461,0.005691325414512025
0.0098427738244021,13.612427096351889,4.554883903486703,10.0,13.999960625932426,18.95901726894641,4.9590566430139855,7.450580596923828e-09,309.1295112080753,-0.1711995115965455,-1.472660049141846,-1.3372845438395755,1.9965888020074594,-0.007508772630963283,0.005675299838822623
0.0098455240696365,13.61483356093196,4.555119151108966,9.999999999999899,13.999960625932426,18.95903377041782,4.959073144485393,0.0,309.0941841691554,-0.171637011039121,-1.4713473544546871,-1.336371740314681,1.9950467987821587,-0.007506991447984139,0.005659214202319282
0.0098482739207951,13.617239680695732,4.555354406598679,10.0,13.999960625932426,18.95905026952477,4.959089643592344,0.0,309.03075080993415,-0.1720746653338244,-1.4700304095568273,-1.3354567052350743,1.9935003654448828,-0.007505188850254249,0.005643066980714695
0.0098510245091322,13.61964644549075,4.555589766744784,10.0,13.999960625932426,18.959066773054797,4.959106147122371,0.0,309.0541843833799,-0.1725134905190184,-1.4687094643147514,-1.3345383940074005,1.991949075669012,-0.007503360202742784,0.005626852416448713
0.0098537746098271,13.622052783598766,4.555825126748452,10.0,13.999960625932426,18.95908327365896,4.959122647726533,-1.4901161193847656e-08,309.07090698210715,-0.1729532845295802,-1.4673850753331612,-1.3336170873140836,1.990393512227212,-0.007501506036607433,0.005610576603935983
0.0098565247542647,13.624459159981686,4.556060532076777,10.0,13.999960625932426,18.959099774525587,4.959139148593161,-1.4901161193847656e-08,309.04656839660794,-0.1733937866588691,-1.4660567223282448,-1.332692536845378,1.988833104133956,-0.007499626957855156,0.005594234251339855
0.009859274730234,13.62686538895482,4.556295964562207,10.0,13.999960625932426,18.959116274381405,4.959155648448979,-7.450580596923828e-09,309.0503694307326,-0.1738351078584926,-1.4647247656163604,-1.331764946060836,1.987268264550737,-0.00749772250346799,0.005577829194157652
0.0098620247463021,13.629271653014404,4.556531442057795,10.0,13.999960625932426,18.95913277447781,4.959172148545383,-7.450580596923828e-09,309.06329818235344,-0.1742771071601751,-1.4633888853271757,-1.330834139997381,1.985698629692281,-0.007495792879439791,0.005561357954213024
0.0098647735972709,13.63167689761211,4.556766861339717,10.0,13.999960625932426,18.959149267583623,4.959188641651197,0.0,309.05124541206027,-0.174719740087517,-1.4620498332609406,-1.329900623982894,1.9841250898531284,-0.007493838322543743,0.005544829392114001
0.0098675217744927,13.634081552681137,4.557002264447063,10.0,13.999960625932426,18.959165756646957,4.9592051307145315,-7.450580596923828e-09,309.053054247825,-0.1751629928517979,-1.4607073879865318,-1.328964255888818,1.9825473867762542,-0.007491858644724741,0.005528240903521322
0.00987027064428,13.636486813745082,4.557237768415744,10.0,13.999960625932426,18.95918224986568,4.959221623933255,0.0,309.0471430141642,-0.1756070668301156,-1.4593608382901988,-1.3280245093065168,1.9809646628788116,-0.007489852688431134,0.00551158345426493
0.0098730202433873,13.63889271296396,4.557473376426846,10.0,13.999960625932426,18.959198747460324,4.959238121527898,7.450580596923828e-09,309.0483270234769,-0.1760520366135293,-1.4580102471694267,-1.3270814492440517,1.9793770164813262,-0.0074878200654244975,0.005494857760204578
0.0098757693515018,13.641298182564157,4.557708983919454,10.0,13.999960625932426,18.95921524210901,4.959254616176585,-2.2351741790771484e-08,309.0500051118244,-0.1764976359800153,-1.4566561774940223,-1.3261354597707269,1.9777850976785492,-0.007485761689804347,0.005478070746657293
0.0098785174197677,13.643702742296796,4.557944543820137,10.0,13.999960625932426,18.959231730518606,4.959271104586181,0.0,309.0887174285106,-0.1769438699507179,-1.4552990831989236,-1.325186773261556,1.9761893984889554,-0.007483677495713867,0.005461227299011527
0.0098812653426683,13.646107174834782,4.558180132775674,10.0,13.999960625932426,18.959248218056008,4.959287592123582,0.0,309.1431925418583,-0.1773910648418298,-1.4539387839231752,-1.3242352071984935,1.9745896944088808,-0.007481566120887239,0.005444324491434426
0.009884012550803,13.64851098195267,4.558415701949896,10.0,13.999960625932426,18.959264701304814,4.959304075372389,1.4901161193847656e-08,309.146602336393,-0.1778389071292205,-1.452575404397892,-1.3232808628103765,1.9729861186107693,-0.007479428495901934,0.005427364207023444
0.0098867603855577,13.650915337363037,4.55865136636272,10.0,13.999960625932426,18.959281188313344,4.959320562380919,-7.450580596923828e-09,309.14251239399584,-0.1782875894387417,-1.4512080765510609,-1.3223233012933144,1.9713777565799397,-0.007477263580048702,0.005410336683144258
0.0098895093240361,13.65332065853164,4.55888716697153,9.999999999999899,13.999960625932426,18.95929768194421,4.959337056011785,-7.450580596923828e-09,309.12581181633067,-0.1787371446290773,-1.449836679345926,-1.3213623855019778,1.9697644319731369,-0.0074750709465040465,0.005393240044115605
0.0098922562799249,13.65572424493434,4.559122839016199,10.0,13.999960625932426,18.959314163679547,4.959353537747122,0.0,309.1377627196359,-0.1791870991423222,-1.4484626498099422,-1.320399110330033,1.9681478285316432,-0.007472852717857214,0.005376092026182112
0.0098950028715829,13.65812751263506,4.559358521288853,10.0,13.999960625932426,18.959330643229496,4.95937001729707,1.4901161193847656e-08,309.14563485388874,-0.1796376292181812,-1.4470852957908915,-1.319433020335751,1.966527148624616,-0.007470607830206973,0.005358884232852686
0.0098977496642094,13.66053095618325,4.559594262284986,10.0,13.999960625932426,18.959347123985257,4.959386498052831,-1.4901161193847656e-08,309.15220732887485,-0.1800889359176322,-1.4457044143761617,-1.318463926662866,1.964902136112109,-0.007468335288039356,0.0053416136100091485
0.0099004971607028,13.662935015615028,4.559830105185899,10.0,13.999960625932426,18.959363608964217,4.959402983031792,1.4901161193847656e-08,309.1703225878005,-0.1805411075740405,-1.444319756568774,-1.3174916510975458,1.9632724980121026,-0.007466034471097332,0.005324276935074482
0.0099032432733448,13.665337864176744,4.560065870768105,10.0,13.999960625932426,18.959380085640067,4.959419459707641,0.0,309.1371658522048,-0.1809937245495489,-1.4429323887486665,-1.3165169392354648,1.9616394821985428,-0.0074637072164307015,0.005306887577632157
0.0099059896848978,13.667740974285586,4.560301703479429,10.0,13.999960625932426,18.959396564109387,4.959435938176961,-7.450580596923828e-09,309.8205761912802,-0.1814471578936488,-1.4415415383834411,-1.3155392684740084,1.9600022053277668,-0.007461351709848046,0.005289435787266005
0.0099087258204554,13.670135092898487,4.560536695033331,10.0,13.999960625932426,18.95941298092273,4.959452354990303,0.0,309.19788643322585,-0.1818995760709237,-1.4401523415740656,-1.314562219761072,1.9583666797459567,-0.007458977071534999,0.0052719859716606
0.0099114628873909,13.672530026467042,4.56077180775799,10.0,13.999960625932426,18.959429403324343,4.959468777391917,-7.450580596923828e-09,309.21265961919414,-0.1823529279774376,-1.4387595779494748,-1.313582145576143,1.9567267991877964,-0.007456573552494679,0.005254472544411086
0.0099142004713931,13.674925412469031,4.561007006096974,10.0,13.999960625932426,18.95944582882836,4.9594852028959355,0.0,309.21748498216243,-0.1828068594079225,-1.437363206097585,-1.312599019087702,1.955082483937625,-0.007454142099875056,0.005236895342114968
0.0099169380830282,13.677320822649738,4.561242248013073,10.0,13.999960625932426,18.959462254498167,4.959501628565741,7.450580596923828e-09,309.2294773761752,-0.1832616428847292,-1.435963528390678,-1.311613024043966,1.9534341067624403,-0.007451681816369222,0.0052192574255651
0.0099196765140797,13.679716949819746,4.561477601563067,9.999999999999899,13.999960625932426,18.95947868508448,4.959518059152055,-7.450580596923828e-09,309.2386278536093,-0.1837170830095989,-1.4345602572272262,-1.3106239479916213,1.9517812969834876,-0.007449192954199832,0.005201555478980964
0.0099224164280911,13.682114374579792,4.561713123826998,9.999999999999899,13.999960625932426,18.959495124568544,4.959534498636119,-7.450580596923828e-09,309.2655067908773,-0.1841735118880432,-1.4331530369223635,-1.3096315771628697,1.9501236826476094,-0.007446674030297264,0.00518378486788686
0.0099251575774685,13.684512880285002,4.561948793583159,9.999999999999899,13.999960625932426,18.95951157146481,4.959550945532383,0.0,309.263033862072,-0.1846307906237086,-1.4317419141198342,-1.308635922504418,1.9484612942429345,-0.007444125303225107,0.00516594610208726
0.0099278993513328,13.68691193241624,4.562184558353393,9.999999999999899,13.999960625932426,18.959528022108,4.959567396175574,-7.450580596923828e-09,309.2726985599804,-0.1850888750834461,-1.430327234498791,-1.3076372214328005,1.9467945429102451,-0.00744154697630879,0.0051480433517513274
0.0099306401547585,13.689310135413752,4.562420280982453,10.0,13.999960625932426,18.95954446692855,4.959583840996123,7.450580596923828e-09,309.275424945833,-0.1855474998881132,-1.4289099428448668,-1.306636129006781,1.9451245392265955,-0.007438940465419107,0.005130088428982206
0.0099333786025646,13.691706277244094,4.562655842262761,10.0,13.999960625932426,18.959560897615383,4.959600271682957,0.0,309.28100052223766,-0.1860061808741163,-1.4274906359962731,-1.3056331615528487,1.9434520235207522,-0.007436307830400442,0.0051120898320194345
