time_s,phi_robot_rad,phi_field_rad,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_norm_rad_s,omega_spin_rad_s,omega_wobble_rad_s,H_x_kgm2_s,H_y_kgm2_s,H_z_kgm2_s,Krot_J,Jmag_x_Nmm_s,Jmag_y_Nmm_s,Jmag_z_Nmm_s,Jmag_norm_Nmm_s,Wmag_J,driver_arc_mm,robot_arc_mm,Vt_mm_s,Tmag_norm_Nmm,Fmag_norm_N,robot_phase_equiv_Hz,B_local_phase_equiv_Hz
0.0005006356514485,1.8563987621759728,-1.897210049599421,9.224933393683221,-96.20844471648937,-48.431327546122105,108.1053084670843,-7.991603920992958,107.80951713802182,2.588391012748381e-11,-7.172858136710149e-10,-3.750234884781561e-10,4.370530765267949e-08,1.7438938980670118e-08,-9.711993003525062e-07,-5.207998398552059e-07,1.102163631586153e-06,6.066930573222801e-08,18.90296443990869,13.799960625932426,0.00767733102677257,0.005848527965052134,3.845985669325465e-06,-4.353397503423176,31.347093267089566
0.000550710844313,1.8548580878848127,-1.8873454232472824,12.065867814534148,-123.9551335309983,-61.99752512788577,139.1192057797494,-10.571319302690958,138.71698030518402,3.3312905717077085e-11,-9.238056768986143e-10,-4.808636099794728e-10,7.236237944817527e-08,2.1504843720638654e-08,-1.2500196710376565e-06,-6.666692034872385e-07,1.4168484263190784e-06,9.979716460598963e-08,18.90326489106588,13.799960625932426,0.007593257361849208,0.0067205315290468515,4.3722389835695415e-06,-5.504726576124077,31.358706165469208
0.0006007740519203,1.8529353451309143,-1.877479524886564,15.138012837193164,-155.5353856582044,-77.30722705769017,174.34684677347815,-13.388478302286357,173.8320212981598,4.128194022534249e-11,-1.15881700005778e-09,-6.004038536618349e-10,1.1363876629684672e-07,2.5773208693213685e-08,-1.567556208591448e-06,-8.314865743926847e-07,1.774617324601341e-06,1.560840572193774e-07,18.90356527031152,13.799960625932426,0.007486049900706311,0.007572950381669714,4.859301848999873e-06,-6.780939819897281,31.370191733079263
0.0006508473302589,1.8505915980389789,-1.86760804772114,18.32939808172632,-190.79640168847254,-94.3295359819133,213.62887232270464,-16.32795433070449,213.00397413486178,4.9613495141173137e-11,-1.4211983641366311e-09,-7.333452982823322e-10,1.7062252058348564e-07,3.012295135270189e-08,-1.9228015522107165e-06,-1.0144161698618703e-06,2.174192578190664e-06,2.3377154621799733e-07,18.903865709981552,13.799960625932426,0.00735251942317943,0.00838774427983271,5.289446282397645e-06,-8.177102174907063,31.381552815688295
0.0007008878413533,1.8477919735244817,-1.85773947949695,21.69290938049463,-229.48543252286422,-112.91160238736667,256.6771824905346,-19.452567596905105,255.9390037199626,5.841573650779838e-11,-1.7089468173037203e-09,-8.787502221652514e-10,2.46333351244454e-07,3.440917258891145e-08,-2.3134481314227643e-06,-1.2139735379608337e-06,2.6128448095535403e-06,3.370334657467678e-07,18.90416595304812,13.799960625932426,0.007189567354032836,0.00914555513865097,5.644656820744607e-06,-9.677925244170693,31.39277756564391
0.0007509176922431,1.844506603311977,-1.8478695059284609,25.539256811826082,-271.1677968421026,-132.54313888603542,302.9057796550985,-23.14843612053313,302.0199683028205,6.802296661323428e-11,-2.018423421523388e-09,-1.0335599963823348e-09,3.430299872349937e-07,3.847491408295331e-08,-2.7367924910384195e-06,-1.4285061055343744e-06,3.0874169060181934e-06,4.6982613229714463e-07,18.90446613215346,13.799960625932426,0.006994228122591046,0.009827822123706703,5.908591999753552e-06,-11.238730627031321,31.403868884161103
0.0008009449868587,1.8407264607686067,-1.8379965711766102,30.171047736248784,-315.49716825518465,-152.60049741937638,351.7608095157623,-27.846189713809146,350.65689331539875,7.853493712225925e-11,-2.3465473535944467e-09,-1.1940763161348549e-09,4.6245758318574987e-07,4.2148673259059357e-08,-3.189191452413803e-06,-1.6559255843298109e-06,3.5937178759113504e-06,6.354129924582815e-07,18.90476629592115,13.799960625932426,0.0067639579016872155,0.01041545929854848,6.066631573384916e-06,-12.799581268654347,31.41482644588978
0.0008509499313928,1.836462013692344,-1.8281246263319813,35.07915581159927,-362.34202340934866,-172.9766595733555,403.04244671993536,-33.099141917498486,401.6810434440705,8.868406675440403e-11,-2.692517831758313e-09,-1.3590831850216753e-09,6.069064954240548e-07,4.525342438222552e-08,-3.665864967770686e-06,-1.8936244606802816e-06,4.126309177998345e-06,8.36065289281585e-07,18.905066325588358,13.799960625932426,0.006496683523382987,0.010888918666490551,6.106718800914257e-06,-14.329418666888705,31.42564378372502
0.0009010537638115,1.8317122866860176,-1.8182297718109461,39.290866451954976,-410.7175500619401,-193.57286378451084,455.744590433243,-37.904561660523804,454.16558204523596,9.66195091000244e-11,-3.0496915649692953e-09,-1.5262687378737003e-09,7.759011613662193e-07,4.7624911067825316e-08,-4.162529668092469e-06,-2.1392990862359485e-06,4.680333529811116e-06,1.0733796349320429e-06,18.905366948582863,13.799960625932426,0.006189234251210029,0.011229569885372253,6.019441058540896e-06,-15.809484141756666,31.436344682577406
0.0009511388488795,1.8265100259839002,-1.8083352746283783,42.13731358717035,-459.5341294941549,-213.5915053515837,508.4963131868803,-41.77786715171122,506.7771801698492,9.99136911047338e-11,-3.410358507660785e-09,-1.6886825231750948e-09,9.660372324002475e-07,4.909917088722775e-08,-4.671672390030424e-06,-2.389115267356414e-06,5.247361757023227e-06,1.3459635257938721e-06,18.90566745909328,13.799960625932426,0.005841146408740175,0.011417136268668939,5.800673497444293e-06,-17.122475420732513,31.446901601932822
0.0010011585405064,1.8209431314098572,-1.798450402624172,44.13688558761599,-509.048183720313,-233.1062395620239,561.6196550523064,-45.25384797796984,559.7934674362128,9.970846718135618e-11,-3.7760145560695435e-09,-1.8478250774472214e-09,1.1786568639244462e-06,4.955801379194252e-08,-5.185532363483787e-06,-2.639210368301084e-06,5.818731241225761e-06,1.6507118262551916e-06,18.90596757724304,13.799960625932426,0.005452546234657835,0.01143346937813341,5.452546234657834e-06,-18.3076823706477,31.457302820962976
0.0010511974063042,1.8150000906864503,-1.7885584930990588,45.8007546835072,-559.0816731200164,-252.77037684084402,615.2746457936634,-48.56482016682183,613.3549934570373,9.875355296002817e-11,-4.145091374060774e-09,-2.009098219136485e-09,1.414904060929945e-06,4.892519954333383e-08,-5.698955201223824e-06,-2.887067004305848e-06,6.388711916189207e-06,1.985046196452564e-06,18.906267810437825,13.799960625932426,0.00502128481192875,0.011353640922087429,5.0212848119287485e-06,-19.512629779729807,31.46756398519732
0.0011012138339298,1.8086763774526302,-1.7786678180677022,48.22502286324175,-604.8309035776833,-269.0006526648157,663.7073345133786,-53.227624137716234,661.5695321850212,9.787236421245114e-11,-4.4797250953000345e-09,-2.149268151130071e-09,1.6461753047887298e-06,4.712861429883508e-08,-6.208897919519923e-06,-3.131244075273855e-06,6.953943049827355e-06,2.3453701199974717e-06,18.906567909003577,13.799960625932426,0.0045466185112841605,0.011254622016045771,4.5466185112841615e-06,-20.49845377652682,31.477674493355995
0.0011512181130042,1.80211792279973,-1.7687763923046116,109.11038657099415,-528.4876714155339,-129.4617126196774,554.9456102450987,-152.28666039625202,533.6416432360406,7.76963898332317e-11,-3.778306680491676e-09,-1.3642989538020422e-09,1.0909452308405614e-06,4.406691420882669e-08,-6.714517530003438e-06,-3.3713949807255303e-06,7.513520590888978e-06,2.6797040730597673e-06,18.906867934678026,13.799960625932426,0.004029227743561569,0.011133968965400514,4.029227743561568e-06,-9.034769938196366,31.48763444895072
0.0012012221204231,1.8029991532620202,-1.758881914450098,223.41378558581567,-304.70869871610296,190.0900646566576,422.9602148479428,-348.6941185131968,239.39038213454302,-1.1457003646163703e-12,-1.8455718012654737e-09,4.97176086270636e-10,3.283070255400299e-07,4.106183974546374e-08,-7.216603061816246e-06,-3.6075888826519385e-06,8.068193315280241e-06,2.881683964217367e-06,18.90716795872254,13.799960625932426,0.003785738138052277,0.011059328798806852,3.7857381380522764e-06,16.908755700031612,31.497444185271437
0.0012512380246417,1.812746231550302,-1.7489820231267863,276.92604747216075,-205.97500770767573,350.66128116424517,492.0132860771956,-447.63645429182895,204.20254274988758,-7.512724651337856e-11,-1.0009292426345786e-09,1.4276262849190187e-09,3.429874895627668e-07,4.1072366332160175e-08,-7.718099619642462e-06,-3.840488237693811e-06,8.62091054250453e-06,2.9469264915449697e-06,18.90746805414785,13.799960625932426,0.003863555696294365,0.011051451967984252,3.863555696294364e-06,30.00558821256319,31.507103971790457
0.0013012654661161,1.8218602458388358,-1.7390768355516637,274.05162833480273,-260.00476052803526,324.0237300198269,497.6928250499092,-443.86026458890075,225.1359891826062,-7.343057657327917e-11,-1.430629759343118e-09,1.2201707723838066e-09,3.736055319158959e-07,4.565242612054924e-08,-8.220336246966652e-06,-4.070343124038463e-06,9.172987806849614e-06,2.9876438291302483e-06,18.907768218796697,13.799960625932426,0.0038911443586564422,0.011030895374278982,3.891144358656442e-06,28.008966486662192,31.516611584049222
0.0013513004970717,1.8303556844262667,-1.7291671805084927,269.514702190169,-312.0215711285323,297.79986634637504,508.606327076347,-437.86687473063415,258.75276994791614,-6.928372847219608e-11,-1.844503641067683e-09,1.0164417066021056e-09,4.297740724837084e-07,5.47482677237824e-08,-8.722633849291827e-06,-4.296872017135041e-06,9.723705454880278e-06,3.063316803496122e-06,18.90806842898243,13.799960625932426,0.0038702191203068095,0.010997567487038777,3.8702191203068094e-06,25.927640232141727,31.525964160050318
0.0014013101422808,1.8381586900694185,-1.719259639940041,263.8814397553076,-360.1097203692119,273.6161743211078,523.6203164525273,-430.64333156448487,297.86667618397,-6.345083086675024e-11,-2.2268519387561747e-09,8.267787322520956e-10,5.056937830476044e-07,6.825215059459905e-08,-9.224004036530608e-06,-4.519676115062766e-06,1.0272019324702548e-05,3.1717138369508574e-06,18.90836848685368,13.799960625932426,0.0038012846689017008,0.010950990982199031,3.8012846689017007e-06,23.908976397159954,31.535153553466895
0.0014513747229041,1.8453886496840626,-1.7093383488192075,241.61595034931,-309.76029632413525,317.0751099346481,504.84288049063883,-425.17016433393593,272.20702662190666,-1.872691018175413e-10,-1.8651477947307243e-09,1.1363588034725828e-09,4.46406312056832e-07,8.603741158149798e-08,-9.724556292824982e-06,-4.7388623765648045e-06,1.0818096604880869e-05,3.279167611344691e-06,18.908668874337422,13.799960625932426,0.003684497596181884,0.010890166346872097,3.6844975961818828e-06,29.3722107310143,31.5441924028876
0.0015014114284795,1.8566302497381328,-1.699419766162642,182.467374101239,-48.48322032001121,509.05689949017165,542.9400447402521,-428.2282997470712,333.7729999240194,-6.392903589421885e-10,7.687354454723658e-11,2.5502817520733304e-09,5.889309057276643e-07,1.0878079179814135e-07,-1.0223969123068059e-05,-4.95415175354525e-06,1.1361557881174076e-05,3.2846026698423693e-06,18.908969094570875,13.799960625932426,0.0037280163966127403,0.0108669115594018,3.7280163966127397e-06,51.62924893925054,31.55306365022463
0.0015514806097821,1.8778690924640677,-1.6894919799625618,145.64315138793435,109.2277262960936,632.7705190110518,658.4384204066004,-433.4538165662061,495.6399321803366,-9.62792293747669e-10,1.2093580282284444e-09,3.480984033207146e-09,1.0972676986347809e-06,1.3916658727924678e-07,-1.0725882813755131e-05,-5.166533955865986e-06,1.1906174977319075e-05,3.152910816018856e-06,18.90926950965869,13.799960625932426,0.0041573198104625005,0.010937665041320791,4.1573198104625e-06,66.38188927328527,31.561775963399644
0.0016015720888769,1.898405913962285,-1.6795570559328723,158.42681061447362,51.89579625430105,604.3430064469153,626.9152234805265,-438.010904897896,448.5188341888943,-9.048700968412208e-10,7.280518715697627e-10,3.2653041374158436e-09,9.338954337480125e-07,1.790453889665503e-07,-1.1231879522293027e-05,-5.376274185775081e-06,1.2453573743116758e-05,2.9885311655229723e-06,18.90957005853326,13.799960625932426,0.0045282133433412535,0.01099090317823425,4.528213343341253e-06,64.12812064664807,31.570325396511898
0.0016516591593647,1.918233984011618,-1.669620342240776,170.24436046471726,-2.730981977794343,578.2792001332688,602.8245464804637,-441.56274596996576,410.3897844864565,-8.439484137211969e-10,2.685053204793142e-10,3.0643594415618592e-09,8.138222928184367e-07,2.2834216688036164e-07,-1.1740753579418167e-05,-5.582874801132477e-06,1.300253536057165e-05,2.861997822886626e-06,18.909870580956188,13.799960625932426,0.004842496153275712,0.011028573275516616,4.842496153275712e-06,61.951246620178516,31.578705408949805
0.001701663181973,1.9373675870939626,-1.6596975002495313,181.2192838841879,-55.171069524020005,553.971833046563,585.4648303467009,-444.01250873931997,381.6044544497699,-7.78958389157195e-10,-1.7287461169343941e-10,2.873948026257822e-09,7.302308259743134e-07,2.8688035507752485e-07,-1.2250852105122918e-05,-5.785688861618829e-06,1.355137901629145e-05,2.772259953096813e-06,18.910170605091835,13.799960625932426,0.005103658646034693,0.011052615353786292,5.103658646034694e-06,59.76854047530603,31.58690131122269
0.0017516798592414,1.9557952592801378,-1.6497695979449665,192.47172415634125,-107.1569101788874,529.635286050053,573.621394499998,-445.6248420835694,361.192475483801,-7.029170603127118e-10,-6.085444708080946e-10,2.6798458308210978e-09,6.746294999189605e-07,3.5464972625217095e-07,-1.2762365933042339e-05,-5.984824690711469e-06,1.4100421526172898e-05,2.7185603791996872e-06,18.910470705155447,13.799960625932426,0.00531294858051554,0.011063984580602645,5.31294858051554e-06,57.296700461303935,31.594927178769883
0.0018017822759377,1.9734095943512489,-1.6398221755950488,203.1482153836445,-158.5794726938291,507.2920256150055,569.0007432560944,-446.735044236499,352.40551368700415,-6.239189541191068e-10,-1.0369996481027954e-09,2.4962168080175776e-09,6.520048581099808e-07,4.3160447728747696e-07,-1.3275291535567398e-05,-6.180310644268476e-06,1.4649774313578357e-05,2.7005849835146033e-06,18.910771319655627,13.799960625932426,0.005469384777382436,0.011062884044289793,5.469384777382437e-06,54.87083290431699,31.60279246885821
0.0018518858614846,1.9903426265636246,-1.6298720726743359,211.93723403746228,-209.04207494392085,485.940620403354,569.8721495443574,-445.6976752097214,355.1166697565128,-5.440874660108536e-10,-1.4558878045436507e-09,2.320580294826993e-09,6.583468215452946e-07,5.174573354536367e-07,-1.3788029544204256e-05,-6.371573078119773e-06,1.5197844067356555e-05,2.7176549641371727e-06,18.911071941168903,13.699960625932428,0.005683916166392477,0.011049876971743242,5.6839161663924756e-06,52.46618431957923,31.610481702513727
0.0019019024339366,2.0064161250107424,-1.619936863205679,220.2945891080464,-259.40246280047154,464.8941859207452,576.1475052450938,-443.4838305441561,367.7880365727353,-4.5736721487773086e-10,-1.8705215225271667e-09,2.145359050622965e-09,6.909136581694598e-07,6.118318629601937e-07,-1.4298954701113904e-05,-6.558070117114546e-06,1.5743021547150076e-05,2.769034732656757e-06,18.91137204060362,13.699960625932428,0.005741005355559567,0.01102467451842833,5.7410053555595676e-06,49.916569395955364,31.617979873427572
0.0019519357834778,2.0217215300285414,-1.6099959916504945,227.44338409924345,-308.92856738742506,445.8430762705237,588.169534553539,-440.3680865297283,389.8965885245376,-3.709837757559933e-10,-2.275360783065778e-09,1.98268313045933e-09,7.512558438759211e-07,7.14651045399466e-07,-1.4808389436790998e-05,-6.7399945442312455e-06,1.62857806163727e-05,2.853940871294952e-06,18.911672240700867,13.699960625932428,0.00574693534158637,0.010986627361074756,5.7469353415863714e-06,47.502592989816996,31.62530109910678
0.0020019408205854,2.0362747625841506,-1.6000584740516652,233.54558163575635,-357.96011017461245,428.0583068191826,604.9073426688668,-436.1551763647623,419.14383610514056,-2.8310467361607454e-10,-2.6729356083167765e-09,1.8284097133920882e-09,8.366762226328076e-07,8.255619041459381e-07,-1.531511857035666e-05,-6.916981827758828e-06,1.6824953102080444e-05,2.9710924651851477e-06,18.91197227092351,13.699960625932428,0.005704028649159722,0.010935491908066836,5.7040286491597225e-06,45.148307651273996,31.632437122732032
0.0020519497468002,2.0500929521533955,-1.5901179698176167,235.94584108834837,-401.58169466444815,406.7954078525402,618.4018121467407,-426.06588606069096,448.20604860007313,-1.9172389038344184e-10,-3.0260929995968292e-09,1.6629840114865102e-09,9.232406798109873e-07,9.44348607285094e-07,-1.5818676040432653e-05,-7.0889456520521095e-06,1.7360168674929052e-05,3.118369061338586e-06,18.9122723244808,13.699960625932428,0.0056108063441902755,0.010869752995533381,5.610806344190276e-06,42.388543562271245,31.63939086629524
0.0021020288544886,2.0629303147913496,-1.5801613546402458,237.65199199199688,-444.49148122656027,384.50745421953724,633.9535696966578,-413.9801867204972,480.12241515471607,-9.390731155597618e-11,-3.3692411690700177e-09,1.4949866589233583e-09,1.0250576262551705e-06,1.0707722931483753e-06,-1.631894296911484e-05,-7.255941346518538e-06,1.7891426375700573e-05,3.2937920723663402e-06,18.91257279912693,13.699960625932428,0.005473200987088568,0.010790521179648592,5.473200987088568e-06,39.436594758130205,31.646169487568574
0.0021521081101213,2.0749109333380122,-1.5702026063317591,243.71342985999019,-486.90778781983937,369.4177620199799,657.9854957592762,-409.0119833353694,515.4164433908255,7.704369109947592e-12,-3.705124574652314e-09,1.3547366678551468e-09,1.1531977282135138e-06,1.2041840401788688e-06,-1.6814386571021933e-05,-7.417569288303773e-06,1.8417219907173058e-05,3.49563577503058e-06,18.91287327466073,13.699960625932428,0.0052843552823573095,0.010694036988740246,5.28435528235731e-06,36.9172777465932,31.652761454895085
0.002202207262338,2.086167218093168,-1.5602378554745635,275.72589798034005,-392.1531881965499,404.20172905953655,627.0469931388735,-458.6943043545301,427.53650926817494,6.882899840193682e-11,-3.0161741135821373e-09,1.3915443619470737e-09,8.82122434675328e-07,1.3442070714861206e-06,-1.730424912385357e-05,-7.573683582118008e-06,1.89368585935858e-05,3.687174269054244e-06,18.913173869574027,13.699960625932428,0.005046420338608808,0.010579054030301792,5.046420338608808e-06,34.10980982823519,31.659167604304606
0.0022522344121596,2.096371318854238,-1.5502854434580904,338.27146129823853,-82.0181509009738,506.4727343561778,614.5479552095866,-582.1781655252458,196.8191373772973,3.129809842463437e-11,-7.307929057171235e-10,1.6802285548818831e-09,4.607577434213909e-07,1.4896871055643965e-06,-1.778853082395625e-05,-7.724589981436802e-06,1.9450457242148324e-05,3.7783977497364633e-06,18.913474032472955,13.699960625932428,0.004967220774702952,0.010517875351219163,4.967220774702952e-06,30.27409269774494,31.665374797691612
0.0023022830905896,2.105202823098125,-1.5403268261353358,398.3673406691684,152.04842770809103,590.4459489939476,728.3142736234759,-690.7716510051275,230.81639311656656,4.59754186802054e-12,9.672373927967459e-10,1.9290334813493935e-09,6.439442199296191e-07,1.6393707142823824e-06,-1.8271863452215172e-05,-7.872326072779607e-06,1.9963017010246945e-05,3.735604251394467e-06,18.91377432454353,13.699960625932428,0.005137515976430923,0.010546031917018379,5.137515976430923e-06,27.144737456861925,31.671393248321905
0.0023523751581949,2.113450352944594,-1.5303577104997104,448.2704847125748,204.34033049224044,619.4603854174034,791.474931524431,-750.1359126059684,252.44539974104072,1.0338381252989659e-10,1.302954592327927e-09,1.958065690445094e-09,7.627671055212968e-07,1.7922448809562633e-06,-1.875726831714821e-05,-8.018227118016685e-06,2.04777738670712e-05,3.6255790592898018e-06,18.91407487694917,13.599960625932429,0.005456763923223371,0.010591564640091566,5.456763923223371e-06,25.043777613830404,31.677223769833557
0.0024023901715803,2.1209562653552236,-1.5204021294691379,480.1987131202902,191.49959293666194,614.601394043828,803.1175329538677,-770.8052998242646,225.5148808853473,2.3114216682269862e-10,1.1593884003217416e-09,1.878185022114918e-09,7.436758553186315e-07,1.9474904035179086e-06,-1.9244117275789087e-05,-8.16222291844032e-06,2.0994062293096844e-05,3.512466873896585e-06,18.91437496702948,13.599960625932429,0.005679306715506946,0.010638251833547871,5.679306715506945e-06,22.690905379178144,31.682850932556132
0.0024524405157608,2.1277162570852046,-1.5104377762449734,491.21923591947024,160.83560454643515,573.6366870435513,772.1550868507095,-751.737059193137,176.3940814910767,3.842463881253127e-10,9.020330957995312e-10,1.658261035290015e-09,6.425338110003581e-07,2.105146500156118e-06,-1.9733162132265122e-05,-8.304565474317376e-06,2.1512673874779162e-05,3.4183173478231435e-06,18.914675269094563,13.599960625932429,0.005845716808766816,0.010667603990110398,5.8457168087668145e-06,18.50201759472712,31.68828607170933
0.0025024593198307,2.1325906507668595,-1.5004780255309387,485.2780739830554,176.50368661827767,504.28229252642456,721.767962044765,-705.2413514876481,153.56961674149295,5.325988243795126e-10,1.014739062936701e-09,1.3185183247675736e-09,5.512345804081632e-07,2.264374581086627e-06,-2.0223337453668703e-05,-8.44503116567828e-06,2.2032460629664317e-05,3.337640658467059e-06,18.914975381918985,13.599960625932429,0.005983875621538324,0.01069189822263099,5.983875621538324e-06,10.852326443955885,31.69352042092692
0.0025525521128203,2.13453825074678,-1.490501924650473,487.7645170390911,164.24507606189982,455.73777549971356,687.4500629939489,-676.1259562300869,124.26294871092882,6.63730691875002e-10,9.224964403434856e-10,1.0778788119181362e-09,4.832449351896627e-07,2.4241737056334814e-06,-2.0715946040073808e-05,-8.584263724770859e-06,2.25547472206352e-05,3.2646167219711093e-06,18.91527593867692,13.599960625932429,0.0061127893773051875,0.010719169445778786,6.112789377305188e-06,5.516673145110497,31.698563331207662
0.0026026255287607,2.136062803328552,-1.4805281279030653,506.3197316204713,104.96836340035178,439.4328156650147,678.5861974918568,-675.837939007958,61.01071728748035,7.958250735039928e-10,4.68493913467556e-10,9.685964000670054e-10,4.3887601015877003e-07,2.583397496460208e-06,-2.120995666952035e-05,-8.722115280806884e-06,2.3078377315559525e-05,3.2155695473520827e-06,18.915576379172563,13.599960625932429,0.006188994620583951,0.010730589142668244,6.188994620583951e-06,4.0161231614300394,31.703403738876123
0.0026526524509149,2.1370646717410198,-1.4705621027945421,522.8304404815784,49.03386852929987,422.4754931281724,673.9744298198578,-673.7752073427256,16.386031284895083,9.269755725952762e-10,4.462332219082973e-11,8.516334482205643e-10,4.2331668102536306e-07,2.7418452567949065e-06,-2.1704384110908707e-05,-8.85827500457821e-06,2.360226771102324e-05,3.2003503936586094e-06,18.91587654070549,13.599960625932429,0.006217093434664348,0.010728005097762125,6.217093434664347e-06,2.185520636107379,31.708037941362488
