time_s,H_x_kgm2_s,H_y_kgm2_s,H_z_kgm2_s,Krot_J
0.0014513747229041,-1.872691018175413e-10,-1.8651477947307243e-09,1.1363588034725828e-09,4.46406312056832e-07
0.0015014114284795,-6.392903589421885e-10,7.687354454723658e-11,2.5502817520733304e-09,5.889309057276643e-07
0.0015514806097821,-9.62792293747669e-10,1.2093580282284444e-09,3.480984033207146e-09,1.0972676986347809e-06
0.0016015720888769,-9.048700968412208e-10,7.280518715697627e-10,3.2653041374158436e-09,9.338954337480125e-07
0.0016516591593647,-8.439484137211969e-10,2.685053204793142e-10,3.0643594415618592e-09,8.138222928184367e-07
0.001701663181973,-7.78958389157195e-10,-1.7287461169343941e-10,2.873948026257822e-09,7.302308259743134e-07
0.0017516798592414,-7.029170603127118e-10,-6.085444708080946e-10,2.6798458308210978e-09,6.746294999189605e-07
0.0018017822759377,-6.239189541191068e-10,-1.0369996481027954e-09,2.4962168080175776e-09,6.520048581099808e-07
0.0018518858614846,-5.440874660108536e-10,-1.4558878045436507e-09,2.320580294826993e-09,6.583468215452946e-07
0.0019019024339366,-4.5736721487773086e-10,-1.8705215225271667e-09,2.145359050622965e-09,6.909136581694598e-07
0.0019519357834778,-3.709837757559933e-10,-2.275360783065778e-09,1.98268313045933e-09,7.512558438759211e-07
0.0020019408205854,-2.8310467361607454e-10,-2.6729356083167765e-09,1.8284097133920882e-09,8.366762226328076e-07
0.0020519497468002,-1.9172389038344184e-10,-3.0260929995968292e-09,1.6629840114865102e-09,9.232406798109873e-07
0.0021020288544886,-9.390731155597618e-11,-3.3692411690700177e-09,1.4949866589233583e-09,1.0250576262551705e-06
0.0021521081101213,7.704369109947592e-12,-3.705124574652314e-09,1.3547366678551468e-09,1.1531977282135138e-06
0.002202207262338,6.882899840193682e-11,-3.0161741135821373e-09,1.3915443619470737e-09,8.82122434675328e-07
0.0022522344121596,3.129809842463437e-11,-7.307929057171235e-10,1.6802285548818831e-09,4.607577434213909e-07
0.0023022830905896,4.59754186802054e-12,9.672373927967459e-10,1.9290334813493935e-09,6.439442199296191e-07
0.0023523751581949,1.0338381252989659e-10,1.302954592327927e-09,1.958065690445094e-09,7.627671055212968e-07
0.0024023901715803,2.3114216682269862e-10,1.1593884003217416e-09,1.878185022114918e-09,7.436758553186315e-07
0.0024524405157608,3.842463881253127e-10,9.020330957995312e-10,1.658261035290015e-09,6.425338110003581e-07
0.0025024593198307,5.325988243795126e-10,1.014739062936701e-09,1.3185183247675736e-09,5.512345804081632e-07
0.0025525521128203,6.63730691875002e-10,9.224964403434856e-10,1.0778788119181362e-09,4.832449351896627e-07
0.0026026255287607,7.958250735039928e-10,4.68493913467556e-10,9.685964000670054e-10,4.3887601015877003e-07
0.0026526524509149,9.269755725952762e-10,4.462332219082973e-11,8.516334482205643e-10,4.2331668102536306e-07
0.0027026654467385,1.0524393745415177e-09,-3.7147276770083054e-10,7.38220619448482e-10,4.339618074670954e-07
0.0027527557066789,1.1825682065286556e-09,-7.452447781732338e-10,6.183602095242327e-10,4.6882057967938233e-07
0.0028028077764924,1.3894691485908636e-09,-7.349437594734502e-10,3.92241596711411e-10,4.993402176218624e-07
0.0028528532185959,1.5730594666741308e-09,-7.50710010873716e-10,1.9650644591419436e-10,5.40397187081798e-07
0.0029028897776273,1.6772439399585573e-09,-1.08999184388235e-09,1.0089193065239708e-10,6.00452293167137e-07
0.0029529517954999,1.6608419473945978e-09,-9.610669752195984e-10,9.125396834774036e-11,5.734151665536271e-07
0.0030030279739447,1.6478842433895975e-09,-9.104987305886096e-10,9.038149371565449e-11,5.609725689757673e-07
0.0030530943764302,1.759966832898752e-09,-1.3177902620942792e-09,-1.506816998530167e-11,6.440736224848112e-07
0.0031031525626022,1.8583756561501176e-09,-1.6593102436112666e-09,-1.2190720368212096e-10,7.308475820278305e-07
0.0031532333161749,2.0080818157701327e-09,-1.1810925831745277e-09,-3.678974203847193e-10,6.68757044809385e-07
0.0032032955006502,2.247413653326356e-09,2.939284132130776e-10,-8.065021015871046e-10,6.476332141901665e-07
0.0032533132692634,2.415125266281355e-09,9.244982861172354e-10,-1.0851395481948616e-09,7.659842294316205e-07
0.003303409487054,2.4827398698722073e-09,4.843275055657333e-10,-1.165973734312339e-09,7.582118872511135e-07
0.0033534220315218,2.5322851036379133e-09,7.355948245753027e-11,-1.2400417613943146e-09,7.698443924537667e-07
0.0034034460305742,2.516300718147811e-09,-1.55790572863689e-11,-1.255581383005997e-09,7.572902381992162e-07
0.0034534871368025,2.471697927232591e-09,-1.8627703583385066e-11,-1.2430274248368304e-09,7.304439397999062e-07
0.0035035014090871,2.4780013167543195e-09,-3.391277837539268e-10,-1.2952778185924925e-09,7.465805172931434e-07
0.0035535049292792,2.486805243967571e-09,-7.41894201041684e-10,-1.3624085075539145e-09,7.89607617351142e-07
0.0036035275766363,2.490090932914979e-09,-8.995377563364902e-10,-1.3582776063656419e-09,8.156775456830926e-07
0.0036535600523864,2.5312527188726906e-09,-3.3776244509063466e-10,-1.1454157411824018e-09,7.910705959956643e-07
0.0037036158099525,2.562382996649741e-09,7.135345688791614e-11,-9.689001174034287e-10,8.118010855496212e-07
0.0037537146789822,2.5853997849155134e-09,-5.4606282653054174e-11,-9.918588070806612e-10,8.330920636414601e-07
0.0038038075947356,2.5854980466173107e-09,-1.7719069936364675e-10,-1.0141674297940566e-09,8.418409489835424e-07
0.003853811140231,2.5505412750599087e-09,-2.722538348433015e-10,-1.0520500543149363e-09,8.210459260756665e-07
