sample_index,min_gap_um,HEAD_gap_um,TAIL_gap_um,nearest_wall_sector_deg,time_s
0,261.50874541888106,473.8091955478018,261.50874541888106,254.0130141202224,0.0
200,261.50865965464294,473.80911721208247,261.50865965464294,254.0130141202224,1.9999959476990625e-05
400,261.50738531283287,473.8079524535055,261.50738531283287,254.0130141202224,3.999991895398125e-05
600,261.50192127700444,473.8029545128954,261.50192127700444,254.0130141202224,5.9999878430971876e-05
800,261.4873716189702,473.78963565872465,261.4873716189702,254.0130141202224,7.99998379079625e-05
1000,261.45703609826586,473.76184474262067,261.45703609826586,254.0130141202224,9.999980102293193e-05
1200,261.40250047485563,473.71184526568453,261.40250047485563,254.0130141202224,0.00011999975686194375
1400,261.3137267535454,473.63039431802446,261.3137267535454,254.0130141202224,0.00013999971270095557
1600,261.17914352020523,473.50682281665536,261.17914352020523,254.0130141202224,0.000159999675815925
1800,260.985736447502,473.32911747724523,260.985736447502,254.0130141202224,0.00017999963893089443
2000,260.71913928959833,473.0840051233856,260.71913928959833,254.0130141202224,0.00019999960204586387
2200,260.3637254205111,472.75703978886025,260.3637254205111,254.0130141202224,0.00021999955060891807
2400,259.9027000741631,472.33269311396555,259.9027000741631,254.0130141202224,0.0002399995137238875
2600,259.3181938373615,471.79444882345626,259.3181938373615,254.0130141202224,0.00025999947683885694
2800,258.5913568124867,471.12490139433993,258.5913568124867,254.0130141202224,0.00027999942540191114
3000,257.7024548150087,470.30585996465936,257.7024548150087,254.0130141202224,0.0002999994030687958
3200,256.6309667369553,469.3184576173323,256.6309667369553,254.0130141202224,0.00031999935163185
3400,255.35568408933983,468.1432665515865,255.35568408933983,254.0130141202224,0.00033999932929873466
3600,253.85481190150173,466.7604197251425,253.85481190150173,254.0130141202224,0.00035999927786178887
3800,252.10607326196566,465.1497388325841,252.10607326196566,254.0130141202224,0.00037999922642484307
4000,250.08681665825816,463.290872138863,250.08681665825816,254.0130141202224,0.00039999920409172773
4200,247.7741240597664,461.1634349077111,247.7741240597664,254.0130141202224,0.00041999915265478194
4400,245.1449239233819,458.7471616016795,245.1449239233819,254.0130141202224,0.00043999910121783614
4600,242.17611145969008,456.02206739820156,242.17611145969008,254.0130141202224,0.0004599990788847208
4800,238.84466561087342,452.96861201075575,238.84466561087342,254.0130141202224,0.000479999027447775
5000,235.12777987062566,449.5678826812686,235.12777987062566,254.0130141202224,0.0004999989760108292
5200,231.00298770564896,445.8017695321908,231.00298770564896,254.0130141202224,0.0005199989536777139
5400,226.44830414093136,441.6531670567952,226.44830414093136,254.0130141202224,0.0005399989313445985
5600,221.44237150238644,437.10617629629064,221.44237150238644,254.0130141202224,0.0005599988508038223
5800,215.9646044873903,432.14631301294907,215.9646044873903,254.0130141202224,0.0005799988284707069
6000,209.99534915953544,426.76072328834545,209.99534915953544,254.0130141202224,0.0005999988061375916
6200,203.51605544514098,420.93841898524045,203.51605544514098,254.0130141202224,0.0006199987255968153
6400,196.5094409301807,414.6705013105835,196.5094409301807,254.0130141202224,0.0006399987032637
6600,188.95968323035655,407.59041320308665,188.95968323035655,254.0130141202224,0.0006599986809305847
6800,180.7592648247552,399.92912140096735,180.7592648247552,223.18384378231067,0.0006799986585974693
7000,169.47485649341533,391.77709973958173,169.47485649341533,223.18384378231067,0.0006999985780566931
7200,157.44029615705736,383.1358302245335,157.44029615705736,223.18384378231067,0.0007199985557235777
7400,144.6468649639711,374.0102720328476,144.6468649639711,223.18384378231067,0.0007399985333904624
7600,131.08938560026868,364.4091283585884,131.08938560026868,223.18384378231067,0.0007599984528496861
7800,116.76654193863341,354.34510081726717,116.76654193863341,223.18384378231067,0.0007799984305165708
8000,101.68116359194597,343.841512997246,101.68116359194597,223.18384378231067,0.0007999984081834555
8200,85.84057942871382,332.9139077897691,85.84057942871382,223.18384378231067,0.0008199983276426792
8400,69.25693076023062,321.58824015390127,69.25693076023062,223.18384378231067,0.0008399983053095639
8600,51.94740298545949,309.89537584551334,51.94740298545949,223.18384378231067,0.0008599982829764485
8800,33.934577119394355,297.87116950541997,33.934577119394355,223.18384378231067,0.0008799982024356723
9000,15.246663159928458,285.5565504830817,15.246663159928458,223.18384378231067,0.0008999981801025569
9200,1.2124716767717933,273.54342769556234,1.2124716767717933,223.34849129768995,0.0009199981577694416
9400,11.370061374703551,263.95740252963657,11.370061374703551,223.34849129768995,0.0009399981354363263
9600,20.691790874238166,253.81627857389276,20.691790874238166,223.34849129768995,0.00095999805489555
9800,29.17531828480162,242.62568631836595,29.17531828480162,223.34849129768995,0.0009799980325624347
10000,36.82219535442445,230.65987708497738,36.82219535442445,223.34849129768995,0.0009999979520216584
10200,43.63785290023268,218.0899255407174,43.63785290023268,223.34849129768995,0.001019997987896204
10400,49.63079338690618,204.93033696731544,49.63079338690618,223.34849129768995,0.0010399979073554277
10600,54.81161022472227,191.1979666990481,54.81161022472227,223.34849129768995,0.0010599978268146515
10800,59.192996610635255,176.91201277172365,59.192996610635255,223.34849129768995,0.001079997862689197
11000,62.78976451875812,162.09407997416707,62.78976451875812,223.34849129768995,0.0010999977821484208
11200,65.6189043877975,146.76821978702122,65.6189043877975,223.34849129768995,0.0011199977016076446
11400,67.69957845994426,130.9609075359411,67.69957845994426,223.34849129768995,0.0011399977374821901
11600,69.05325642886527,114.70120000884634,69.05325642886527,223.34849129768995,0.0011599976569414139
11800,69.7036457842952,98.02062160305536,69.7036457842952,223.34849129768995,0.0011799975764006376
12000,69.67689052226193,80.95333616236698,69.67689052226193,223.34849129768995,0.0011999976122751832
12200,63.53605227071478,63.53605227071478,69.00148864735823,12.135142219127939,0.001219997531734407
12400,45.80811703840604,45.80811703840604,67.70841309998207,12.135142219127939,0.0012399974511936307
12600,27.81146521537972,27.81146521537972,65.83114736035894,12.135142219127939,0.0012599974870681763
12800,9.623483022237634,9.623483022237634,63.40566807033524,12.380621389617668,0.0012799974065274
13000,4.030705914532721,4.030705914532721,60.95850091331541,12.380621389617668,0.0012999974424019456
13200,14.910146715937312,14.910146715937312,58.548134008451264,12.380621389617668,0.0013199973618611693
13400,25.394237686907147,25.394237686907147,55.48504877830407,12.135142219127939,0.001339997281320393
13600,34.732837532085036,34.732837532085036,51.7659699951852,43.037688550087296,0.0013599973171949387
13800,39.33919021480962,39.33919021480962,46.011690574601396,43.037688550087296,0.0013799972366541624
14000,39.42372995244615,43.578060003475045,39.42372995244615,223.34849129768995,0.0013999971561133862
14200,32.19730515833867,47.45186899618286,32.19730515833867,223.34849129768995,0.0014199971919879317
14400,24.33843538781951,50.96510800617115,24.33843538781951,223.34849129768995,0.0014399971114471555
14600,15.85527673743068,54.12435874935166,15.85527673743068,223.34849129768995,0.0014599970309063792
14800,6.757919626811696,56.93822820308681,6.757919626811696,223.34849129768995,0.0014799970667809248
15000,9.02771394445647,58.86672699164243,9.02771394445647,223.34849129768995,0.0014999969862401485
15200,12.272336941204369,60.377967552478175,12.272336941204369,223.34849129768995,0.0015199969056993723
15400,14.89937324033418,61.53668213804977,14.89937324033418,223.34849129768995,0.0015399969415739179
15600,16.902710570568004,62.3345558782394,16.902710570568004,223.34849129768995,0.0015599968610331416
15800,18.278286461436576,62.765340075604094,18.278286461436576,223.34849129768995,0.0015799967804923654
16000,19.023992567625445,62.824792529704496,19.023992567625445,223.34849129768995,0.001599996816366911
16200,16.822225983110073,62.51076610636036,16.822225983110073,193.08039673468716,0.0016199967358261347
16400,12.688826105967156,61.82313188094338,12.688826105967156,193.08039673468716,0.0016399966552853584
16600,7.909998131458606,60.76374598513669,7.909998131458606,193.08039673468716,0.001659996691159904
16800,2.4929392463507334,59.33647468808474,2.4929392463507334,193.08039673468716,0.0016799966106191278
17000,0.9194031144645198,57.363342495099296,0.9194031144645198,193.08039673468716,0.0016999965300783515
17200,3.766490205782047,54.836090071704,3.766490205782047,193.08039673468716,0.001719996565952897
17400,5.988136949757566,51.96613244361468,5.988136949757566,193.08039673468716,0.0017399964854121208
17600,7.583084585111347,48.74942415251764,7.583084585111347,193.08039673468716,0.0017599964048713446
17800,8.551973720299268,44.667784935048275,8.551973720299268,193.08039673468716,0.0017799964407458901
18000,8.897443759348443,39.24515150450071,8.897443759348443,193.08039673468716,0.0017999963602051139
18200,8.624140389291084,33.45072375781534,8.624140389291084,193.08039673468716,0.0018199963960796595
18400,7.738647309889407,27.291403979389905,7.738647309889407,193.08039673468716,0.0018399963155388832
18600,6.249571136483725,20.77621142093412,6.249571136483725,193.08039673468716,0.001859996234998107
18800,4.167497324850173,13.91606215537439,4.167497324850173,193.08039673468716,0.0018799962708726525
19000,1.504980647934238,6.723978017604962,1.504980647934238,193.08039673468716,0.0018999961903318763
19200,0.2815065622636933,5.989140088454951,0.2815065622636933,193.08039673468716,0.0019199961097911
19400,1.9405534448239277,9.875896407269133,1.9405534448239277,193.08039673468716,0.0019399961456656456
19600,3.0032953704006524,13.42745771691387,3.0032953704006524,193.08039673468716,0.0019599960651248693
19800,3.460442126198655,14.413768929307222,3.460442126198655,193.08039673468716,0.001979995984584093
20000,3.304578766202648,14.73411383991736,3.304578766202648,193.08039673468716,0.001999995904043317
20200,2.530347272984203,14.849545764146603,2.530347272984203,193.08039673468716,0.0020199958235025406
20400,2.14411010171707,14.704343137181127,2.14411010171707,193.08039673468716,0.002039995975792408
20600,4.344059346024239,14.201532870873171,4.344059346024239,193.08039673468716,0.0020599958952516317
20800,5.4624516613543985,13.49285032034143,5.4624516613543985,192.77943605610787,0.0020799958147108555
21000,4.349494012243667,12.56939146515805,4.349494012243667,192.77943605610787,0.0020999957341700792
21200,2.568083944201198,11.423752028072277,2.568083944201198,192.77943605610787,0.002119995653629303
21400,0.11990086474531127,9.309404432125765,0.11990086474531127,192.77943605610787,0.0021399958059191704
21600,-0.5713382798164391,6.731023147206041,-0.5713382798164391,192.77943605610787,0.002159995725378394
21800,-0.5605753847646878,3.917690389954638,-0.5605753847646878,192.77943605610787,0.002179995644837618
22000,-0.6955815456978318,-0.039654908545351426,-0.6955815456978318,192.77943605610787,0.0021999955642968416
22200,-0.7337717243355113,2.0179397188125137,-0.7337717243355113,193.5013504766155,0.0022199954837560654
22400,-0.7688146077935245,3.9287648567345355,-0.7688146077935245,193.5013504766155,0.002239995403215289
22600,-0.8056002816931919,5.59707623661363,-0.8056002816931919,193.5013504766155,0.0022599955555051565
22800,-0.8421064593318978,7.0186297639394235,-0.8421064593318978,193.5013504766155,0.0022799954749643803
23000,-0.8784242853616506,8.189377743331764,-0.8784242853616506,193.5013504766155,0.002299995394423604
23200,-0.9145005901422829,9.105748720365217,-0.9145005901422829,193.5013504766155,0.0023199953138828278
23400,-0.9503729160325036,9.764605968593255,-0.9503729160325036,193.5013504766155,0.0023399952333420515
23600,-0.9861331800667292,10.163176419059573,-0.9861331800667292,193.5013504766155,0.0023599951528012753
23800,-1.0217962707423058,10.299163117404946,-1.0217962707423058,193.5013504766155,0.0023799953050911427
24000,-1.0573761647506874,10.170558663546679,-1.0573761647506874,193.5013504766155,0.0023999952245503664
24200,-1.092983227975696,9.775804317398936,-1.092983227975696,193.5013504766155,0.00241999514400959
24400,-1.1286132056979434,9.113688125508727,-1.1286132056979434,193.5013504766155,0.002439995063468814
24600,-1.164237147380583,8.183403004564505,-1.164237147380583,193.5013504766155,0.0024599949829280376
24800,-1.1998515288070974,6.980588626232803,-1.1998515288070974,193.5013504766155,0.0024799949023872614
25000,-1.2353317655114424,5.506283241547746,-1.2353317655114424,193.5013504766155,0.002499995054677129
25200,-1.270737591745566,3.7628780617790065,-1.270737591745566,193.5013504766155,0.0025199949741363525
25400,-1.3060639579169808,1.7510530825677015,-1.3060639579169808,193.5013504766155,0.0025399948935955763
25600,-1.3398342371058598,0.274995885861078,-1.3398342371058598,193.5013504766155,0.0025599948130548
25800,-1.3670983061625306,1.7424972004244845,-1.3670983061625306,193.5013504766155,0.0025799947325140238
26000,-1.394908183935408,0.8435091690464485,-1.394908183935408,193.5013504766155,0.002599994884803891
26200,-1.4181037326680412,1.4971128091529635,-1.4181037326680412,193.5013504766155,0.002619994804263115
26400,-1.4418419454073486,2.837057983612895,-1.4418419454073486,193.5013504766155,0.0026399947237223387
26600,-1.465169699061827,3.7676912943520455,-1.465169699061827,193.5013504766155,0.0026599946431815624
26800,-1.4887407455899797,4.288965165545027,-1.4887407455899797,193.5013504766155,0.002679994562640786
27000,-1.5125044423279026,4.400793350965806,-1.5125044423279026,193.5013504766155,0.00269999448210001
27200,-1.5365274236337212,4.103409686084097,-1.5365274236337212,193.5013504766155,0.0027199946343898773
27400,-1.5607103154171404,3.397566453788466,-1.5607103154171404,193.5013504766155,0.002739994553849101
27600,-1.5850946702873034,2.2842141244416916,-1.5850946702873034,193.5013504766155,0.002759994473308325
27800,-1.6096292995608286,0.7648143342288971,-1.6096292995608286,193.5013504766155,0.0027799943927675486
28000,-1.6327391329177174,0.955878030846648,-1.6327391329177174,193.5013504766155,0.0027999943122267723
28200,-1.6553130316427516,1.8263601141240748,-1.6553130316427516,193.5013504766155,0.002819994231685996
28400,-1.6781157727332927,2.292459288103962,-1.6781157727332927,193.5013504766155,0.0028399943839758635
28600,-1.7011344493605893,2.354678671435021,-1.7011344493605893,193.5013504766155,0.002859994303435087
28800,-1.7243371431112098,2.0138904675995284,-1.7243371431112098,193.5013504766155,0.002879994222894311
29000,-1.7476264418916534,1.271460491950443,-1.7476264418916534,193.5013504766155,0.0028999941423535347
29200,-1.7711803310994165,0.13618805575586013,-1.7711803310994165,193.5013504766155,0.0029199940618127584
29400,-1.7939205246865042,0.8573563519546088,-1.7939205246865042,193.5013504766155,0.002939993981271982
29600,-1.8165992147568004,1.2405371490502501,-1.8165992147568004,193.5013504766155,0.0029599941335618496
29800,-1.839343517480707,1.231553024199067,-1.839343517480707,193.50206183851444,0.0029799940530210733
30000,-1.8620936876870182,0.8251167140560742,-1.8620936876870182,193.50206183851444,0.002999993972480297
30200,-0.5468077714808165,0.21103705333761805,-0.5468077714808165,193.50206183851444,0.003019993891939521
30400,0.6693521508987491,0.6693521508987491,0.949432349895821,43.055374467050974,0.0030399938113987446
30600,0.7499603551580479,0.7499603551580479,1.8828772574318668,43.055374467050974,0.003059993963688612
30800,0.4555768197759589,0.4555768197759589,2.263046079592398,43.055374467050974,0.0030799938831478357
31000,0.2500532631585863,0.2500532631585863,2.2127897837227115,43.055374467050974,0.0030999938026070595
31200,0.27926311889574373,0.27926311889574373,2.8488614094576237,43.055374467050974,0.0031199937220662832
31400,0.1500504139114619,0.1500504139114619,2.9457890784655736,43.15153798161109,0.003139993641525507
31600,-0.038823577958346574,-0.038823577958346574,2.6371974047055438,43.15153798161109,0.0031599935609847307
31800,0.0737426973020043,0.0737426973020043,2.4238256010394834,43.15153798161109,0.003179993713274598
32000,0.02091686019670109,0.02091686019670109,3.301685797867891,43.15153798161109,0.003199993632733822
32200,2.9125957060308036,2.9125957060308036,3.6373752882467723,43.15153798161109,0.0032199935521930456
32400,4.378447922330369,10.367091399192862,4.378447922330369,193.36905853978385,0.0032399934716522694
32600,4.886029632166386,15.161427910277428,4.886029632166386,193.36905853978385,0.003259993391111493
32800,5.526026050595361,17.7803558914005,5.526026050595361,193.36905853978385,0.003279993310570717
33000,6.171573583811893,19.563291972589667,6.171573583811893,193.36905853978385,0.0032999934628605843
33200,6.821355198660579,20.912062163865937,6.821355198660579,193.36905853978385,0.003319993382319808
33400,7.4713173013152305,21.826548566716916,7.4713173013152305,193.36905853978385,0.0033399933017790318
33600,8.119874876471071,22.30685582763641,8.119874876471071,193.36905853978385,0.0033599932212382555
33800,8.766899348486131,22.35350678968198,8.766899348486131,193.36905853978385,0.0033799931406974792
34000,9.412323764875106,21.967504401739056,9.412323764875106,193.36905853978385,0.003399993060156703
34200,10.056071163700684,21.150275613597728,10.056071163700684,193.36905853978385,0.0034199932124465704
34400,9.42427834353682,19.90365737636928,9.42427834353682,193.36905853978385,0.003439993131905794
34600,8.758345936735777,18.230057668024536,8.758345936735777,193.36905853978385,0.003459993051365018
34800,8.088601591050539,16.132239342666175,8.088601591050539,193.36905853978385,0.0034799929708242416
35000,7.415208511791817,13.613604728497133,7.415208511791817,193.36905853978385,0.0034999928902834654
35200,6.738218043810796,10.67799678488663,6.738218043810796,193.36905853978385,0.003519992809742689
35400,6.05771067770531,7.329779303154192,6.05771067770531,193.36905853978385,0.0035399929620325565
35600,3.573944630363974,3.573944630363974,5.373837843420899,12.65293518325385,0.0035599928814917803
35800,-0.08250037444344996,-0.08250037444344996,4.68670971312296,12.65293518325385,0.003579992800951004
36000,2.8357590005449715,2.8357590005449715,4.180431938726691,12.65293518325385,0.0035999927204102278
36200,3.642068115721183,5.3252962460269995,3.642068115721183,193.36905853978385,0.0036199926398694515
36400,3.0877394164279446,7.385152724686429,3.0877394164279446,193.36905853978385,0.003639992792159319
36600,2.529097654613691,8.836166383170708,2.529097654613691,193.36905853978385,0.0036599927116185427
36800,1.9598434921546155,9.444265704982548,1.9598434921546155,193.36905853978385,0.0036799926310777664
37000,1.3800678637250392,9.597623656461714,1.3800678637250392,193.36905853978385,0.00369999255053699
37200,0.789948126734471,9.297815258072749,0.789948126734471,193.36905853978385,0.003719992469996214
37400,0.1896300588401579,8.54680130601228,0.1896300588401579,193.36905853978385,0.0037399923894554377
37600,0.15481196331079844,7.33627721823366,0.15481196331079844,193.36905853978385,0.003759992541745305
37800,0.03173360824175369,5.685292749015955,0.03173360824175369,193.36905853978385,0.003779992461204529
38000,0.03293517720116188,3.590202175041349,0.03293517720116188,193.56536478929573,0.0037999923806637526
38200,0.005083012926217247,1.0566440541235145,0.005083012926217247,193.56536478929573,0.0038199923001229763
38400,-0.0005754960203405125,0.36694273080645057,-0.0005754960203405125,193.56536478929573,0.0038399922195822
38600,-0.0006520732807709526,2.0310363650292946,-0.0006520732807709526,193.56536478929573,0.003859992139041424
38800,-0.0006143188744096331,3.2477921477277625,-0.0006143188744096331,193.56536478929573,0.003879992291331291
39000,0.0038420321766999385,6.989578011161109,0.0038420321766999385,193.56536478929573,0.003899992210790515
39200,-0.0004368500383133442,10.76502469855481,-0.0004368500383133442,193.56536478929573,0.003919992130249739
39400,-0.0004223419469912034,12.34784204141676,-0.0004223419469912034,193.56536478929573,0.003939992282539606
39600,-0.000379574167665223,12.132605340594722,-0.000379574167665223,193.56536478929573,0.003959991969168186
39800,-0.0003483826561095075,11.548312812242019,-0.0003483826561095075,193.56536478929573,0.003979992121458054
40000,-0.00025309016242249476,10.59460670847932,-0.00025309016242249476,193.56536478929573,0.003999991808086634
40200,-0.00023194597323377415,9.271309475286335,-0.00023194597323377415,193.56536478929573,0.004019991960376501
40400,-0.00018122904863419333,7.578879874972382,-0.00018122904863419333,193.56536478929573,0.004039991647005081
40600,-0.00011324445006930587,5.517844690988637,-0.00011324445006930587,193.56537843230686,0.004059991799294949
40800,-0.00010806430473792896,3.089269252647899,-0.00010806430473792896,193.56537843230686,0.004079991951584816
