node,x_mm,y_mm,z_mm
67,0.474486589431763,0.407499998807907,0.0
68,0.414235979318619,0.403157413005829,0.059332475066185
69,0.414235979318619,0.390222251415253,0.117400385439396
70,0.414235979318619,0.368970155715942,0.172966107726097
71,0.414235979318619,0.339854121208191,0.224845349788666
72,0.414235979318619,0.303494662046432,0.271932423114777
73,0.414235979318619,0.260666757822037,0.313223719596863
74,0.414235979318619,0.212283194065094,0.347839176654816
75,0.414235979318619,0.159375175833702,0.37504106760025
76,0.414235979318619,0.103070355951786,0.394249618053436
77,0.414235979318619,0.0445687659084797,0.405055403709412
78,0.414235979318619,-0.0148827247321606,0.407228142023087
79,0.414235979318619,-0.0740170180797577,0.400721520185471
80,0.414235979318619,-0.131573766469955,0.385674208402634
81,0.414235979318619,-0.186326250433922,0.362406939268112
82,0.414235979318619,-0.237107515335083,0.331415563821793
83,0.414235979318619,-0.282835245132446,0.293360680341721
84,0.414235979318619,-0.322534829378128,0.249053284525871
85,0.414235979318619,-0.355360120534897,0.199437767267227
86,0.414235979318619,-0.380611568689346,0.14557158946991
87,0.414235979318619,-0.397750914096832,0.0886027961969376
88,0.414235979318619,-0.406412899494171,0.02974558994174
89,0.414235979318619,-0.406412899494171,-0.02974558994174
90,0.414235979318619,-0.397750914096832,-0.0886027961969376
91,0.414235979318619,-0.380611568689346,-0.14557158946991
92,0.414235979318619,-0.355360120534897,-0.199437767267227
93,0.414235979318619,-0.322534829378128,-0.249053284525871
94,0.414235979318619,-0.282835245132446,-0.293360680341721
95,0.414235979318619,-0.237107515335083,-0.331415563821793
96,0.414235979318619,-0.186326250433922,-0.362406939268112
97,0.414235979318619,-0.131573766469955,-0.385674208402634
98,0.414235979318619,-0.0740170180797577,-0.400721520185471
99,0.414235979318619,-0.0148827247321606,-0.407228142023087
100,0.414235979318619,0.0445687659084797,-0.405055403709412
101,0.414235979318619,0.103070355951786,-0.394249618053436
102,0.414235979318619,0.159375175833702,-0.37504106760025
103,0.414235979318619,0.212283194065094,-0.347839176654816
104,0.414235979318619,0.260666757822037,-0.313223719596863
105,0.414235979318619,0.303494662046432,-0.271932423114777
106,0.414235979318619,0.339854121208191,-0.224845349788666
107,0.414235979318619,0.368970155715942,-0.172966107726097
108,0.414235979318619,0.390222251415253,-0.117400385439396
109,0.414235979318619,0.403157413005829,-0.059332475066185
110,0.00508545432239771,0.0582730807363987,0.0
111,0.0183273702859879,0.115249089896679,0.0
112,0.0394617654383183,0.169792205095291,0.0
113,0.0680673271417618,0.220815092325211,0.0
114,0.103573799133301,0.267300635576248,0.0
115,0.145273357629776,0.308322101831436,0.0
116,0.192334711551666,0.343061745166779,0.0
117,0.243819698691368,0.37082701921463,0.0
118,0.29870194196701,0.391064435243607,0.0
119,0.35588738322258,0.403370529413223,0.0
120,1.79999995231628,-0.185937002301216,0.299922704696655
121,1.79999995231628,-0.264929711818695,0.236874788999557
122,1.79999995231628,-0.319962352514267,0.150843799114227
123,1.79999995231628,-0.348770916461945,0.0549863688647747
124,1.79999995231628,-0.354957669973373,-0.00246701738797128
125,1.79999995231628,-0.340414077043533,-0.0962507948279381
126,1.79999995231628,0.0640478581190109,-0.346915304660797
127,1.79999995231628,0.330943822860718,0.125158861279488
128,1.79999995231628,0.281145632266998,0.215703681111336
129,1.79999995231628,0.209806680679321,0.284899592399597
130,1.79999995231628,0.163225114345551,-0.31361386179924
131,1.79999995231628,0.247050508856773,-0.255719721317291
132,1.79999995231628,0.308784693479538,-0.174143418669701
133,1.79999995231628,0.345591962337494,-0.0773699581623077
134,1.79999995231628,0.353971242904663,0.0251955781131983
135,1.79999995231628,0.355137467384338,0.0779123827815056
136,1.79999995231628,0.316128045320511,0.176156163215637
137,1.79999995231628,0.254208296537399,0.260688632726669
138,1.79999995231628,0.158331900835037,0.314034759998322
139,1.79999995231628,0.0381891615688801,0.358478873968124
140,1.79999995231628,-0.0337409041821957,0.353857487440109
141,1.79999995231628,-0.131361678242683,0.328165501356125
142,1.79999995231628,-0.23374280333519,0.278741955757141
143,1.79999995231628,-0.302936285734177,0.200994044542313
144,1.79999995231628,-0.346025049686432,0.105275958776474
145,1.79999995231628,-0.360507011413574,-0.0514511726796627
146,1.79999995231628,-0.186671152710915,-0.300751894712448
147,1.79999995231628,-0.0586663521826267,-0.345206737518311
148,1.79999995231628,0.00962739810347557,-0.361428916454315
149,1.79999995231628,0.117694988846779,-0.341132283210754
150,1.79999995231628,0.212930962443352,-0.295211613178253
151,1.79999995231628,0.287699311971664,-0.222846254706383
152,1.79999995231628,0.338639348745346,-0.130120635032654
153,1.79999995231628,0.362254410982132,-0.0268903393298388
154,1.79999995231628,-0.306322127580643,-0.0398548245429993
155,1.79999995231628,0.181120842695236,-0.246392294764519
156,1.79999995231628,0.0121758012101054,-0.299593478441238
157,1.79999995231628,0.157127916812897,0.253850758075714
158,1.79999995231628,0.0978668108582497,-0.275406539440155
159,1.79999995231628,0.296974271535873,0.062383022159338
160,1.79999995231628,-0.282037407159805,0.0870088413357735
161,1.79999995231628,0.215829417109489,0.216160818934441
162,1.79999995231628,-0.308219224214554,0.0215348713099957
163,1.79999995231628,-0.133623138070107,0.266592621803284
164,1.79999995231628,0.279909998178482,-0.109890662133694
165,1.79999995231628,0.23920264840126,-0.187985002994537
166,1.79999995231628,-0.253421038389206,0.169945225119591
167,1.79999995231628,0.258631974458694,0.141781911253929
168,1.79999995231628,-0.198666334152222,0.231680035591125
169,1.79999995231628,0.301464945077896,-0.0236940011382103
170,1.79999995231628,-0.132051169872284,-0.326023429632187
171,1.79999995231628,-0.320797592401505,-0.147747278213501
172,1.79999995231628,0.103573955595493,0.338603228330612
173,1.79999995231628,-0.0877626538276672,0.353623151779175
174,1.79999995231628,-0.260834395885468,-0.239289104938507
175,1.79999995231628,-0.294699132442474,-0.194636672735214
176,1.79999995231628,-0.232634514570236,-0.280308395624161
177,1.79999995231628,-0.0703599900007248,0.297751873731613
178,1.79999995231628,-0.271636575460434,-0.148944318294525
179,1.79999995231628,-0.236514627933502,-0.185063987970352
180,1.79999995231628,-0.195405974984169,-0.237491145730019
181,1.79999995231628,-0.138066217303276,-0.268592596054077
182,1.79999995231628,0.10336796194315,0.281775504350662
183,1.79999995231628,0.152157291769981,0.194534808397293
184,1.79999995231628,-0.247677430510521,0.00577983353286982
185,1.79999995231628,-0.285090327262878,-0.101631678640842
186,1.79999995231628,-0.220462903380394,-0.118225708603859
187,1.79999995231628,0.0579915083944798,0.306340754032135
188,1.79999995231628,-0.0919324085116386,-0.29209166765213
189,1.79999995231628,0.101789958775043,0.224629804491997
190,1.79999995231628,-0.173074096441269,-0.174292579293251
191,1.79999995231628,0.00174162979237735,0.301878452301025
192,1.79999995231628,-0.084041066467762,-0.237983614206314
193,1.79999995231628,0.0997341126203537,0.168742671608925
194,1.79999995231628,-0.0481350272893906,-0.283377438783646
195,1.79999995231628,-0.139925584197044,-0.219055488705635
196,1.79999995231628,-0.136252209544182,0.203802362084389
197,1.79999995231628,-0.249638020992279,-0.0605313368141651
198,1.79999995231628,-0.0185230411589146,-0.240399122238159
199,1.79999995231628,-0.107535429298878,-0.176532700657845
200,1.79999995231628,-0.186436295509338,-0.0467791147530079
201,1.79999995231628,0.146385192871094,0.13677404820919
202,1.79999995231628,0.060452688485384,0.19593109190464
203,1.79999995231628,-0.184931918978691,0.1631890386343
204,1.79999995231628,-0.0239234361797571,0.242662340402603
205,1.79999995231628,0.0445233136415482,0.249183252453804
206,1.79999995231628,0.0479600690305233,0.147158667445183
207,1.79999995231628,0.193908974528313,0.158986955881119
208,1.79999995231628,0.0937487185001373,0.11234275996685
209,1.79999995231628,-0.0837752893567085,0.229081392288208
210,1.79999995231628,-0.129373669624329,0.147372126579285
211,1.79999995231628,0.0364490896463394,-0.242000743746758
212,1.79999995231628,-0.220609977841377,0.118621990084648
213,1.79999995231628,-0.0445082373917103,-0.186165973544121
214,1.79999995231628,-0.136330425739288,-0.11009781062603
215,1.79999995231628,-0.0469132624566555,0.184290945529938
216,1.79999995231628,0.194779291749001,0.105873860418797
217,1.79999995231628,0.141630634665489,0.0789859145879745
218,1.79999995231628,0.0156814269721508,-0.192750990390778
219,1.79999995231628,-0.168915301561356,0.106512002646923
220,1.79999995231628,-0.0657529830932617,-0.128927439451218
221,1.79999995231628,0.0372233986854553,0.0879894569516182
222,1.79999995231628,-0.210044741630554,0.0635370463132858
223,1.79999995231628,-0.187162220478058,0.013548388145864
224,1.79999995231628,-0.11228846758604,0.0952442064881325
225,1.79999995231628,-0.0945512726902962,0.180175125598907
