time_s,UR1,UR2,UR3,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,VR1,VR2,VR3,omega_norm_rad_s,omega_wobble_rad_s,omega_spin_rad_s,omega_reconstruction_abs_diff_rad_s,omega_reconstruction_rel_diff,H_x_kgm2_s,H_y_kgm2_s,H_z_kgm2_s,Krot_J,Jmag_x_Nmm_s,Jmag_y_Nmm_s,Jmag_z_Nmm_s,Jmag_norm_Nmm_s,Jhydro_norm_Nmm_s,Wmag_J,Whydro_J,Wnonmag_resolved_J,Fhydro_power_W,Thydro_power_W,driver_arc_mm,robot_arc_server_mm,srobot_mm,Vt_mm_s,Fmag_norm_N,Tmag_norm_Nmm,Fhydro_norm_N,Thydro_norm_Nmm,robot_phase_rate_Hz
0.0005000000237487,0.0014759345212951,-0.0193714518100023,-0.0114648351445794,10.887976615205345,-146.77622770079702,-85.59466871191788,10.821772575378418,-145.7132110595703,-85.03112030029297,170.25937966747222,170.07709783606433,7.876366955281693,1.2049789071428918,0.007127714444200524,3.91152790726251e-11,-1.0965417950334225e-09,-6.541156694061263e-10,1.0868048422859903e-07,3.100261002400718e-08,-9.386542077715082e-07,-5.611017912240856e-07,1.0940146725297315e-06,6.812246292765354e-11,9.488487329209923e-08,-6.907566865660328e-12,1.3795599312064303e-08,-5.548837979269832e-11,-8.61808016012364e-05,18.902960626142495,13.799960625932426,9.834204238213135e-06,0.07254616066969073,3.7772578345581324e-06,0.005803496801507649,7.971213554952949e-10,5.06414560698446e-07,-14.897153803615211
0.0005500999977812,0.0020911386236548,-0.027701336890459,-0.0163075998425483,13.813351244789635,-188.73492095298994,-109.28967933565127,13.759864807128906,-187.80227661132807,-108.81456756591795,218.53126336758496,218.29549776240347,10.148336104863759,1.0480541306567437,0.004818976411643252,4.894091266940286e-11,-1.4097186618142968e-09,-8.357767996534719e-10,1.7904047832536196e-07,3.872086178081802e-08,-1.2085355073921607e-06,-7.180343980753164e-07,1.4062826083629346e-06,9.71281078353138e-11,1.5606553832956023e-07,-1.2631237212952284e-11,2.2974928371366252e-08,-9.10733233806875e-11,-0.0001423091510513934,18.90326122598669,13.799960625932426,1.3973704542909737e-05,0.09270343814292727,4.264006412883196e-06,0.006663092173514117,1.0222315121750495e-09,6.515196809910898e-07,-19.138277463005593
0.0006000999710522,0.0028609884902834,-0.0382639542222023,-0.0224041771143674,17.06631965544876,-236.6057459500227,-136.01671985954212,17.015974044799805,-235.6612091064453,-135.5504150390625,273.44850770208603,273.1511807137651,12.74828769576007,1.0545732383240614,0.0038714689207386406,5.959492966851328e-11,-1.766827010820387e-09,-1.0410603939341144e-09,2.8033005446898717e-07,4.7008074172120956e-08,-1.5151613837945124e-06,-8.947677808399486e-07,1.7602650821989054e-06,1.3381644754386307e-10,2.436529659850373e-07,-2.1764963034653e-11,3.6677076859514364e-08,-1.4133208427615206e-10,-0.0002230400771250254,18.903561225826312,13.799960625932426,1.9169303125029267e-05,0.11512061624043683,4.693926490367684e-06,0.00749732855042226,1.2749769061904771e-09,8.160509421093887e-07,-23.979826828276558
0.0006501000025309,0.003802303224802,-0.0513622164726257,-0.0299081746488809,20.58853604320112,-290.0142943995935,-165.47620801385617,20.5499324798584,-289.1811828613281,-165.0876922607422,334.5363271621503,334.16968396805873,15.658113163117648,0.9200595419381126,0.002757810653522557,7.081211401750304e-11,-2.1649701358009566e-09,-1.267857167179991e-09,4.1956520021019286e-07,5.56891494650014e-08,-1.8577368894337706e-06,-1.0904782554339887e-06,2.154862050643974e-06,1.7920389927726566e-10,3.641260895760684e-07,-3.5696124165434664e-11,5.5439099009688984e-08,-2.0910723605166182e-10,-0.0003342060172785888,18.903861226015184,13.799960625932426,2.553486779569757e-05,0.13950181028263567,5.046156523225867e-06,0.008288051575439227,1.5530869290065315e-09,9.994994804361086e-07,-29.44024928418649
0.0006999999750405,0.004926067776978,-0.0672369822859764,-0.0389331690967083,24.32944816264561,-348.79094590497255,-197.4804695111705,24.29320526123047,-347.9169921875,-197.08702087402344,401.5539588044634,401.11029903739234,18.8708727320803,0.9591196370943242,0.002394212800791666,8.234980148886693e-11,-2.6027639541833467e-09,-1.5149451528952022e-09,6.044980534254601e-07,6.451923902686952e-08,-2.23329321405261e-06,-1.3031278380750321e-06,2.5864847717518367e-06,2.3408445252930025e-10,5.234755397543803e-07,-5.605317296159594e-11,8.102250204664435e-08,-2.963733369068831e-10,-0.0004817082116218329,18.904160625850242,13.799960625932426,3.314097264786723e-05,0.16535225955503224,5.299037557509189e-06,0.009013462259401953,1.8520673383153008e-09,1.2001995275874138e-06,-35.51816750504794
0.0007500000065192,0.0062472494319081,-0.0862075686454773,-0.0496326871216297,28.208893085956348,-412.4213753585896,-231.65177383007773,28.18410873413086,-411.64111328125,-231.32737731933597,473.86672896546247,473.3388491811325,22.360918503231957,0.8453734497907838,0.0017871546157917722,9.38781649561089e-11,-3.07622907931879e-09,-1.779684705548446e-09,8.418089729138264e-07,7.327137377682223e-08,-2.640233889308791e-06,-1.5314962159631351e-06,3.053143354639472e-06,2.9951759126932647e-10,7.281697475826592e-07,-8.487704411582396e-11,1.136392137067318e-07,-4.0457741024464896e-10,-0.0006712459086773508,18.904460626039118,13.799960625932426,4.2080568248214464e-05,0.19223133933352066,5.4337223450346625e-06,0.009655448063357653,2.1679784501835664e-09,1.4172305867795223e-06,-42.25394885332259
0.0008000999805517,0.0077739097177982,-0.1085224449634552,-0.0621148608624935,32.13356169453575,-480.28757463128613,-267.562592230339,32.12995147705078,-479.7698974609375,-267.395263671875,550.7253951774863,550.1067373809623,26.09671208162834,0.5440602290630189,0.0009888544346264478,1.0503589007296309e-10,-3.5806028617414676e-09,-2.0590716415833447e-09,1.1370123937237357e-06,8.164998508645241e-08,-3.074673766994437e-06,-1.7731156197315561e-06,3.550242878233037e-06,3.7630942839708963e-10,9.831631423492127e-07,-1.2442195615185657e-10,1.538492397500874e-07,-5.333867285659461e-10,-0.0009073941125881174,18.90476122588331,13.799960625932426,5.239454112179457e-05,0.21950431812967075,5.432457575400936e-06,0.010192121491111691,2.494414708160893e-09,1.648457482455568e-06,-49.675009774440674
0.0008501000120304,0.0095025654882192,-0.1342880427837371,-0.0764044150710105,35.998160907044856,-551.7008823597948,-304.754712236171,36.005271911621094,-551.2665405273438,-304.6481628417969,631.3043369211216,630.5890863455758,30.042802753223,0.44727638798011066,0.0007089792401675749,1.1542567183936061e-10,-4.110600976562678e-09,-2.349858253692372e-09,1.4940538368030754e-06,8.930176701656261e-08,-3.5298363263059707e-06,-2.023992546241573e-06,4.069922004577355e-06,4.6477177638098495e-10,1.290485560403379e-06,-1.769245038013425e-10,2.035682647752608e-07,-6.798292327672617e-10,-0.0011927064712225952,18.90506122607218,13.799960625932426,6.404079130653067e-05,0.24634539597290553,5.28140019989371e-06,0.01059909687405647,2.8222288488913994e-09,1.8902252799629384e-06,-57.78959512551211
0.0009000999853014,0.0114337755367159,-0.1636988669633865,-0.09257173538208,39.667249760281614,-625.5255748698704,-342.55205940195805,39.69335174560547,-625.3439331054688,-342.59136962890625,714.281211372908,713.4649170668592,34.138849352733985,0.1876708239325295,0.00026279186051067727,1.2460095633584466e-10,-4.657606630002439e-09,-2.647116202563698e-09,1.9125848743349123e-06,9.590914757153354e-08,-4.0005345320831155e-06,-2.281110584395815e-06,4.6061850381004e-06,5.655148870396687e-10,1.6512788727579725e-06,-2.449322908654724e-10,2.613059899525044e-07,-8.39370151989476e-10,-0.0015276064655674938,18.905361225911808,13.799960625932426,7.700041661373503e-05,0.27203989343367796,4.9734273840631e-06,0.010856418334402932,3.1429610048257675e-09,2.1397495127005395e-06,-66.66796610834393
0.0009500000160187,0.013555378653109,-0.1967886090278625,-0.1105955690145492,43.01583793390827,-700.9077947307314,-380.444816683147,43.05094528198242,-700.776611328125,-380.5252380371094,798.6616039152794,797.7408207162656,38.33980348757186,0.15782650341861065,0.00019763227413648139,1.321424195574123e-10,-5.215135290720375e-09,-2.9471443545381237e-09,2.391119493223067e-06,1.0112863444128749e-07,-4.478816588847641e-06,-2.5400398197455562e-06,5.149934691152288e-06,6.785941839409636e-10,2.0623934023407346e-06,-3.3070207932957804e-10,3.2872607925789715e-07,-1.0045111054835546e-09,-0.0019100582905934539,18.90566062609611,13.799960625932426,9.116685274326896e-05,0.2957527882899621,4.5088047167720854e-06,0.01094315922710386,3.4458718346768873e-09,2.392800286633814e-06,-76.37017484928603
0.0010000000474974,0.015862314030528,-0.2337367534637451,-0.1305315792560577,201.25684769069818,-469.90993132154375,-15.993479248293164,45.94718551635742,-776.6483154296875,-417.9319458007813,511.4444776077658,427.4415831982603,280.83651227795355,528.9272713186083,0.5989072282658169,1.4571755878252355e-10,-3.1417532446409314e-09,-8.286881903453851e-10,7.594606576639033e-07,1.0466687489887462e-07,-4.958713777581603e-06,-2.797533875173834e-06,5.694382606167576e-06,8.045599651253076e-10,2.395311198032598e-06,-4.0641720301687066e-10,-1.6358505519931302e-06,-1.1666397638985206e-09,-0.0011185447501685282,18.905960626284987,13.799960625932426,0.00010648094611426791,0.31681056089603965,3.894910419518658e-06,0.010841918116383877,3.721384663848014e-09,2.6462235222982663e-06,-26.752967297305144
0.0010500999633222,0.0360850654542446,-0.2426761984825134,-0.113921158015728,364.946365488817,-211.98860820187818,393.67921512805145,379.011962890625,-183.15570068359372,432.1463012695313,577.1553899208645,199.02982584543736,541.7522243042847,50.088864056232346,0.08302758509200464,1.0660122445588504e-10,-8.699300554963451e-10,1.5754837480147028e-09,4.217770982424573e-07,1.0940735522085092e-07,-5.438298785105817e-06,-3.0520265351608244e-06,6.23714114132313e-06,8.67546302076334e-10,2.5125114450553777e-06,-4.452149191351958e-10,-2.090734358437356e-06,-0.0047413911439932906,-0.0004302688747485706,18.906261225779932,13.799960625932426,-0.013805848399647781,-555.7001526971815,3.961500316198515e-06,0.01083287006949772,7.496812370940651e-06,8.527215494117385e-07,29.819462217953838
0.0011000999948009,0.058162085711956,-0.2520758211612701,-0.0954285934567451,382.72067026731327,-254.1343971009801,398.13815337651073,383.3873596191406,-253.8181915283203,397.3111877441406,607.9254826159191,215.11220678373277,568.5948741471653,1.10830176989048,0.0018238475300669042,1.1008413848852537e-10,-1.1802233239735933e-09,1.524497686529391e-09,4.745137559461232e-07,1.1864724803161846e-07,-5.917817351207014e-06,-3.303102973129912e-06,6.778283604483656e-06,8.687147274987263e-10,2.5283529176087096e-06,-4.675088358202779e-10,-2.053839173287022e-06,-0.004744063214466947,-0.0004614872312282557,18.906561225968805,13.799960625932426,-0.041589504522368065,-555.6453925373698,4.034968331350283e-06,0.010821523798440588,7.499886721838634e-06,8.577356494004766e-07,27.710860084301174
0.0011500000255182,0.0803667157888412,-0.2650055587291717,-0.0785557627677917,386.79773909285313,-325.6979937676666,365.4450505546715,387.4588317871094,-325.2041015625,364.6932067871094,623.8924258929037,246.7735134093633,573.0136055680799,1.116352144954882,0.0017901590829513445,1.2702727059448102e-10,-1.7362584890763561e-09,1.2412628602880698e-09,5.341215681764703e-07,1.326294768321127e-07,-6.396759349892373e-06,-3.5504908688690287e-06,7.3172471714766205e-06,8.842574884845656e-10,2.578111095215611e-06,-4.917549512988394e-10,-2.043989538663576e-06,-0.004740785826284485,-0.0005103003660950291,18.906860626153108,13.799960625932426,-0.06931485815648851,-555.5905420132005,4.0445183750507596e-06,0.010791656098894629,7.496613835319815e-06,9.336942839166986e-07,19.991865409474688
0.0012001000577583,0.1027974039316177,-0.2816125452518463,-0.0630495399236679,390.50526001804184,-397.7790630133025,335.07485109417115,391.1863098144531,-397.61468505859375,334.1832580566406,650.3827310970674,299.1165535436631,577.5179515005929,1.1339255186117823,0.0017438763816531424,1.4844797330436713e-10,-2.2909995283602962e-09,9.645620024932568e-10,6.462409147629867e-07,1.5139831957099265e-07,-6.877085120928664e-06,-3.7952262939720517e-06,7.856269078520933e-06,9.141051913475534e-10,2.673393672174383e-06,-5.19602855476227e-10,-2.027152769035832e-06,-0.0047314311073957775,-0.0006013917000469172,18.907161226346552,13.799960625932426,-0.09714858517711251,-555.5355701311294,3.988625608525334e-06,0.010741862179754357,7.486848733659832e-06,1.0654712154571442e-06,12.205690910354017
0.0012499999720603,0.1252364665269851,-0.3018127381801605,-0.048873197287321,396.32415924436697,-263.2616959554758,502.0789464949886,394.4477844238281,-470.3274230957031,306.09033203125,691.7100753000677,270.84882055449117,636.4776073640505,285.1162449563234,0.41566894630078344,-6.665430883813854e-11,-1.2244138598743012e-09,2.0090906787702242e-09,6.523233439007325e-07,1.747066658151115e-07,-7.35397981503022e-06,-4.034903883537151e-06,8.389993497514485e-06,9.576792743487995e-10,2.740117508123394e-06,-5.485877219182727e-10,-2.0877941758470968e-06,-0.0047157123882754556,-0.0005603283889546823,18.907460625832364,13.799960625932426,-0.12486840714456217,-555.48124643838,3.867235444995786e-06,0.010671067977901847,7.470255810332326e-06,1.2335528165579312e-06,40.62215976575317
0.0013001000043004,0.1500819623470306,-0.3040010035037994,-0.0174492672085762,399.2277453938341,33.6024374414612,820.9492552011186,391.1544799804688,188.898193359375,978.8436889648438,913.4930739253159,541.6203653138274,735.6065361229731,221.61363142667528,0.2069421560507987,-5.374685670435664e-10,1.0411654669907977e-09,4.128770128540156e-09,1.604962047575789e-06,2.0485218639021482e-07,-7.833200850112857e-06,-4.272123659144662e-06,8.924799187404791e-06,9.472031259088731e-10,2.6502087262509565e-06,-6.066076298349865e-10,-1.045246690299603e-06,-0.0002520571067370188,-0.0017558341092512421,18.9077612260258,13.799960625932426,-0.14129728565106306,-100.36178487013939,4.157961474788083e-06,0.010709783035550115,1.1002368747676062e-06,2.344710606772103e-06,96.92110366098991
0.0013501000357791,0.1770657151937484,-0.2921457290649414,0.026347629725933,408.6034454252876,133.80901410124883,938.1943870964175,409.3949279785156,134.57711791992188,937.3743896484376,1032.0224492942907,674.0847393960605,781.46023568748,1.3743449068621596,0.0013321286535984446,-7.416057461437948e-10,1.7044872668554012e-09,4.928338334556671e-09,2.274396230448841e-06,2.45448342322279e-07,-8.315753894943833e-06,-4.506833143971004e-06,9.461688682133747e-06,8.885073433862819e-10,2.4197004338562814e-06,-6.998235816924899e-10,-1.453042150318758e-07,-0.0002475036362452926,-0.001972801617596785,18.908061226214674,13.799960625932426,-0.14631473540861173,-100.33607907765054,4.720485963011071e-06,0.01081720376068789,1.0667673147670842e-06,2.1664304499474724e-06,116.37315563249152
0.0013999999500811,0.2045119851827621,-0.2831125259399414,0.0681844130158424,426.8293972942357,77.8761994371844,898.9199116134362,427.5763244628906,78.78005981445312,898.1654663085938,998.1508124168655,614.4950102473633,786.575442478051,1.3942924710655131,0.001397279543244576,-6.701399393106044e-10,1.156549948333522e-09,4.6533551247693074e-09,1.993512932750151e-06,2.981208095780094e-07,-8.802457203745512e-06,-4.739212718561787e-06,1.0001613171516508e-05,8.517782055966174e-10,2.1768323078212137e-06,-7.927214536731108e-10,-1.8331938669549814e-07,-0.00024463212759909394,-0.0017505663793257126,18.908360625700485,13.799960625932426,-0.15132079756935057,-100.30803948502253,5.223859769578838e-06,0.01090368186577325,1.0451783556712811e-06,2.002734310371575e-06,107.96768950584375
0.0014500999823212,0.2325644344091415,-0.2769718468189239,0.1084812507033348,445.0919805428022,20.63905043838408,862.1657409933222,445.9217529296875,21.27921295166016,861.220947265625,970.4960620677844,561.1458458015143,791.8193899045287,1.411015749500043,0.0014545777035166086,-5.866620932381792e-10,6.038742739980062e-10,4.384350074152916e-09,1.765690614533448e-06,3.632976091266869e-07,-9.295030432132439e-06,-4.970050391580038e-06,1.0546609729287901e-05,8.368347794956895e-10,1.9777993685439063e-06,-8.759052452347774e-10,-2.1210876563489395e-07,-0.00024318670286199365,-0.0015701417257316143,18.90866122589393,13.703952677187518,-0.1563454663587975,-100.27741185228031,5.764148459305211e-06,0.010968848227990881,1.0342370601707633e-06,1.85777928764369e-06,100.07166610493123
0.0015000000130385,0.2609778940677643,-0.2738779485225677,0.1471006423234939,463.6023652989001,-38.19626603555882,827.88391407551,464.3679504394531,-37.3568229675293,827.037353515625,949.6198623843019,515.9666991271143,797.2178174292458,1.416845105666535,0.0014926370467706214,-4.901127269823875e-10,4.578936789870553e-11,4.119939959008072e-09,1.5909328083248554e-06,4.404290955478796e-07,-9.788343301458314e-06,-5.196945183804345e-06,1.1091162320463808e-05,8.42606599386811e-10,1.8255021211568452e-06,-9.508300247700747e-10,-2.3456932445642534e-07,-0.00024297074139132711,-0.0014328536014564834,18.90896062607823,13.699960625932428,-0.16134850274940896,-100.24496533643389,6.138437977959104e-06,0.011014206380953816,1.0327557448293747e-06,1.7385917523615902e-06,92.67039601737082
0.0015501000452786,0.2899591624736786,-0.2739012241363525,0.1845466047525406,482.27940374287164,-98.11430188921994,796.4930881478906,483.1126708984375,-97.49026489257812,795.5140991210938,936.280448891865,481.9373749148643,802.7187836579644,1.429047179176117,0.001527065839065926,-3.814277656849842e-10,-5.143627905785271e-10,3.862799050329402e-09,1.471602167600739e-06,5.300571032656537e-07,-1.0285221857332065e-05,-5.421215724597586e-06,1.1638570750736008e-05,8.669812728914099e-10,1.7196486391282801e-06,-1.0202776461399844e-09,-2.480464831519767e-07,-0.0002438134427644361,-0.001339504749016741,18.90926122627167,13.699960625932428,-0.1663699253415503,-100.21089736946608,6.438964408643842e-06,0.011041770397255053,1.0394606555744758e-06,1.6504931601016872e-06,85.6375647415495
0.001600099960342,0.3193140029907226,-0.2771353721618652,0.2207927405834198,501.21532709227694,-159.24023902101442,767.9952099159701,502.0576477050781,-158.65892028808594,766.99462890625,930.8012141642075,461.5134498196488,808.3292868164122,1.4312923674134093,0.0015384769071324477,-2.6016577312522227e-10,-1.0764211993769372e-09,3.6123846772946753e-09,1.4076523122685276e-06,6.315573257833415e-07,-1.078162524295881e-05,-5.641058647641189e-06,1.2184574272476024e-05,9.072524604513289e-10,1.661492756738456e-06,-1.086032111226998e-09,-2.5384045609436393e-07,-0.00024558848734989084,-0.0012906783224399658,18.90956122576205,13.699960625932428,-0.17137958196208988,-100.17570785525665,6.667717289467113e-06,0.011052235147854375,1.0532340770012864e-06,1.5998023606114047e-06,78.95778541455381
0.0016499999910593,0.3490152955055237,-0.2836346328258514,0.2560528516769409,520.3749852898306,-221.4792057030499,742.5315044482344,521.1760864257812,-220.75120544433597,741.5810546875,933.3789150031212,456.6716630866086,814.0314435610671,1.4405214869584395,0.0015441366492018672,-1.266490944702826e-10,-1.6393503081738357e-09,3.3694875786751053e-09,1.3995638322323562e-06,7.446844242594329e-07,-1.1276515431474349e-05,-5.856086198503796e-06,1.2728240284199555e-05,9.607890005249866e-10,1.6510931958873965e-06,-1.1503335055851836e-09,-2.5152937527947597e-07,-0.0002482128216290753,-0.0012865302858061484,18.909860625946358,13.699960625932428,-0.1763774550370869,-100.13972294323756,6.825123678067204e-06,0.011046087912954963,1.073183715870475e-06,1.5900534502965294e-06,72.57877216573156
