time_s,V1,V2,V3,dU1_dt,dU2_dt,dU3_dt,V_vs_dU_abs_mm_s,VR1_direct,VR2_direct,VR3_direct
0.0029001000802963,353.1645202636719,307.00885009765625,-177.47616577148438,353.1640243189131,307.00854101163713,-177.47596440273423,0.0006180976820009403,1102.7408447265625,-366.5426940917969,317.03668212890625
0.0029500001110136,353.14019775390625,306.9822082519531,-177.45997619628906,346.5818317050662,170.69715667435594,-29.13143193570812,201.53903962062046,1086.4049072265625,-455.2940979003906,291.8897399902344
0.003000000026077,335.7431945800781,-54.953914642333984,216.42611694335935,337.8692915182055,-10.37178840497836,167.91511803525526,65.91967295956422,929.7687377929688,5.858362674713135,680.2479248046875
0.0030501000583171,335.7288818359375,-54.963470458984375,216.42465209960935,335.7288325661375,-54.96373855396541,216.42477929058282,0.00030079889591391756,926.3156127929688,-64.11978149414062,642.93798828125
0.0031000999733805,335.7139587402344,-54.97379684448242,216.4234313964844,335.7142296838365,-54.973839551502806,216.42355923775222,0.0003026181007051306,920.2611083984376,-135.05357360839844,608.6983642578125
0.0031500000040978,335.69854736328125,-54.98469543457031,216.4224090576172,335.6985444560687,-54.98463149024701,216.4222818296014,0.00014242294889318518,911.7510375976562,-206.83676147460935,577.6887817382812
0.0032001000363379,335.6827392578125,-54.99605178833008,216.42153930664065,335.6826832106062,-54.99619250196247,216.4216909018412,0.00021429587140425773,900.8267822265624,-279.7955017089844,549.8717651367188
0.0032500999514013,335.6667175292969,-55.00764846801758,216.42079162597656,335.66679584098074,-55.00770002781019,216.42098672986367,0.00021646398963451663,887.6132202148438,-353.3760070800781,525.525634765625
0.0032999999821186,335.6505126953125,-55.01940155029297,216.4201812744141,335.6502667221621,-55.019349663573394,216.4200834450852,0.0002697509962618649,872.15673828125,-427.43994140625,504.6954650878906
0.0033501000143587,335.6343688964844,-55.03104782104492,216.41958618164065,335.6344527490901,-55.031025877748334,216.41960681808655,8.909899353587841e-05,854.3563232421875,-502.2821960449219,487.2972412109375
0.0034000999294221,335.6184997558594,-55.042327880859375,216.4189453125,335.6186423119807,-55.0421725621668,216.41881550118273,0.00024758255608870524,834.27783203125,-577.282958984375,473.4417114257813
0.0034501000773161,335.6030578613281,-55.05307388305664,216.4182281494141,335.60314504192957,-55.05290144143146,216.4180704401217,0.00024941690453163186,811.823974609375,-652.39404296875,463.0519409179688
0.0035000999923795,335.588134765625,-55.06309127807617,216.4173583984375,335.5884292285509,-55.06301339242032,216.41768025770875,0.0004431342692930469,786.904052734375,-727.3915405273438,456.0540771484375
0.0035500999074429,335.5737609863281,-55.07231521606445,216.41635131835935,335.57334280491796,-55.07212388355515,216.4162823074564,0.0004650229302414074,759.4052734375,-802.0223999023438,452.3382568359375
0.0036001000553369,335.5602722167969,-55.08039474487305,216.4150848388672,335.5598149521502,-55.08006007395875,216.4145904412037,0.0007520137150656224,729.1985473632812,-876.0023803710938,451.7577209472656
0.0036500000860542,335.5477600097656,-55.08711624145508,216.41346740722656,393.56320970808156,-4.97954578333065,1.7495797284216223,227.94110137114876,696.2138671875,-948.8699951171876,454.1203002929688
0.0037000998854637,478.72943115234375,68.64279174804688,-313.7445678710937,465.27254629999334,56.992713587042545,-263.802416098069,53.01915309401653,850.0390014648438,-76.55104064941406,685.9563598632812
0.0037501000333577,478.7015075683594,68.63139343261719,-313.7192077636719,478.70018912140495,68.63112376589083,-313.7185275961824,0.0015078628348317092,839.822265625,-145.0595703125,657.5551147460938
0.0038000000640749,478.6732482910156,68.61933135986328,-313.6935119628906,478.6733311982407,68.61923248757444,-313.6932131725125,0.00032546125348954487,827.029541015625,-214.12567138671875,632.0758666992188
0.0038501000963151,478.6446228027344,68.60678100585938,-313.66748046875,478.64517078894005,68.60669624260117,-313.6676475677534,0.00057913363612756,811.6975708007812,-284.02813720703125,609.4735717773438
0.0039001000113785,478.6159057617188,68.59405517578125,-313.641357421875,478.61657384451155,68.5941848119403,-313.64188723515315,0.0008624629043579932,794.0061645507812,-354.2015991210937,589.9544677734375
0.0039500999264419,478.587158203125,68.58134460449219,-313.615234375,478.5862247476234,68.58130228319669,-313.61470887678934,0.00107204413850138,773.9960327148438,-424.6242370605469,573.4965209960938
0.0040000001899898,478.5585021972656,68.56888580322266,-313.5892639160156,475.81915513829335,32.4298683074569,-270.7790928437913,56.09138396493596,751.7568969726562,-494.9792175292969,560.11572265625
0.0040500001050531,459.0850524902344,-188.6326446533203,-8.76547622680664,466.07492317679316,-96.11731419297553,-118.42509324361458,143.642529449584,384.7280578613281,-20.628150939941406,785.9883422851562
0.0041001001372933,459.0637512207031,-188.6329345703125,-8.752248764038086,459.06439360478,-188.63337837026575,-8.752184807134313,0.0007833940172337498,372.9727783203125,-80.05697631835938,764.8160400390625
0.0041499999351799,459.0414123535156,-188.63429260253903,-8.738388061523438,459.042427990802,-188.63486253337214,-8.738307882086588,0.001167376971739763,360.8417053222656,-140.2324981689453,745.8727416992188
0.0042000999674201,459.0179138183594,-188.63653564453125,-8.723865509033203,459.0179106958076,-188.6368938002406,-8.72375628676616,0.0003744526219663817,348.342529296875,-201.4804534912109,729.0587158203125
0.0042500998824834,458.9935302734375,-188.63946533203125,-8.708841323852539,458.99190670155076,-188.6391171221983,-8.708720890410177,0.001664854339941492,335.63018798828125,-263.2710266113281,714.5067749023438
0.0043000001460313,458.9681701660156,-188.6429901123047,-8.69332504272461,458.96637160298815,-188.64247016280433,-8.693268503335275,0.0018730651748616364,322.76336669921875,-325.4252319335937,702.2039184570312
0.0043501001782715,458.9419860839844,-188.6468048095703,-8.677395820617676,458.9428812979313,-188.64701768368536,-8.677346941865494,0.000921473022967245,309.698486328125,-388.1310424804688,692.0592041015625
0.0044001000933349,458.9152221679688,-188.6506500244141,-8.661248207092285,458.9164839776495,-188.65103674409988,-8.661215443754259,0.0013201474243173797,296.5259094238281,-450.8148193359375,684.0934448242188
0.0044499998912215,458.8880310058594,-188.65431213378903,-8.644987106323242,458.8886512873687,-188.6545286769815,-8.644993376471007,0.0006570231501017174,283.2386779785156,-513.2644653320312,678.2251586914062
0.0045000999234616,458.8601989746094,-188.65777587890625,-8.628552436828613,429.75608805305274,-216.06148112603205,148.3347960151566,161.9737790232263,269.7306823730469,-575.628662109375,674.3345947265625
0.0045500001870095,390.1647033691406,-253.31878662109372,361.80023193359375,395.4601317994566,-248.33372854972595,333.21207958236346,29.498725753711152,203.06668090820312,-49.62010192871094,716.4148559570312
0.0046000001020729,390.1450805664063,-253.31988525390625,361.7999267578125,390.1456736058917,-253.32009620064014,361.80023623638294,0.000701406687561082,200.638916015625,-111.52344512939452,702.7889404296875
0.0046501001343131,390.1243896484375,-253.3214569091797,361.800048828125,390.124942110926,-253.32196473661259,361.8008123864769,0.0010705722112541874,198.3258056640625,-174.03912353515625,690.9488525390625
0.0046999999321997,390.102783203125,-253.3234405517578,361.8006286621094,390.103102735402,-253.32415850605332,361.80175554751486,0.0013738376773006736,196.1741943359375,-236.5914306640625,680.9537353515625
0.004749999847263,390.0803527832031,-253.3256072998047,361.8016052246094,390.08017621333056,-253.3256776747627,361.8017239746673,0.00022412302619523742,194.18521118164065,-299.3494567871094,672.7113037109375
0.0048000998795032,390.0572509765625,-253.32763671875,361.8028259277344,390.05636074209724,-253.3268527839141,361.8018060703421,0.0015643466146294776,192.35610961914065,-362.099609375,666.1858520507812
0.0048500001430511,390.0338439941406,-253.3292999267578,361.8042602539063,428.6483860114804,-318.7313483098905,157.74171437814175,217.73845185730758,190.6765899658203,-424.2456359863281,661.346923828125
0.0049000000581145,490.85205078125,-424.3001098632813,-171.4975128173828,479.06828341126857,-404.26111718672485,-109.04273272689034,66.64096305631169,74.16300964355469,327.69097900390625,172.81777954101562
0.0049501000903546,490.8124694824219,-424.2929382324219,-171.4713134765625,490.81282733557055,-424.2938046781623,-171.47147818892086,0.0009517968575880022,81.85797119140625,256.0948181152344,159.57464599609375
0.0049999998882412,490.7724914550781,-424.28662109375,-171.4447784423828,480.6765869813735,-403.68613964668356,-116.6730595457957,59.382222203954754,88.91169738769531,183.9178466796875,147.06520080566406
0.0050500999204814,461.5626525878906,-364.7467346191406,-13.147581100463867,466.02694959370274,-373.863222534792,-37.37825593922821,26.271008789428848,222.0403289794922,368.8624267578125,95.50753784179688
0.0051000998355448,461.5260620117188,-364.7454223632813,-13.12745475769043,461.52523711253707,-364.74490428816944,-13.12729751625966,0.0009867042865620238,229.06529235839844,293.6240539550781,82.01289367675781
0.0051500000990927,461.4891357421875,-364.744873046875,-13.10699462890625,461.48766550617256,-364.7438799210031,-13.106914515239623,0.0017760380448181164,234.6647491455078,217.66067504882807,69.36624145507812
0.0052001001313328,461.4520568847656,-364.7447204589844,-13.08628273010254,461.45210146435966,-364.74496634488844,-13.086361738439336,0.0002620868850302346,238.92059326171875,140.72743225097656,57.51374435424805
0.0052501000463962,461.4151611328125,-364.7447204589844,-13.065544128417969,449.15109451582794,-299.5238905688461,43.83474410905205,87.41742837129993,241.8502960205078,63.48917007446289,46.53401565551758
0.0052999998442828,435.3655090332031,-226.35308837890625,107.69273376464844,436.12267339588107,-230.40311716828273,104.15884897091155,5.428109505370415,268.5997619628906,159.95498657226562,-208.8467712402344
0.005350099876523,435.3326110839844,-226.36148071289065,107.7074966430664,435.3332301100527,-226.36141962915804,107.70748042573427,0.0006222439212202884,268.0818786621094,81.64961242675781,-219.1090850830078
0.0054000997915863,435.3005676269531,-226.36944580078125,107.72191619873048,435.30044091220043,-226.36882419836934,107.72164300991153,0.0006907085621626561,265.5479431152344,3.415368795394897,-228.9640350341797
0.0054500000551342,435.2695617675781,-226.37677001953125,107.73591613769533,435.2688426884215,-226.37596696225728,107.7356444288614,0.0011116660960911297,261.0578918457031,-74.53508758544922,-238.43429565429688
0.0055001000873744,435.2395324707031,-226.38327026367188,107.7494888305664,435.239150996591,-226.38330042392568,107.74945863587823,0.0003838539544424007,254.62771606445312,-152.45864868164062,-247.60153198242188
0.0055501000024378,435.2105102539063,-226.38894653320312,107.76261138916016,435.21178847717965,-226.38941898029384,107.76271633780107,0.0013667754780052515,246.3404693603516,-229.6758270263672,-256.4394226074219
0.0055999998003244,435.1829528808594,-226.39334106445312,107.77505493164062,435.18384944126956,-226.39357231569738,107.77504345225543,0.0009259748826849253,236.25978088378903,-305.97576904296875,-264.9815979003906
0.0056500998325645,435.15673828125,-226.396240234375,107.78680419921876,421.71276462751484,-206.7752887049278,167.35572792054768,64.14186495449555,224.37571716308597,-381.5943298339844,-273.3114013671875
0.0057001002132892,388.9744567871094,-159.03097534179688,312.3551940917969,398.6161807872595,-173.1001579130625,269.62751659382434,46.0060774712366,169.4424591064453,-107.75038146972656,-479.333984375
0.0057500000111758,388.9567260742188,-159.0355682373047,312.3553466796875,446.68478339998364,6.589593226090074,137.22355857402954,247.86158620784192,155.2916259765625,-177.26922607421875,-488.4710388183594
0.005800100043416,518.2774658203125,212.08018493652344,-80.11602783203125,511.4622401761917,192.5120969563568,-59.40143247180231,29.299348605691595,-54.90219879150391,323.4764709472656,28.74803352355957
0.0058499998413026,518.2454833984375,212.05419921875,-80.09774780273438,518.2444945160605,212.05361485493427,-80.09757069209445,0.001162212374494467,-72.49958038330078,249.60226440429688,21.359479904174805
0.0059000002220273,518.2129516601562,212.0273284912109,-80.07898712158203,518.2141515162402,212.0274327644595,-80.07884057492447,0.0012132614950988094,-90.08452606201172,174.84310913085938,14.10180950164795
0.0059500997886061,518.179931640625,211.9997100830078,-80.05980682373047,518.1809234659413,212.00001243640486,-80.05986285548761,0.001038400015686258,-107.57461547851562,99.38079833984376,6.949331760406494
0.006000000052154,518.1466064453125,211.97169494628903,-80.0403823852539,518.1440871740888,211.97097821486,-80.04019723157785,0.002625778612865743,-124.78605651855467,23.846921920776367,-0.0850391536951065
0.0060501000843942,518.1129760742188,211.9433441162109,-80.02073669433594,518.1140634060648,211.94342274092674,-80.02074690161226,0.0010902185917954464,-141.77813720703125,-52.189727783203125,-7.088897228240967
0.0061000999994575,518.0794067382812,211.91505432128903,-80.00106048583984,518.0367279343118,211.9787500330665,-79.81203133122494,0.20398687531683157,-158.3696746826172,-128.10235595703125,-14.051177024841309
0.0061499997973442,499.6126708984375,238.2590484619141,-0.6700657606124878,492.1823997782885,248.67905088766952,31.299530023243733,34.4360339478115,-203.1547698974609,-63.08635330200195,-106.9372787475586
0.0062000998295843,466.0152893066406,285.8209228515625,143.75804138183594,466.14183842587227,285.6398911282247,143.21004554034016,0.5908355157991312,-274.8193664550781,118.40955352783205,-268.17071533203125
0.006250100210309,465.98736572265625,285.7876892089844,143.76651000976562,465.98575020955104,285.78724830637816,143.76627522538183,0.001690976465873069,-292.2288818359375,43.53272247314453,-273.3902282714844
0.0063000000081956,465.9595947265625,285.7546691894531,143.77487182617188,465.96015777332286,285.755204780394,143.7749765543026,0.0007841219877641606,-309.1562805175781,-31.30452537536621,-279.39471435546875
0.0063501000404357,465.9319458007813,285.72186279296875,143.7831268310547,465.93228608593563,285.722069059953,143.78318994012852,0.0004028930506355026,-325.61602783203125,-106.39395904541016,-286.25323486328125
0.0064000999554991,465.9046325683594,285.6895446777344,143.79119873046875,465.9034073788607,285.6891343146391,143.7908836962415,0.0013299374954933384,-341.4117431640625,-181.1286773681641,-293.94610595703125
0.006450000219047,465.8777465820313,285.657958984375,143.7989959716797,461.55473894264287,282.2939702902176,159.46014498514978,16.591455735008456,-356.4402770996094,-255.3518524169922,-302.4738464355469
