time_s,H_x_kgm2_s,H_y_kgm2_s,H_z_kgm2_s,Krot_J
0.0038000000640749,1.529204377803394e-09,1.945611853387836e-10,1.517726699292204e-09,1.0918577670223215e-06
0.0038501000963151,1.4140487777341505e-09,-3.466416373351161e-10,1.3738499675218842e-09,1.0422070579246777e-06
0.0039001000113785,1.2954026820243587e-09,-8.905484114444941e-10,1.234629519436004e-09,1.0362055122216651e-06
0.0039500999264419,1.1739602263969468e-09,-1.4337726876280127e-09,1.1010304735129307e-09,1.0739997486637322e-06
0.0040000001899898,9.087221030388732e-10,-1.524164536235655e-09,1.2933220092509634e-09,1.0288319964070783e-06
0.0040500001050531,1.5702173380731094e-10,-2.43303719850736e-10,2.5111060629632635e-09,9.38113351104512e-07
0.0041001001372933,-4.946637299661521e-10,5.332965556124266e-10,3.446772697562281e-09,1.2095700251078602e-06
0.0041499999351799,-5.9369534139159e-10,-8.598263672325358e-12,3.319864077093804e-09,1.135929062615239e-06
0.0042000999674201,-6.832783068473846e-10,-5.540632951471005e-10,3.1979178761190656e-09,1.1062835597717324e-06
0.0042500998824834,-7.631857658386538e-10,-1.1029159311478726e-09,3.080761409803324e-09,1.120717144310336e-06
0.0043000001460313,-8.333320567935977e-10,-1.6536628568418763e-09,2.9689027703052434e-09,1.1793105813578037e-06
0.0043501001782715,-8.932214481263637e-10,-2.203768430672174e-09,2.862540452014657e-09,1.281286739680306e-06
0.0044001000933349,-9.430198299662204e-10,-2.752570582866149e-09,2.7618660392181756e-09,1.4258719965816787e-06
0.0044499998912215,-9.828372429108258e-10,-3.2983620257489872e-09,2.6672431824222943e-09,1.611758805828866e-06
0.0045000999234616,-1.0170043850382932e-09,-2.0397275661213423e-09,2.8317365311438155e-09,1.1952915688114725e-06
0.0045500001870095,-1.1193110586451244e-09,-4.039559405172154e-10,3.12215957234766e-09,1.0168778516911217e-06
0.0046000001020729,-1.1404506560267194e-09,-5.634335963051918e-10,3.0968641773577713e-09,1.0094112282047174e-06
0.0046501001343131,-1.127668357087965e-09,-1.1030423211093006e-09,3.010263512809824e-09,1.0277348079330158e-06
0.0046999999321997,-1.1043669525470163e-09,-1.6425308981802965e-09,2.9287850159172192e-09,1.0862739220466882e-06
0.004749999847263,-1.0705936678216564e-09,-2.1791922167536418e-09,2.8526897645664127e-09,1.184282396940433e-06
