time_s,s_COM_mm,projection_residual_mm,Vt_direct_mm_s,Vt_from_s_mm_s,UR1,UR2,UR3,HEAD_x_mm,HEAD_y_mm,HEAD_z_mm,TAIL_x_mm,TAIL_y_mm,TAIL_z_mm,axis_x,axis_y,axis_z,phi_robot_rad,phi_B_local_rad,phi_cmd_rad,f_robot_phase_equiv_Hz,omega_direct_norm_rad_s,omega_relative_norm_rad_s,omega_wobble_norm_rad_s,omega_spin_rad_s,omega_reconstruction_diff_rad_s,H_x_kgm2_s,H_y_kgm2_s,H_z_kgm2_s,Krot_J,Jmag_x_Nmm_s,Jmag_y_Nmm_s,Jmag_z_Nmm_s,Jmag_norm_Nmm_s,Jhydro_norm_Nmm_s,Wmag_J,Whydro_J,Wnonmag_resolved_J,Fhydro_power_W,Thydro_power_W,Tmag_norm_Nmm,Fmag_norm_N
0.0008000999805517,13.814239876707632,0.5127129710299174,0.10700018316414538,0.10696966177783906,0.0077739097177982,-0.1085224449634552,-0.0621148608624935,-6.23226205882353,-3.9324022735294117,-9.129398058823528,-8.709160500000001,-3.468513761764706,-10.009013220588235,0.9280001246001842,-0.17380147266505133,0.3295585180836658,-0.709857396190274,-0.5145968158457378,4.47923183820825,122.48996952822067,550.192434813264,550.7253951774863,550.15233517424,25.117105639965487,0.5440602290630189,1.0503589007296309e-10,-3.5806028617414676e-09,-2.0590716415833447e-09,1.1370123937237357e-06,8.164998508645241e-08,-3.074673766994437e-06,-1.7731156197315561e-06,3.550242878233037e-06,3.7630942839708963e-10,9.831631423487255e-07,-1.2442195615185657e-10,1.5384925137501023e-07,-5.333867285659462e-10,-0.0009073941125881174,0.010192121491111691,5.432457575400936e-06
0.0008501000120304,13.814245555373525,0.5127231204370705,0.1200851045367202,0.11999201981234364,0.0095025654882192,-0.1342880427837371,-0.0764044150710105,-6.247310191176471,-3.950718911764706,-9.098194588235296,-8.693843264705883,-3.450080485294118,-10.040413852941175,0.9166234485005907,-0.18757029115546228,0.3530139367429279,-0.6814370494792358,-0.510517645706326,4.4886566221026145,122.48996952822067,630.8737444475695,631.3043369211216,630.6426414224321,28.896792817797916,0.44727638798011066,1.1542567183936061e-10,-4.110600976562678e-09,-2.349858253692372e-09,1.4940538368030754e-06,8.930176701656261e-08,-3.5298363263059707e-06,-2.023992546241573e-06,4.069922004577355e-06,4.6477177638098495e-10,1.2904855604028917e-06,-1.769245038013425e-10,2.0356827640018364e-07,-6.798292327672616e-10,-0.0011927064712225952,0.01059909687405647,5.28140019989371e-06
0.0009000999853014,13.814251875909436,0.5127344169474702,0.1326112648620171,0.1324542232323438,0.0114337755367159,-0.1636988669633865,-0.09257173538208,-6.2657384088235295,-3.9712243323529415,-9.063092720588237,-8.675092367647057,-3.4294486558823527,-10.075729088235294,0.9026938563654393,-0.20298286720687322,0.37939656996415827,-0.6577283610874992,-0.5064179039131991,4.498081395025086,122.48996952822067,714.1424531484088,714.281211372908,713.5270185874201,32.81528098457213,0.1876708239325295,1.2460095633584466e-10,-4.657606630002439e-09,-2.647116202563698e-09,1.9125848743349123e-06,9.590914757153354e-08,-4.0005345320831155e-06,-2.281110584395815e-06,4.6061850381004e-06,5.655148870396687e-10,1.6512788727574852e-06,-2.449322908654724e-10,2.61306001577427e-07,-8.393701519894759e-10,-0.0015276064655674938,0.010856418334402932,4.9734273840631e-06
0.0009500000160187,13.814258786344165,0.5127467676468753,0.1441715473618026,0.14395196171244606,0.013555378653109,-0.1967886090278625,-0.1105955690145492,-6.288036214705882,-3.9937795117647057,-9.024301441176473,-8.652413661764706,-3.406760002941176,-10.114745470588236,0.8858427952178055,-0.219934005541494,0.4085481310288658,-0.6379369512589765,-0.5023060321022408,4.50748732922001,122.48996952822067,798.5866888806756,798.6616039152794,797.8120102381532,36.82871010887527,0.15782650341861065,1.321424195574123e-10,-5.215135290720375e-09,-2.9471443545381237e-09,2.391119493223067e-06,1.0112863444128749e-07,-4.478816588847641e-06,-2.5400398197455562e-06,5.149934691152288e-06,6.785941839409636e-10,2.0623934023402476e-06,-3.3070207932957804e-10,3.2872609088281957e-07,-1.0045111054835546e-09,-0.0019100582905934539,0.01094315922710386,4.5088047167720854e-06
0.0010000000474974,13.814266257813745,0.5127601209524207,0.15443759544986496,-21.520473706594203,0.015862314030528,-0.2337367534637451,-0.1305315792560577,-6.314846294117648,-4.0183087970588245,-8.981924573529412,-8.625157161764704,-3.3820927852941174,-10.157353617647058,0.8655861076363426,-0.2383660783278885,0.4403888088604759,-0.621263212074065,-0.4981658612613352,4.5169121131143735,198.7293089545748,883.1539282806102,511.4444776077658,428.530327631918,279.1723696485049,528.9272713186083,1.4571755878252355e-10,-3.1417532446409314e-09,-8.286881903453851e-10,7.594606576639033e-07,1.0466687489887462e-07,-4.958713777581603e-06,-2.797533875173834e-06,5.694382606167576e-06,8.045599651253076e-10,2.395311198032111e-06,-4.0641720301687066e-10,-1.6358505403682078e-06,-1.1666397638985206e-09,-0.0011185447501685282,0.010841918116383877,3.894910419518658e-06
0.0010500999633222,13.812100254768046,0.48536264292470893,-47.309017806332335,-45.26882245141314,0.0360850654542446,-0.2426761984825134,-0.113921158015728,-6.306214970588236,-3.987888982352941,-8.99671111764706,-8.616025455882353,-3.374168508823529,-10.185013720588234,0.8653986443951897,-0.22993785386782434,0.4452120501936433,-0.5884876192152406,-0.49399753447645783,4.5263557247644135,198.7293089545748,603.2797894907795,577.1553899208645,204.16211706701307,539.8390260711247,50.088864056232346,1.0660122445588504e-10,-8.699300554963451e-10,1.5754837480147028e-09,4.217770982424573e-07,1.0940735522085092e-07,-5.438298785105817e-06,-3.0520265351608244e-06,6.23714114132313e-06,8.67546302076334e-10,2.5125114450548907e-06,-4.452149191351958e-10,-2.0907343468124334e-06,-0.0047413911439932906,-0.0004302688747485706,0.01083287006949772,3.961500316198515e-06
0.0011000999948009,13.809735257227057,0.45566908056595956,-47.29085825132627,-47.29080357940984,0.058162085711956,-0.2520758211612701,-0.0954285934567451,-6.296806170588235,-3.9543550058823524,-9.013009161764709,-8.606024897058825,-3.3657472794117647,-10.215086838235296,0.865176901413079,-0.2205290486769773,0.45037303199779927,-0.5521329819554068,-0.4898179140737414,4.535780508658778,198.7293089545748,607.672380294763,607.9254826159191,220.63221508253488,566.4757877275711,1.10830176989048,1.1008413848852537e-10,-1.1802233239735933e-09,1.524497686529391e-09,4.745137559461232e-07,1.1864724803161846e-07,-5.917817351207014e-06,-3.303102973129912e-06,6.778283604483656e-06,8.687147274987263e-10,2.5283529176082226e-06,-4.675088358202779e-10,-2.053839161662099e-06,-0.004744063214466947,-0.0004614872312282557,0.010821523798440588,4.034968331350283e-06
0.0011500000255182,13.807375898727477,0.42635693652568957,-47.27261804023324,-47.272603480902035,0.0803667157888412,-0.2650055587291717,-0.0785557627677917,-6.290358264705882,-3.923139567647059,-9.02504,-8.593044191176471,-3.3550408441176476,-10.249312058823529,0.8627293212769701,-0.21284510429090964,0.45868843433028733,-0.51533904019875,-0.48562735368495286,4.5451864428537005,198.7293089545748,623.6049944312261,623.8924258929037,252.19018357523348,570.6503924425379,1.116352144954882,1.2702727059448102e-10,-1.7362584890763561e-09,1.2412628602880698e-09,5.341215681764703e-07,1.326294768321127e-07,-6.396759349892373e-06,-3.5504908688690287e-06,7.3172471714766205e-06,8.842574884845656e-10,2.578111095215124e-06,-4.917549512988394e-10,-2.0439895270386536e-06,-0.004740785826284485,-0.0005103003660950291,0.010791656098894629,4.0445183750507596e-06
0.0012001000577583,13.80500799755048,0.397322090014694,-47.25429544652329,-47.25434082510765,0.1027974039316177,-0.2816125452518463,-0.0630495399236679,-6.286890479411764,-3.8940595323529408,-9.032912485294117,-8.5769335,-3.3419842470588232,-10.287845176470588,0.8579925323581713,-0.2068417352090564,0.47017582986933604,-0.47949770966717536,-0.4814009367568224,4.5546300764475065,198.7293089545748,650.2327404290291,650.3827310970674,304.1707991693352,574.8720047471161,1.1339255186117823,1.4844797330436713e-10,-2.2909995283602962e-09,9.645620024932568e-10,6.462409147629867e-07,1.5139831957099265e-07,-6.877085120928664e-06,-3.7952262939720517e-06,7.856269078520933e-06,9.141051913475534e-10,2.673393672173896e-06,-5.19602855476227e-10,-2.027152757410909e-06,-0.0047314311073957775,-0.0006013917000469172,0.010741862179754357,3.988625608525334e-06
0.0012499999720603,13.802650463526104,0.36888825312691925,-47.23610797119147,-101.24376256548567,0.1252364665269851,-0.3018127381801605,-0.048873197287321,-6.286533455882354,-3.8673277735294116,-9.036655191176472,-8.557705235294115,-3.3267056029411766,-10.330272808823528,0.8509221973457424,-0.2025506874913327,0.4846696122732288,-0.44628164480710975,-0.4771726197603846,4.564035988698662,198.7293089545748,685.9214466071987,691.7100753000677,276.8111286749035,633.9072702796138,285.1162449563234,-6.665430883813854e-11,-1.2244138598743012e-09,2.0090906787702242e-09,6.523233439007325e-07,1.747066658151115e-07,-7.35397981503022e-06,-4.034903883537151e-06,8.389993497514485e-06,9.576792743487995e-10,2.740117508122907e-06,-5.485877219182727e-10,-2.0877941642221744e-06,-0.004715712388275456,-0.0005603283889546823,0.010671067977901847,3.867235444995786e-06
0.0013001000043004,13.794861971228489,0.3570238488332655,-240.100482805561,-197.81787926983088,0.1500819623470306,-0.3040010035037994,-0.0174492672085762,-6.269679682352941,-3.8320012764705886,-9.04421432352941,-8.552265455882353,-3.3442218852941177,-10.33874667647059,0.8551985631613365,-0.182752490316638,0.4850123141218714,-0.3882809093802481,-0.4729088271624067,4.573479622292469,198.7293089545748,1070.89650391134,913.4930739253159,544.5390723516009,733.448563153532,221.61363142667528,-5.374685670435664e-10,1.0411654669907977e-09,4.128770128540156e-09,1.604962047575789e-06,2.0485218639021482e-07,-7.833200850112857e-06,-4.272123659144662e-06,8.924799187404791e-06,9.472031259088731e-10,2.6502087262504695e-06,-6.066076298349865e-10,-1.0452466786746805e-06,-0.0002520571067370188,-0.0017558341092512421,0.010709783035550115,4.157961474788083e-06
0.0013501000357791,13.782857344626196,0.35785102303664335,-240.08434952335847,-240.08423337491695,0.1770657151937484,-0.2921457290649414,0.026347629725933,-6.241708138235294,-3.7903138823529408,-9.054185426470587,-8.556000220588235,-3.387032235294118,-10.321212147058827,0.867077713142308,-0.15109438041567827,0.47470699128905597,-0.29970956169124047,-0.4686352746105197,4.582904406186833,198.7293089545748,1031.6908229168987,1032.0224492942907,676.4190337386133,779.4405857045855,1.3743449068621596,-7.416057461437948e-10,1.7044872668554012e-09,4.928338334556671e-09,2.274396230448841e-06,2.45448342322279e-07,-8.315753894943833e-06,-4.506833143971004e-06,9.461688682133747e-06,8.885073433862819e-10,2.4197004338557943e-06,-6.998235816924899e-10,-1.453042034069534e-07,-0.0002475036362452926,-0.001972801617596785,0.01081720376068789,4.720485963011071e-06
0.0013999999500811,13.770877567701751,0.3586836803251714,-240.0670313174424,-240.0669394331344,0.2045119851827621,-0.2831125259399414,0.0681844130158424,-6.2179647382352945,-3.750670461764706,-9.060394852941176,-8.555581588235293,-3.427679317647059,-10.307457323529412,0.8758166224979308,-0.12101256582654266,0.467227142478253,-0.20126256101056636,-0.4643523780725438,4.592310318437988,198.7293089545748,997.8622229220313,998.1508124168655,617.2694580794581,784.4000640303012,1.3942924710655131,-6.701399393106044e-10,1.156549948333522e-09,4.6533551247693074e-09,1.993512932750151e-06,2.981208095780094e-07,-8.802457203745512e-06,-4.739212718561787e-06,1.0001613171516508e-05,8.517782055966174e-10,2.1768323078207267e-06,-7.927214536731108e-10,-1.8331937507057572e-07,-0.00024463212759909394,-0.0017505663793257126,0.01090368186577325,5.223859769578838e-06
0.0014500999823212,13.75885066719097,0.3595269080261035,-240.04855046490326,-240.04828689817805,0.2325644344091415,-0.2769718468189239,0.1084812507033348,-6.198009032352941,-3.713001720588235,-9.062656044117647,-8.551292367647061,-3.466242852941176,-10.297608808823531,0.8816862555872781,-0.09245121434623184,0.4626900903135836,-0.09706228620953461,-0.4600346124704652,4.601753952031795,198.7293089545748,970.0518205997181,970.4960620677844,564.4898550812364,789.4389210062052,1.411015749500043,-5.866620932381792e-10,6.038742739980062e-10,4.384350074152916e-09,1.765690614533448e-06,3.632976091266869e-07,-9.295030432132439e-06,-4.970050391580038e-06,1.0546609729287901e-05,8.368347794956895e-10,1.9777993685434193e-06,-8.759052452347774e-10,-2.1210875400997132e-07,-0.00024318713298826243,-0.0015701417257316143,0.010968848227990881,5.658892011804409e-06
0.0015000000130385,13.746872720125419,0.36037401285503845,-240.02921439536772,-240.02885309737758,0.2609778940677643,-0.2738779485225677,0.1471006423234939,-6.181736944117647,-3.6777370676470587,-9.060786985294117,-8.543417,-3.5022897617647057,-10.291894970588237,0.884832152619775,-0.06573346671093529,0.46124957782573367,0.00557695260301009,-0.455716706617055,4.6111598862267185,198.7293089545748,949.2227924611243,949.6198623843019,520.0164206286161,794.5821576850204,1.416845105666535,-4.901127269823875e-10,4.578936789870553e-11,4.119939959008072e-09,1.5909328083248554e-06,4.404290955478796e-07,-9.788343301458314e-06,-5.196945183804345e-06,1.1091162320463808e-05,8.42606599386811e-10,1.8255021211563582e-06,-9.508300247700747e-10,-2.345693128315027e-07,-0.0002429717149737197,-0.0014328536014564834,0.011014206380953816,6.022129104951753e-06
