time_s,Jmag_x_Nmm_s,Jmag_y_Nmm_s,Jmag_z_Nmm_s,Jmag_norm_Nmm_s,Jhydro_norm_Nmm_s
0.0011500000255182,1.326294768321127e-07,-6.396759349892373e-06,-3.5504908688690287e-06,7.3172471714766205e-06,8.842574884845656e-10
0.0012001000577583,1.5139831957099265e-07,-6.877085120928664e-06,-3.7952262939720517e-06,7.856269078520933e-06,9.141051913475534e-10
0.0012499999720603,1.747066658151115e-07,-7.35397981503022e-06,-4.034903883537151e-06,8.389993497514485e-06,9.576792743487995e-10
0.0013001000043004,2.0485218639021482e-07,-7.833200850112857e-06,-4.272123659144662e-06,8.924799187404791e-06,9.472031259088731e-10
0.0013501000357791,2.45448342322279e-07,-8.315753894943833e-06,-4.506833143971004e-06,9.461688682133747e-06,8.885073433862819e-10
0.0013999999500811,2.981208095780094e-07,-8.802457203745512e-06,-4.739212718561787e-06,1.0001613171516508e-05,8.517782055966174e-10
0.0014500999823212,3.632976091266869e-07,-9.295030432132439e-06,-4.970050391580038e-06,1.0546609729287901e-05,8.368347794956895e-10
0.0015000000130385,4.404290955478796e-07,-9.788343301458314e-06,-5.196945183804345e-06,1.1091162320463808e-05,8.42606599386811e-10
0.0015501000452786,5.300571032656537e-07,-1.0285221857332065e-05,-5.421215724597586e-06,1.1638570750736008e-05,8.669812728914099e-10
0.001600099960342,6.315573257833415e-07,-1.078162524295881e-05,-5.641058647641189e-06,1.2184574272476024e-05,9.072524604513289e-10
0.0016499999910593,7.446844242594329e-07,-1.1276515431474349e-05,-5.856086198503796e-06,1.2728240284199555e-05,9.607890005249866e-10
0.0017001000232994,8.699250594656588e-07,-1.1771829234471836e-05,-6.067187495084615e-06,1.3271906315038665e-05,1.0258293081459108e-09
0.0017501000547781,1.0062756173256649e-06,-1.2263543886239752e-05,-6.272708427945022e-06,1.3811371050325346e-05,1.10045740711067e-09
0.0018000999698415,1.1536173836801597e-06,-1.2751551856622439e-05,-6.472701844663592e-06,1.4346734018234662e-05,1.1837772555249159e-09
0.0018501000013202,1.3115180336711215e-06,-1.3234693674283938e-05,-6.666790895912127e-06,1.487693843015399e-05,1.2752248075194605e-09
0.0019000000320374,1.479112235795588e-06,-1.3710771772876343e-05,-6.854215718328968e-06,1.5399782749356264e-05,1.3743657046818164e-09
0.0019500999478623,1.6568193735595373e-06,-1.418127000985313e-05,-7.035674411154409e-06,1.591710350373883e-05,1.48182111939546e-09
0.0020000000949949,1.839442150802953e-06,-1.4643559553052437e-05,-7.2107867465902156e-06,1.6425980315181953e-05,1.5441625494312759e-09
0.0020500998944044,2.0219068873052526e-06,-1.5104987754156953e-05,-7.383410482546204e-06,1.6934093210678187e-05,1.5626064079510467e-09
0.0021001000422984,2.1996760260496365e-06,-1.5564232119962945e-05,-7.553568029702505e-06,1.7439618289486944e-05,1.590196712326068e-09
0.0021500000730156,2.3695354687754606e-06,-1.6022605450832227e-05,-7.722195917955888e-06,1.7943547407525586e-05,1.5779656981872502e-09
0.0022001001052558,2.5259358185517813e-06,-1.6486817002692334e-05,-7.892676773100031e-06,1.8452366603889612e-05,1.5293201808448823e-09
0.0022501000203192,2.6637908578788234e-06,-1.6955876889428145e-05,-8.065118549871237e-06,1.8964273781177054e-05,1.4957137029841768e-09
0.0023000000510364,2.7825826683504998e-06,-1.7428590128133974e-05,-8.238999899405663e-06,1.94776702791453e-05,1.4777543244119856e-09
0.0023499999660998,2.882416993594039e-06,-1.7905483474633472e-05,-8.414415061728935e-06,1.999292492399206e-05,1.4757976116478279e-09
0.00240009999834,2.9628402540540157e-06,-1.8385184548343412e-05,-8.590778073154723e-06,2.0508410497888036e-05,1.490032941186696e-09
0.0024500000290572,3.0231226380770365e-06,-1.886338799391481e-05,-8.766444479995443e-06,2.1019448753824773e-05,1.5200679236276969e-09
0.0024999999441206,3.06341038090433e-06,-1.9341484034095154e-05,-8.941882937138187e-06,2.1527534885919315e-05,1.5654580011296639e-09
0.0025500999763607,3.0833425222167185e-06,-1.9817920624051826e-05,-9.116500553999068e-06,2.2031059014981412e-05,1.6254704771292222e-09
0.0026000998914241,3.0826407084152357e-06,-2.0289173524423358e-05,-9.289004381927759e-06,2.2526403140510772e-05,1.698888809425891e-09
0.0026499999221414,3.063975904817618e-06,-2.0756770478101878e-05,-9.459659267270375e-06,2.3015573477077623e-05,1.75423022886171e-09
0.0027000999543815,3.031838176633032e-06,-2.122748098246844e-05,-9.630388398005909e-06,2.350621986383169e-05,1.789902867876587e-09
0.0027501001022756,2.9886114664874623e-06,-2.1699682567875573e-05,-9.80031527489054e-06,2.399696233966783e-05,1.8343703337573765e-09
0.0027999999001622,2.934687803886908e-06,-2.2172356285478974e-05,-9.969018159978643e-06,2.4486876052908126e-05,1.886268691293935e-09
0.0028500999324023,2.8698795522105874e-06,-2.264719899881942e-05,-1.013706825481497e-05,2.4977829848469643e-05,1.9448263500739763e-09
0.0029001000802963,2.7947062622255083e-06,-2.3120226201759315e-05,-1.030303785214065e-05,2.546581692573956e-05,2.0088306337558546e-09
0.0029500001110136,2.709390236201474e-06,-2.3590296183533648e-05,-1.04665384005708e-05,2.594978411412105e-05,2.077586937290913e-09
0.003000000026077,2.616881730872601e-06,-2.4062066059302933e-05,-1.0628792771935676e-05,2.6434869563218677e-05,2.128281495383801e-09
0.0030501000583171,2.5214415101949977e-06,-2.453944282593784e-05,-1.0790602693395794e-05,2.6925434592287034e-05,2.162098483847277e-09
0.0031000999733805,2.4247683403829457e-06,-2.5020578732450815e-05,-1.0951170222112013e-05,2.7419646074392834e-05,2.2011072042115996e-09
0.0031500000040978,2.327263873169104e-06,-2.5504445139734767e-05,-1.1110111856107063e-05,2.7916437173756775e-05,2.244345833937125e-09
0.0032001000363379,2.2286319310048243e-06,-2.5992929041405843e-05,-1.1268006062045276e-05,2.8417725472840763e-05,2.291379575074226e-09
0.0032500999514013,2.129711868045859e-06,-2.6482113281935656e-05,-1.14235599467848e-05,2.891946953828777e-05,2.341452332138054e-09
0.0032999999821186,2.0307189334781974e-06,-2.6971002844040893e-05,-1.1576467460100943e-05,2.9420629032276397e-05,2.3942692375246713e-09
0.0033501000143587,1.9312378071645894e-06,-2.746153380286872e-05,-1.172733552421624e-05,2.9923166890746497e-05,2.45006759404153e-09
0.0034000999294221,1.8320152234811654e-06,-2.7949732503331235e-05,-1.1874957432391246e-05,3.042299197659463e-05,2.5085993855956257e-09
0.0034501000773161,1.7329789692880668e-06,-2.8435493709346986e-05,-1.2019346333493268e-05,3.0919980674100763e-05,2.5701936896533053e-09
0.0035000999923795,1.6342375691068938e-06,-2.8917651949642615e-05,-1.2160207867955152e-05,3.141292699040999e-05,2.6351866464182977e-09
0.0035500999074429,1.5358837878085825e-06,-2.939495716345439e-05,-1.2297244263061229e-05,3.1900543288733564e-05,2.7040055038177564e-09
0.0036001000553369,1.4380009195025805e-06,-2.9866052577810366e-05,-1.2430149459803986e-05,3.238143849210669e-05,2.7771407711714798e-09
0.0036500000860542,1.3408629479811078e-06,-3.0328536707014526e-05,-1.2558353292217605e-05,3.2853162551665384e-05,2.8549567897869524e-09
0.0037000998854637,1.2429255429875639e-06,-3.078996360977319e-05,-1.2683981063862178e-05,3.332341667093851e-05,2.912488151751209e-09
0.0037501000333577,1.143721328710242e-06,-3.125383589167534e-05,-1.2807971688501963e-05,3.379577629223789e-05,2.9488339362421944e-09
0.0038000000640749,1.0433640359913942e-06,-3.1720343179888134e-05,-1.2930355738200446e-05,3.427043739840344e-05,2.9893591842409763e-09
0.0038501000963151,9.415597469551889e-07,-3.21912221579186e-05,-1.3051552642630412e-05,3.4749163229650705e-05,3.0338679255738675e-09
0.0039001000113785,8.392044926048612e-07,-3.266253544349505e-05,-1.3170526937085133e-05,3.5227947223454045e-05,3.0817864099751613e-09
0.0039500999264419,7.363533052092147e-07,-3.313409954769375e-05,-1.3287238587794007e-05,3.570660272716425e-05,3.1330096228292973e-09
0.0040000001899898,6.33440735645345e-07,-3.3603842156630825e-05,-1.3401195276276644e-05,3.618302764676049e-05,3.18735448823329e-09
0.0040500001050531,5.316914604615948e-07,-3.407405638137717e-05,-1.3512809581324331e-05,3.6659514956850276e-05,3.2214113986512464e-09
0.0041001001372933,4.354569436152338e-07,-3.454802036255099e-05,-1.362238572104902e-05,3.713926125347704e-05,3.2364135797498596e-09
0.0041499999351799,3.4860783531734087e-07,-3.5024868092359385e-05,-1.3729379291092847e-05,3.762125420594997e-05,3.2561973300600834e-09
0.0042000999674201,2.7110399049130283e-07,-3.550746130475638e-05,-1.383435785675887e-05,3.8108303071526265e-05,3.2808577417802197e-09
0.0042500998824834,2.0368017933470382e-07,-3.599156641727939e-05,-1.3936364860431507e-05,3.8596069803905645e-05,3.3102928697331428e-09
0.0043000001460313,1.4646089661345374e-07,-3.647581636792495e-05,-1.4035120883774223e-05,3.908313253467503e-05,3.344596021303572e-09
0.0043501001782715,9.926427961369227e-08,-3.6961732334723016e-05,-1.4130930154412794e-05,3.957098302556823e-05,3.3841931895080765e-09
0.0044001000933349,6.248131309770001e-08,-3.7444980108012276e-05,-1.4222947195259747e-05,4.005524517616973e-05,3.4291386869236133e-09
0.0044499998912215,3.607539522269195e-08,-3.7924090941504874e-05,-1.4310946220608682e-05,4.05344440803476e-05,3.4797319817117982e-09
0.0045000999234616,1.989045879399098e-08,-3.8400381069742125e-05,-1.4395209585827003e-05,4.100989784127298e-05,3.536669818424667e-09
0.0045500001870095,1.4090440506134307e-08,-3.887245973482073e-05,-1.4475502277755518e-05,4.148021806318137e-05,3.576754247314143e-09
0.0046000001020729,1.8694530028751576e-08,-3.9346462509457185e-05,-1.455287905512776e-05,4.195152858105112e-05,3.600205158234824e-09
0.0046501001343131,3.3775322160120474e-08,-3.9821768180660226e-05,-1.4627213421851729e-05,4.242322163974619e-05,3.6301763523491876e-09
0.0046999999321997,5.915723195123564e-08,-4.0294094256270666e-05,-1.4697846224971176e-05,4.2891073840185166e-05,3.6665491644385394e-09
0.004749999847263,9.485058386963486e-08,-4.076481194458336e-05,-1.4765008084213019e-05,4.335647994518677e-05,3.7096473571501565e-09
0.0048000998795032,1.407469653954893e-07,-4.1232398210194156e-05,-1.482849352177917e-05,4.3817972248812896e-05,3.759671202069667e-09
0.0048500001430511,1.9631177767864722e-07,-4.169252436609995e-05,-1.4887771403273181e-05,4.427133230080175e-05,3.816485322294197e-09
0.0049000000581145,2.5783154982489657e-07,-4.2152037661134396e-05,-1.4944165804826926e-05,4.4723470881584496e-05,3.835468181644016e-09
0.0049501000903546,3.202552764351299e-07,-4.261678116505116e-05,-1.4998920713951038e-05,4.518030791058571e-05,3.81621352988898e-09
0.0049999998882412,3.8188699704807616e-07,-4.3084390599694884e-05,-1.5051861040191955e-05,4.5639555999142236e-05,3.803740341835669e-09
0.0050500999204814,4.41624352734142e-07,-4.355900772148799e-05,-1.5103565950362745e-05,4.610531303620587e-05,3.78806523692174e-09
0.0051000998355448,4.971356565775005e-07,-4.403858697095127e-05,-1.5153961189580969e-05,4.657560333473315e-05,3.769579670277282e-09
0.0051500000990927,5.478580421176682e-07,-4.452234413060803e-05,-1.5202982843770817e-05,4.704965422472932e-05,3.757849858086936e-09
0.0052001001313328,5.939697559819791e-07,-4.501195353283222e-05,-1.5250761307332444e-05,4.752909089564092e-05,3.752569951323509e-09
0.0052501000463962,6.344040486962404e-07,-4.550355469567959e-05,-1.529696069998967e-05,4.801013398332413e-05,3.7431707686045475e-09
0.0052999998442828,6.663044465836034e-07,-4.599707081924423e-05,-1.5341856238244587e-05,4.8492752431688905e-05,3.7300327704760444e-09
0.005350099876523,6.872362830956353e-07,-4.649524737423687e-05,-1.5385947217396315e-05,4.8979666126636564e-05,3.723449345115676e-09
0.0054000997915863,6.965964663129956e-07,-4.699395961674537e-05,-1.542891110676607e-05,4.9466845311154255e-05,3.7232421459002554e-09
0.0054500000551342,6.944384118501971e-07,-4.7491894713168425e-05,-1.5470659884996786e-05,4.9953014177642744e-05,3.7291857109806195e-09
0.0055001000873744,6.807134641663736e-07,-4.7990725061201115e-05,-1.551136374969439e-05,5.0439820262322776e-05,3.741199264412574e-09
0.0055501000024378,6.554837811866149e-07,-4.848613166725484e-05,-1.5550715451485845e-05,5.0923073101442455e-05,3.759148994642317e-09
0.0055999998003244,6.188509430684205e-07,-4.897676833384336e-05,-1.5588678171455513e-05,5.140149511492747e-05,3.782972017648465e-09
0.0056500998325645,5.706145056062973e-07,-4.946416027970934e-05,-1.5625446394257384e-05,5.187661639034098e-05,3.812850908627192e-09
0.0057001002132892,5.099020849773965e-07,-4.994533787243872e-05,-1.566099312153795e-05,5.234561567964584e-05,3.834558334718394e-09
0.0057500000111758,4.351505043053436e-07,-5.0421254434050364e-05,-1.569564062319371e-05,5.280951987319227e-05,3.8480185909555676e-09
0.005800100043416,3.510844710859433e-07,-5.089923106431116e-05,-1.57293130711946e-05,5.3275381490287135e-05,3.844980801961411e-09
0.0058499998413026,2.655063832062252e-07,-5.138008117952296e-05,-1.576120269636662e-05,5.3743825190340216e-05,3.824646431010786e-09
0.0059000002220273,1.7952285115261726e-07,-5.186651294718712e-05,-1.5791295279076728e-05,5.421745475717028e-05,3.808781722544243e-09
0.0059500997886061,9.339758183548152e-08,-5.2357296636843026e-05,-1.5819469438581146e-05,5.469507151055632e-05,3.797259989261941e-09
0.006000000052154,7.881269570464222e-09,-5.284830627330407e-05,-1.584547463240243e-05,5.5172661748346603e-05,3.790060128985594e-09
0.0060501000843942,-7.749168245510572e-08,-5.334229737675354e-05,-1.5869448298456605e-05,5.5652907234826864e-05,3.7871294969639214e-09
0.0061000999994575,-1.620090400539268e-07,-5.38351596071262e-05,-1.5891187647306186e-05,5.613181363269593e-05,3.78858660706925e-09
0.0061499997973442,-2.455286611896744e-07,-5.4325778183729504e-05,-1.5910674700871902e-05,5.6608303534271466e-05,3.7945749412209076e-09
0.0062000998295843,-3.30049501185152e-07,-5.481797329449039e-05,-1.5928228276119853e-05,5.7086141792950755e-05,3.789000725611721e-09
0.006250100210309,-4.1692813733419387e-07,-5.531013674797149e-05,-1.5943996867495004e-05,5.756384361959943e-05,3.771709852667017e-09
0.0063000000081956,-5.063583802856986e-07,-5.5801613511571566e-05,-1.5958023825068063e-05,5.804080455770347e-05,3.758954748728668e-09
0.0063501000404357,-5.986725481991332e-07,-5.629421141838155e-05,-1.5970375141415783e-05,5.8518796383683064e-05,3.7507471942117975e-09
0.0064000999554991,-6.931117409359245e-07,-5.6783814657013033e-05,-1.5980973030782676e-05,5.8993842982959115e-05,3.747307481707946e-09
0.006450000219047,-7.894475640732778e-07,-5.72692561431438e-05,-1.5989843798624704e-05,5.9464830205339464e-05,3.748843266899712e-09
0.0065000997856259,-8.880394507928323e-07,-5.775220095708104e-05,-1.5997065862834598e-05,5.993339174177534e-05,3.755690470048464e-09
0.0065501001663506,-9.872249077899451e-07,-5.823168959267237e-05,-1.6002459438827217e-05,6.0398534700166515e-05,3.751407071378894e-09
0.0065999999642372,-1.0856459444238399e-06,-5.871065766689197e-05,-1.6005831305408425e-05,6.086301493167109e-05,3.735468896034179e-09
0.0066500999964773,-1.1833767444500236e-06,-5.9191806875571935e-05,-1.6007138731014782e-05,6.132942908643666e-05,3.724458534446235e-09
0.0067000999115407,-1.2795819337340155e-06,-5.9671085584827255e-05,-1.600637110000378e-05,6.17938484040924e-05,3.718668220635018e-09
0.0067500001750886,-1.3740385600510886e-06,-6.01472952805835e-05,-1.600356125553843e-05,6.225511291768717e-05,3.7183490222302273e-09
0.0068001002073287,-1.4670795664419626e-06,-6.0622037370601225e-05,-1.599872296159519e-05,6.271477396769214e-05,3.7238653339040232e-09
0.0068501001223921,-1.5579143852559042e-06,-6.1091162679464e-05,-1.599193270127502e-05,6.316881482410947e-05,3.735607875155141e-09
0.0069001000374555,-1.6451607875427987e-06,-6.155916956409222e-05,-1.5982809794643346e-05,6.362144387208823e-05,3.719230755581934e-09
0.0069500999525189,-1.7266837749687494e-06,-6.203155726552747e-05,-1.5970764886525053e-05,6.407777200173096e-05,3.674471026969946e-09
0.0070000998675823,-1.8016349986981565e-06,-6.250907741472775e-05,-1.59555849867584e-05,6.45384485417695e-05,3.6360877993462917e-09
0.0070500997826457,-1.8697376961435054e-06,-6.299051907627077e-05,-1.5937237296895367e-05,6.500228415377389e-05,3.6042710373159673e-09
0.0071001001633703,-1.9307919865503166e-06,-6.347455327084312e-05,-1.5915720754784048e-05,6.546798483054669e-05,3.579264154321823e-09
0.0071499999612569,-1.984526291554553e-06,-6.395888659271835e-05,-1.5891105933788736e-05,6.593333577622911e-05,3.5613935396784587e-09
0.0072000999934971,-2.0311006323959583e-06,-6.444513192652078e-05,-1.5863271818591195e-05,6.639987794865362e-05,3.5509217510895992e-09
0.0072500999085605,-2.0707791529650843e-06,-6.493008053885495e-05,-1.583246254573198e-05,6.686456726357055e-05,3.5356548637343967e-09
0.0073000001721084,-2.1048260905303584e-06,-6.541441947981905e-05,-1.5798820636167815e-05,6.732814643406507e-05,3.51534348085064e-09
0.0073501002043485,-2.133274451387946e-06,-6.590304598098738e-05,-1.5761911439888752e-05,6.77952814117323e-05,3.4850847993414604e-09
0.0074001001194119,-2.156289312915078e-06,-6.639612466508521e-05,-1.5721693183186826e-05,6.826614527486367e-05,3.440386540748089e-09
0.0074499999172985,-2.1755627603332274e-06,-6.68948533091637e-05,-1.567829770280147e-05,6.874200674577625e-05,3.398727903685365e-09
0.0075000999495387,-2.1917552168129404e-06,-6.740138492348187e-05,-1.5631569753019205e-05,6.922496986981865e-05,3.36504079931716e-09
0.007550099864602,-2.2047082486580282e-06,-6.791138110703296e-05,-1.5581848123271505e-05,6.97109059850973e-05,3.339452327700148e-09
0.0076000001281499,-2.2143656662396698e-06,-6.842357010814765e-05,-1.5529223423235648e-05,7.019861210720045e-05,3.321856820627603e-09
0.0076501001603901,-2.2207228015578036e-06,-6.893984656308836e-05,-1.5473455437620406e-05,7.06898993993028e-05,3.312165233460212e-09
0.0077001000754535,-2.2241738893863714e-06,-6.945619748431229e-05,-1.541503023213116e-05,7.118099097039557e-05,3.3057632434559572e-09
0.0077499998733401,-2.226643165601944e-06,-6.99723624610236e-05,-1.535433567971254e-05,7.167178714340169e-05,3.2994504925149675e-09
0.0078000999055802,-2.230060173330398e-06,-7.049122201893298e-05,-1.529138678059711e-05,7.216517206917058e-05,3.2979108951220805e-09
0.0078501002863049,-2.2348638370940384e-06,-7.10088197656186e-05,-1.5226757191224339e-05,7.26574238150305e-05,3.304321372848643e-09
0.0079001002013683,-2.240413365038381e-06,-7.152600103087655e-05,-1.5160234036426002e-05,7.314930602237046e-05,3.298589048664117e-09
0.0079500004649162,-2.2449454533170494e-06,-7.204302788375597e-05,-1.5091444351187425e-05,7.364094879449202e-05,3.2809352991193858e-09
0.0080000003799796,-2.247022499271551e-06,-7.25628003474327e-05,-1.5019702771741764e-05,7.413501585435237e-05,3.2714554107733074e-09
0.0080500002950429,-2.2469290267739506e-06,-7.308394573898787e-05,-1.4945236281164392e-05,7.463023450539677e-05,3.2621077478522575e-09
0.0081000002101063,-2.2463791397024288e-06,-7.360622487102596e-05,-1.486842002300908e-05,7.512650978838261e-05,3.2528367759655844e-09
0.0081500997766852,-2.2467723206426572e-06,-7.413031819419962e-05,-1.4789439162383602e-05,7.562459634386114e-05,3.251686536964936e-09
0.0082000996917486,-2.2484262863212663e-06,-7.465328465723312e-05,-1.4708815304709986e-05,7.612172868864034e-05,3.2586819141599155e-09
0.0082499999552965,-2.251336111426264e-06,-7.517412250841834e-05,-1.4626734894031705e-05,7.661696015150683e-05,3.2738564561791717e-09
0.0082999998703598,-2.255845889593273e-06,-7.569405760986075e-05,-1.4543106790049955e-05,7.711148522256143e-05,3.2974113197733725e-09
0.0083330003544688,-2.2596683334872874e-06,-7.603622550464708e-05,-1.4487391697376916e-05,7.743705965598212e-05,3.312330076904419e-09
