time_s,driver_arc_mm,robot_arc_server_mm,srobot_mm,Vt_mm_s
0.0016499999910593,18.909860625946358,13.699960625932428,-0.1763774550370869,-100.13972294323756
0.0017001000232994,18.9101612261398,13.699960625932428,-0.1813935395879244,-100.10304443856205
0.0017501000547781,18.910461226328668,13.699960625932428,-0.18639777374851507,-100.06619596371593
0.0018000999698415,18.910761225819048,13.699960625932428,-0.1914001558092944,-100.02942637629408
0.0018501000013202,18.91106122600792,13.699960625932428,-0.1964007212950441,-99.99306712473282
0.0019000000320374,18.911360626192227,13.605748985139215,-0.20138947971065974,-99.95704688976772
0.0019500999478623,18.911661225687176,13.599960625932429,-0.20639643612681804,-99.92178858204073
0.0020000000949949,18.911960626569968,13.599960625932429,-0.2088234226867626,2.6480649797709077
0.0020500998944044,18.912261225366425,13.599960625932429,-0.20869016279140146,2.671712621409341
0.0021001000422984,18.91256122625379,13.599960625932429,-0.20855600431451315,2.6946105811824452
0.0021500000730156,18.912860626438093,13.599960625932429,-0.21125488335551404,-110.86604864286753
0.0022001001052558,18.913161226631534,13.599960625932429,-0.21680849273533911,-110.83478193539605
0.0022501000203192,18.913461226121914,13.599960625932429,-0.2223494527145331,-110.80399373724478
0.0023000000510364,18.913760626306217,13.599960625932429,-0.2278778260748392,-110.77396045830358
0.0023499999660998,18.9140606257966,13.599960625932429,-0.2334157870935358,-110.74485659066244
0.00240009999834,18.914361225990042,13.506960629252426,-0.2389633997771213,-110.71658507021408
0.0024500000290572,18.914660626174342,13.499960625932426,-0.2444874965180888,-110.68996164212535
0.0024999999441206,18.914960625664722,13.499960625932426,-0.250021365181732,-110.66516092663318
0.0025500999763607,18.915261225858163,13.499960625932426,-0.25556512558120276,-110.64249703664964
0.0026000998914241,18.915561225348547,13.499960625932426,-0.2610967368051393,-110.62232779044919
0.0026499999221414,18.915860625532847,13.499960625932426,-0.27629255157770294,-498.42798957921394
0.0027000999543815,18.916161225726288,13.499960625932426,-0.30126275485093085,-498.3858708814044
0.0027501001022756,18.916461226613652,13.408180206442934,-0.3261810681908011,-498.34371450491017
0.0027999999001622,18.916760625400975,13.400000000000022,-0.3510472747997802,-498.30186973127684
0.0028500999324023,18.917061225594416,13.400000000000022,-0.3760111754424676,-498.26038887367446
0.0029001000802963,18.917361226481777,13.400000000000022,-0.40092325404898665,-498.21980791824205
0.0029500001110136,18.91766062666608,13.400000000000022,-0.4257834536678608,-498.180365048195
0.003000000026077,18.91796062615646,13.30919994784602,-0.44080198848899005,-102.5620482973384
0.0030501000583171,18.918261226349905,13.30000000000002,-0.4459399696729656,-102.54684901243903
