window,duration_ms,n,f_robot_phase_equiv_Hz,f_Blocal_equiv_Hz,R_phase_vs_30,omega_wobble_rms_rad_s,omega_wobble_peak_rad_s,Tmag_rms_Nmm,exact_gap_min_um,CPRESS_max_MPa
W0_preimpact,1.1501018889248,23,-8.183697362217984,31.06381108623445,0.2727899120739328,302.3004731456863,651.648693692586,0.007476695804921828,11.4790488133007,0.0492751076817512
W1_contact,0.5,10,27.75215471279137,31.200385263388945,0.9250718237597123,327.52516463150823,517.0829011549284,0.010668072250898886,-0.5329405560095001,0.4501559138298034
W2_immediate_postimpact,1.4999999999999998,30,19.393201808677244,31.315490939421803,0.6464400602892415,300.85084813737467,519.619346056515,0.010269464020083541,-0.5266048999802,1.006442904472351
W3_intermediate,2.0,40,-19.58273666354641,31.368757969976027,0.6527578887848803,160.1953693949716,251.20116120477093,0.009389361905007755,-2.0593229167395,6.867815971374512
W4_late_postimpact,3.1582767582981,64,8.565903823020532,31.054896309802434,0.28553012743401773,90.6266957380499,191.41377346037675,0.009333230242519322,-1.5393509605567,5.750101089477539
