time_s,H_x_kgm2_s,H_y_kgm2_s,H_z_kgm2_s,Krot_J
0.0034533278612902,1.5601841898246246e-09,-3.857717098375836e-10,-3.5219463171273164e-10,3.7619408097328105e-07
0.0035033350198284,1.6084808110616147e-09,-7.622250738011555e-10,-4.308386657609634e-10,4.2123984926564463e-07
0.003553351234828,1.6466867326762802e-09,-1.0927588935460475e-09,-4.983588837588051e-10,4.763689771010949e-07
0.003603353770244,1.6808465501005425e-09,-9.700265034627513e-10,-4.702839650415422e-10,4.791514564224869e-07
0.0036534359712563,1.701176441925134e-09,-8.893278051554914e-10,-4.363708586557467e-10,4.856891309801283e-07
0.0037035201375785,1.7162111819455934e-09,-1.2083670796575733e-09,-5.099635302083488e-10,5.342760712011282e-07
0.0037535809599474,1.566087015240699e-09,-7.060993969770727e-10,-4.6451318443897127e-10,3.813653825736649e-07
0.0038036731880079,1.2703838024342125e-09,4.746269974344403e-10,-2.7665686522306693e-10,2.2647502798861224e-07
0.0038537393811051,1.1403964532801382e-09,8.106337425774919e-10,-2.1626759729210125e-10,2.082141795271656e-07
0.0039037413296049,1.1621685746099398e-09,5.296259706042639e-10,-2.719203088147938e-10,1.9146280136434955e-07
0.0039537950733146,1.1883161959939737e-09,6.116212802402734e-10,-2.4880458175876216e-10,2.0697110335281086e-07
0.004003864377662,1.201694000064537e-09,5.441091781679082e-10,-2.497910904099175e-10,2.0914871585189993e-07
0.004053870480625,1.1973800050464317e-09,1.823459807822665e-10,-3.2579535528690216e-10,1.932538961556128e-07
0.0041039108849171,1.1643188240319677e-09,9.088941519480428e-11,-3.562268364809256e-10,1.7949069771796018e-07
0.0041539831374274,1.1313200262242176e-09,-7.677679445151102e-11,-3.951679858998771e-10,1.704219104234949e-07
0.0042040534091753,1.1199986588391524e-09,-3.9164827479950647e-10,-4.623065983274634e-10,1.8195993702160062e-07
0.0042541055202333,1.097499046980073e-09,-5.282678240816358e-10,-4.917913972493217e-10,1.8568397937170245e-07
0.00430415093,1.0712276581647223e-09,-7.388057480664552e-10,-5.321922147334108e-10,2.0039018991520802e-07
0.0043541912664787,1.0533138342110878e-09,-9.270165382677166e-10,-5.675331020722712e-10,2.2071705481136803e-07
0.0044042249174187,1.0290160896127035e-09,-1.0939624275886654e-09,-5.908199704050342e-10,2.413619072518717e-07
0.0044542656038197,1.011988383423723e-09,-1.2069268614514635e-09,-6.069415296630222e-10,2.5728765484876196e-07
0.004504309991464,1.0268408822742966e-09,-8.503075438397018e-10,-4.925748729851295e-10,2.0508989018913596e-07
0.0045543586924016,1.0483798699980105e-09,2.1632431255823123e-10,-1.0541557576027511e-10,1.590767566247937e-07
0.0046044485808657,9.35985527537416e-10,8.447572219318957e-10,2.3940985346416557e-10,1.9511036797816097e-07
0.0046544707839777,8.115137965675303e-10,5.118284726405959e-10,2.438651535659865e-10,1.4702333299573315e-07
0.0047045374667427,7.616127764241559e-10,1.0090916191273584e-10,1.68565618381746e-10,1.2435356466590655e-07
0.0047546121569375,6.58792133530965e-10,-2.1572796777504772e-10,1.717426983933858e-10,1.1654139532061987e-07
0.004804687440815,4.997676703009082e-10,-4.3273589254071347e-10,2.6111630731455196e-10,1.1395630533013822e-07
0.0048547490551918,3.7434554304301833e-10,-7.086589680876396e-10,2.980145865907053e-10,1.277889538855725e-07
0.0049048192618711,2.4270654204035955e-10,-9.036998189097303e-10,3.788880077705561e-10,1.4748281011147697e-07
0.0049549027994589,1.0840389398951075e-10,-1.1141430889621534e-09,4.5544055100566334e-10,1.7701386805018466e-07
0.0050049830535455,3.689864621835097e-11,-1.3649711886258708e-09,4.254720403858541e-10,2.1228213762223105e-07
0.0050550448452002,-5.593007313649199e-11,-5.638971627925184e-10,6.131666957581731e-10,9.632513731515727e-08
0.0051051170694708,-1.6176119495561066e-10,2.2380086574670782e-10,8.155341733874439e-10,7.90936057468199e-08
0.0051552046013739,-2.1255111831644983e-10,2.3088595329113056e-11,8.014826107715075e-10,7.51396850833383e-08
0.0052053052122715,-2.1008916364251547e-10,6.975470224079502e-11,8.241234287007179e-10,7.904061487447262e-08
0.0052553854885407,-2.2538185206866913e-10,3.5072418157086356e-11,8.375425257064715e-10,8.139039785893716e-08
0.0053053986200778,-2.8260682807779207e-10,-3.4881939579767713e-10,7.938304297526009e-10,8.764051227213318e-08
0.0053554227203687,-3.106886861063133e-10,-4.0745597290755334e-10,8.084006756325512e-10,9.357188919610973e-08
0.0054054549413005,-3.355187257750231e-10,-3.7527094125865584e-10,8.430161189786437e-10,9.660562888803058e-08
0.0054554901296287,-3.8091066133166724e-10,-6.439955871988062e-10,8.218020321125432e-10,1.1503981997707223e-07
0.005505518045409,-4.207376312149089e-10,-8.980905151384148e-10,8.019719801584481e-10,1.4173860417331312e-07
0.0055556212459564,-4.4653020000969535e-10,-8.567552903999027e-10,8.365329749539594e-10,1.4198719071891687e-07
0.0056057156344396,-4.830239152269951e-10,-4.415841182502248e-10,9.300675422286772e-10,1.1467868273865029e-07
0.0056557876383675,-5.36607166456372e-10,2.3381441470650258e-11,1.0295934675416638e-09,1.1210659049381276e-07
0.0057058806365893,-5.857876569003876e-10,-7.486781594944551e-12,1.0576078277888857e-09,1.1807723095482277e-07
0.0057559026520957,-6.229499749404798e-10,-2.504901760756692e-10,1.0566369983228051e-09,1.262685088886113e-07
0.0058059392878801,-6.48408008709471e-10,-2.4944169625251753e-10,1.0939117040429783e-09,1.3483792516622196e-07
0.0058559582662417,-6.786678181916127e-10,-4.0838121298122536e-10,1.104683577974059e-09,1.4680725784008985e-07
0.005905971382181,-7.047638813278868e-10,-7.172498623604496e-10,1.0849137114020835e-09,1.7024899539657756e-07
0.0059559860961107,-6.234195875550827e-10,-5.575982606285531e-10,1.0650350340135313e-09,1.5053764985304203e-07
0.0060060424517443,-2.233281941038542e-10,1.3149631685522416e-10,8.833352471594002e-10,9.834330313655959e-08
0.0060560778906275,5.93892842632295e-11,3.5894920114708676e-10,7.143985314895946e-10,9.539840559028264e-08
0.0061061094684061,8.995863547427214e-12,-1.1415368153217204e-11,7.06692547985023e-10,8.479744489202502e-08
0.0061561330513082,-4.938018364481248e-11,-2.540057009488513e-11,7.632673036604424e-10,9.06477700136378e-08
0.0062061856256402,-1.0575322284977266e-10,-6.622883652242384e-11,8.161954536572871e-10,9.715846517573175e-08
0.006256271354986,-1.4852869633026776e-10,-4.1352043858729936e-10,8.057193418581539e-10,1.0620617040416708e-07
0.006306274062239,-2.2383034331645453e-10,-5.322958422720561e-10,8.244806970570776e-10,1.1180887724189449e-07
0.0063563078382362,-2.9150303344431615e-10,-6.52827343424593e-10,8.46194355455439e-10,1.2170563979268605e-07
0.0064063485386052,-2.3154454511066696e-10,-7.253941891104357e-10,8.125382002949192e-10,1.268860137040882e-07
0.0064564065443859,5.5519803285906476e-11,-2.1106692172805718e-10,6.957220387217369e-10,9.678707918055742e-08
0.0065064702616036,2.3189102511556523e-10,5.7596885077238234e-11,6.20334177289856e-10,1.0271001062290339e-07
0.0065565505345851,1.4578359973994382e-10,-5.648128883911245e-11,6.561069388560257e-10,9.712808208549202e-08
0.0066066388029288,6.435183844973765e-11,-1.9808214637565832e-10,6.932201318970159e-10,9.669106557347116e-08
0.0066567068293164,1.2619221447232114e-11,-4.779093396819021e-10,7.098025959648539e-10,1.086980909893942e-07
0.0067067563328826,-5.492548192860643e-11,-6.224584904134816e-10,7.489210276984731e-10,1.2088648513673767e-07
0.0067567945616382,-8.066976567942071e-11,-7.469303116996925e-10,7.726970577019543e-10,1.360194405486722e-07
0.0068068497298574,1.3278308379132265e-10,-4.3408693577054706e-10,7.160673526990646e-10,1.28268892867853e-07
0.0068568862535821,3.7821719847994514e-10,-8.960143606867195e-11,6.394855512342378e-10,1.4446713760814646e-07
0.0069069856950875,5.563742419278424e-10,1.897551999983867e-12,5.403290765670249e-10,1.6116717579219935e-07
0.0069570751196085,6.397260188224536e-10,2.661384128223012e-11,5.054335382017607e-10,1.7519426785785307e-07
0.0070070873012771,5.627060384237698e-10,-3.773231788116001e-12,6.070235087682772e-10,1.8392703425363011e-07
0.0070571323292924,5.043438915877459e-10,-7.781150501168149e-11,6.759908021665675e-10,1.9055820889524746e-07
0.0071071957995628,5.886031944281951e-10,-1.1145783186699605e-10,5.867332255849332e-10,1.8758746057958536e-07
0.0071572670474868,7.080723630779415e-10,7.570261919267243e-11,4.564218525283424e-10,1.8143828859045428e-07
0.0072073124235494,6.904072052314028e-10,1.690271005068667e-10,4.021766462658571e-10,1.6055830235377997e-07
0.0072573539606303,6.237115183196015e-10,2.364845866611054e-10,3.712632365909113e-10,1.341837924655146e-07
0.0073074272818651,5.761701853925754e-10,1.6713964219340963e-10,3.3694033468596426e-10,1.1240875069715616e-07
0.0073575157930232,5.159417204442424e-10,1.2538623747201075e-10,3.3455137172096855e-10,9.689519588157416e-08
0.0074075480334383,4.5491976653547283e-10,1.577305253331658e-10,3.3826190090759897e-10,8.431098051334428e-08
0.0074575801543653,4.096718628120781e-10,8.733061220199456e-11,3.348440030341905e-10,7.385631507366388e-08
0.0075076172281755,3.640379553338913e-10,4.982041045825755e-11,3.3705188434489876e-10,6.551946927745694e-08
0.0075576651937916,3.182559519566006e-10,4.857088087863631e-11,3.4291850329297767e-10,5.84193487234869e-08
0.0076076978735992,2.765990787001429e-10,3.7606046601639497e-11,3.4783398845677314e-10,5.241908083817111e-08
0.0076577299763557,2.3342323311565707e-10,2.046381768400377e-11,3.5951449020747626e-10,4.786448565759913e-08
0.0077077432049731,1.9304481249863344e-10,9.581991271270844e-13,3.7182749053156046e-10,4.429001288385369e-08
0.0077577798826388,1.5431902185672584e-10,-2.176096204857758e-11,3.8540526511214586e-10,4.1581981499595105e-08
0.0078078439021376,1.166866935084755e-10,-4.5581550009716104e-11,4.0048668761349787e-10,3.9653141572868095e-08
0.0078579185519437,8.543558541586519e-11,-4.966843964556718e-11,4.129929281625081e-10,3.810856376372327e-08
0.0079079898076748,9.202746904554417e-11,1.1314363223105096e-11,3.9455523533204534e-10,3.54143642660551e-08
0.0079580644310975,1.3441119632822157e-10,4.8822779011559346e-11,3.383839928267991e-10,3.168305034733294e-08
0.0080081408073076,1.7995541216615278e-10,2.0576142443262038e-11,2.7669593327696047e-10,2.8398296471366916e-08
0.0080582190170039,2.2007360207512446e-10,-9.580980707601132e-12,2.2648295488896758e-10,2.682269833372792e-08
0.0081083202746497,2.630657818119179e-10,-4.126294515675496e-11,1.7286020226917986e-10,2.591762324533079e-08
0.0081583301140595,3.085978171204194e-10,-7.139791933087015e-11,1.1300963827161439e-10,2.5453638167831447e-08
0.0082083465830134,3.5151380712310354e-10,-1.0437533474198895e-10,5.552296266938044e-11,2.5842794094679826e-08
0.0082583634030857,3.9301112276063066e-10,-1.360906879794379e-10,8.691340111105408e-13,2.7123315667759197e-08
0.0083083786472229,4.129740742131403e-10,-1.518849076082599e-10,-2.523356719647581e-11,2.805093937967842e-08
