time_s,phi_robot_rad,phi_field_rad,omega_wobble_rad_s,omega_spin_rad_s
0.0048547490551918,1.8382669322763414,-1.0378264316984251,77.61913101723003,-336.2296128909008
0.0049048192618711,1.8388967299482655,-1.0279683183877788,105.28445758999213,-337.3346287106265
0.0049549027994589,1.841407579609144,-1.0181088749154543,137.46496471882966,-337.6474940229941
0.0050049830535455,1.8443821695456892,-1.0082514278694834,172.0219418048424,-329.7665429150478
0.0050550448452002,1.8477726765351674,-0.9983990194469979,89.33708927106834,-267.0767395208893
0.0051051170694708,1.85191480937576,-0.988546017887945,102.64240811963286,-206.1436990137041
0.0051552046013739,1.8564960342488723,-0.9786915202253805,98.11686090602538,-204.7251604517163
0.0052053052122715,1.861398388505292,-0.9688360213422056,101.14250324340436,-208.97875204158078
0.0052553854885407,1.8661127025964106,-0.958986148798627,103.0558572213312,-211.23665216100457
0.0053053986200778,1.8713069906187718,-0.9491511597105229,109.15791881230591,-214.7378468622934
0.0053554227203687,1.8769482875789605,-0.9393157448750358,115.6858606098404,-215.7857183457087
0.0054054549413005,1.8827063261448276,-0.9294805196030514,119.3684134783905,-215.24519491729984
0.0054554901296287,1.8888194814128303,-0.9196465516988129,137.918101021237,-216.5207847380105
0.005505518045409,1.8953650329176932,-0.9098159075102669,160.9599716689123,-218.59123304258793
0.0055556212459564,1.9022361972564612,-0.8999724221065258,161.3647037944295,-217.997111600021
0.0056057156344396,1.9092975702950161,-0.8901326752265781,142.9109969381952,-202.0716068447765
0.0056557876383675,1.916520997028552,-0.8802993845718359,148.15713245073783,-178.61682959826413
0.0057058806365893,1.9240028388036892,-0.8704640846085754,155.2233618466635,-172.2455468185022
0.0057559026520957,1.9319874114985565,-0.8606448840913979,160.8217095831784,-177.00757449458794
0.0058059392878801,1.940358944589864,-0.8508250285296606,166.58850093770934,-181.44381621819838
0.0058559582662417,1.9489446908438282,-0.8410109048719394,175.13039118493884,-184.40645608430114
0.005905971382181,1.958038735980928,-0.8312002495273416,191.41377346037675,-187.38090778314304
0.0059559860961107,1.967413521992871,-0.821391650775064,173.2562934496879,-201.62207337743413
0.0060060424517443,1.9752178596021688,-0.8115773103883481,106.52618018689988,-244.7630936213966
0.0060560778906275,1.977455603038461,-0.8017695470193772,82.35070907438278,-274.1819227118056
0.0061061094684061,1.980340945275228,-0.791965066928902,65.86773772916614,-271.3705214905807
0.0061561330513082,1.983882285487311,-0.7821647302728859,76.50566418268399,-271.69299403083426
0.0062061856256402,1.9879427968015821,-0.7723613432563518,86.87117551365523,-271.99230142780664
0.006256271354986,1.992572738471349,-0.7625541458038502,102.64335314591196,-267.6563132922864
0.006306274062239,1.9977743178830962,-0.7527659324311305,118.63157165884822,-251.75701352962432
0.0063563078382362,2.003611623768349,-0.7429744149599373,135.08814355291474,-239.09335559627647
0.0064063485386052,2.009931578894945,-0.7331843710237275,134.5242838706947,-251.6905006855008
0.0064564065443859,2.015083898727711,-0.7233938208898117,63.57773570424945,-296.1877515278322
0.0065064702616036,2.0163249943320483,-0.7136050830053646,37.51608674841557,-323.61963847283806
0.0065565505345851,2.0183109024357164,-0.703816087538577,46.943087978403106,-309.0553019533461
0.0066066388029288,2.0210453798709094,-0.6940285581810322,62.19645044976191,-297.19568034746294
0.0066567068293164,2.0244748380520736,-0.6842480593993403,87.90840013393951,-292.66512626455585
0.0067067563328826,2.028566520837575,-0.6744742992321284,108.71848806884884,-286.77094764235414
0.0067567945616382,2.0333711160789085,-0.6647059065051559,124.27607811272179,-289.6078867286553
0.0068068497298574,2.038227918420152,-0.6549374204547767,75.44581695749109,-338.98248946012734
0.0068568862535821,2.0396973068870974,-0.6451758315217984,23.004928133806594,-391.36034099274383
0.0069069856950875,2.040475499321091,-0.6354052780487649,6.528201302550887,-416.02816081361726
0.0069570751196085,2.039091144852246,-0.6256400348141742,17.85200321328321,-432.4856362155558
0.0070070873012771,2.0386116138439467,-0.615893244188679,4.168645106860429,-444.5758719857576
0.0070571323292924,2.0390496247375736,-0.6061434911706332,13.997611792017151,-451.7248109481226
0.0071071957995628,2.039892645148438,-0.5963936314756451,10.984153715740907,-448.5149955708812
0.0071572670474868,2.038836285882438,-0.5866457886107133,30.81284296785324,-437.27555025914495
0.0072073124235494,2.036820886151827,-0.5769065549044273,40.482998367558416,-407.40796861831427
0.0072573539606303,2.0352163185239607,-0.5671716823124787,44.35499542860575,-369.1925669434558
0.0073074272818651,2.0334165922892207,-0.5574342863941075,36.05610076643491,-339.98415126934617
0.0073575157930232,2.0321247042422583,-0.547697641362436,28.01193782708842,-317.79378256434137
