time_s,driver_arc_mm,robot_arc_mm,Vt_mm_s
0.0031031766318364,18.918579685791016,13.499960625932426,0.004517229845527997
0.0031531785532825,18.918879697319696,13.499960625932426,0.004525734822635624
0.0032032105389651,18.91917988923379,13.400000000000022,0.004567646207233716
0.0032532344797396,18.91948003287844,13.400000000000022,0.004482543882104171
0.0033032675086567,18.919780231051934,13.400000000000022,0.004481511526691979
0.0033533046221682,18.920080453733007,13.400000000000022,0.004451893286966191
0.0034033132819934,18.92038050569196,13.400000000000022,0.004374483113385542
0.0034533278612902,18.92068059316774,13.400000000000022,0.004252775031274243
0.0035033350198284,18.92098063611897,13.400000000000022,0.004090296417743928
0.003553351234828,18.921280733408967,13.30000000000002,0.003957161308561229
0.003603353770244,18.921580748621466,13.30000000000002,0.0037173235749627803
0.0036534359712563,18.92188124182754,13.30000000000002,0.0035370958577048426
0.0037035201375785,18.92218174682547,13.30000000000002,0.0033144953401767086
0.0037535809599474,18.922482111759685,13.30000000000002,0.003049735952593249
0.0038036731880079,18.922782665128047,13.30000000000002,0.0029529946168415306
0.0038537393811051,18.92308306228663,13.30000000000002,0.0029681751320815896
0.0039037413296049,18.92338307397763,13.20000000000002,0.002990106221621262
0.0039537950733146,18.923683396439888,13.20000000000002,0.002947616271388064
0.004003864377662,18.92398381226597,13.20000000000002,0.002935892506985795
0.004053870480625,18.92428384888375,13.20000000000002,0.00287724193068726
0.0041039108849171,18.9245840913095,13.20000000000002,0.002792249579714216
0.0041539831374274,18.924884524824563,13.20000000000002,0.0027179715017881406
0.0042040534091753,18.92518494645505,13.20000000000002,0.0025979623702667006
0.0042541055202333,18.9254852591214,13.20000000000002,0.002460756789629692
0.00430415093,18.92578553158,13.10000000000002,0.0023559792088187668
0.0043541912664787,18.92608577359887,13.10000000000002,0.002170530288254612
0.0044042249174187,18.926385975504516,13.10000000000002,0.0019886052690547378
0.0044542656038197,18.92668621962292,13.10000000000002,0.0017700682191744762
0.004504309991464,18.92698648594878,13.10000000000002,0.001561331192288689
0.0045543586924016,18.927286778154407,13.10000000000002,0.0014314526905598198
0.0046044485808657,18.927587317485195,13.00000000000002,0.0015093084434425487
0.0046544707839777,18.927887450703864,13.00000000000002,0.0015573295562831076
0.0047045374667427,18.92818785080045,13.00000000000002,0.001561949325404478
0.0047546121569375,18.928488298941623,13.00000000000002,0.001525601138018563
0.004804687440815,18.928788750644888,13.00000000000002,0.001486765242548977
0.0048547490551918,18.92908912033115,13.00000000000002,0.0014449446815880686
0.0049048192618711,18.929389541571226,12.90000000000002,0.0013920244240489417
0.0049549027994589,18.929690042796757,12.90000000000002,0.0013443127404608652
0.0050049830535455,18.929990524321276,12.90000000000002,0.001257208689580208
0.0050550448452002,18.9302908950712,12.90000000000002,0.0011445815786131318
0.0051051170694708,18.930591328416824,12.90000000000002,0.001266554307702351
0.0051552046013739,18.93089185360824,12.90000000000002,0.0013606204845021217
0.0052053052122715,18.931192457273628,12.90000000000002,0.0014297526713988595
0.0052553854885407,18.931492938931243,12.80000000000002,0.001563943670114541
0.0053053986200778,18.931793017720462,12.80000000000002,0.001631843764355123
0.0053554227203687,18.93209316232221,12.80000000000002,0.001658411271899748
0.0054054549413005,18.9323933556478,12.80000000000002,0.001728341738160185
0.0054554901296287,18.93269356677777,12.80000000000002,0.001776392364930714
0.005505518045409,18.93299373427245,12.70000000000002,0.00181384590279294
0.0055556212459564,18.933294353475738,12.70000000000002,0.0018170967976334496
0.0056057156344396,18.93359491980664,12.70000000000002,0.001831338465156775
0.0056557876383675,18.93389535183021,12.70000000000002,0.001944822718051744
0.0057058806365893,18.934195909819536,12.70000000000002,0.002085534961992417
0.0057559026520957,18.93449604191257,12.70000000000002,0.002186243634651461
0.0058059392878801,18.93479626172728,12.60000000000002,0.0023225949216624767
0.0058559582662417,18.93509637559745,12.60000000000002,0.002436557626780095
0.005905971382181,18.935396454293084,12.60000000000002,0.002505499139266366
0.0059559860961107,18.935696542576665,12.60000000000002,0.002557337789163912
0.0060060424517443,18.935996880710466,12.60000000000002,0.0026469519419461836
0.0060560778906275,18.936297093343764,12.60000000000002,0.0027562531904710696
0.0061061094684061,18.936597282810435,12.500000000000018,0.002867579668955511
0.0061561330513082,18.936897424307848,12.500000000000018,0.002902615079963241
0.0062061856256402,18.93719773975384,12.500000000000018,0.002991611647869385
0.006256271354986,18.93749825412992,12.500000000000018,0.0030384531710173626
0.006306274062239,18.93779827037343,12.500000000000018,0.0030509317037244704
0.0063563078382362,18.938098473029417,12.500000000000018,0.0030897540417379205
0.0064063485386052,18.93839871723163,12.400000000000018,0.0031348693344014256
0.0064564065443859,18.938699065266317,12.400000000000018,0.003145909264471656
0.0065064702616036,18.93899944756962,12.400000000000018,0.0031968908797280647
0.0065565505345851,18.93929992920751,12.400000000000018,0.003218273523206461
0.0066066388029288,18.939600458817573,12.400000000000018,0.00326626936769184
0.0066567068293164,18.939900866975897,12.400000000000018,0.003273655190828599
0.0067067563328826,18.94020116399729,12.300000000000018,0.003322392481308187
0.0067567945616382,18.94050139336983,12.300000000000018,0.003315998987507047
0.0068068497298574,18.940801724379146,12.300000000000018,0.003289496625166881
0.0068568862535821,18.94110194352149,12.300000000000018,0.0033151476303800026
0.0069069856950875,18.941402540170525,12.300000000000018,0.0033155693727701637
0.0069570751196085,18.94170307671765,12.300000000000018,0.003315227141365176
0.0070070873012771,18.94200314980766,12.20000000000002,0.003350839752665378
0.0070571323292924,18.942303419975755,12.20000000000002,0.003373919366064694
0.0071071957995628,18.94260380079737,12.20000000000002,0.003355880235709035
0.0071572670474868,18.94290422828492,12.20000000000002,0.003352220486182734
0.0072073124235494,18.94320450054129,12.20000000000002,0.003336344987423084
0.0072573539606303,18.943504749763783,12.20000000000002,0.0033462735922997603
0.0073074272818651,18.94380518969119,12.10000000000002,0.0034050793941684003
0.0073575157930232,18.944105720758134,12.10000000000002,0.003398797388866645
0.0074075480334383,18.94440591420063,12.10000000000002,0.003403466238013206
0.0074575801543653,18.94470610692619,12.10000000000002,0.0034164400542350203
0.0075076172281755,18.94500632936905,12.10000000000002,0.0034195580754628205
0.0075576651937916,18.94530661716275,12.10000000000002,0.003427055212440096
0.0076076978735992,18.945606813241596,12.000000000000018,0.003485431626873682
0.0076577299763557,18.94590700585813,12.000000000000018,0.0034966257512490124
0.0077077432049731,18.94620708522984,12.000000000000018,0.0035112533927682105
0.0077577798826388,18.94650730529583,12.000000000000018,0.003526853713269446
0.0078078439021376,18.946807689412825,12.000000000000018,0.0035435969178768474
0.0078579185519437,18.947108137311663,12.000000000000018,0.003563134218895761
0.0079079898076748,18.947408564846047,11.900000000000018,0.0036362126677553803
0.0079580644310975,18.947709012586586,11.900000000000018,0.003667597767164712
0.0080081408073076,18.948009470843846,11.900000000000018,0.0036819682434569055
0.0080582190170039,18.94830994010202,11.900000000000018,0.003688389677169883
0.0081083202746497,18.948610547647892,11.900000000000018,0.003684023061244917
0.0081583301140595,18.948910606684358,11.900000000000018,0.00366744573563749
0.0082083465830134,18.94921070549808,11.900000000000018,0.003638609362934961
0.0082583634030857,18.949510806418512,11.800000000000017,0.0036479040202022357
0.0083083786472229,18.94981089788333,11.800000000000017,0.0035955323103050102
