time_s,phi_robot_rad,phi_field_rad,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,omega_norm_rad_s,omega_spin_rad_s,omega_wobble_rad_s,H_x_kgm2_s,H_y_kgm2_s,H_z_kgm2_s,Krot_J,Jmag_x_Nmm_s,Jmag_y_Nmm_s,Jmag_z_Nmm_s,Jmag_norm_Nmm_s,Wmag_J,driver_arc_mm,robot_arc_mm,Vt_mm_s,Tmag_norm_Nmm,Fmag_norm_N,robot_phase_equiv_Hz,B_local_phase_equiv_Hz,omega_direct_VR_norm_rad_s,omega_relative_norm_rad_s,omega_direct_relative_abs_diff_rad_s,omega_direct_relative_rel_diff
0.0005006441234374,1.8556398685252329,-1.893949372654353,10.242552551104197,-92.96933583745924,-52.65071382989619,107.3326835386968,-7.617091117111244,107.06206087373651,3.5559511160661584e-11,-6.931781906757898e-10,-4.0616715009817804e-10,4.309676327640909e-08,3.115258484687313e-08,-9.420900865436176e-07,-5.631098815903389e-07,1.0979967911843311e-06,6.033053410103694e-08,18.902964490740622,13.799960625932426,0.0076720643712597,0.00581984194232,3.843444816242176e-06,-5.181658972797366,31.05595573537624,106.54299707763407,107.33268353869681,0.8092221189084063,0.007539382154892795
0.0005506997269771,1.853805347657807,-1.884180559118423,13.179727108056756,-119.92955577527025,-67.47009066141797,138.235366997583,-9.907695137098608,137.8798544604206,4.527367312114208e-11,-8.939704594924111e-10,-5.209761628079299e-10,7.14802418385719e-08,3.8943141620296946e-08,-1.212523786504455e-06,-7.203371941841875e-07,1.4108919783043305e-06,9.898529107321809e-08,18.903264824361862,13.799960625932426,0.0075863632503806,0.0066828608790124,4.368144107424757e-06,-6.557171545722538,31.06511075121909,137.50770434836477,138.23536699758301,0.7333920806709797,0.005305386722659786
0.000600777214526,1.8515141935916808,-1.874404608895088,16.406984160206157,-150.5296591669624,-84.1270210336107,173.22160109566215,-12.44969558602588,172.77363272779786,5.588551428770276e-11,-1.121790325385521e-09,-6.50179431783881e-10,1.1223864340904263e-07,4.7377165691565844e-08,-1.520667000268628e-06,-8.979054674243958e-07,1.7666088842654383e-06,1.546074707810975e-07,18.903565289287155,13.799960625932426,0.0074769988531392,0.0075249138323122,4.853460714121975e-06,-8.080186900554994,31.07417102736777,172.3636315072836,173.22160109566215,0.862023440923801,0.004976420004614471
0.0006508479161937,1.848720961118756,-1.8646271488491557,20.02739292026305,-184.67520897136964,-102.52954394348448,212.1752498692073,-15.35755195239151,211.61871905644395,6.759129210002681e-11,-1.3757872646963463e-09,-7.933586285792216e-10,1.683850881723391e-07,5.62869144779419e-08,-1.8651905884402048e-06,-1.0946697155817897e-06,2.16342458480976e-06,2.312664146435971e-07,18.90386571349716,13.799960625932426,0.0073409109333796,0.0083268119756705,5.28110093035402e-06,-9.740513640683124,31.083129672324286,211.65681281937574,212.1752498692073,0.527536177340637,0.0024863228753864075
0.0007009063099565,1.8453862808398145,-1.8548492907431653,24.24507435814281,-222.15869692077916,-122.33889109085122,254.7726722423534,-18.89475930295088,254.07105815577103,8.05670781591015e-11,-1.6541214527152426e-09,-9.485226342262675e-10,2.427360142652625e-07,6.547719275038394e-08,-2.244036429570916e-06,-1.3090956994614973e-06,2.5987917019954563e-06,3.330370006722621e-07,18.904166063859737,13.799960625932426,0.0071749254314713,0.0090695502560112,5.633327865438266e-06,-11.502623347821466,31.09198408313396,254.16876857846503,254.77267224235342,0.6132652713780541,0.0024071077403257884
0.0007509399507375,1.8414872780955829,-1.8450735008971648,29.023216262503148,-262.64194863165,-143.25372577393733,300.57406776261445,-23.071928167220676,299.68726423058314,9.457547627510188e-11,-1.9541192492702712e-09,-1.1136414199210074e-09,3.377559272839424e-07,7.472422655615389e-08,-2.6542292633470767e-06,-1.539169568664816e-06,3.069130113492456e-06,4.636462936310637e-07,18.904466265704425,13.799960625932426,0.0069763426761714,0.0097339029035785,5.89365697170658e-06,-13.33207907503854,31.100730510084613,300.23711708389396,300.57406776261445,0.35299274315399465,0.0011743952024257098
0.0008009554148667,1.837005587363228,-1.8352985307659049,34.3667544597075,-305.59225063695243,-164.70080153314564,348.84674498569194,-27.99745652186268,347.72143148707244,1.0920487652263689e-10,-2.271536367469704e-09,-1.2848589480379995e-09,4.547671133574516e-07,8.378489359157076e-08,-3.092083123210385e-06,-1.7825313520097452e-06,3.5700722639933115e-06,6.26148141772362e-07,18.9047663584892,13.799960625932426,0.0067424529667055,0.0103008258102179,6.047410934285019e-06,-15.167256159133782,31.109368577881423,348.46363106695384,348.84674498569194,0.4613862513438311,0.0013226044329659862
0.0008509704904745,1.8319545040173584,-1.825520938683684,40.02018207832042,-350.8212902559072,-186.4158176245272,399.2844220991127,-33.50165360492372,397.8764744701024,1.2360783888785194e-10,-2.604921815149178e-09,-1.460218385861654e-09,5.955083223678808e-07,9.24043226520878e-08,-3.5531727476907347e-06,-2.0364724147719862e-06,4.09643687000107e-06,8.22665943489117e-07,18.905066448942847,13.799960625932426,0.006471276623365,0.010751421875226,6.08293819612616e-06,-16.970986716184076,31.117899779506743,399.0203359712396,399.2844220991127,0.34285041475854366,0.000858662136018518
0.0009009893593656,1.8263387395653217,-1.8157399406828647,44.81765153462058,-397.4809377605001,-208.42327418226196,451.04321189094463,-38.38014982830905,449.40732425279424,1.3554294253289302e-10,-2.94885753731379e-09,-1.637966172197572e-09,7.597898241146126e-07,1.0032219928577041e-07,-4.032103276865214e-06,-2.297824012287029e-06,4.641973348740769e-06,1.0539939313148154e-06,18.9053665621562,13.799960625932426,0.0061603402633311,0.0110666848740457,5.991127438956149e-06,-18.72104265407149,31.126323199864213,451.3318673871639,451.04321189094463,0.41803244873061435,0.0009268124155511916
0.0009509966554257,1.8201887722057677,-1.805958576488771,47.95754503040186,-444.7267690915555,-230.1872600263442,503.0586446433384,-41.96819154320541,501.3049679077452,1.424986706750456e-10,-3.297698538274053e-09,-1.8127202909984723e-09,9.45336909879666e-07,1.0728191814328253e-07,-4.522432340675983e-06,-2.562935293353281e-06,5.199282739365924e-06,1.319042543115175e-06,18.905666605932552,13.799960625932426,0.0058088399122115,0.011228278508945,5.768360214582568e-06,-20.32350327274674,31.13463465349783,501.1947809102994,503.05864464333837,1.8840911562899392,0.00374527140394483
0.0010010070296765,1.8135668203881343,-1.7961740158743569,49.99878889842796,-492.4741406780947,-251.64742534581976,555.2990949129282,-44.82366738798863,553.4870582525018,1.4574453067670154e-10,-3.6504040942890485e-09,-1.984905654296612e-09,1.1522565334716529e-06,1.1306116921126248e-07,-5.01718308439969e-06,-2.8279664776455244e-06,5.760408260623256e-06,1.6150120475515607e-06,18.905966668178056,13.799960625932426,0.005415792789754,0.0112189619264309,5.415792789754037e-06,-21.8098520423669,31.142834981599528,555.6983377508534,555.2990949129282,0.5954321553636842,0.0010722728720763517
0.0010510383240949,1.806479334434075,-1.7863828015330316,50.612155832911206,-539.6823651907644,-272.69188348346,606.777973342564,-46.54959468059104,604.9897884830636,1.4480899311117475e-10,-3.9997266776753085e-09,-2.152602994519525e-09,1.3764542069087115e-06,1.1749132014511007e-07,-5.510617031814179e-06,-3.0898347498862444e-06,6.31884349095897e-06,1.938472515585025e-06,18.90626685594457,13.799960625932426,0.0049801669557373,0.011112470696715,4.980166955737368e-06,-23.1850647727783,31.15092544265456,607.4379690127278,606.777973342564,0.8994542490144214,0.0014823449243873976
0.0011010684189865,1.7989902812348904,-1.776589296682517,51.35535027981795,-583.45946317687,-289.8659271778505,653.5170792807784,-49.38170633367571,651.648693692586,1.4012628324466443e-10,-4.321459571431009e-09,-2.294775991594378e-09,1.596885043258049e-06,1.204578812934591e-07,-5.999888048051281e-06,-3.3470649467999004e-06,6.871390721565099e-06,2.285665842444519e-06,18.90656703651392,13.799960625932426,0.0045027877913192,0.0109853659157627,4.502787791319233e-06,-24.187674831272503,31.15890078660117,657.5889319291244,653.5170792807783,5.000364420156903,0.007651467082788417
0.0011511563456506,1.791263569314113,-1.76678197796986,113.1876965322286,-503.99862805569785,-149.19774023212918,537.667218099329,-147.3475848185981,517.0829011549284,1.310628143936794e-10,-3.592892250846311e-09,-1.493452596822078e-09,1.0242336079152e-06,1.218704093145267e-07,-6.484560378928008e-06,-3.599484275419085e-06,7.417591438844465e-06,2.605003309992197e-06,18.906867564073902,13.799960625932426,0.0039828097552743,0.0108349551607241,3.982809755274317e-06,-12.628031710600428,31.166768657865,690.2972118474514,537.667218099329,197.1188759033636,0.3666187360281796
0.0012012484227706,1.7910421945562598,-1.7569713886625753,229.4258034894752,-285.4521094554235,165.43489261575,401.8554588333063,-339.74646432554243,214.6162849655636,8.295183540367527e-11,-1.6929641208699292e-09,3.529410736648682e-10,2.803401198222589e-07,1.229084100742625e-07,-6.965021659890747e-06,-3.847138894208065e-06,7.95783330256061e-06,2.7933303038283376e-06,18.907168116536624,13.799960625932426,0.0037427276842062,0.010746721519337,3.742727684206286e-06,12.88587877459076,31.1745188736048,468.9347403125222,401.8554588333063,242.02690436427605,0.6022735265733227
0.001251305437513,1.7993660914435965,-1.7471652483589082,284.2151881857105,-193.8514389336356,319.02386667587564,469.18320630741545,-435.9618915124995,173.40735344774274,3.005507545783897e-11,-8.960687014198918e-10,1.245054247577047e-09,2.897241681820392e-07,1.2619024127256344e-07,-7.444183276257299e-06,-4.091139031516936e-06,8.495246153155458e-06,2.850036443631567e-06,18.907468458625075,13.799960625932426,0.0038109636743837,0.0107377740804855,3.810963674383728e-06,25.327034071023885,31.18214390416881,468.94632860166297,469.18320630741545,1.5898616994034263,0.0033885733292033614
0.0013013086032314,1.8069659862192444,-1.7373672816304275,283.44258785717733,-246.2324987216207,290.8738761172916,474.95026670733023,-433.80695324517205,193.3630863466584,3.9001309189183774e-11,-1.3077178072148887e-09,1.0240636998484392e-09,3.154653165328056e-07,1.3307087121866422e-07,-7.923345573329154e-06,-4.331961369869141e-06,9.03122373995906e-06,2.883966388638494e-06,18.90776847761939,13.799960625932426,0.0038295043063481,0.0107138664846116,3.829504306348122e-06,22.95526915390633,31.189639617345527,475.51159278035846,474.95026670733023,2.0705710887347024,0.004359553481439799
0.0013513336071394,1.813793036567377,-1.727562698390816,279.41273695843745,-296.12946966131454,262.92498439434235,484.6583206706159,-427.9366632180913,227.5168127172747,4.540247552396741e-11,-1.701906823112322e-09,8.093803630512855e-10,3.647385571082056e-07,1.4347554267194688e-07,-8.402518534620339e-06,-4.569644718336196e-06,9.56580136777893e-06,2.9509885363649595e-06,18.90806862764284,13.799960625932426,0.0037994267575721,0.0106750032718862,3.7994267575721263e-06,20.594113830166595,31.19701591765266,489.44634061677516,484.65832067061586,5.465377783414253,0.011276764578913813
0.001401427007714,1.8199200020752304,-1.7177424060327886,271.71477599964646,-339.77722096111927,236.96311226179887,495.4079086504345,-418.13688754227167,265.68880147619865,4.677725443614726e-11,-2.0506687357505892e-09,6.159812461134477e-10,4.277227142650634e-07,1.5730928153323798e-07,-8.881424394495458e-06,-4.804084548646236e-06,1.0098696640445094e-05,3.048428788505668e-06,18.908369188046283,13.799960625932426,0.0037228581647343,0.0106209737910234,3.722858164734303e-06,18.444929579725688,31.20427788534913,491.1324506513526,495.4079086504345,6.3966371320352575,0.012911859137373598
0.0014514988455595,1.8254017542977825,-1.7079240763148194,255.1998374808274,-300.830564776675,279.0046172306682,483.1868812272593,-417.55504056151136,243.14059778613748,-5.89227217060426e-11,-1.7654222369616363e-09,9.043484642116897e-10,3.8418664835584253e-07,1.7439689811893065e-07,-9.358476668556508e-06,-5.034553538864887e-06,1.0628180896545136e-05,3.1463237626795795e-06,18.90866961907336,13.799960625932426,0.0036024671660431,0.0105520533024074,3.6024671660431643e-06,23.596524587306178,31.21141081887496,507.0756967570788,483.18688122725933,89.08400148525324,0.1843675913944236
0.0015015449307459,1.8347616221130996,-1.6981085738478676,207.03088676584213,-58.25283560184357,485.2619937023461,530.7865705372378,-433.2766788987743,306.6034947373083,-4.882988957381044e-10,5.585613253585248e-11,2.3896990104892782e-09,5.276416873405719e-07,1.953893450116725e-07,-9.834135809368174e-06,-5.261214383226641e-06,1.1154764941472876e-05,3.1500963152972857e-06,18.90896989558448,13.799960625932426,0.0036229722213576,0.0105216561864952,3.6229722213576455e-06,47.36461960562486,31.21841275084108,694.1845206004483,530.7865705372378,277.3090410692895,0.5224492412997752
0.0015516107087437,1.8551994690062603,-1.6882870261417111,173.29582968638357,96.00322866543809,622.9306724878286,653.6747564553941,-444.11293872323546,479.6398491426985,-8.159803874814128e-10,1.1701346947226762e-09,3.409388298219145e-09,1.0473716278961003e-06,2.230799120869633e-07,-1.0312251722912551e-05,-5.485529016547493e-06,1.1682607963775646e-05,3.021837683245841e-06,18.90927029025246,13.799960625932426,0.00404182379741,0.0106052044410007,4.041823797410026e-06,63.77264959742686,31.225288584214173,654.0487955361032,653.6747564553941,1.0561883547302982,0.001615770448988374
0.0016016918461323,1.8748897967442848,-1.6784603217883445,184.97666065833812,40.94305270470463,592.5332585461127,622.0838858517111,-447.9812202083027,431.6262125694464,-7.639912215295182e-10,7.067653472089945e-10,3.181164755014424e-09,8.862812520952825e-07,2.5948720140956855e-07,-1.0794817216208645e-05,-5.70815831831347e-06,1.2213864405911065e-05,2.8600799995863936e-06,18.909570777076794,13.799960625932426,0.0044028875986786,0.0106686659586754,4.402887598678644e-06,61.31757482839144,31.232036151717367,621.9488970772213,622.0838858517111,1.4368006279635075,0.002309657363968441
0.0016517698107643,1.8937877848357283,-1.6686321375579174,195.60776028751903,-11.765868927290938,564.085978088108,597.154772426656,-450.60746067368814,391.85040336478136,-7.085686951812699e-10,2.6261856753282165e-10,2.965235486110093e-09,7.654781441631282e-07,3.045621875529849e-07,-1.1280651307520412e-05,-5.928550327394012e-06,1.274729622439177e-05,2.734157737417204e-06,18.909871244864583,13.799960625932426,0.0047084099494799,0.010714246393539,4.708409949479974e-06,58.89350086057157,31.23865145267572,596.5972523031,597.154772426656,1.7978087346404796,0.003010624410376442
0.0017018564751782,1.91195446621076,-1.6588001847492786,205.12772842675028,-62.57050116450365,538.0066783730872,579.1749636850149,-452.274798950563,361.78881242206216,-6.517832852621606e-10,-1.6514941362855801e-10,2.763853025180165e-09,6.818030212170002e-07,3.5825083188669057e-07,-1.1768949694297729e-05,-6.146345530279973e-06,1.3282096368535004e-05,2.6430757028743776e-06,18.910171764851068,13.799960625932426,0.0049611697263052,0.0107436140249706,4.961169726305236e-06,56.56587440001304,31.245134633530498,578.7934206055204,579.1749636850149,1.6270163883767375,0.0028091966856177725
0.0017518584707451,1.9293619165263416,-1.64898283824718,215.0389114558048,-110.6883010915919,513.685902199792,567.7735812429587,-453.9355052381581,341.0416347627264,-5.872387758118611e-10,-5.697446618789572e-10,2.5698726087383008e-09,6.284461055612152e-07,4.2035575964975517e-07,-1.2257944218374554e-05,-6.360778198477452e-06,1.3816417578941328e-05,2.5857406347899373e-06,18.91047177682447,13.799960625932426,0.00516313727687,0.0107580702419115,5.163137276870084e-06,54.12024625575697,31.25147242529242,568.4840016501472,567.7735812429587,1.0432250014052378,0.001837396166129164
0.0018019503655862,1.945989691580604,-1.6391458657601734,225.44407919531423,-159.01563809088086,489.89733462890325,562.2369647027637,-455.3857975797823,329.7486616209416,-5.135109924396924e-10,-9.730188953942626e-10,2.3749796362371654e-09,6.01226700634437e-07,4.909610981198462e-07,-1.2748544334105236e-05,-6.572275179509364e-06,1.4351349291049557e-05,2.561326936620371e-06,18.91077232819352,13.799960625932426,0.0053171340455092,0.0107588163762197,5.317134045509208e-06,51.45749965577239,31.25768552905192,562.0348091924186,562.2369647027637,0.6735376665598682,0.0011979604843590204
0.0018520474963645,1.961754641941368,-1.6293059307782105,235.5337633911377,-208.94249485289413,466.6471911372627,562.9322524503647,-456.0924565527449,329.9581669310878,-4.3388353881247124e-10,-1.3852343835809383e-09,2.1803402873659387e-09,6.023448880570868e-07,5.697818900542448e-07,-1.3239133168288105e-05,-6.780170406005089e-06,1.4885227884865155e-05,2.5703144836274912e-06,18.911072910978184,13.699960625932428,0.0055244735664599,0.0107449144325219,5.524473566459947e-06,48.70591433335683,31.26376179611073,562.7997395129302,562.9322524503647,0.3701198621686847,0.0006574856220399616
0.0019020518690141,1.9766251880049248,-1.6194823294533147,244.8913510706251,-258.82703762920784,444.2931658703839,569.5257908788994,-455.71376585781,341.5912617206845,-3.499775413018162e-10,-1.7939375142761116e-09,1.98991697360762e-09,6.313597858007781e-07,6.564240099540575e-07,-1.3727946050212793e-05,-6.983774886229028e-06,1.5416241659364333e-05,2.6126970546151303e-06,18.91137293721408,13.699960625932428,0.0055777342843562,0.0107164437346056,5.577734284356234e-06,45.90507037934524,31.26968821207472,569.375167165176,569.5257908788996,1.1450024093224405,0.002010448741145608
0.0019521530746689,1.9906263643423712,-1.60963785934584,250.09027775470372,-302.4929471238477,422.53885674445416,576.702883247523,-450.9538339850365,359.4813696983508,-2.718059880909751e-10,-2.1534251271008102e-09,1.811589532183621e-09,6.744434239346474e-07,7.509610399280467e-07,-1.42160183454799e-05,-7.18357838017607e-06,1.5945623801740837e-05,2.686441749446692e-06,18.91167354444801,13.699960625932428,0.0055793370189793,0.0106726597115109,5.5793370189794e-06,43.14533011163526,31.275485920414937,576.978461738584,576.702883247523,8.026560693443306,0.013918017278228651
0.0020021695284418,2.0037675119030625,-1.59980824392385,254.9514185505361,-346.1483922081798,401.8148994097548,588.4506339846274,-445.5853382957214,384.35381477591375,-1.899614376391405e-10,-2.5091512128269853e-09,1.6394939397134275e-09,7.394404063000605e-07,8.527529197684576e-07,-1.4700812424626954e-05,-7.378610764985739e-06,1.647073071564839e-05,2.7889419161714218e-06,18.91197364317065,13.699960625932428,0.0055388509815342,0.010616071336447,5.538850981534271e-06,40.36728479499912,31.28113257258165,587.8025043477268,588.4506339846274,0.7506214870269026,0.0012755895629581592
0.0020521997019835,2.0160014539675,-1.5899741792352675,262.59562560853107,-393.8520047106056,382.21964390277856,608.4141027199038,-442.5847231060521,417.4763265882328,-9.416046822977016e-11,-2.8907377815138596e-09,1.464053174949849e-09,8.366933132317986e-07,9.616463181628246e-07,-1.5182489155824447e-05,-7.569022770903449e-06,1.6991846465714606e-05,2.9206418877422974e-06,18.9122738242119,13.699960625932428,0.0054467817970893,0.0105426390471159,5.446781797089389e-06,37.46837602780797,31.286638205740587,609.7599731076649,608.4141027199038,1.796199374513805,0.0029522645291815714
0.00210221641897,2.027320871040112,-1.580141052106602,266.4556287437576,-436.4360862191161,363.06081127322415,627.1269505657228,-435.8281736247373,450.9346019111735,-5.390626302339076e-12,-3.230517883276266e-09,1.3002862904314995e-09,9.40280607104378e-07,1.07720253186161e-06,-1.565990293495666e-05,-7.754447394131075e-06,1.75078376624659e-05,3.0802416092915168e-06,18.91257392451382,13.699960625932428,0.0053061813804313,0.0104523032021955,5.306181380431356e-06,34.67448117119724,31.29199858668108,623.4889289081146,627.1269505657228,3.6424539165099286,0.005808160394357346
0.0021522185936368,2.0377924345102048,-1.570309122790504,270.0551579593065,-478.72835861117113,344.1402747705969,648.4929902459655,-428.26336397733206,486.96370447187655,8.826479588734505e-11,-3.564498466698033e-09,1.138847465843451e-09,1.0610930717235758e-06,1.1989946774843738e-06,-1.6132179116842293e-05,-7.934643785238109e-06,1.8017862339721e-05,3.265223720604371e-06,18.91287393756182,13.699960625932428,0.0051219880694042,0.0103454550913804,5.121988069404222e-06,31.81860792830738,31.29721239243177,650.1413539274503,648.4929902459655,2.7814023429774837,0.004289024530430979
0.0022023006099916,2.0473284054828063,-1.5604598751763288,279.1446416845499,-515.4215517375106,330.9422983511967,673.1299367987369,-427.9014454503178,519.619346056515,1.9460694976026039e-10,-3.852180223486738e-09,9.930997921212248e-10,1.1842394616594648e-06,1.3267884273847e-06,-1.6599277900684545e-05,-8.109697178868232e-06,1.8521975669137988e-05,3.473346510403366e-06,18.91317442965995,13.699960625932428,0.0048881967932984,0.010218751291982,4.888196793298486e-06,28.91118683560022,31.30228798502827,677.0644250942049,673.1299367987369,9.576567249734588,0.014226922212490962
0.0022523448520384,2.0559814653396318,-1.5506164841228849,336.77945957469143,-357.69482787351444,398.3422247245531,632.4891479522718,-514.882553116391,367.3397320924289,2.8897778373239594e-10,-2.6747922534043502e-09,1.1361534465040027e-09,7.533295140111201e-07,1.4597770645846088e-06,-1.7059069129338996e-05,-8.278918662506315e-06,1.9017972627445056e-05,3.6537884498890216e-06,18.913474695112228,13.699960625932428,0.0046055850228923,0.010070733647279,4.605585022892368e-06,25.679659812582077,31.307212075335485,686.3811417755451,632.4891479522718,186.88503749503505,0.29547548459936196
0.0023023508563621,2.063472402436739,-1.5407790909350116,435.7422392577548,53.80344291787951,551.4370055775634,704.8750816020734,-688.7570191659454,149.87544566462873,2.9876531871390835e-10,3.9683465378409446e-10,1.631667476106339e-09,5.256487833770222e-07,1.5967161408479537e-06,-1.7513681911291607e-05,-8.443385563822764e-06,1.950818587936146e-05,3.698085803718364e-06,18.91377473113817,13.699960625932428,0.0045776348505212,0.0100257942290794,4.577634850521296e-06,21.65291594641475,31.31198363114053,862.811514418438,704.8750816020734,285.658456414761,0.40526110777742774
