time_s,Wmag_J,Krot_J,Tmag_norm_Nmm,omega_wobble_rad_s
0.0038036731880079,4.335199702363386e-06,2.2647502798861224e-07,0.009283512118884249,159.01812001380915
0.0038537393811051,4.303870007759017e-06,2.082141795271656e-07,0.009322681538293912,170.2319939714158
0.0039037413296049,4.269581960129323e-06,1.9146280136434955e-07,0.009342577241572775,152.9501827171031
0.0039537950733146,4.240465489948402e-06,2.0697110335281086e-07,0.009358331581295674,159.38590504802428
0.004003864377662,4.2096663785329865e-06,2.0914871585189993e-07,0.009389560497120388,155.3678573293252
0.004053870480625,4.191434336975666e-06,1.932538961556128e-07,0.009400703484145817,141.86818719415308
0.0041039108849171,4.186735999026087e-06,1.7949069771796018e-07,0.009400925733082875,139.260914253786
0.0041539831374274,4.189470378691998e-06,1.704219104234949e-07,0.009406418809858735,137.97608693082122
0.0042040534091753,4.2067287873219846e-06,1.8195993702160062e-07,0.009392337319245197,149.19000309335166
0.0042541055202333,4.237451740482606e-06,1.8568397937170245e-07,0.009371366994907301,156.14129209047272
0.00430415093,4.278239954369039e-06,2.0039018991520802e-07,0.009347581971268953,170.32205623800962
0.0043541912664787,4.330591627391899e-06,2.2071705481136803e-07,0.009307197582260463,186.10471282537313
0.0044042249174187,4.392953962083937e-06,2.413619072518717e-07,0.009268902064561695,200.54737459179194
0.0044542656038197,4.46281185684927e-06,2.5728765484876196e-07,0.009214024382845137,211.14976302927687
0.004504309991464,4.523515313589616e-06,2.0508989018913596e-07,0.009164275940879126,172.1098160925274
0.0045543586924016,4.537830154550059e-06,1.590767566247937e-07,0.009151044949609452,115.4009094338796
0.0046044485808657,4.497224915640009e-06,1.9511036797816097e-07,0.009212949750734065,147.32662096240344
0.0046544707839777,4.446412096534514e-06,1.4702333299573315e-07,0.009262392360597336,101.00807826277801
0.0047045374667427,4.418602979743967e-06,1.2435356466590655e-07,0.009291935478660363,60.62048565449181
0.0047546121569375,4.413509228599287e-06,1.1654139532061987e-07,0.00930198718836254,42.429966476549616
0.004804687440815,4.42517614119511e-06,1.1395630533013822e-07,0.009302667148465853,43.739397280552666
0.0048547490551918,4.452467310948063e-06,1.277889538855725e-07,0.009293306423490912,77.61913101723003
0.0049048192618711,4.494681293503143e-06,1.4748281011147697e-07,0.009266593466874971,105.28445758999213
0.0049549027994589,4.549745083384901e-06,1.7701386805018466e-07,0.009239589609155293,137.46496471882966
0.0050049830535455,4.619412497255668e-06,2.1228213762223105e-07,0.009193164437830886,172.0219418048424
0.0050550448452002,4.6727476506388196e-06,9.632513731515727e-08,0.009132626986878462,89.33708927106834
0.0051051170694708,4.678322041564854e-06,7.90936057468199e-08,0.009169598725935979,102.64240811963286
0.0051552046013739,4.666752755377872e-06,7.51396850833383e-08,0.009191408674646824,98.11686090602538
0.0052053052122715,4.660191242380963e-06,7.904061487447262e-08,0.009200323680934838,101.14250324340436
0.0052553854885407,4.653395803115867e-06,8.139039785893716e-08,0.009227981072533057,103.0558572213312
0.0053053986200778,4.659876157641389e-06,8.764051227213318e-08,0.009234208143606428,109.15791881230591
0.0053554227203687,4.680410563878989e-06,9.357188919610973e-08,0.009219999511987032,115.6858606098404
0.0054054549413005,4.702045806143748e-06,9.660562888803058e-08,0.009223897532674441,119.3684134783905
0.0054554901296287,4.7313150290323856e-06,1.1503981997707223e-07,0.009216142523970102,137.918101021237
0.005505518045409,4.776997629598266e-06,1.4173860417331312e-07,0.009189162476045051,160.9599716689123
0.0055556212459564,4.829493061749856e-06,1.4198719071891687e-07,0.009157857168964202,161.3647037944295
0.0056057156344396,4.868261922335801e-06,1.1467868273865029e-07,0.009129629950905067,142.9109969381952
0.0056557876383675,4.880628504699706e-06,1.1210659049381276e-07,0.009142241112924339,148.15713245073783
0.0057058806365893,4.880249497717614e-06,1.1807723095482277e-07,0.009164296922489316,155.2233618466635
0.0057559026520957,4.8885462326179926e-06,1.262685088886113e-07,0.00916643700528102,160.8217095831784
0.0058059392878801,4.9044392430550946e-06,1.3483792516622196e-07,0.009166202331840453,166.58850093770934
0.0058559582662417,4.925326590347986e-06,1.4680725784008985e-07,0.009169554671145315,175.13039118493884
0.005905971382181,4.960644965179041e-06,1.7024899539657756e-07,0.009151439774665798,191.41377346037675
0.0059559860961107,5.000379381529792e-06,1.5053764985304203e-07,0.009123948526997163,173.2562934496879
0.0060060424517443,5.013320453639691e-06,9.834330313655959e-08,0.009123724587264213,106.52618018689988
0.0060560778906275,4.997022603059021e-06,9.539840559028264e-08,0.009167060117487852,82.35070907438278
0.0061061094684061,4.9847380837564666e-06,8.479744489202502e-08,0.009189229209442052,65.86773772916614
0.0061561330513082,4.98460090470688e-06,9.06477700136378e-08,0.009193919941150363,76.50566418268399
0.0062061856256402,4.9865975333631265e-06,9.715846517573175e-08,0.009216746966895837,86.87117551365523
0.006256271354986,5.0009489021311465e-06,1.0620617040416708e-07,0.009219518711780554,102.64335314591196
0.006306274062239,5.030043941963646e-06,1.1180887724189449e-07,0.009205232376384249,118.63157165884822
0.0063563078382362,5.067031830020954e-06,1.2170563979268605e-07,0.009197397305982437,135.08814355291474
0.0064063485386052,5.110069448848906e-06,1.268860137040882e-07,0.009169660461356463,134.5242838706947
0.0064564065443859,5.138876434484363e-06,9.678707918055742e-08,0.009156541868363498,63.57773570424945
0.0065064702616036,5.142762505901903e-06,1.0271001062290339e-07,0.009183356057918078,37.51608674841557
0.0065565505345851,5.141856371553132e-06,9.712808208549202e-08,0.009194144343734756,46.943087978403106
0.0066066388029288,5.1494055667434775e-06,9.669106557347116e-08,0.009210445117214631,62.19645044976191
0.0066567068293164,5.170397484104827e-06,1.086980909893942e-07,0.009206967740182415,87.90840013393951
0.0067067563328826,5.204865230393429e-06,1.2088648513673767e-07,0.009196525080983146,108.71848806884884
0.0067567945616382,5.247960769298805e-06,1.360194405486722e-07,0.009179269927477359,124.27607811272179
0.0068068497298574,5.284914302543768e-06,1.28268892867853e-07,0.009151831099724565,75.44581695749109
0.0068568862535821,5.300606436409372e-06,1.4446713760814646e-07,0.009170797330863149,23.004928133806594
0.0069069856950875,5.301765519122935e-06,1.6116717579219935e-07,0.009183430220983325,6.528201302550887
0.0069570751196085,5.2984529847733655e-06,1.7519426785785307e-07,0.009209791540731063,17.85200321328321
0.0070070873012771,5.295329385214692e-06,1.8392703425363011e-07,0.009225841530639626,4.168645106860429
0.0070571323292924,5.296050263151325e-06,1.9055820889524746e-07,0.00924928686216313,13.997611792017151
0.0071071957995628,5.299999803960938e-06,1.8758746057958536e-07,0.009252801872413154,10.984153715740907
0.0071572670474868,5.298181505416186e-06,1.8143828859045428e-07,0.009279314822134779,30.81284296785324
0.0072073124235494,5.286949697343517e-06,1.6055830235377997e-07,0.009305947569667692,40.482998367558416
0.0072573539606303,5.270783221432965e-06,1.341837924655146e-07,0.009338096881250316,44.35499542860575
0.0073074272818651,5.2548474952113314e-06,1.1240875069715616e-07,0.009373086060621967,36.05610076643491
0.0073575157930232,5.242567949279953e-06,9.689519588157416e-08,0.009399114262058986,28.01193782708842
0.0074075480334383,5.231002388306583e-06,8.431098051334428e-08,0.00942666378102144,27.68856186041349
0.0074575801543653,5.221013096232523e-06,7.385631507366388e-08,0.009456077042484965,17.34035496643635
0.0075076172281755,5.214737420123395e-06,6.551946927745694e-08,0.00948060639570108,10.648866213459991
0.0075576651937916,5.210086202240597e-06,5.84193487234869e-08,0.009504152707501786,9.538602347568611
0.0076076978735992,5.206256379809377e-06,5.241908083817111e-08,0.009527441819516282,9.535716229509983
0.0076577299763557,5.2037709153331166e-06,4.786448565759913e-08,0.009549648636414469,11.942776494415554
0.0077077432049731,5.202939566263159e-06,4.429001288385369e-08,0.009571105106933531,15.894437322476167
0.0077577798826388,5.203948959925736e-06,4.1581981499595105e-08,0.009591163210413277,20.652595949713
0.0078078439021376,5.206955076705372e-06,3.9653141572868095e-08,0.00960987430125798,25.931741966420475
0.0078579185519437,5.211352092587681e-06,3.810856376372327e-08,0.009627904747554154,30.13265143805386
0.0079079898076748,5.21414677803202e-06,3.54143642660551e-08,0.00964517192855711,27.67289054606803
0.0079580644310975,5.213410341320703e-06,3.168305034733294e-08,0.009670047383727998,20.051943287805603
0.0080081408073076,5.21157769689164e-06,2.8398296471366916e-08,0.009691582970302287,9.335348346127606
0.0080582190170039,5.210778809832309e-06,2.682269833372792e-08,0.00971450719296538,0.5195517766236172
0.0081083202746497,5.211120586286378e-06,2.591762324533079e-08,0.009736446665075383,10.122035522686541
0.0081583301140595,5.21249173549413e-06,2.5453638167831447e-08,0.009757623607045152,20.817344524931396
0.0082083465830134,5.214871257477042e-06,2.5842794094679826e-08,0.009777879701257803,31.22748107062375
0.0082583634030857,5.218298061751485e-06,2.7123315667759197e-08,0.009797618626386942,41.20781250169987
0.0083083786472229,5.2224332244520475e-06,2.805093937967842e-08,0.00981674027268674,46.02289740308277
