case,run_status,classification,flow_classification,simulated_time_s,target_duration_s,frequency_commanded_Hz,rocking_frequency_actual_Hz,rocking_fit_amplitude_deg,rocking_fit_mse_deg2,field_to_robot_phase_lag_deg,rocking_min_deg,rocking_max_deg,delta_s_mm,mean_axial_velocity_mm_s,final_axial_velocity_mm_s,maximum_axial_velocity_mm_s,fraction_v_s_positive,axial_reversals,max_radial_COM_displacement_mm,HEAD_contact_episode_count,TAIL_contact_episode_count,BODY_contact_episode_count,contact_episode_count,longest_contact_ms,both_end_bridge_ms,fluid_density_tonne_mm3,fluid_viscosity_N_s_mm2,fluid_filled_volume_mm3,total_initial_fluid_mass_mg,near_robot_fluid_velocity_min_mm_s,near_robot_fluid_velocity_max_mm_s,CEL_axial_force_on_robot_estimate_min_uN,CEL_axial_force_on_robot_estimate_max_uN,CEL_transverse_force_on_robot_estimate_max_uN,CEL_force_estimate_method,magnetic_axial_force_min_uN,magnetic_axial_force_max_uN,tumble_flag,gross_penetration_flag,gif_frame_count,parent_case,parent_delta_s_mm,wallclock_s,total_increments,minimum_dt_s,typical_dt_s
S4_HEADFORWARD_F60_G0P15_TRUECEL,ABORTED_PARTIAL,STRICT_CEL_FLUID_PRESENT,INITIALIZED_UNIFORM_FLOW_TRUE_CEL,0.025851400569081306,0.033333333333,60.0,60.62144992988753,6.373434385670109,23.44302694745166,0.3428237034599206,-9.656844529759066,13.422439226531491,-0.8931007603528963,-34.547480627454256,782.2844014031709,782.2844014031709,0.6682714536815649,22,0.26061076647104203,8,10,11,11,22.712417412549257,0.0,1.0007e-09,7.1e-10,5.183999999999999,5.1876288,0.0,140091.34375,-4966701.728973542,3432833.044102566,26942332.832667753,robot momentum balance after subtracting Magpylib; includes any simultaneous robot-wall contact,1.400173007215111e-08,2.080717974346809,False,False,53,S4_HEADFORWARD_F60_G0P10_FLOW,0.12639196692859364,5568.0072612,553614,4.26531e-08,4.675145e-08
