rho,time_s,B_norm_T,cone_angle_deg,transverse_phase_deg,tau_x_Nmm,tau_y_Nmm,tau_z_Nmm,tau_norm_Nmm,safe_torque_Nmm,danger_torque_Nmm,F_t_N
0.9,0.0009000400896184,0.00977061203960664,27.58097406995157,-103.59571771750795,-0.0023829838222308142,-0.011081516095574388,0.0010584786756811723,0.011384155128087449,0.0045670275229492095,0.004221905956223588,5.632575449899576e-06
0.9,0.001000058487989,0.009768786168968018,27.56046589048691,-102.40704660285483,-0.0027198131455682226,-0.010973204646752714,0.001016362173516013,0.011350841194998513,0.004523621766023655,0.003883392633649562,4.880209894544344e-06
0.9,0.0011000139638781,0.00976712075357317,27.541740978565613,-101.21713831779387,-0.003112149576920027,-0.010815320028618052,0.0009433219593570873,0.01129364771141528,0.004477443363884596,0.0034652966526922445,3.960807927647424e-06
0.9,0.0012000863207504,0.009765615378961374,27.524799863970664,-100.02402826481138,-0.0034132508746190842,-0.010659233535199219,0.0008865438342482955,0.01122744410188923,0.004424853739096732,0.0031256756534122207,3.1833810893944414e-06
0.9,0.0013000426115468,0.00976427576346797,27.50971167863217,-98.83067517187176,-0.0033060242683660883,-0.010676044513410931,0.0009691686559083843,0.011218155409823507,0.004370457150560221,0.0032439978808720153,3.2721572729419877e-06
0.9,0.0014000559458509,0.009763101414503508,27.496475215404125,-97.6351991289527,-0.0032733909028043987,-0.010649406424640372,0.0010225375829352994,0.0111879635460726,0.004313593103077528,0.003271303082750431,3.1670735498849184e-06
0.9,0.0015000704443082,0.009762094862298634,27.485122829515486,-96.43845561037404,-0.0032340917944019684,-0.010617130898338609,0.001075745599011988,0.011150786826088471,0.004254476452998061,0.003300922575300493,3.0521639830322233e-06
0.9,0.0016000049654394,0.009761258205922371,27.47568153719431,-95.2416085518615,-0.002768028794313559,-0.010761039978368917,0.0012955512567362267,0.01118661780347545,0.004173245462642592,0.0038132826800232693,3.839031532144936e-06
0.9,0.0017000631196424,0.009760591085639942,27.46815007912288,-94.04241314491189,-0.002379938410689112,-0.010839682037112424,0.0014857076542584792,0.011196880848624469,0.004078518097906706,0.004220446767039486,4.405601931545931e-06
0.9,0.0018000535201281,0.009760095902909247,27.46255781341755,-92.84335880867366,-0.002069163485280124,-0.01086836083241341,0.0016464224975490005,0.011185410665361821,0.00397796336275109,0.004530992184137851,4.769768729510828e-06
0.9,0.0019000484608113,0.009759772867052529,27.45890878846677,-91.64377723357272,-0.0018400765670482898,-0.010854336989169277,0.0017749572452434264,0.011151367022454723,0.003877313035956593,0.004744383544500333,5.0272109054946325e-06
0.9,0.002000059466809,0.009759622470294362,27.457209666136603,-90.44372915719772,-0.0016917570250666134,-0.010801264602581066,0.0018695318626204696,0.011091641367813248,0.0037800225254908935,0.004862709015590378,4.997314468725391e-06
0.9,0.0021000010892748,0.009759644924557229,27.457463354887803,-89.24443969438569,-0.0016231994667387556,-0.010708252376922115,0.0019273476645364392,0.011000732452735733,0.0036881098525732925,0.004885440855993043,4.7729098873507306e-06
0.9,0.0022000833414494,0.009759840428610625,27.45967202328033,-88.04358879917908,-0.001630274539676735,-0.010571988435392778,0.0019462749972463948,0.01087256735631945,0.0036020120992476816,0.004813479267931952,4.363306014151189e-06
0.9,0.0023000345099717,0.009760208188580992,27.463826035219103,-86.84463625415731,-0.0016413019354030898,-0.01045579341092025,0.00196559843054181,0.010764806783456435,0.0035255161097483747,0.0047489776695533985,4.032047009265365e-06
0.9,0.002400042489171,0.009760748161224173,27.469923648849925,-85.6455267021264,-0.0014489461523709026,-0.010565733834191304,0.002117266511271318,0.010872763856867137,0.003465551923813703,0.00500496891941578,4.640568097097148e-06
0.9,0.0025000090245157,0.009761459060494509,27.4779485115475,-84.44763581084558,-0.0013291904343729684,-0.010625733482401662,0.002231447984955253,0.010938570261209698,0.00340701278360835,0.005165603154387222,4.965662313823821e-06
0.9,0.0026000451762229,0.0097623407002403,27.48789612459287,-83.2498290037716,-0.0012805621087749702,-0.010647596749173809,0.002308865293336434,0.01097005081074014,0.003355403007475008,0.005238426795471873,5.091916914947994e-06
0.9,0.0027000687550753,0.009763391202596339,27.499742351667333,-82.05328495983966,-0.0013037686521708241,-0.010638460041747814,0.0023482678309083857,0.010972283561954066,0.003315381227927267,0.005226210205518849,5.027178908278196e-06
0.9,0.0028000453021377,0.009764608508159411,27.513460504489164,-80.85860588674917,-0.0013972212292024905,-0.010600859528104198,0.002348216160362672,0.010947354430807476,0.0032895894371481734,0.005131095197037397,4.8652778362479065e-06
0.9,0.002900016028434,0.009765991194766073,27.52903059171215,-79.6654860802415,-0.0015606283480433323,-0.010532601734763546,0.002305475381335936,0.01089433232822492,0.003279704054644147,0.004951174328759398,4.424747840983889e-06
