time_s,cycle,s_mm,delta_s_mm,com_x,com_y,com_z,center_x,center_y,center_z,axis_x,axis_y,axis_z,t_x,t_y,t_z,e1_x,e1_y,e1_z,e2_x,e2_y,e2_z,q1,q2,robot_phase_rad,B_phase_rad,phase_lag_rad,phase_valid,tilt_deg,Bx_T,By_T,Bz_T,contact_active
0.07988999783992767,3,15.358104722529621,1.5365307162441155,-8.845492228919316,-3.625890829752076,-9.725952769888552,-8.903551916036243,-3.3615739314113418,-9.963377351780306,0.8361741232532142,0.20859640017254683,0.507247846162775,0.9738469632015531,0.22675483922162126,0.014294584733034965,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215883246,-0.8037885465330035,0.5674012025748867,0.41516471070010197,0.2696779083193927,19.42562772608021,13.104141056212875,0.0383013626877504,1,29.673940497473993,0.008289918963057204,0.002267031513836366,0.005112513963762287,0
0.07989999651908875,3,15.357871170114056,1.53629716382855,-8.845328316146183,-3.6255951087576035,-9.725472147835406,-8.903324471725597,-3.3615209722709,-9.963374013245513,0.8362744234791204,0.20734209230389117,0.5075966365074831,0.9738469632015531,0.22675483922162126,0.014294584733034965,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215883246,-0.8037885465330035,0.5674012025748867,0.4147479422885863,0.27090194727842337,19.428158133387008,13.106025762834843,0.03894706337257834,1,29.694969282269007,0.00829204305563523,0.0022578707347371534,0.0051131232773776614,0
0.07991000264883041,3,15.357637504354077,1.5360634980685717,-8.845164284163761,-3.625299398939002,-9.72499154068342,-8.903096917034837,-3.361467987429065,-9.963370673090507,0.8363709547945986,0.20609429279276037,0.507945635333373,0.973846963201553,0.2267548392216211,0.014294584733035076,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215883224,-0.8037885465330035,0.5674012025748866,0.41433545337244915,0.27212019919582386,19.43067077193949,13.107911873858434,0.0395735909014687,1,29.716237853193903,0.008294169235092252,0.0022487020831360167,0.005113715299627155,0
0.07992000132799149,3,15.35740395890934,1.5358299526238337,-8.84500037139063,-3.6250037077468518,-9.724510933531436,-8.90286947951271,-3.361415029869293,-9.96336733465536,0.8364637672805872,0.20485307713865286,0.5082947794475101,0.9738469632015532,0.22675483922162118,0.014294584733035076,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.1788291021588323,-0.8037885465330036,0.5674012025748867,0.4139272264301154,0.27333257648614484,19.43316551058972,13.109796580481339,0.04018362292879527,1,29.7377382389519,0.008296294327303009,0.0022395392461130093,0.005114289156100819,0
0.07993000000715256,3,15.357170415998784,1.5355964097132784,-8.844836458617497,-3.6247080277305725,-9.72403032637945,-8.902642044458489,-3.361362072884158,-9.963363996256435,0.8365529566352161,0.20361854106340962,0.5086439230739783,0.9738469632015532,0.22675483922162118,0.014294584733035076,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.1788291021588323,-0.8037885465330036,0.5674012025748867,0.41352318067712174,0.27453893660944695,19.435642199390795,13.111681287104744,0.040775605106464254,1,29.759456963323164,0.008298419907821823,0.00223037542932753,0.005114845287584734,0
0.07993999868631363,3,15.35693676058854,1.5353627543030353,-8.844672426635075,-3.6244123626154545,-9.723549734128627,-8.902414499846788,-3.3613090903891756,-9.963360656249375,0.8366384989977488,0.20239075289944114,0.5089931287705088,0.9738469632015531,0.22675483922162107,0.014294584733035132,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.1788291021588322,-0.8037885465330036,0.5674012025748867,0.41312340854564966,0.2757392558692592,19.438100698415138,13.113565993728661,0.041349397506889686,1,29.78139438533588,0.008300545969100607,0.0022212106653204155,0.005115383692103592,0
0.0799499973654747,3,15.356703224648813,1.5351292183633074,-8.844508513861943,-3.6241167124014977,-9.723069141877803,-8.902187071581086,-3.3612561349847097,-9.963357317950097,0.8367205372941937,0.20116981611146295,0.5093421713895245,0.9738469632015531,0.22675483922162107,0.014294584733035132,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.1788291021588322,-0.8037885465330036,0.5674012025748867,0.41272776154276636,0.2769333489121522,19.440540868133596,13.115450700355154,0.04190486059885476,1,29.803531690811294,0.008302672503336488,0.0022120449871099353,0.005115904377477584,0
0.07996000349521637,3,15.35646957599639,1.5348955697108853,-8.84434448187952,-3.623821077088702,-9.722588549626979,-8.901959533550468,-3.3612031540220952,-9.963353978039637,0.8367990480458135,0.19995580221585418,0.509691112684766,0.9738469632015531,0.22675483922162107,0.014294584733035132,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.1788291021588322,-0.8037885465330036,0.5674012025748867,0.4123363331363771,0.2781211890945444,19.442962567595433,13.117336811374042,0.0424404490418053,1,29.82586914294255,0.00830480109082237,0.0022028715913501866,0.0051164076045175895,0
0.07997000217437744,3,15.35623604702749,1.5346620407419849,-8.844180569106388,-3.6235254566770676,-9.722107972277316,-8.901732112073283,-3.3611502001982982,-9.963350639840003,0.8368741001339626,0.1987488080518282,0.5100398531712479,0.9738469632015531,0.22675483922162107,0.014294584733035132,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.1788291021588322,-0.8037885465330036,0.5674012025748867,0.4119490850271008,0.2793026544482759,19.445365646284774,13.119221517999,0.04295882110618774,1,29.848396250663814,0.008306928549431047,0.002193704180389227,0.00511689280176412,0
0.07998000085353851,3,15.35600240513289,1.5344283988473837,-8.844016537123967,-3.6232298511665944,-9.721627380026492,-8.90150458062375,-3.3610972207680527,-9.963347300026143,0.8369458053664576,0.19754887348498024,0.5103882458132314,0.9738469632015531,0.22675483922162107,0.014294584733035132,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.1788291021588322,-0.8037885465330036,0.5674012025748867,0.41156590241420377,0.28047764949607423,19.447750087686565,13.121106224624516,0.0434585558824627,1,29.871099303708878,0.008309056458583835,0.002184535952433881,0.005117360264772297,0
0.07998999953269958,3,15.355768766830204,1.5341947605446986,-8.843852505141545,-3.6229342605572823,-9.721146802676829,-8.901277052672192,-3.3610442421522917,-9.963343960263629,0.8370141288231144,0.19635610571148868,0.5107363585063254,0.9738469632015531,0.22675483922162107,0.014294584733035132,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.1788291021588322,-0.8037885465330036,0.5674012025748867,0.4111869050499174,0.28164612035418385,19.450115682235648,13.122990931250595,0.043939443805466744,1,29.89397894520214,0.008311184810724391,0.0021753669400406766,0.005117809991881617,0
0.07999999821186066,3,15.355535132119435,1.5339611258339296,-8.843688473159123,-3.6226386848491314,-9.720666240228327,-8.901049528218612,-3.3609912643510143,-9.96334062055246,0.8370791996766054,0.19517056770956254,0.5110840077410965,0.9738469632015531,0.226754839221621,0.014294584733035187,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215883208,-0.8037885465330036,0.5674012025748866,0.410811958382451,0.28280793537780147,19.45246238149217,13.124875637877269,0.04440143643531666,1,29.917019020576298,0.00831331359829509,0.0021661971757688425,0.005118241981494691,0
0.08000999689102173,3,15.355301616666175,1.5337276103806694,-8.84352456038599,-3.6223431240421418,-9.720185662878665,-8.900822119903594,-3.360938313591955,-9.963337282546027,0.8371410422032717,0.1939923415355963,0.5114311751197391,0.9738469632015531,0.226754839221621,0.014294584733035187,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215883208,-0.8037885465330036,0.5674012025748866,0.4104410889937029,0.2839630225133164,19.45479005624274,13.126760344504527,0.04484440455862579,1,29.940214377544233,0.008315442813736506,0.002157026692180452,0.005118656232076758,0
0.0800200030207634,3,15.355067988713227,1.5334939824277214,-8.843360528403569,-3.6220475781363133,-9.719705100430163,-8.900594602031097,-3.3608853373230465,-9.963333942931456,0.8371997571238741,0.19282149846006963,0.5117777216754748,0.9738469632015531,0.226754839221621,0.014294584733035187,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215883208,-0.8037885465330036,0.5674012025748866,0.4100742075529787,0.2851112636362195,19.457098635807142,13.128646455533158,0.04526687309439812,1,29.9635518143005,0.00831757403669527,0.002147848687413873,0.005119053024924512,0
0.08003000169992447,3,15.354834364983917,1.5332603586984117,-8.843196496421147,-3.6217520508569363,-9.719224537981662,-8.900367088271777,-3.3608323620118687,-9.963330603377262,0.8372553245009888,0.1916580961414151,0.5121237114000794,0.9738469632015531,0.226754839221621,0.014294584733035187,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215883208,-0.8037885465330036,0.5674012025748866,0.4097114012525305,0.286252645144942,19.459388022484376,13.13053116216162,0.04567155314316882,1,29.987031655866392,0.00831970408549924,0.0021386768624194665,0.005119431779736139,0
0.08004000037908554,3,15.35460074378879,1.5330267375032847,-8.843032464438725,-3.62145653475343,-9.71874397553316,-8.900139576980363,-3.360779387275329,-9.963327263859293,0.8373078749484263,0.19050219116331307,0.5124689626809876,0.9738469632015531,0.22675483922162087,0.014294584733035243,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215883197,-0.8037885465330037,0.5674012025748867,0.4093525333832881,0.2873870418685319,19.461658193344515,13.132415868790712,0.04605701737421672,1,30.010637859440628,0.008321834539481144,0.0021295044158339957,0.0051197927912900254,0
0.08004999905824661,3,15.354367126817301,1.532793120531796,-8.842868432456303,-3.6211610372763756,-9.718263413084658,-8.899912069802125,-3.3607264134965193,-9.9633239244017,0.8373574054912403,0.18935386718664848,0.5128135026015207,0.9738469632015532,0.22675483922162099,0.014294584733035187,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215883208,-0.8037885465330037,0.5674012025748867,0.4089976726743216,0.2885144013964306,19.463909012014977,13.134300575420466,0.04642312941492375,1,30.034368274503734,0.008323965391075697,0.0021203313802288593,0.005120136058303695,0
0.08005999773740768,3,15.354133513437729,1.5325595071522233,-8.842704400473881,-3.620865554700482,-9.717782865537318,-8.899684566121866,-3.360673440532194,-9.96332058499545,0.8374040473410296,0.1882131778285375,0.5131571505772344,0.9738469632015531,0.22675483922162087,0.014294584733035243,-0.14015079194988206,0.5500056502909205,0.8233173994055285,0.17882910215883197,-0.8037885465330037,0.5674012025748867,0.4086466815476234,0.2896346016324355,19.466140467651165,13.136185282051093,0.04676987842048572,1,30.05820692607387,0.008326096632697818,0.002111157788202286,0.005120461580425072,0
