time_s,normalized_phase,alpha_B_deg,B_T,B_c_T,B_n_rock_T,B_b_rock_T,T_rock_Nmm,Bx_T,By_T,Bz_T
0.046,0.22999999999999998,9.921147013144775,0.010000000000000004,0.009850458026055102,0.0017229267764263046,-8.673617379884035e-19,0.0018738943624460034,0.009750692564786109,0.0011044936014970603,0.001924600839466987
0.046200000000000005,0.231,9.928826045698138,0.010000000000000002,0.009850227023356257,0.001724246962688975,-2.168404344971009e-19,0.0018753302270624488,0.009750569632507386,0.0011058208995106706,0.0019244614778764027
0.046400000000000004,0.232,9.936113105200088,0.01,0.009850007648476657,0.0017254997319476315,-6.505213034913027e-19,0.0018766927674114414,0.009750452813293257,0.0011070804277763051,0.0019243291979742544
0.0466,0.233,9.943007903969992,0.01,0.009849799935800919,0.0017266850392287057,-2.168404344971009e-19,0.0018779819345787067,0.009750342137217862,0.0011082721394386336,0.001924204010009835
0.0468,0.23399999999999999,9.949510169813,0.010000000000000002,0.009849603917885027,0.0017278028419886254,-8.673617379884035e-19,0.0018791976822928882,0.009750237632758918,0.00110939599017219,0.0019240859236847128
0.047,0.235,9.955619646030796,0.010000000000000002,0.009849419625451354,0.001728853100113994,-2.168404344971009e-19,0.001880339966925739,0.009750139326792868,0.0011104519381818577,0.0019239749481516904
0.0472,0.236,9.961336091431729,0.01,0.009849247087383948,0.0017298357759217532,-6.505213034913027e-19,0.001881408747492313,0.009750047244590299,0.0011114399442033241,0.0019238710920138104
0.047400000000000005,0.23700000000000002,9.9666592803403,0.01,0.009849086330724123,0.0017307508341593335,-4.336808689942018e-19,0.0018824039856511084,0.009749961409811643,0.0011123599715035025,0.001923774363323437
0.0476,0.23800000000000002,9.971589002606141,0.01,0.009848937380666296,0.0017315982420047999,-2.168404344971009e-19,0.0018833256457042446,0.009749881844503126,0.001113211985880933,0.0019236847695813758
0.0478,0.239,9.976125063612255,0.01,0.009848800260554147,0.0017323779690669766,-8.673617379884035e-19,0.0018841736945975883,0.009749808569093032,0.0011139959556661467,0.00192360231773607
0.048,0.24,9.980267284282716,0.01,0.009848674991877027,0.0017330899873855632,-2.168404344971009e-19,0.0018849481019208789,0.009749741602388205,0.001114711851722001,0.001923527014182853
0.0482,0.241,9.98401550108975,0.01,0.009848561594266687,0.0017337342714312475,0.0,0.0018856488399078561,0.00974968096157086,0.0011153596474439951,0.0019234588647632517
0.048400000000000006,0.24200000000000002,9.987369566060172,0.010000000000000002,0.009848460085494264,0.0017343107981057956,-2.168404344971009e-19,0.0018862758834363542,0.009749626662195646,0.0011159393187605453,0.001923397874764361
0.048600000000000004,0.24300000000000002,9.990329346781248,0.01,0.009848370481467552,0.0017348195467421414,0.0,0.0018868292100284038,0.009749578718187,0.001116450844133244,0.0019233440489182727
0.0488,0.244,9.992894726405893,0.009999999999999998,0.00984829279622858,0.0017352604991044615,-4.336808689942018e-19,0.0018873087998503074,0.00974953714183677,0.0011168942045570824,0.0019232973914015618
0.049,0.245,9.99506560365732,0.01,0.009848227041951456,0.0017356336393882436,0.0,0.001887714635712717,0.009749501943802143,0.0011172693835606526,0.0019232579058348427
0.0492,0.246,9.996841892832999,0.01,0.009848173228940502,0.001735938954220341,-2.168404344971009e-19,0.0018880467030706965,0.009749473133103793,0.0011175763672063182,0.0019232255952823687
0.0494,0.247,9.998223523808088,0.01,0.00984813136562868,0.0017361764326590259,-4.336808689942018e-19,0.001888304990023771,0.009749450717124379,0.001117815144090362,0.0019232004622517101
0.049600000000000005,0.24800000000000003,9.99921044203816,0.010000000000000004,0.0098481014585763,0.0017363460661940235,-6.505213034913027e-19,0.0018884894873159733,0.009749434701607268,0.0011179857053431027,0.0019231825086934791
0.049800000000000004,0.249,9.999802608561373,0.01,0.009848083512470003,0.001736447848746543,-2.168404344971009e-19,0.001888600188335873,0.00974942509065556,0.0011180880446289862,0.0019231717360011203
0.05,0.25,9.999999999999998,0.01,0.009848077530122084,0.0017364817766693037,0.0,0.0018886370891166024,0.009749421886731405,0.0011181221581466555,0.001923168145010761
0.0502,0.251,9.999802608561373,0.01,0.009848083512470003,0.001736447848746543,-2.168404344971009e-19,0.001888600188335873,0.00974942509065556,0.0011180880446289862,0.0019231717360011203
0.0504,0.252,9.99921044203816,0.010000000000000004,0.0098481014585763,0.0017363460661940235,-6.505213034913027e-19,0.0018884894873159733,0.009749434701607268,0.0011179857053431027,0.0019231825086934791
0.0506,0.253,9.998223523808088,0.01,0.00984813136562868,0.0017361764326590259,-4.336808689942018e-19,0.001888304990023771,0.009749450717124379,0.001117815144090362,0.0019232004622517101
0.050800000000000005,0.254,9.996841892832999,0.01,0.009848173228940502,0.001735938954220341,-2.168404344971009e-19,0.0018880467030706965,0.009749473133103793,0.0011175763672063182,0.0019232255952823687
0.051000000000000004,0.255,9.99506560365732,0.01,0.009848227041951456,0.0017356336393882436,0.0,0.001887714635712717,0.009749501943802143,0.0011172693835606526,0.0019232579058348427
0.0512,0.256,9.992894726405893,0.009999999999999998,0.00984829279622858,0.0017352604991044615,-4.336808689942018e-19,0.0018873087998503074,0.00974953714183677,0.0011168942045570824,0.0019232973914015618
0.0514,0.257,9.990329346781248,0.01,0.009848370481467552,0.0017348195467421414,0.0,0.0018868292100284038,0.009749578718187,0.001116450844133244,0.0019233440489182727
0.0516,0.258,9.987369566060172,0.010000000000000002,0.009848460085494264,0.0017343107981057956,-2.168404344971009e-19,0.0018862758834363542,0.009749626662195646,0.0011159393187605453,0.001923397874764361
0.051800000000000006,0.259,9.98401550108975,0.01,0.009848561594266687,0.0017337342714312475,0.0,0.0018856488399078561,0.00974968096157086,0.0011153596474439951,0.0019234588647632517
0.052000000000000005,0.26,9.980267284282716,0.01,0.009848674991877027,0.0017330899873855632,-2.168404344971009e-19,0.0018849481019208789,0.009749741602388205,0.001114711851722001,0.001923527014182853
0.0522,0.261,9.976125063612255,0.01,0.009848800260554147,0.0017323779690669766,-8.673617379884035e-19,0.0018841736945975883,0.009749808569093032,0.0011139959556661467,0.00192360231773607
0.0524,0.262,9.971589002606141,0.01,0.009848937380666296,0.0017315982420047999,-2.168404344971009e-19,0.0018833256457042446,0.009749881844503126,0.001113211985880933,0.0019236847695813758
0.0526,0.263,9.9666592803403,0.01,0.009849086330724123,0.0017307508341593335,-4.336808689942018e-19,0.0018824039856511084,0.009749961409811643,0.0011123599715035025,0.001923774363323437
0.0528,0.26399999999999996,9.961336091431729,0.01,0.009849247087383948,0.0017298357759217532,-6.505213034913027e-19,0.001881408747492313,0.009750047244590299,0.0011114399442033241,0.0019238710920138104
0.053000000000000005,0.265,9.955619646030796,0.010000000000000002,0.009849419625451354,0.001728853100113994,-2.168404344971009e-19,0.001880339966925739,0.009750139326792868,0.0011104519381818577,0.0019239749481516904
0.053200000000000004,0.266,9.949510169813,0.010000000000000002,0.009849603917885027,0.0017278028419886254,-8.673617379884035e-19,0.0018791976822928882,0.009750237632758918,0.00110939599017219,0.0019240859236847128
0.0534,0.267,9.943007903969992,0.01,0.009849799935800919,0.0017266850392287057,-2.168404344971009e-19,0.0018779819345787067,0.009750342137217862,0.0011082721394386336,0.001924204010009835
0.0536,0.268,9.936113105200088,0.01,0.009850007648476657,0.0017254997319476315,-6.505213034913027e-19,0.0018766927674114414,0.009750452813293257,0.0011070804277763051,0.0019243291979742544
0.0538,0.26899999999999996,9.928826045698138,0.010000000000000002,0.009850227023356257,0.001724246962688975,-2.168404344971009e-19,0.0018753302270624488,0.009750569632507386,0.0011058208995106706,0.0019244614778764027
0.054,0.26999999999999996,9.921147013144775,0.010000000000000004,0.009850458026055102,0.0017229267764263046,-8.673617379884035e-19,0.0018738943624460034,0.009750692564786109,0.0011044936014970603,0.001924600839466987
0.054200000000000005,0.271,9.913076310695063,0.010000000000000004,0.009850700620365206,0.001721539220562993,-8.673617379884035e-19,0.001872385225119093,0.009750821578463992,0.0011030985831201516,0.0019247472719501025
0.054400000000000004,0.272,9.90461425696651,0.01,0.009850954768260782,0.0017200843449320141,-6.505213034913027e-19,0.0018708028692811945,0.009750956640289715,0.0011016358962934237,0.001924900763984393
0.0546,0.273,9.89576118602651,0.01,0.009851220429904056,0.0017185622017957215,0.0,0.0018691473517740307,0.00975109771543174,0.0011001055954585764,0.0019250613036842785
0.0548,0.27399999999999997,9.886517447379143,0.01,0.009851497563651368,0.001716972845845615,0.0,0.0018674187320813222,0.009751244767484245,0.0010985077375849233,0.001925228878621234
0.055,0.27499999999999997,9.876883405951384,0.01,0.009851786126059553,0.0017153163342020872,-4.336808689942018e-19,0.0018656170723285082,0.00975139775847334,0.0010968423821687409,0.0019254034758251352
0.055200000000000006,0.276,9.866859442078681,0.01,0.009852086071892618,0.0017135927264141585,-4.336808689942018e-19,0.0018637424372824583,0.00975155664886355,0.001095109591232597,0.0019255850817856573
0.055400000000000005,0.277,9.856445951489983,0.01,0.009852397354128649,0.0017118020844591956,0.0,0.0018617948943511647,0.009751721397564557,0.0010933094293246398,0.0019257736824537324
0.055600000000000004,0.278,9.845643345292052,0.010000000000000002,0.009852719923967041,0.001709944472742601,-4.336808689942018e-19,0.0018597745135834113,0.009751891961938222,0.0010914419635178448,0.0019259692632430671
0.0558,0.27899999999999997,9.834452049953297,0.01,0.00985305373083597,0.0017080199580975005,-2.168404344971009e-19,0.001857681367668425,0.009752068297805856,0.0010895072634092397,0.0019261718090317187
0.056,0.27999999999999997,9.822872507286883,0.010000000000000002,0.009853398722400163,0.0017060286097843977,-4.336808689942018e-19,0.001855515531935504,0.009752250359455776,0.0010875054011190823,0.001926381304163725
0.0562,0.28099999999999997,9.810905174433344,0.01,0.009853754844568898,0.0017039704994908174,2.168404344971009e-19,0.0018532770843536321,0.009752438099651102,0.0010854364512900092,0.0019265977324507983
0.056400000000000006,0.28200000000000003,9.798550523842469,0.01,0.009854122041504333,0.0017018457013309174,-2.168404344971009e-19,0.001850966105531056,0.009752631469637838,0.001083300491086138,0.0019268210771740697
0.056600000000000004,0.28300000000000003,9.78580904325472,0.01,0.009854500255630044,0.0016996542918450955,2.168404344971009e-19,0.001848582678714851,0.009752830419153195,0.0010810976001921436,0.001927051321085898
0.0568,0.284,9.772681235681933,0.01,0.009854889427639877,0.001697396349999554,0.0,0.0018461268897904566,0.00975303489643419,0.0010788278608122827,0.0019272884464117297
0.057,0.285,9.759167619387467,0.01,0.009855289496507049,0.0016950719571858556,2.168404344971009e-19,0.0018435988272811872,0.00975324484822649,0.0010764913576693858,0.0019275324348520214
0.0572,0.286,9.745268727865772,0.01,0.009855700399493501,0.0016926811972204495,-2.168404344971009e-19,0.0018409985823477208,0.009753460219793527,0.0010740881780038098,0.001927783267584211
0.0574,0.287,9.730985109821265,0.010000000000000002,0.009856122072159551,0.0016902241563441656,2.168404344971009e-19,0.0018383262487875463,0.00975368095492586,0.0010716184115723364,0.0019280409252647591
0.057600000000000005,0.28800000000000003,9.716317329146737,0.01,0.009856554448373765,0.0016877009232216962,0.0,0.0018355819230344,0.009753906995950783,0.0010690821506470474,0.0019283053880312295
0.057800000000000004,0.289,9.70126596490106,0.01,0.00985699746032313,0.0016851115889410407,0.0,0.0018327657041576626,0.009754138283742216,0.0010664794900141438,0.0019285766355044407
0.058,0.29,9.685831611286307,0.010000000000000002,0.00985745103852346,0.0016824562470129187,-2.168404344971009e-19,0.0018298776938617195,0.009754374757730817,0.0010638105269727164,0.0019288546467906664
0.0582,0.291,9.670014877624352,0.010000000000000002,0.009857915111830075,0.0016797349933701687,-4.336808689942018e-19,0.0018269179964853109,0.009754616355914347,0.0010610753613334901,0.0019291394004838885
0.0584,0.292,9.65381638833274,0.010000000000000002,0.00985838960744873,0.0016769479263670944,-2.168404344971009e-19,0.001823886719000812,0.009754863014868314,0.001058274095417497,0.0019294308746681168
0.058600000000000006,0.29300000000000004,9.637236782900098,0.01,0.009858874450946806,0.0016740951467788014,-4.336808689942018e-19,0.0018207839710135234,0.009755114669756823,0.001055406834054724,0.0019297290469197513
0.058800000000000005,0.294,9.620276715860857,0.01,0.009859369566264745,0.0016711767578004863,0.0,0.0018176098647608872,0.009755371254343705,0.0010524736845826993,0.0019300338943100078
0.059000000000000004,0.295,9.60293685676943,0.010000000000000002,0.00985987487572775,0.0016681928650466996,-4.336808689942018e-19,0.0018143645151116922,0.009755632701003863,0.0010494747568450366,0.0019303453934073934
0.0592,0.296,9.585217890173764,0.010000000000000002,0.009860390300057722,0.001665143576550568,-8.673617379884035e-19,0.0018110480395652244,0.009755898940734881,0.001046410163189922,0.0019306635202802408
0.0594,0.297,9.567120515588309,0.009999999999999998,0.009860915758385458,0.0016620290027629832,2.168404344971009e-19,0.0018076605582503869,0.009756169903168861,0.0010432800184685548,0.0019309882504992936
0.0596,0.298,9.548645447466427,0.010000000000000002,0.009861451168263103,0.0016588492565517597,-2.168404344971009e-19,0.0018042021939247833,0.009756445516584515,0.0010400844400335382,0.0019313195591403464
0.059800000000000006,0.299,9.529793415172186,0.01,0.009861996445676802,0.0016556044532007432,-2.168404344971009e-19,0.0018006730719737467,0.009756725707919455,0.0010368235477372107,0.0019316574207869364
0.060000000000000005,0.3,9.510565162951535,0.01,0.009862551505059674,0.0016522947104088846,-4.336808689942018e-19,0.0017970733204093333,0.009757010402782774,0.0010334974639299244,0.0019320018095330955
0.060200000000000004,0.301,9.490961449902947,0.01,0.00986311625930495,0.001648920148289274,-4.336808689942018e-19,0.0017934030698692738,0.00975729952546781,0.0010301063134582696,0.0019323526989861461
0.0604,0.302,9.470983049947444,0.010000000000000002,0.00986369061977941,0.0016454808893681314,-8.673617379884035e-19,0.0017896624536158719,0.009757592998965179,0.0010266502236632423,0.001932710062269556
0.0606,0.303,9.45063075179805,0.01,0.009864274496337004,0.001641977058583752,0.0,0.0017858516075348616,0.009757890744975992,0.0010231293243783508,0.0019330738720258428
0.0608,0.304,9.429905358928643,0.009999999999999998,0.009864867797332776,0.0016384087832854127,2.168404344971009e-19,0.0017819706701342121,0.009758192683925363,0.0010195437479276696,0.001933444100419531
0.061000000000000006,0.305,9.408807689542256,0.010000000000000002,0.009865470429636956,0.0016347761932322263,-2.168404344971009e-19,0.0017780197825428877,0.009758498734976086,0.0010158936291238259,0.001933820719140163
0.061200000000000004,0.306,9.387338576538738,0.01,0.00986608229864932,0.0016310794205919464,-2.168404344971009e-19,0.0017739990885095446,0.009758808816042545,0.0010121791052659262,0.0019342036994053583
0.0614,0.307,9.365498867481922,0.010000000000000002,0.009866703308313789,0.0016273185999397361,2.168404344971009e-19,0.001769908734401191,0.009759122843804884,0.0010084003161374255,0.0019345930119639269
0.0616,0.308,9.343289424566118,0.010000000000000002,0.009867333361133209,0.0016234938682568706,-2.168404344971009e-19,0.00176574886920178,0.009759440733723338,0.0010045574040039257,0.0019349886270990286
0.0618,0.309,9.320711124582107,0.010000000000000002,0.00986797235818443,0.0016196053649294015,-4.336808689942018e-19,0.0017615196445107508,0.009759762400052836,0.0010006505136109143,0.001935390514631391
0.062,0.31,9.297764858882514,0.01,0.009868620199133527,0.0016156532317467593,2.168404344971009e-19,0.001757221214541516,0.009760087755857768,0.0009966797921814319,0.0019357986439225699
0.062200000000000005,0.311,9.27445153334661,0.010000000000000002,0.009869276782251324,0.0016116376129003064,-4.336808689942018e-19,0.0017528537361198807,0.009760416713027013,0.000992645389413675,0.0019362129838782615
0.062400000000000004,0.312,9.250772068344578,0.01,0.009869942004429054,0.0016075586549818353,2.168404344971009e-19,0.0017484173686824148,0.009760749182289129,0.0009885474574785336,0.0019366335029516674
0.0626,0.313,9.22672739870115,0.009999999999999997,0.009870615761194313,0.0016034165069820062,0.0,0.0017439122742747483,0.00976108507322779,0.0009843861510170496,0.001937060169146903
0.06280000000000001,0.314,9.202318473658702,0.010000000000000002,0.009871297946727189,0.0015992113202887256,-2.168404344971009e-19,0.001739338617549814,0.009761424294297417,0.0009801616271378085,0.0019374929500224638
0.063,0.315,9.177546256839811,0.01,0.009871988453876587,0.0015949432486854727,0.0,0.001734696565766023,0.009761766752838984,0.0009758740454142644,0.0019379318126947237
0.0632,0.316,9.152411726209172,0.010000000000000002,0.00987268717417682,0.0015906124483495547,0.0,0.0017299862887853673,0.009762112355096072,0.0009715235678819799,0.0019383767238415
0.0634,0.31699999999999995,9.126915874035028,0.01,0.00987339399786435,0.0015862190778503068,-4.336808689942018e-19,0.0017252079590714647,0.009762461006231089,0.0009671103590357995,0.0019388276497056545
0.0636,0.318,9.101059706849954,0.01,0.009874108813894774,0.0015817632981472208,-4.336808689942018e-19,0.0017203617516875194,0.00976281261034169,0.0009626345858269396,0.001939284556098743
0.06380000000000001,0.319,9.07484424541117,0.01,0.009874831509959993,0.0015772452725880187,-4.336808689942018e-19,0.001715447844294232,0.0097631670704774,0.0009580964176600096,0.0019397474084047138
0.064,0.32,9.048270524660195,0.01,0.00987556197250559,0.001572665166906646,0.0,0.00171046641714761,0.00976352428865642,0.0009534960263899426,0.0019402161715836523
0.06420000000000001,0.321,9.021339593682033,0.01,0.009876300086748396,0.0015680231492212072,-4.336808689942018e-19,0.001705417653096731,0.009763884165882622,0.0009488335863188542,0.0019406908101755682
0.0644,0.32199999999999995,8.99405251566371,0.01,0.009877045736694276,0.0015633193900318246,-4.336808689942018e-19,0.001700301737581407,0.00976424660216273,0.0009441092741928169,0.0019411712883042344
0.0646,0.323,8.966410367852358,0.01,0.009877798805156057,0.0015585540622184287,-2.168404344971009e-19,0.0016951188586297827,0.009764611496523678,0.0009393232691985495,0.001941657569681063
0.0648,0.32399999999999995,8.938414241512639,0.01,0.009878559173771726,0.0015537273410384763,-2.168404344971009e-19,0.0016898692068558572,0.00976497874703017,0.000934475752960025,0.0019421496176090323
0.065,0.325,8.910065241883682,0.009999999999999998,0.009879326723022726,0.0015488394041245869,-2.168404344971009e-19,0.0016845529754569068,0.00976534825080238,0.0009295669095349883,0.0019426473949866545
0.06520000000000001,0.326,8.881364488135445,0.01,0.009880101332252521,0.0015438904314821137,-2.168404344971009e-19,0.001679170360210852,0.009765719904033875,0.0009245969254113931,0.0019431508643119905
0.0654,0.32699999999999996,8.852313113324552,0.01,0.009880882879685252,0.0015388806054866281,-2.168404344971009e-19,0.0016737215594735115,0.009766093602009645,0.0009195659895037431,0.0019436599876867006
0.0656,0.328,8.82291226434953,0.010000000000000002,0.009881671242444684,0.001533810110881329,-6.505213034913027e-19,0.0016682067741757918,0.009766469239124385,0.0009144742931493482,0.0019441747268201478
0.0658,0.32899999999999996,8.793163101905563,0.01,0.009882466296573217,0.001528679134774371,-4.336808689942018e-19,0.0016626262078207805,0.009766846708900856,0.0009093220301044905,0.0019446950430335357
0.066,0.33,8.763066800438633,0.010000000000000002,0.009883267917051153,0.0015234878666361066,-4.336808689942018e-19,0.0016569800664807432,0.009767225904008482,0.0009041093965404884,0.0019452208972640904
0.06620000000000001,0.331,8.732624548099203,0.009999999999999998,0.00988407597781609,0.0015182364982962541,4.336808689942018e-19,0.001651268558794045,0.009767606716282061,0.0008988365910396815,0.0019457522500692878
0.0664,0.33199999999999996,8.701837546695259,0.01,0.009884890351782522,0.001512925223940969,2.168404344971009e-19,0.0016454918959619674,0.009767989036740667,0.0008935038145913074,0.0019462890616311127
0.0666,0.333,8.670707011644902,0.009999999999999998,0.009885710910861538,0.001507554240109832,-4.336808689942018e-19,0.0016396502917454313,0.009768372755606661,0.0008881112705872863,0.0019468312917603676
0.0668,0.33399999999999996,8.63923417192835,0.01,0.009886537525980772,0.0015021237456927547,-2.168404344971009e-19,0.001633743962461628,0.009768757762324914,0.000882659164817912,0.0019473788999010183
0.067,0.335,8.607420270039439,0.01,0.009887370067104433,0.0014966339419267899,-6.505213034913027e-19,0.001627773126980556,0.009769143945582122,0.0008771477054674379,0.001947931845134573
0.06720000000000001,0.336,8.57526656193652,0.010000000000000002,0.009888208403253548,0.0014910850323928443,2.168404344971009e-19,0.0016217380067214402,0.009769531193326313,0.0008715771031095588,0.0019484900861845118
0.0674,0.33699999999999997,8.542774316992952,0.01,0.009889052402526322,0.001485477223012318,0.0,0.0016156388256490812,0.009769919392786458,0.0008659475707028081,0.0019490535814207389
0.06760000000000001,0.338,8.509944817946918,0.01,0.009889901932118677,0.001479810722043624,2.168404344971009e-19,0.0016094758102700676,0.009770308430492253,0.0008602593235858271,0.0019496222888640922
0.0678,0.33899999999999997,8.476779360850834,0.01,0.009890756858344908,0.0014740857400786316,0.0,0.0016032491896289074,0.009770698192294019,0.0008545125794725505,0.0019501961661908716
0.068,0.34,8.443279255020151,0.01,0.009891617046658512,0.001468302490039002,0.0,0.001596959195304044,0.009771088563382735,0.0008487075584472733,0.0019507751707374158
0.0682,0.34099999999999997,8.409445822981688,0.010000000000000002,0.009892482361673142,0.0014624611871724316,-2.168404344971009e-19,0.0015906060614037695,0.009771479428310218,0.0008428444829596191,0.0019513592595047096
0.0684,0.34199999999999997,8.375280400421415,0.01,0.0098933526671837,0.0014565620490487874,-2.168404344971009e-19,0.0015841900245620205,0.009771870671009408,0.000836923577819393,0.0019519483891630288
0.06860000000000001,0.343,8.340784336131716,0.009999999999999998,0.009894227826187572,0.0014506052955561457,4.336808689942018e-19,0.0015777113239340724,0.009772262174814795,0.0008309450701913274,0.0019525425160566224
0.0688,0.344,8.305958991958127,0.01,0.009895107700906004,0.0014445911488967255,-6.505213034913027e-19,0.0015711702011921144,0.009772653822482963,0.0008249091895897181,0.0019531415962084236
0.069,0.34500000000000003,8.270805742745617,0.01,0.009895992152805557,0.001438519833582719,-8.673617379884035e-19,0.0015645669005207152,0.009773045496213231,0.0008188161678729482,0.0019537455853248006
0.0692,0.346,8.235325976284274,0.010000000000000002,0.009896881042619772,0.0014323915764320118,-6.505213034913027e-19,0.0015579016686121665,0.00977343707766845,0.0008126662392378935,0.0019543544388003382
0.0694,0.347,8.199521093254521,0.01,0.009897774230370877,0.0014262066065637983,-4.336808689942018e-19,0.0015511747546617179,0.00977382844799586,0.0008064596402142189,0.00195496811172265
0.06960000000000001,0.34800000000000003,8.163392507171839,0.01,0.009898671575391654,0.0014199651553940885,-2.168404344971009e-19,0.001544386410362687,0.009774219487848106,0.0008001966096585586,0.001955586558877228
0.0698,0.349,8.126941644330943,0.009999999999999998,0.009899572936347413,0.0014136674566310988,0.0,0.0015375368899014483,0.009774610077404315,0.0007938773887485719,0.00195620973475232
0.07,0.35000000000000003,8.090169943749475,0.01,0.009900478171258094,0.001407313746270537,-4.336808689942018e-19,0.0015306264499523015,0.009775000096391305,0.0007875022209768879,0.0019568375935438407
0.0702,0.351,8.053078857111219,0.010000000000000002,0.009901387137520434,0.0014009042625907724,-8.673617379884035e-19,0.0015236553496722229,0.009775389424104866,0.0007810713521449303,0.0019574700891603087
0.0704,0.352,8.015669848708763,0.01,0.00990229969193028,0.0013944392461478845,-2.168404344971009e-19,0.0015166238506954788,0.009775777939431152,0.0007745850303566154,0.0019581071752278194
0.07060000000000001,0.35300000000000004,7.977944395385708,0.01,0.009903215690705017,0.0013879189397706078,-2.168404344971009e-19,0.001509532217128124,0.009776165520868171,0.0007680435060119355,0.0019587488050950416
0.0708,0.354,7.939903986478356,0.009999999999999998,0.00990413498950603,0.001381343588555144,-2.168404344971009e-19,0.001502380715542365,0.009776552046547336,0.0007614470318004114,0.001959394931838248
0.07100000000000001,0.35500000000000004,7.901550123756903,0.01,0.009905057443461329,0.001374713439859864,6.505213034913027e-19,0.0014951696149707943,0.009776937394255125,0.0007547958626944241,0.0019600455082663714
0.0712,0.356,7.862884321366191,0.01,0.00990598290718823,0.0013680287432998946,-4.336808689942018e-19,0.0014878991869005018,0.009777321441454804,0.0007480902559424277,0.0019607004869260825
0.0714,0.357,7.823908105765879,0.01,0.009906911234816126,0.0013612897507415656,0.0,0.0014805697052670385,0.009777704065308234,0.0007413304710620207,0.0019613598201069092
0.0716,0.358,7.784623015670232,0.01,0.009907842280009373,0.0013544967162967565,-2.168404344971009e-19,0.0014731814464482677,0.009778085142697764,0.0007345167698329061,0.001962023459846364
0.0718,0.359,7.745030601987343,0.01,0.009908775895990207,0.0013476498963170987,-8.673617379884035e-19,0.001465734689258054,0.009778464550248167,0.0007276494162897094,0.001962691357935111
0.07200000000000001,0.36000000000000004,7.705132427757889,0.010000000000000002,0.009909711935561788,0.0013407495493880602,0.0,0.0014582297149398386,0.009778842164348666,0.0007207286767146705,0.001963363465922155
0.0722,0.361,7.664930068093503,0.01,0.009910650251131279,0.0013337959363229149,-8.673617379884035e-19,0.0014506668071600699,0.009779217861175004,0.0007137548196302171,0.0019640397351200416
0.0724,0.362,7.62442511011448,0.01,0.009911590694733038,0.0013267893201565548,-2.168404344971009e-19,0.0014430462520014823,0.009779591516711603,0.0007067281157913797,0.0019647201166101075
0.0726,0.363,7.583619152887216,0.01,0.009912533118051826,0.0013197299661392068,0.0,0.0014353683379562574,0.009779963006773732,0.0006996488381781047,0.0019654045612477237
0.0728,0.364,7.542513807361038,0.01,0.009913477372446125,0.001312618141729993,-6.505213034913027e-19,0.0014276333559190208,0.009780332207029774,0.0006925172619874082,0.0019660930196675826
0.07300000000000001,0.36500000000000005,7.501110696304588,0.010000000000000002,0.009914423308971496,0.00130545411659037,-2.168404344971009e-19,0.0014198415991797091,0.009780698993023515,0.000685333664625409,0.001966785442289001
0.0732,0.366,7.459411454241822,0.01,0.009915370778403982,0.0012982381625774387,-8.673617379884035e-19,0.0014119933634162902,0.00978106324019648,0.0006780983256992243,0.0019674817793212344
0.0734,0.367,7.417417727387391,0.010000000000000002,0.009916319631263593,0.001290970553737105,-2.168404344971009e-19,0.0014040889466873272,0.009781424823910326,0.0006708115270087187,0.001968181980768832
0.0736,0.368,7.375131173581742,0.009999999999999998,0.009917269717837815,0.0012836515662971286,-6.505213034913027e-19,0.0013961286494244144,0.00978178361946924,0.0006634735525381344,0.0019688859964369834
0.0738,0.369,7.332553462225602,0.01,0.009918220888205175,0.0012762814786600094,-2.168404344971009e-19,0.001388112774424447,0.009782139502142424,0.000656084688447561,0.001969593775936915
0.07400000000000001,0.37000000000000005,7.289686274214116,0.01,0.009919172992258841,0.0012688605713957585,-6.505213034913027e-19,0.0013800416268417524,0.009782492347186544,0.0006486452230642856,0.0019703052686912774
0.0742,0.371,7.246531301870468,0.009999999999999997,0.009920125879730282,0.001261389127234517,-4.336808689942018e-19,0.0013719155141800647,0.009782842029868255,0.0006411554468739898,0.00197102042393957
0.07440000000000001,0.372,7.203090248879065,0.01,0.009921079400212933,0.0012538674310590401,0.0,0.0013637347462843491,0.00978318842548675,0.0006336156525118088,0.0019717391907435725
0.0746,0.373,7.159364830218311,0.01,0.009922033403185902,0.0012462957698970425,-2.168404344971009e-19,0.001355499635332479,0.009783531409396277,0.000626026134753257,0.00197246151799279
0.0748,0.374,7.115356772092848,0.010000000000000002,0.00992298773803771,0.0012386744329133943,-6.505213034913027e-19,0.0013472104958267468,0.009783870857028733,0.000618387190504993,0.0019731873544099267
0.075,0.37499999999999994,7.071067811865469,0.01,0.009923942254090058,0.0012310037114021885,2.168404344971009e-19,0.0013388676445852364,0.00978420664391623,0.0006106991187954663,0.001973916648556359
0.0752,0.376,7.026499697988491,0.01,0.009924896800621603,0.0012232838987786515,2.168404344971009e-19,0.0013304714007330216,0.009784538645713695,0.0006029622207653958,0.001974649348837632
0.07540000000000001,0.377,6.981654189934728,0.01,0.009925851226891744,0.0012155152905709123,-6.505213034913027e-19,0.001322022085693221,0.009784866738221449,0.0005951767996581177,0.001975385403508968
0.0756,0.378,6.936533058128046,0.01,0.009926805382164438,0.0012076981844116332,0.0,0.0013135200231778905,0.009785190797407799,0.0005873431608097873,0.001976124760680786
0.0758,0.379,6.8911380838734875,0.01,0.009927759115732016,0.0011998328800294925,-2.168404344971009e-19,0.001304965539178758,0.009785510699431638,0.0005794616116394342,0.001976867368324228
