time_s,normalized_phase,theta_rock_deg,theta_cross_deg,alpha_B_deg,q_rock,q_cross,HEAD_gap_um,TAIL_gap_um,BODY_gap_um,minimum_gap_um,closest_region,T_rock_Nmm,contact_state,peak_normal_force_in_bin_N,peak_tangential_force_in_bin_N,peak_resultant_force_in_bin_N,CFN1_N,CFN2_N,CFN3_N,CFS1_N,CFS2_N,CFS3_N,CFT1_N,CFT2_N,CFT3_N,closest_normal_closing_velocity_mm_s,closest_tangential_velocity_mm_s,com_x,com_y,com_z,axis_x,axis_y,axis_z,ur1,ur2,ur3,s_mm,COM_radial_mm
0.0014909999445080757,0.007454999722540379,0.3668180702659448,6.803557996517539e-07,0.6716020875639573,0.006402139346650843,1.1874205435147189e-08,273.8596080597575,253.37487403322956,254.26654126945152,253.37487403322956,TAIL,5.7864381284063506e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.339563859255676,5.776449758056578,-7.46817508717331,-3.6769286438964413,-9.550744530114772,0.976757457167311,-0.05546339539995562,0.20704753473238197,-0.001292744418606162,0.000536023173481226,0.006247354671359062,-5.3498756502338524e-08,1.0689304177899752e-05
0.0015904000028967857,0.007952000014483929,0.4474779068353013,7.955561061407244e-07,0.7163394929168765,0.007809883408994812,1.3884649975023236e-08,272.41377345646526,251.78003424439927,252.91393254012056,251.78003424439927,TAIL,5.1047976177736824e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.720438938511034,6.322078096200907,-7.468175272310677,-3.676930980943122,-9.550744367903379,0.9768570854494091,-0.054062679871833455,0.20694796749995298,-0.0015770065365359187,0.0006538911256939173,0.007621088996529579,-5.60822510732752e-08,1.3039276282730225e-05
0.001689799944870174,0.00844899972435087,0.5346563251472987,9.058794689395437e-07,0.761069860490527,0.009331377814110205,1.5809890994196755e-08,270.85196589237916,250.0572160362513,251.4120176148434,250.0572160362513,TAIL,4.299259227984165e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.909369337375743,6.801331170542687,-7.468175468762442,-3.676933506899128,-9.550744191823613,0.9769625883197305,-0.05254864415041757,0.2068398922393012,-0.0018842415884137154,0.0007812852854840457,0.009105842560529709,-5.5153499634833685e-08,1.5578971197935833e-05
0.001789200003258884,0.00894600001629442,0.6273233640462499,1.0067982675148523e-06,0.8057928604081432,0.010948639424989316,1.7570891441672308e-08,269.1928278066324,248.2269722978216,249.81658182288052,248.2269722978216,TAIL,3.389375454637402e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.877552096228275,7.202353729105719,-7.468175673427626,-3.6769361919203005,-9.550744003793996,0.9770722536813614,-0.050939153761726634,0.20672448742242594,-0.0022108196280896664,0.0009167006937786937,0.010684073902666569,-4.992848736062142e-08,1.827833304299143e-05
0.0018885999452322721,0.00944299972616136,0.7243157993738096,1.0942635911037635e-06,0.8505079510385817,0.012641358809222847,1.909697648038966e-08,267.4573533213478,246.3124522982606,248.14782581503724,246.3124522982606,TAIL,2.397197002820342e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.601644840911376,7.514911837379486,-7.4681758830586515,-3.676939002291671,-9.550743806035515,0.9771843003647633,-0.04925439496412448,0.2066031163785911,-0.002552641090005636,0.001058437628671527,0.012335971929132938,-3.978217735113847e-08,2.1103423815902116e-05
0.001988000003620982,0.00994000001810491,0.8243651988210662,1.1661154294388462e-06,0.8952148006381372,0.014387390554247407,2.0350447134146365e-08,265.66837223713014,244.338833272803,246.4277116481672,244.338833272803,TAIL,1.3467787793749263e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.064322572007754,7.730680770117198,-7.468176094379404,-3.676941901235092,-9.550743601025177,0.9772969444525128,-0.04751638888231143,0.20647729936089174,-0.0029052358586341143,0.001204642583616078,0.014039933681488037,-2.430420016119464e-08,2.4017239028183806e-05
0.002087400062009692,0.010437000310048461,0.926128979092798,1.2029196006318585e-06,0.9399129214434323,0.016163296117930586,2.0992165006364635e-08,263.84998305156216,242.3326955222303,244.67941668823224,242.3326955222303,TAIL,2.6359845983520765e-06,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.254671608700587,7.843503791801339,-7.468176304196535,-3.6769448498169153,-9.55074339144315,0.9774084618720209,-0.045748452921905984,0.2063486799478551,-0.0032638723496347666,0.0013533539604395628,0.015773093327879906,-3.3404206577029364e-09,2.698062275998411e-05
0.0021867998875677586,0.010933999437838793,1.0282227246561086,1.2171622538975197e-06,0.9846017738818743,0.017944908746982745,2.1240068174617055e-08,262.02696697292777,240.321376607593,242.9267698382076,240.321376607593,TAIL,-8.260776839943903e-06,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.168428228765997,7.849616595603355,-7.468176509497456,-3.6769478078702162,-9.550743180111938,0.9775172426398571,-0.043974639514103846,0.20621898899319582,-0.00362367182970047,0.0015025484608486295,0.017511872574687004,2.2981032010908113e-08,2.9953196705563482e-05
0.0022861999459564686,0.011430999729782343,1.1292538721845404,1.1972608772487196e-06,1.0292811298936178,0.019707922170774866,2.089208586501736e-08,260.22418215697843,238.33230299315605,241.19366862898838,238.33230299315605,TAIL,-1.8958305303859187e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.80805965668089,7.747826474516484,-7.468176707534243,-3.6769507349916024,-9.550742969929987,0.9776218359358874,-0.042219150646496395,0.20609000271733977,-0.003979726694524288,0.001650191261433065,0.019232554361224174,5.424326445542743e-08,3.2894362682523175e-05
0.0023856000043451786,0.011928000021725893,1.2278555472011514,1.1438093602831335e-06,1.0739504341414676,0.021428481777477786,1.9958655467364646e-08,258.46595979115614,236.39232383587193,239.5034988774435,236.39232383587193,TAIL,-2.91961053587357e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.18264993187264,7.539617955812474,-7.468176895885594,-3.67695359149982,-9.550742763800743,0.9777209832510867,-0.040505749043307976,0.20596349969101016,-0.004327218979597092,0.0017942847916856408,0.02091185934841633,8.975412186257968e-08,3.576426575963009e-05
0.0024850000627338886,0.012425000313669443,1.3227195111851409,1.0601930007231299e-06,1.1186092666867475,0.023083759990185266,1.8498927929484645e-08,256.7755210455367,234.52706734196772,237.87857451953442,234.52706734196772,TAIL,-3.8726373792585685e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.307673040874256,7.229207404662621,-7.468177072501052,-3.676956339425284,-9.550742564558194,0.9778136392567385,-0.03885718441641294,0.20584121575311798,-0.004661538638174534,0.0019329171627759933,0.022527506574988365,1.2857964857412113e-07,3.8524787005365485e-05
0.002584399888291955,0.012921999441459775,1.4126280806121005,9.328368254696979e-07,1.1632570856356488,0.024652513350213134,1.6276125854210827e-08,255.17441674833026,232.7603218214113,236.33959961425128,232.7603218214113,TAIL,-4.7317943052142895e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.20456602366044,6.823497639684929,-7.468177235722609,-3.6769589434068406,-9.550742374893533,0.9778989812669253,-0.037294637290229235,0.2057247978890734,-0.004978394601494074,0.0020643090829253197,0.024058757349848747,1.6959366375566414e-07,4.114044213514921e-05
0.002683799946680665,0.013418999733403325,1.4964834348411455,7.712418129603194e-07,1.207893665651022,0.026115593650123937,1.3456117917427818e-08,253.68201715964662,231.11347222003076,234.90517901960862,231.11347222003076,TAIL,-5.476268500577357e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.900201683711273,6.331964702268997,-7.468177384289706,-3.6769613715721574,-9.550742197280814,0.9779764074202733,-0.03583720796496254,0.2056157607154955,-0.005273918155580759,0.002186855999752879,0.025486914440989494,2.1154274169102294e-07,4.3579262657606864e-05
0.002783200005069375,0.013916000025346875,1.5733345085896857,5.755224690765923e-07,1.2525184682574642,0.02745641654741165,1.0040975144699245e-08,252.3150476976788,229.6049867447186,233.5913731153763,229.6049867447186,TAIL,-6.088034852251731e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.426216203676015,5.766450264208292,-7.468177517328317,-3.6769635962944234,-9.550742033909417,0.9780455268297388,-0.0345014475585193,0.20551544361605872,-0.005544756539165974,0.002299167914316058,0.026795780286192894,2.5311766725161546e-07,4.581355229224234e-05
0.002882600063458085,0.014413000317290425,1.6423998873910015,3.4848848599487485e-07,1.2971310559403788,0.028661360126445386,6.079772760017695e-09,251.08719732617507,228.24998386019817,232.4113226069414,228.24998386019817,TAIL,-6.55224618789882e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.818243834090781,5.14087796400544,-7.468177634328671,-3.6769655948872026,-9.550741886621525,0.9781061427801118,-0.03330095856893844,0.2054249731999538,-0.005788156762719154,0.0024001027923077345,0.02797204628586769,2.930311284062783e-07,4.78205806475469e-05
0.0029819998890161514,0.014909999445080757,1.70308669378776,9.526715815285404e-08,1.341730891797057,0.02972009329998945,1.6619910871534919e-09,250.00879833617523,227.05987799909116,231.37494196625397,227.05987799909116,TAIL,-6.85769279897335e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.115054790600285,4.470890243808351,-7.468177735115009,-3.6769673501283036,-9.550741756858232,0.9781582323228449,-0.03224606534867215,0.20534523079092068,-0.006002029404044151,0.0024887940380722284,0.029005615040659904,3.30090812895208e-07,4.95831056261494e-05
0.0030813999474048615,0.015406999737024307,1.755005138814175,-1.840026942864421e-07,1.3863177477352624,0.03062582850130746,-3.2099464172760875e-09,249.0865822657047,226.04210936586693,230.48868588623384,226.04210936586693,TAIL,-6.996959611509458e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.357635797459574,3.7734269215682006,-7.468177819814204,-3.676968850703612,-9.550741645617252,0.9782019249148698,-0.03134356019765109,0.20527682608365627,-0.006185000296682119,0.002564671915024519,0.029889848083257675,3.6326625992085915e-07,5.108981533777118e-05
0.0031808000057935715,0.015904000028967857,1.7979777202699088,-4.676446677303601e-07,1.4308910850699135,0.03137548103505277,-8.157920800711045e-09,248.32352876831422,225.19997654827972,229.75540503950398,225.19997654827972,TAIL,-6.966693315319922e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.588214685763861,3.0662505287832063,-7.468177888822342,-3.676970091465388,-9.550741553422457,0.9782374816614172,-0.030596542746289333,0.2052200795358554,-0.006336444057524204,0.0026274765841662884,0.0306217223405838,3.917437842340362e-07,5.233558450529814e-05
0.0032802000641822815,0.016401000320911407,1.8320434869556468,-7.83894293095581e-07,1.4754504710295062,0.03196974252471221,-1.3674542908803594e-08,247.71879931551038,224.53256247740623,229.17428271606983,224.53256247740623,TAIL,-6.76766727770443e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.849269814202315,2.3674457814981062,-7.468177942777433,-3.676971073559595,-9.550741480307723,0.978265277961416,-0.03000434553481937,0.20517501111027334,-0.006456498522311449,0.002677265554666519,0.031201902776956558,4.149643365077631e-07,5.332160010008155e-05
0.003379599889740348,0.01689799944870174,1.8574576912898362,-1.0812141078094052e-06,1.5199953639691528,0.03241307417542046,-1.8860830622748246e-08,247.2677487082422,224.03474747601538,228.74084688169287,224.03474747601538,TAIL,-6.404692879932422e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.182527293600471,1.6949035304050792,-7.468177982535312,-3.6769718044040713,-9.550741425814211,0.9782857899190263,-0.029562539725937385,0.20514134026923794,-0.006546062882989645,0.0027144108898937702,0.03163473680615425,4.326462497414025e-07,5.405533794867662e-05
0.003478999948129058,0.01739499974064529,1.8746844926582535,-1.3685576751390299e-06,1.5645255412270551,0.03271357912767745,-2.387305296131871e-08,246.96205707506454,223.6973541242757,228.44709650414313,223.6973541242757,TAIL,-5.886619564953696e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.627981227625531,1.0658155145175061,-7.468178009154175,-3.676972297499357,-9.550741389002413,0.9782995846253211,-0.029263062243980856,0.20511849236485097,-0.0066067734733223915,0.002739591058343649,0.031928129494190216,4.4478613637473035e-07,5.455037254951779e-05
0.003578400006517768,0.01789200003258884,1.8843866482129474,-1.6496378102665456e-06,1.6090404620167331,0.032882822583484225,-2.8776041147479162e-08,246.78991118793508,223.5073477831549,228.28167599208032,223.5073477831549,TAIL,-5.2260042053482134e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2229484636377261,0.49619497816842656,-7.468178023881168,-3.676972572104911,-9.550741368478755,0.9783073153111828,-0.02909439516861835,0.20510561420497164,-0.006640965584665537,0.0027537746354937553,0.03209336847066879,4.516464452137797e-07,5.4826052166812956e-05
0.003677800064906478,0.01838900032453239,1.8874089143466382,-1.9063348903733192e-06,1.653539693107874,0.032935542506957564,-3.325376978323485e-08,246.73629473615216,223.44815728469726,228.2301538512252,223.44815728469726,TAIL,-4.438890896409789e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001182914132114244,0.00044401608143057613,-7.468178028144879,-3.676972652769815,-9.550741362431525,0.9783097183214643,-0.029041854674349846,0.2051015985185179,-0.006651617120951414,0.0027581958565860987,0.03214484080672264,4.5372631478703257e-07,5.4907029009572496e-05
0.0037771998904645443,0.01888599945232272,1.8847578831622114,-2.1289005184002456e-06,1.698022696545869,0.03288929835105587,-3.713622194800958e-08,246.78333969561572,223.50006296991498,228.27535976022796,223.50006296991498,TAIL,-3.5443857217906494e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0079314348562298,0.40903026770879536,-7.468178023549657,-3.6769725687325048,-9.55074136868521,0.978307612205854,-0.0290879421042175,0.20510511335464568,-0.006642274092882872,0.0027543255127966404,0.03209969028830528,4.5171873139542756e-07,5.482265802069948e-05
0.0038765999488532543,0.01938299974426627,1.8775771052310264,-2.305302659946499e-06,1.7424892460054984,0.032764037677811,-4.0213520029489423e-08,246.91076042583782,223.64067621141785,228.3978011416339,223.64067621141785,TAIL,-2.5641877113508598e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7800919326614466,0.7221029655255681,-7.468178011864015,-3.6769723532113643,-9.550741384755073,0.9783018954032564,-0.029212776968448782,0.20511463895145915,-0.0066169677302241325,0.0027438346296548843,0.031977392733097076,4.464666631649923e-07,5.460628664446458e-05
0.003976000007241964,0.01988000003620982,1.8671196877934257,-2.4344963528561966e-06,1.7869388058654443,0.03258161875789711,-4.2467418126694966e-08,247.09633222034898,223.84546801475153,228.57612246378116,223.84546801475153,TAIL,-1.522092756330795e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2966737008157487,0.9311763924234234,-7.468177995009714,-3.6769720426043717,-9.55074140791581,0.9782935420494953,-0.029394573852034513,0.20512850755638454,-0.0065801129676401615,0.002728554420173168,0.03179929032921791,4.389099794744447e-07,5.4294453215266015e-05
0.004075400065630674,0.020377000328153372,1.8547175209395401,-2.513837414586988e-06,1.831370940698656,0.03236527427294049,-4.3851754087569226e-08,247.31643100728428,224.0883649945576,228.78762335983643,224.0883649945576,TAIL,-4.4338034295952535e-06,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5451970352705877,1.0313177498944741,-7.4681779750369826,-3.6769716755905177,-9.550741435272956,0.9782835927318174,-0.029610177837456446,0.20514494768373379,-0.00653640553355217,0.0027104313485324383,0.03158806636929512,4.3003927156060665e-07,5.3925986387779e-05
0.004174800124019384,0.020874000620096922,1.8417494827127334,-2.523312055356415e-06,1.8757852172013258,0.03213905705653383,-4.4017352615242834e-08,247.54659250364818,224.34236694835047,229.00879573513316,224.34236694835047,TAIL,6.457722160973534e-06,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.519651557004756,1.0203272578944111,-7.468177954093593,-3.676971292202121,-9.550741463836319,0.9782731401777843,-0.02983561755477189,0.20516212889279237,-0.006490703672170639,0.0026914800982922316,0.03136720508337021,4.2085344243442473e-07,5.35410750025862e-05
0.004274200182408094,0.021371000912040472,1.8296077085492886,-2.4758006627028185e-06,1.9201812037147146,0.031927251873531654,-4.318884408285982e-08,247.76210875012495,224.580205021913,229.21589653609215,224.580205021913,TAIL,1.718937998265604e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.220667076722305,0.8987286245692919,-7.468177934382115,-3.6769709328498505,-9.55074149059388,0.9782633079872717,-0.030046691817180782,0.20517820682675808,-0.006447914056479931,0.002673735376447439,0.031160416081547737,4.123258211512397e-07,5.318028996471257e-05
0.004373599775135517,0.021867998875677586,1.8196635377130184,-2.368001071116229e-06,1.9645582578507603,0.031753781352006474,-4.130857384764619e-08,247.93863249642368,224.77500903436936,229.3855288067392,224.77500903436936,TAIL,2.7500709197449103e-05,FREE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6555247587242994,0.6696906962035187,-7.468177918104433,-3.676970637336832,-9.55074151258569,0.978255222409669,-0.030219561537540192,0.20519136904043475,-0.006412868853658438,0.00265920115634799,0.030991055071353912,4.053820331505874e-07,5.288359427803731e-05
