time_s,normalized_phase,theta_rock_deg,theta_cross_deg,alpha_B_deg,q_rock,q_cross,HEAD_gap_um,TAIL_gap_um,BODY_gap_um,minimum_gap_um,T_rock_Nmm,contact_state,com_x,com_y,com_z,axis_x,axis_y,axis_z,ur1,ur2,ur3,s_mm,COM_radial_mm,contact_force_N
0.08091159909963608,0.4045579954981804,5.423638811170974,-1.696087843938576e-05,5.64378147662562,0.09451904936073802,-2.9469789278009695e-07,184.84868003761002,155.0557330899315,168.82034124726147,155.0557330899315,4.177561328160161e-05,FREE,-7.468180191610858,-3.6770544519302133,-9.550734790335499,0.9792542952499589,0.03245036524436598,0.20001999657537578,-0.019114520400762558,0.007926616817712784,0.09237091988325119,4.763063637846309e-06,0.00013688510708439422,0.0
0.08101099729537964,0.4050549864768982,5.381895717362301,-1.1826340727457679e-05,5.617975698543325,0.09379373161248099,-2.054986631195593e-07,185.56928763935943,155.85210192899402,169.5114395801235,155.85210192899402,4.4801129625024846e-05,FREE,-7.46818019871674,-3.677053222002338,-9.550734897508535,0.9792648840471153,0.031724753533353384,0.200084549342117,-0.018967410549521446,0.007865517400205135,0.09165999293327332,4.65783949073271e-06,0.000135654990427786,0.0
0.0811104029417038,0.405552014708519,5.345881668013906,-6.318371621685669e-06,5.592113204728192,0.0931679203152012,-1.0979673107068473e-07,186.1911986177598,156.5393878320559,170.10790127784065,156.5393878320559,4.672925910338839e-05,FREE,-7.4681802040313725,-3.677052158592029,-9.550734990029612,0.9792735981197853,0.031098716661466692,0.20014017549592353,-0.018840491771697998,0.007812784984707832,0.09104663878679276,4.567700433834676e-06,0.00013459136229419252,0.0
0.08120980113744736,0.4060490056872368,5.3158416560326565,-7.094407869994021e-07,5.5661981251115655,0.09264589089493584,-1.232882375953147e-08,186.71009089357753,157.11281768906525,170.60557404609816,157.11281768906525,4.751308735946044e-05,FREE,-7.468180207829422,-3.6770512688151724,-9.55073506734121,0.9792805671738596,0.030576519320883483,0.20018653107005902,-0.018734626471996307,0.0077687823213636875,0.09053502976894379,4.492933987298891e-06,0.00013370135987015233,0.0
0.08130919933319092,0.4065459966659546,5.291876295690121,4.939177558390139e-06,5.540228769867703,0.0922294073062263,8.58374868688051e-08,187.12414765905007,157.5703873879426,171.00270998445782,157.5703873879426,4.713376625320914e-05,FREE,-7.468180210365548,-3.6770505555530475,-9.550735129244147,0.979285929788432,0.030159915712934596,0.20022349313353507,-0.018650168552994728,0.007733657490462065,0.0901268795132637,4.433511017194965e-06,0.0001329878823665823,0.0
0.08140859752893448,0.4070429876446724,5.273936616538335,1.0501135797749718e-05,5.514205392400332,0.09191763084957578,1.825035024069723e-07,187.4341520473886,157.91296496138696,171.30005541530025,157.91296496138696,4.560059890899481e-05,FREE,-7.468180211865305,-3.6770500173795666,-9.550735175904864,0.979289827252028,0.029848058461976364,0.20025116141172192,-0.01858694665133953,0.007707341108471155,0.08982135355472565,4.3890886061320884e-06,0.0001324495174437856,0.0
0.08150800317525864,0.4075400158762932,5.261825781673033,1.5820345423152742e-05,5.488126295417982,0.09170714968172285,2.74953564578827e-07,187.64345940476062,158.14425995083036,171.50082462003485,158.14425995083036,4.295073994623983e-05,FREE,-7.468180212514684,-3.677049648561275,-9.550735207848136,0.9792923985991089,0.029637528468523265,0.20026985532596298,-0.018544267863035202,0.0076895481906831264,0.089615099132061,4.35902177408167e-06,0.00013208054090257118,0.0
0.0816074013710022,0.408037006855011,5.255205173058464,2.0764652828138956e-05,5.461995639830793,0.09159208458222912,3.608882030407193e-07,187.75789206397786,158.27070739893844,171.6105992070181,158.27070739893844,3.924887662578485e-05,FREE,-7.468180212460115,-3.6770494392174227,-9.55073522594799,0.9792937786227823,0.029522440813891035,0.20028010545010147,-0.018520936369895935,0.007679786067456007,0.08950234949588776,4.342375263053014e-06,0.00013187107651564195,0.0
0.08170679956674576,0.4085339978337288,5.2536010339733314,2.5200919842118794e-05,5.435811729407983,0.09156420472206295,4.3799133888648007e-07,187.78562322626075,158.3013395661803,171.63721644873587,158.3013395661803,3.458473128094661e-05,FREE,-7.46818021181119,-3.677049375611001,-9.550735231404959,0.9792940996537154,0.02949456032630137,0.2002826435180476,-0.01851528324186802,0.007677364628762007,0.08947503566741943,4.33794358671024e-06,0.00013180738727162618,0.0
0.08180619776248932,0.4090309888124466,5.256416689497287,2.9029436084816945e-05,5.409574815727096,0.09161314063208727,5.045285723263866e-07,187.7369627645445,158.24754930474649,171.5905638348797,158.24754930474649,2.907142620603792e-05,FREE,-7.468180210651584,-3.677049440367024,-9.550735225720617,0.9792934948617338,0.02954351427396578,0.2002783854684163,-0.01852520741522312,0.0076814135536551476,0.08952299505472183,4.344259155971476e-06,0.00013187209507978714,0.0
