frame,time_s,node,x_mm,y_mm,z_mm 
7,0.0007000611512921751,83,-6.873578318922521,-3.930740255979177,-9.74568247109088
7,0.0007000611512921751,84,-6.676402612929011,-3.9604973561964414,-9.68695061274004
7,0.0007000611512921751,85,-6.47922734246879,-3.99025444092788,-9.628219727497271
7,0.0007000611512921751,86,-6.281985441110173,-4.00890751508377,-9.566045522129366
7,0.0007000611512921751,87,-8.304920101500477,-3.857618325976487,-10.054417865939763
7,0.0007000611512921751,88,-8.107744871771711,-3.8873754146618253,-9.995686027901101
7,0.0007000611512921751,89,-7.910569125046747,-3.91713251092519,-9.936955122346154
7,0.0007000611512921751,90,-7.7133938953179815,-3.946889599610529,-9.87822328430749
7,0.0007000611512921751,91,-7.516218148593017,-3.9766466958738933,-9.819492378752543
7,0.0007000611512921751,92,-7.319042442599509,-4.006403796091158,-9.760760520401702
7,0.0007000611512921751,93,-7.121866695874544,-4.0361608923545225,-9.702029614846754
7,0.0007000611512921751,94,-6.924691466145778,-4.065917981039862,-9.643297776808092
7,0.0007000611512921751,95,-6.727515719420814,-4.095675077303226,-9.584566871253145
7,0.0007000611512921751,96,-6.530340013427305,-4.125432177520491,-9.525835012902302
7,0.0007000611512921751,97,-6.33314229855484,-4.153355995086255,-9.467160470147528
7,0.0007000611512921751,98,-8.361285415752533,-3.9309924812139414,-9.903396314909344
7,0.0007000611512921751,99,-8.164109233494282,-3.960749592963132,-9.844664436246324
7,0.0007000611512921751,100,-7.966934003765515,-3.990506681648471,-9.78593259820766
7,0.0007000611512921751,101,-7.769758257040551,-4.020263777911835,-9.727201692652713
7,0.0007000611512921751,102,-7.572583503576529,-4.050020855065248,-9.66846987492623
7,0.0007000611512921751,103,-7.375407756851565,-4.079777951328612,-9.609738969371282
7,0.0007000611512921751,104,-7.178232050858055,-4.109535051545877,-9.55100711102044
7,0.0007000611512921751,105,-6.981056304133091,-4.1392921478092415,-9.492276205465494
7,0.0007000611512921751,106,-6.783880598139582,-4.169049248026506,-9.433544347114651
7,0.0007000611512921751,107,-6.586705327679361,-4.198806332757945,-9.374813461871883
7,0.0007000611512921751,108,-6.389529621685853,-4.22856343297521,-9.316081603521042
7,0.0007000611512921751,109,-8.411739121692765,-3.928030422522334,-9.733647749544614
7,0.0007000611512921751,110,-8.214563851232542,-3.957787507253773,-9.674916864301846
7,0.0007000611512921751,111,-8.017387628242835,-3.9875446150490634,-9.61618593843472
7,0.0007000611512921751,112,-7.82021239851407,-4.017301703734402,-9.557454100396056
7,0.0007000611512921751,113,-7.623036703957651,-4.04705928064526,-9.49872224451232
7,0.0007000611512921751,114,-7.425860957232687,-4.076816376908624,-9.439991338957373
7,0.0007000611512921751,115,-7.228685210507723,-4.106573473171989,-9.381260433402426
7,0.0007000611512921751,116,-7.031509504514214,-4.1363305733892535,-9.322528575051585
7,0.0007000611512921751,117,-6.834334274785448,-4.166087662074593,-9.263796737012921
7,0.0007000611512921751,118,-6.637159004325227,-4.195844746806031,-9.205065851770152
7,0.0007000611512921751,119,-6.439983298331718,-4.225601847023295,-9.146333993419312
7,0.0007000611512921751,120,-8.4462880553462,-3.8493187540200298,-9.578796327390265
7,0.0007000611512921751,121,-8.249111873087948,-3.87907586576922,-9.520064448727245
7,0.0007000611512921751,122,-8.051936643359182,-3.908832954454559,-9.461332610688583
7,0.0007000611512921751,123,-7.854760896634218,-3.9385900507179232,-9.402601705133636
7,0.0007000611512921751,124,-7.657585626173996,-3.968347135449362,-9.343870819890867
7,0.0007000611512921751,125,-7.460409920180488,-3.9981042356666268,-9.285138961540024
7,0.0007000611512921751,126,-7.263234214186979,-4.027861335883891,-9.226407103189183
7,0.0007000611512921751,127,-7.066058943726758,-4.05761842061533,-9.167676217946415
7,0.0007000611512921751,128,-6.8688832377332485,-4.087375520832595,-9.108944359595572
7,0.0007000611512921751,129,-6.6717079672730275,-4.117132605564033,-9.050213474352804
7,0.0007000611512921751,130,-6.474532272716609,-4.146890182474891,-8.991481618469068
7,0.0007000611512921751,131,-8.45808953533154,-3.710447801616474,-9.46950930456621
7,0.0007000611512921751,132,-8.260913353073288,-3.7402049133656643,-9.410777425903191
7,0.0007000611512921751,133,-8.063738123344523,-3.769962002051003,-9.352045587864529
7,0.0007000611512921751,134,-7.866562376619558,-3.7997190983143674,-9.293314682309582
7,0.0007000611512921751,135,-7.669387106159337,-3.829476183045806,-9.234583797066813
7,0.0007000611512921751,136,-7.472211400165827,-3.859233283263071,-9.17585193871597
7,0.0007000611512921751,137,-7.275036170437062,-3.8889903719484096,-9.117120100677308
7,0.0007000611512921751,138,-7.077860417993552,-3.9187472298649775,-9.058389193888807
7,0.0007000611512921751,139,-6.880684712000043,-3.9485043300822418,-8.999657335537966
7,0.0007000611512921751,140,-6.683508965275079,-3.9782614263456066,-8.94092642998302
7,0.0007000611512921751,141,-6.486333735546314,-4.008018515030945,-8.882194591944355
7,0.0007000611512921751,142,-6.112786832613978,-3.646166577290779,-9.245660624506833
7,0.0007000611512921751,143,-6.176125657438121,-3.67980035836129,-9.066413441449622
7,0.0007000611512921751,144,-6.226022209810827,-3.8360869120157544,-8.97869191417239
7,0.0007000611512921751,145,-6.221256797212251,-3.9731507523111063,-9.064083838640633
7,0.0007000611512921751,146,-6.20820107149911,-4.087199105990294,-9.165783989896749
7,0.0007000611512921751,147,-6.1505693800266155,-4.039175140549514,-9.328372335944906
7,0.0007000611512921751,148,-6.086172530105026,-3.749867530138206,-9.37505981896036
7,0.0007000611512921751,149,-6.116134023168366,-3.8978043110663685,-9.362194299500338
7,0.0007000611512921751,150,-6.158262585489629,-3.8173564541823377,-9.19266079723491
7,0.0007000611512921751,151,-6.170822403174036,-3.961773431651418,-9.22538415307625
7,0.0007000611512921751,152,-6.437313193966773,-3.6662847707585042,-8.873587373119282
7,0.0007000611512921751,153,-6.386200523008258,-3.531107034165894,-8.97597208771425
7,0.0007000611512921751,154,-6.329818315782889,-3.459098700062787,-9.128825599937569
7,0.0007000611512921751,155,-6.27937393399561,-3.4707096679448437,-9.30363522491066
7,0.0007000611512921751,156,-6.244935853867371,-3.550662966038518,-9.453032673976715
7,0.0007000611512921751,157,-6.233173088695807,-3.681473993230105,-9.55493306977698
7,0.0007000611512921751,158,-6.634488899960282,-3.63652767054124,-8.932319231470123
7,0.0007000611512921751,159,-6.58337527647228,-3.5013499570124815,-9.034703905440734
7,0.0007000611512921751,160,-6.52701091474971,-3.427975778711175,-9.185725497095511
7,0.0007000611512921751,161,-6.476556761839102,-3.430937376195015,-9.355473086885063
7,0.0007000611512921751,162,-6.442008263718954,-3.5096490292114937,-9.510325482147485
7,0.0007000611512921751,163,-6.430206795170704,-3.648520458308643,-9.619612507438644
7,0.0007000611512921751,164,-6.831664129689047,-3.6067705818559013,-8.991051069508787
7,0.0007000611512921751,165,-6.780551023197245,-3.4715928607491167,-9.093434810995682
7,0.0007000611512921751,166,-6.7241856682137335,-3.398218701557762,-9.244457314821997
7,0.0007000611512921751,167,-6.673732508564066,-3.4011802799316504,-9.41420399244001
7,0.0007000611512921751,168,-6.639183969712462,-3.479891928994229,-9.569057340498325
7,0.0007000611512921751,169,-6.62738202489947,-3.6187633696233044,-9.678344345477308
7,0.0007000611512921751,170,-7.028839876414011,-3.5770134855925364,-9.049781975063734
7,0.0007000611512921751,171,-6.977726717753663,-3.441835283838259,-9.152166666879419
7,0.0007000611512921751,172,-6.921361362770152,-3.3684611246469043,-9.303189170705732
7,0.0007000611512921751,173,-6.870908214557574,-3.3714231797143857,-9.472935850790853
7,0.0007000611512921751,174,-6.836359240172683,-3.45013484426279,-9.627788225741094
7,0.0007000611512921751,175,-6.824557771624434,-3.5890062733599395,-9.737075251032254
7,0.0007000611512921751,176,-7.2260151061427775,-3.5472563969071977,-9.108513813102396
7,0.0007000611512921751,177,-7.1749024294657175,-3.412078421967791,-9.210898526463813
7,0.0007000611512921751,178,-7.118537109495116,-3.33870402838354,-9.36192007626068
7,0.0007000611512921751,179,-7.068083926269629,-3.341666317843918,-9.531667710375245
7,0.0007000611512921751,180,-7.033534946166192,-3.420377744045526,-9.686520084091937
7,0.0007000611512921751,181,-7.021733042084655,-3.5592491886285007,-9.795806136275022
7,0.0007000611512921751,182,-7.423190852867742,-3.5174993006438333,-9.167244718657344
7,0.0007000611512921751,183,-7.372078176190682,-3.3823213257044267,-9.26962943201876
7,0.0007000611512921751,184,-7.31571285622008,-3.3089469321201754,-9.420650981815626
7,0.0007000611512921751,185,-7.265259672994593,-3.3119092215805535,-9.590398615930193
7,0.0007000611512921751,186,-7.230710216626414,-3.390620659314087,-9.745250969334705
7,0.0007000611512921751,187,-7.218908748078164,-3.5294920884112364,-9.854537994625865
7,0.0007000611512921751,188,-7.62036655886125,-3.4877422004265686,-9.225976577008186
7,0.0007000611512921751,189,-7.569253405919447,-3.352564237019088,-9.328361270057423
7,0.0007000611512921751,190,-7.512888562213589,-3.2791898319029107,-9.479382840166469
7,0.0007000611512921751,191,-7.462434902723358,-3.282152132895215,-9.649130453968857
7,0.0007000611512921751,192,-7.4278859226199225,-3.3608635590968228,-9.803982827685546
7,0.0007000611512921751,193,-7.416084454071673,-3.4997349881939717,-9.913269852976706
7,0.0007000611512921751,194,-7.817541829321471,-3.45798511569513,-9.284707462250955
7,0.0007000611512921751,195,-7.766429152644411,-3.322807140755723,-9.38709217561237
7,0.0007000611512921751,196,-7.710063791942355,-3.249432743217572,-9.538114678205131
7,0.0007000611512921751,197,-7.65961017318358,-3.252395048163776,-9.707861339211625
7,0.0007000611512921751,198,-7.625061669344887,-3.331106462833458,-9.862713733240493
7,0.0007000611512921751,199,-7.6132602007966375,-3.4699778919306072,-9.972000758531653
7,0.0007000611512921751,200,-8.014718011579724,-3.4282280039459394,-9.343439340913974
7,0.0007000611512921751,201,-7.96360485863792,-3.293050040538459,-9.445824033963211
7,0.0007000611512921751,202,-7.907239538667319,-3.2196756469542076,-9.596845583760079
7,0.0007000611512921751,203,-7.856785879177089,-3.2226379479465113,-9.766593197562466
7,0.0007000611512921751,204,-7.822236899073652,-3.3013493741481192,-9.921445571279158
7,0.0007000611512921751,205,-7.810435906790146,-3.4402207917133425,-10.030732616882496
7,0.0007000611512921751,206,-8.211893282039945,-3.3984709192145006,-9.402170226156743
7,0.0007000611512921751,207,-8.160780605362884,-3.263292944275094,-9.504554939518158
7,0.0007000611512921751,208,-8.104415244660828,-3.189918546736943,-9.655577442110921
7,0.0007000611512921751,209,-8.053961585170597,-3.192880847729247,-9.825325055913309
7,0.0007000611512921751,210,-8.019412645798617,-3.271592277884755,-9.980176476834105
7,0.0007000611512921751,211,-8.007611177250368,-3.410463706981904,-10.089463502125264
7,0.0007000611512921751,212,-8.40906851176871,-3.368713830529162,-9.460902064195407
7,0.0007000611512921751,213,-8.35795583509165,-3.2335358555897553,-9.563286777556822
7,0.0007000611512921751,214,-8.301590515121049,-3.160161462005504,-9.71430832735369
7,0.0007000611512921751,215,-8.251136855630818,-3.1631237629978077,-9.884055941156078
7,0.0007000611512921751,216,-8.216587875527383,-3.241835189199416,-10.038908314872767
7,0.0007000611512921751,217,-8.20478735950862,-3.3807065952327133,-10.148195380788284
8,0.0008000059169717133,1,-8.93760544305469,-3.465933586745605,-9.96075342460361
8,0.0008000059169717133,2,-8.394024369337506,-3.5067606116682355,-10.273163311922014
8,0.0008000059169717133,3,-8.640447272180381,-3.4922676971326525,-9.516477297842105
8,0.0008000059169717133,4,-6.0730405331743835,-3.8750495397494342,-9.429172674909353
8,0.0008000059169717133,5,-6.288200669631858,-3.879189381546221,-8.815116491996662
8,0.0008000059169717133,6,-8.795055895877045,-3.4659286067406407,-10.115816997693674
8,0.0008000059169717133,7,-8.60474977546872,-3.4741892153123968,-10.25533572378875
8,0.0008000059169717133,8,-8.433045626967582,-3.676529014231251,-10.241163969857297
8,0.0008000059169717133,9,-8.488741440515627,-3.8112380825789383,-10.140567110142149
8,0.0008000059169717133,10,-8.550081253866827,-3.8842059597976615,-9.991297420066065
8,0.0008000059169717133,11,-8.60491555614413,-3.880980963045218,-9.82291868978625
8,0.0008000059169717133,12,-8.642383647493165,-3.8022017848005074,-9.668781092164815
8,0.0008000059169717133,13,-8.65506457236312,-3.6634721111405,-9.559413174109789
8,0.0008000059169717133,14,-8.800429314291618,-3.478014523073385,-9.657667908152213
8,0.0008000059169717133,15,-8.903859016136728,-3.470633233000165,-9.807939631015229
8,0.0008000059169717133,16,-8.601426080271098,-3.3224993005160655,-9.5484756885183
8,0.0008000059169717133,17,-8.545729325086322,-3.1877905072100883,-9.64907248490538
8,0.0008000059169717133,18,-8.48439038765106,-3.1148223490032265,-9.798343189698054
8,0.0008000059169717133,19,-8.429556160171828,-3.118047589938418,-9.966720970705435
8,0.0008000059169717133,20,-8.39208799402472,-3.196826524000381,-10.120859517599303
8,0.0008000059169717133,21,-8.379407096386599,-3.3355569123693476,-10.23022744200259
8,0.0008000059169717133,22,-8.19889846206202,-3.539495622813766,-10.209388052610596
8,0.0008000059169717133,23,-8.00377248906574,-3.5722306280128677,-10.145613744687697
8,0.0008000059169717133,24,-7.808645631076245,-3.6049656759637885,-10.081838419932122
8,0.0008000059169717133,25,-7.613519658079965,-3.6377006811628907,-10.018064112009224
8,0.0008000059169717133,26,-7.418393275447474,-3.670435710711116,-9.954288819975728
8,0.0008000059169717133,27,-7.223266827094189,-3.7031707343129137,-9.890514479330752
8,0.0008000059169717133,28,-7.028140444461699,-3.735905763861139,-9.826739187297255
8,0.0008000059169717133,29,-6.833014471465419,-3.7686407690602413,-9.762964879374357
8,0.0008000059169717133,30,-6.637888564189932,-3.8013757802057713,-9.699189620062938
8,0.0008000059169717133,31,-6.442762181557442,-3.8341108097539967,-9.63541432802944
8,0.0008000059169717133,32,-6.247779789935353,-3.859277906103144,-9.56390137822345
8,0.0008000059169717133,33,-6.097571520757494,-4.00336102341692,-9.43985611638318
8,0.0008000059169717133,34,-6.145634329662401,-4.136088894827947,-9.380447493308868
8,0.0008000059169717133,35,-6.206138664194619,-4.220924121668291,-9.248321343138015
8,0.0008000059169717133,36,-6.259519883015834,-4.227854522079728,-9.086813516917408
8,0.0008000059169717133,37,-6.291509015220845,-4.154046043303985,-8.944716865706487
8,0.0008000059169717133,38,-6.300548239596678,-4.029767435494108,-8.850518526620055
8,0.0008000059169717133,39,-6.494058178844583,-3.8523534136955457,-8.814953944814652
8,0.0008000059169717133,40,-6.689184151840863,-3.8196184084964435,-8.87872825273755
8,0.0008000059169717133,41,-6.884310534473354,-3.786883378948218,-8.942503544771046
8,0.0008000059169717133,42,-7.079436982826637,-3.7541483553464206,-9.006277885416022
8,0.0008000059169717133,43,-7.274563347304573,-3.7214128493255556,-9.070053173217346
8,0.0008000059169717133,44,-7.4696897299370635,-3.6886778197773302,-9.133828465250842
8,0.0008000059169717133,45,-7.664815227576339,-3.6559428329809234,-9.197602740451662
8,0.0008000059169717133,46,-7.8599416759296235,-3.6232078093791262,-9.261377081096638
8,0.0008000059169717133,47,-8.05506758320511,-3.590472798233596,-9.325152340408057
8,0.0008000059169717133,48,-8.250194441194605,-3.5577377502826755,-9.388927665163632
8,0.0008000059169717133,49,-8.445320414190885,-3.5250027450835733,-9.45270197308653
8,0.0008000059169717133,50,-6.071014829534321,-3.775358616493251,-9.375712999361724
8,0.0008000059169717133,51,-6.072239749857726,-3.6718597843572374,-9.328061766868842
8,0.0008000059169717133,52,-6.096695222055311,-3.5892850082167858,-9.231052560672083
8,0.0008000059169717133,53,-6.143220297719594,-3.5588822654740313,-9.092907080203043
8,0.0008000059169717133,54,-6.201603691749709,-3.6071991482059897,-8.948978555917558
8,0.0008000059169717133,55,-6.25421275304286,-3.726393831316414,-8.84763557771392
8,0.0008000059169717133,56,-8.581264158579621,-3.6965610386706835,-10.208389988231966
8,0.0008000059169717133,57,-8.695521331140608,-3.666934327012949,-10.154310638986342
8,0.0008000059169717133,58,-8.638859387501913,-3.78450888703891,-10.106141717610127
8,0.0008000059169717133,59,-8.827759283351654,-3.592706568488681,-10.06082418506045
8,0.0008000059169717133,60,-8.754515474911322,-3.7175838736447373,-10.04347801153769
8,0.0008000059169717133,61,-8.707635486411448,-3.8053823561931632,-9.954058381625055
8,0.0008000059169717133,62,-8.833246892046898,-3.687759514747786,-9.923328618739719
8,0.0008000059169717133,63,-8.761904855249234,-3.7576893893773526,-9.801953472967444
8,0.0008000059169717133,64,-8.912010762215452,-3.5737505023808502,-9.903535473767729
8,0.0008000059169717133,65,-8.867292122498338,-3.6140351048917205,-9.788251742363892
8,0.0008000059169717133,66,-8.771679406930655,-3.67138180407206,-9.683990207740852
8,0.0008000059169717133,67,-8.792934298778425,-3.3333233280233867,-9.730271955836736
8,0.0008000059169717133,68,-8.65230106103865,-3.189772597059869,-9.734992680723108
8,0.0008000059169717133,69,-8.864018575570409,-3.3542437809757426,-9.86012400102599
8,0.0008000059169717133,70,-8.761459395656995,-3.249489535808779,-9.840752403234976
8,0.0008000059169717133,71,-8.628727985900724,-3.143792423050202,-9.908357009601659
8,0.0008000059169717133,72,-8.77810154489331,-3.2840296955107537,-9.995809454240103
8,0.0008000059169717133,73,-8.58157028999662,-3.169192594964108,-10.05580458863225
8,0.0008000059169717133,74,-8.62508256199051,-3.2811058038712684,-10.17642731297534
8,0.0008000059169717133,75,-8.50449340638046,-3.3082791280363946,-10.219050757917126
8,0.0008000059169717133,76,-8.237919672125859,-3.7092644959029926,-10.177389666166572
8,0.0008000059169717133,77,-8.042793764850371,-3.7419995070485226,-10.113614406855154
8,0.0008000059169717133,78,-7.847666841140082,-3.774734549053015,-10.0498400334881
8,0.0008000059169717133,79,-7.652540458507592,-3.807469578601241,-9.986064741454603
8,0.0008000059169717133,80,-7.457414485511312,-3.8402045838003427,-9.922290433531705
8,0.0008000059169717133,81,-7.262288102878821,-3.872939613348568,-9.85851514149821
8,0.0008000059169717133,82,-7.067162129882542,-3.9056746185476703,-9.794740833575311
8,0.0008000059169717133,83,-6.872035747250051,-3.9384096480958957,-9.730965541541813
8,0.0008000059169717133,84,-6.6769093646175595,-3.971144677644121,-9.667190249508316
8,0.0008000059169717133,85,-6.4817833916212795,-4.003879682843223,-9.60341594158542
8,0.0008000059169717133,86,-6.286522889859342,-4.0255221186367605,-9.536163595419973
8,0.0008000059169717133,87,-8.293615467519347,-3.8439730877780405,-10.07679280221925
8,0.0008000059169717133,88,-8.098489560243861,-3.8767080989235705,-10.013017542907832
8,0.0008000059169717133,89,-7.903363111890576,-3.909443122525368,-9.949243202262856
8,0.0008000059169717133,90,-7.70823720461509,-3.942178133670898,-9.885467942951436
8,0.0008000059169717133,91,-7.513110756261805,-3.9749131572726952,-9.82169360230646
8,0.0008000059169717133,92,-7.317984373629314,-4.007648186820921,-9.757918310272965
8,0.0008000059169717133,93,-7.12285792527603,-4.040383210422719,-9.694143969627989
8,0.0008000059169717133,94,-6.927732018000544,-4.073118221568248,-9.630368710316569
8,0.0008000059169717133,95,-6.7326055696472595,-4.105853245170046,-9.566594369671595
8,0.0008000059169717133,96,-6.537479187014768,-4.138588274718272,-9.502819077638097
8,0.0008000059169717133,97,-6.342303202099086,-4.169490376196354,-9.439094864482641
8,0.0008000059169717133,98,-8.354955280870549,-3.9169409649967637,-9.927523112143168
8,0.0008000059169717133,99,-8.159828422881052,-3.9496760129476844,-9.863747787387593
8,0.0008000059169717133,100,-7.964702515605565,-3.9824110240932145,-9.799972528076173
8,0.0008000059169717133,101,-7.769576067252281,-4.015146047695012,-9.736198187431198
8,0.0008000059169717133,102,-7.5744506353337995,-4.047881040437846,-9.672422960841857
8,0.0008000059169717133,103,-7.379324186980515,-4.080616064039644,-9.608648620196881
8,0.0008000059169717133,104,-7.184197804348025,-4.11335109358787,-9.544873328163384
8,0.0008000059169717133,105,-6.98907135599474,-4.146086117189666,-9.481098987518408
8,0.0008000059169717133,106,-6.793944973362249,-4.178821146737892,-9.417323695484912
8,0.0008000059169717133,107,-6.598819000365969,-4.211556151936994,-9.353549387562014
8,0.0008000059169717133,108,-6.403692617733478,-4.24429118148522,-9.289774095528516
8,0.0008000059169717133,109,-8.409789648868644,-3.913715974190748,-9.75914343047483
8,0.0008000059169717133,110,-8.214663675872364,-3.94645097938985,-9.695369122551933
8,0.0008000059169717133,111,-8.019536752162075,-3.979186021394343,-9.63159474918488
8,0.0008000059169717133,112,-7.8244108448865894,-4.011921032539873,-9.567819489873461
8,0.0008000059169717133,113,-7.629284480408654,-4.044656538560738,-9.504044202072137
8,0.0008000059169717133,114,-7.43415803205537,-4.077391562162536,-9.440269861427163
8,0.0008000059169717133,115,-7.2390315837020855,-4.110126585764333,-9.376495520782187
8,0.0008000059169717133,116,-7.043905201069594,-4.142861615312558,-9.31272022874869
8,0.0008000059169717133,117,-6.8487792937941085,-4.175596626458089,-9.24894496943727
8,0.0008000059169717133,118,-6.653653320797829,-4.208331631657191,-9.185170661514373
8,0.0008000059169717133,119,-6.458526938165337,-4.241066661205416,-9.121395369480876
8,0.0008000059169717133,120,-8.447257674496887,-3.834936789999609,-9.605006784241917
8,0.0008000059169717133,121,-8.25213081650739,-3.86767183795053,-9.541231459486342
8,0.0008000059169717133,122,-8.057004909231905,-3.90040684909606,-9.477456200174924
8,0.0008000059169717133,123,-7.8618784608786205,-3.9331418726978575,-9.413681859529948
8,0.0008000059169717133,124,-7.666752487882341,-3.9658768778969598,-9.34990755160705
8,0.0008000059169717133,125,-7.47162610524985,-3.998611907445185,-9.286132259573552
8,0.0008000059169717133,126,-7.276499722617359,-4.03134693699341,-9.222356967540057
8,0.0008000059169717133,127,-7.081373749621079,-4.064081942192512,-9.158582659617158
8,0.0008000059169717133,128,-6.886247366988589,-4.096816971740738,-9.09480736758366
8,0.0008000059169717133,129,-6.691121393992309,-4.12955197693984,-9.031033059660764
8,0.0008000059169717133,130,-6.495995029514374,-4.162287482960705,-8.96725777185944
8,0.0008000059169717133,131,-8.459938599366842,-3.696207116339602,-9.495638866186892
8,0.0008000059169717133,132,-8.264811741377345,-3.728942164290523,-9.431863541431317
8,0.0008000059169717133,133,-8.06968583410186,-3.761677175436053,-9.368088282119897
8,0.0008000059169717133,134,-7.874559385748575,-3.79441219903785,-9.304313941474922
8,0.0008000059169717133,135,-7.679433412752295,-3.8271472042369523,-9.240539633552025
8,0.0008000059169717133,136,-7.484307030119805,-3.8598822337851777,-9.176764341518528
8,0.0008000059169717133,137,-7.289181122844318,-3.8926172449307077,-9.112989082207108
8,0.0008000059169717133,138,-7.094054665413756,-3.9253520302961853,-9.049214739446045
8,0.0008000059169717133,139,-6.898928282781265,-3.958087059844411,-8.985439447412547
8,0.0008000059169717133,140,-6.70380183442798,-3.9908220834462083,-8.921665106767573
8,0.0008000059169717133,141,-6.5086759271524945,-4.023557094591738,-8.857889847456153
8,0.0008000059169717133,142,-6.120624777251756,-3.666107701161521,-9.21034964170288
8,0.0008000059169717133,143,-6.1891083326033245,-3.6993159147606827,-9.0329241424388
8,0.0008000059169717133,144,-6.243505107606915,-3.8551088479765796,-8.94701854326786
8,0.0008000059169717133,145,-6.238457141887616,-3.991995491973489,-9.032678049310649
8,0.0008000059169717133,146,-6.224367784513479,-4.1059436651393,-9.134352547378281
8,0.0008000059169717133,147,-6.161820189173836,-4.058310142721649,-9.295229920705385
8,0.0008000059169717133,148,-6.092110178840545,-3.7698287571556324,-9.339327238461534
8,0.0008000059169717133,149,-6.124501592801556,-3.9173557672116566,-9.327704785429408
8,0.0008000059169717133,150,-6.1699056431744825,-3.836771781066359,-9.15908398239034
8,0.0008000059169717133,151,-6.1836591501843605,-3.9809051889630522,-9.192568787781804
8,0.0008000059169717133,152,-6.455036968780744,-3.682584540606319,-8.846952331258674
8,0.0008000059169717133,153,-6.399341173387256,-3.5478759487312708,-8.947549195205996
8,0.0008000059169717133,154,-6.337955947007912,-3.476269036673904,-9.098653972757466
8,0.0008000059169717133,155,-6.283121506596064,-3.488128202562377,-9.272119818218297
8,0.0008000059169717133,156,-6.24592478830216,-3.5681620431589005,-9.420811100861071
8,0.0008000059169717133,157,-6.233361239714808,-3.698852062975536,-9.52277116221291
8,0.0008000059169717133,158,-6.6501633514132354,-3.6498495110580937,-8.910727623292171
8,0.0008000059169717133,159,-6.594466605305738,-3.515140955988436,-9.011324421795338
8,0.0008000059169717133,160,-6.533127742668546,-3.4421730419643226,-9.160594177315577
8,0.0008000059169717133,161,-6.478292946879682,-3.4453975806468216,-9.32897287064114
8,0.0008000059169717133,162,-6.440825330887651,-3.524176740488837,-9.483110500984653
8,0.0008000059169717133,163,-6.4281444241722525,-3.662906890621484,-9.592478423271853
8,0.0008000059169717133,164,-6.845289258688722,-3.6171144999125633,-8.974502882603591
8,0.0008000059169717133,165,-6.789593053659022,-3.482405932386639,-9.075098762440314
8,0.0008000059169717133,166,-6.728253174587028,-3.409438049221488,-9.224369403904918
8,0.0008000059169717133,167,-6.673419395232966,-3.4126625570450244,-9.392747211286116
8,0.0008000059169717133,168,-6.635951713520142,-3.4914417109406117,-9.54688579301815
8,0.0008000059169717133,169,-6.623270331447738,-3.630171879475954,-9.656253682583273
8,0.0008000059169717133,170,-7.040415707042007,-3.584379476310766,-9.038277223248565
8,0.0008000059169717133,171,-6.984719418136957,-3.4496704263657736,-9.138874050241636
8,0.0008000059169717133,172,-6.923379539064963,-3.3767025432006226,-9.288144691706242
8,0.0008000059169717133,173,-6.8685457778654575,-3.3799275274967986,-9.456522503319611
8,0.0008000059169717133,174,-6.831077686516421,-3.4587067057415095,-9.610660100941047
8,0.0008000059169717133,175,-6.818396779801023,-3.5974368558741565,-9.720028023228247
8,0.0008000059169717133,176,-7.235541614317492,-3.551644465165236,-9.102052482559985
8,0.0008000059169717133,177,-7.179845809846726,-3.416935635053868,-9.20264934439122
8,0.0008000059169717133,178,-7.1185059874182475,-3.3439675195988254,-9.351919032351217
8,0.0008000059169717133,179,-7.063672169575226,-3.347192736184893,-9.520297797469196
8,0.0008000059169717133,180,-7.026204069148912,-3.425971676193284,-9.674435392974544
8,0.0008000059169717133,181,-7.013522752797303,-3.5647018506750543,-9.783802331151145
8,0.0008000059169717133,182,-7.430668062670777,-3.5189094415634385,-9.165826823204961
8,0.0008000059169717133,183,-7.37497225820001,-3.3842006114520706,-9.266423685036196
8,0.0008000059169717133,184,-7.313632435771531,-3.311232495997028,-9.415693372996191
8,0.0008000059169717133,185,-7.258798617928511,-3.3144577125830956,-9.584072138114172
8,0.0008000059169717133,186,-7.221330042145192,-3.393236670994182,-9.738209700897443
8,0.0008000059169717133,187,-7.208649135429794,-3.531966821126829,-9.847577623184643
8,0.0008000059169717133,188,-7.625794445303268,-3.486174412015213,-9.229602115238459
8,0.0008000059169717133,189,-7.570098165475496,-3.3514656003065406,-9.330198944347615
8,0.0008000059169717133,190,-7.508758818404022,-3.2784974664488025,-9.479468665029689
8,0.0008000059169717133,191,-7.453924525203997,-3.2817227014375656,-9.647847397425592
8,0.0008000059169717133,192,-7.4164564247776825,-3.3605016414459565,-9.80198499293094
8,0.0008000059169717133,193,-7.403775518062284,-3.4992317915786035,-9.91135291521814
8,0.0008000059169717133,194,-7.820920418299547,-3.453439406816111,-9.293376423161355
8,0.0008000059169717133,195,-7.765224613828781,-3.318730576704743,-9.39397328499259
8,0.0008000059169717133,196,-7.703884725679509,-3.2457624553032725,-9.543243924341109
8,0.0008000059169717133,197,-7.6490504982002765,-3.2489876962384634,-9.71162170534849
8,0.0008000059169717133,198,-7.611582873130967,-3.3277666178441594,-9.865759333575914
8,0.0008000059169717133,199,-7.598901966415569,-3.466496767976806,-9.975127255863114
8,0.0008000059169717133,200,-8.016047276289044,-3.42070435886519,-9.35715174791693
8,0.0008000059169717133,201,-7.960350996461272,-3.2859955471565176,-9.457748577026088
