t_s,rp_x_aba_mm,rp_y_aba_mm,rp_z_aba_mm,ur1,ur2,ur3,fx_aba_N,fy_aba_N,fz_aba_N,tx_aba_Nmm,ty_aba_Nmm,tz_aba_Nmm,driver_arc_mm,robot_arc_mm,force_tangent_N,force_normal_N,rp_x_mag_mm,rp_y_mag_mm,rp_z_mag_mm,tx_mag_Nmm,ty_mag_Nmm,tz_mag_Nmm,drive_scale,endpoint_reached,h_head_mm,h_tail_mm,vn_head_close_mm_s,vn_tail_close_mm_s,Flub_head_mN,Flub_tail_mN,Flub_x_N,Flub_y_N,Flub_z_N,Mlub_x_Nmm,Mlub_y_Nmm,Mlub_z_Nmm,lub_power_W,active_head,active_tail,wall_tri_head,wall_tri_tail,commanded_frequency_Hz,instantaneous_phase_rad,cone_angle_deg,B_aba_T,Bx_aba_T,By_aba_T,Bz_aba_T
0.0010005858722330805,-7.466608250825768,-3.6751687393458656,-9.551341064912062,0.016474341967177505,-0.14843330321515158,-0.08006532230684102,-3.4198976634026055e-06,-3.74130817563081e-06,1.917169819686597e-06,0.00010298209955905734,-0.00989981928928867,-0.00527886236441112,18.905964141233397,13.799960625932426,5.419282887126828e-06,8.731015774769282e-22,-1.4887509801401728,4.298987415860205,-0.03463106476742489,0.0008833871303515387,-0.005380879368083318,-0.00980556880246436,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.517022538475528,30.0,0.01,-0.001513972420303439,-0.00466318119575743,0.008715654229379161
0.0011006465097886664,-7.466273450051742,-3.6744434560140355,-9.551596748500351,0.021677361052889286,-0.2024039881425673,-0.10726253548803172,-2.844185426442185e-06,-3.1114890667140544e-06,1.5944297162805142e-06,4.4508737170835836e-05,-0.00973419473379862,-0.005093853066837354,18.906564505058732,13.799960625932426,4.506990245432708e-06,1.7072494855162848e-21,-1.488711593572253,4.299813208857202,-0.03448958617746275,0.0008481764652910581,-0.005357830937174125,-0.009553957899326953,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.535883524307017,30.0,0.01,-0.0014730274917554799,-0.004591199799067457,0.008760769053774646
0.0012007196859615298,-7.463575736269094,-3.666132731877125,-9.56045071212109,0.03400683482975685,-0.25265702554840735,-0.12318774040501441,-2.3612488114569934e-06,-2.583164864124352e-06,1.3236989534921258e-06,2.852209493377938e-05,-0.009563326612218648,-0.004902461162654686,18.907164944115767,13.799960625932426,3.741712921153866e-06,4.735058123106524e-22,-1.491217039385417,4.311597574025569,-0.03758634996990295,0.0008524490096763146,-0.00531718538125485,-0.009300162641614282,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.554746873612181,30.0,0.01,-0.00143332046618156,-0.004518116063183997,0.008805238195575622
0.0013007812091540107,-7.452650846052311,-3.632557911648283,-9.597192177901878,0.06749193788533986,-0.26955925596853525,-0.09470135253772102,-2.416690746107388e-06,-2.6438173700750515e-06,1.35477929984115e-06,0.00017263658588980986,-0.009584278701654205,-0.004785999270102675,18.907765313254924,13.799960625932426,3.8295680435147935e-06,8.470329472543003e-22,-1.5016296946379222,4.359668906591987,-0.0509010292093704,0.0010268592721382318,-0.005332529597659998,-0.009235999066722412,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.57360802638229,30.0,0.01,-0.0013948750835865572,-0.004443973638471316,0.008849035077439879
0.0014007947240282823,-7.441442130800347,-3.5996553369136044,-9.632786950767379,0.10024266081669882,-0.296816715677921,-0.07135275709995717,-2.350124847198691e-06,-2.570995441959947e-06,1.3174629398302225e-06,0.000308882671551123,-0.009547826605423611,-0.004643817673473962,18.90836539434417,13.799960625932426,3.7240855196713182e-06,8.470329472543003e-22,-1.511242502528714,4.406780109504797,-0.06368113334353626,0.0011879336243478713,-0.005317199837219494,-0.009117984622256464,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.592460129797613,30.0,0.01,-0.0013577178531320958,-0.004368826770030868,0.008892128816247999
0.0015008076790925106,-7.428997074820507,-3.572575146724309,-9.661009426009407,0.1308836133650104,-0.32495500940169697,-0.046319152798898366,-2.2821372254594954e-06,-2.4966181739567073e-06,1.2793495723147248e-06,0.0004635534615525798,-0.009499957728638875,-0.004495752420315856,18.908965472074552,13.799960625932426,3.6163500868335132e-06,8.731015774769282e-22,-1.5158707261978426,4.44629690018261,-0.07376711510096015,0.0013648312678880268,-0.005288412668942469,-0.008991429004089545,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.611312127691228,30.0,0.01,-0.0013218434292286536,-0.004292667274619262,0.00893452503595003
0.001600848705024157,-7.4116007103117845,-3.577830112969091,-9.64871346429728,0.15783275244085004,-0.3106511933874575,0.011967227573802308,-2.7749438475802072e-06,-3.035739991570046e-06,1.555613389499099e-06,0.0008109642803443267,-0.009672275081775197,-0.004426089799471384,18.909565718230144,13.799960625932426,4.397267750686763e-06,8.731015774769282e-22,-1.4946999657114393,4.4430961623827105,-0.06897201127060623,0.0017476630493571742,-0.005323981695438817,-0.009077539975513874,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.630169416818695,30.0,0.01,-0.0012872548272493491,-0.0042155000121683345,0.008976220510723432
0.0017009072661223438,-7.394003377372247,-3.582584205459726,-9.63689749644386,0.18597453754726823,-0.3073861842182131,0.06495188418209835,-3.1280865127576777e-06,-3.4220718852203347e-06,1.7535826056446856e-06,0.001154282558552232,-0.009767843908777192,-0.004321260525573022,18.910166069596734,13.799960625932426,4.956869291572207e-06,4.235164736271502e-22,-1.4736278427445557,4.440595468937475,-0.06432477722560526,0.002118778030067123,-0.005316422897865676,-0.009091911933770786,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.649030011247184,30.0,0.01,-0.0012539688780878458,-0.004137359880832853,0.009017195532384883
0.0018010020360083063,-7.376426940671761,-3.5868038366039303,-9.625555543299802,0.21493481821235785,-0.3143477448593138,0.11364602278101682,-3.3538970982338756e-06,-3.669104712730596e-06,1.8801703816689543e-06,0.0014893428921294958,-0.009797441128861169,-0.004188885671509412,18.91076663821605,13.799960625932426,5.314696209815634e-06,2.117582368135751e-22,-1.4528631982132794,4.438733142839482,-0.05977092235354673,0.002474630521967443,-0.005272371045542652,-0.009046163022557384,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.667897430871374,30.0,0.010000000000000002,-0.0012219922715596522,-0.004058259336720356,0.00905744257747023
0.001901103444125779,-7.359481054799833,-3.590594530688926,-9.614745766692506,0.24463964866662222,-0.33157835162111066,0.15851409032504932,-3.5195608731674177e-06,-3.850337982426759e-06,1.9730402920515767e-06,0.0018081877771835696,-0.00976335416480581,-0.004032883451097037,18.911367246664753,13.699960625932427,5.577212503832729e-06,8.470329472543003e-22,-1.4329541196921363,4.4372169899236225,-0.05533092767958783,0.002807273296680743,-0.005194891992772956,-0.008943662020463766,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.686766101772725,30.0,0.01,-0.001191346685541808,-0.003978249306986875,0.009096934952296132
0.0020011151394011438,-7.343128824246696,-3.5942184615078436,-9.604385263427979,0.27431431771414744,-0.3586393345559317,0.20000910065043478,-3.4962244893580077e-06,-3.824808387061926e-06,1.9599580845870665e-06,0.002104617112637595,-0.009666010278334726,-0.0038559988052476765,18.911967316836407,13.699960625932427,5.540232898630175e-06,8.731015774769282e-22,-1.413773935973203,4.435813891108545,-0.05108590556414225,0.0031102719422117717,-0.005085439340910648,-0.008786034932388987,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.705617862201734,30.0,0.010000000000000002,-0.0011620708506452084,-0.0038974363667748976,0.009135621550010773
0.002101161155978216,-7.327223641880775,-3.597652288399674,-9.594276028995957,0.3036304419726897,-0.39536481806055485,0.23870687022792034,-3.350671023805766e-06,-3.665575443781339e-06,1.8783618677488385e-06,0.0023725640714798097,-0.009501459788952366,-0.003658826210736309,18.91256759293587,13.699960625932427,5.309584065634261e-06,8.470329472543003e-22,-1.3951307374237598,4.434506716718923,-0.04688054505890762,0.0033769051082296136,-0.004942933160692661,-0.008570748584205713,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.724476092043701,30.0,0.01,-0.0011341377577084254,-0.003815749764542179,0.009173537228405214
0.0022012445860278055,-7.311514842774825,-3.6008297314246516,-9.584368136750026,0.33193913506332523,-0.44110231802747457,0.2749524429950873,-3.088178539267049e-06,-3.378413260843605e-06,1.7312104852272099e-06,0.002604866205204363,-0.009265417677500491,-0.0034421775267098028,18.913168093516166,13.699960625932427,4.893629797562758e-06,8.470329472543003e-22,-1.3767965275628815,4.433421704612687,-0.04267241723389341,0.0035992973950287293,-0.004766348090463714,-0.008295110786096392,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.743341374159092,30.0,0.01,-0.001107557937833919,-0.003733215131802841,0.009210668824467602
0.0023012987635142993,-7.294541292313129,-3.603540793731133,-9.575426584067976,0.369046214699151,-0.476105087402448,0.3128371316079853,-2.8846038178636213e-06,-3.155706079371799e-06,1.6170879732870589e-06,0.0027687288073129524,-0.00906727847365561,-0.0032549068872882916,18.913768418581085,13.699960625932427,4.571038564567922e-06,1.6940658945086007e-21,-1.3577397817623906,4.433646542271028,-0.03918063745932424,0.003759339659766987,-0.004632658001658549,-0.00805491540206052,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.762201142296245,30.0,0.01,-0.001082358715946708,-0.003649916698995397,0.009246978301067259
0.002401307977833168,-7.2712951854989605,-3.6032294467836214,-9.575143257831394,0.43607175446044416,-0.44733123395630414,0.3565889276723403,-3.2739055866086968e-06,-3.5815953993300914e-06,1.8353277205682937e-06,0.002803785286758389,-0.009233137437996572,-0.003227217181642035,18.914368473866997,13.599960625932427,5.187939016258434e-06,1.6940658945086007e-21,-1.3365305660286744,4.442734208756929,-0.04203408773846338,0.003842140124852794,-0.004764074612003619,-0.008128254546513723,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.7810524350759716,30.0,0.01,-0.0010585514781493856,-0.0035658980282603035,0.009282447954077473
0.0025013802147066545,-7.248170339401742,-3.602873557324103,-9.574844138244117,0.5043208725283649,-0.4301422292370059,0.39710997593755576,-3.476751273428377e-06,-3.803505029729629e-06,1.949041541009741e-06,0.002826475642151529,-0.00932731211103123,-0.0031705908457233456,18.914968907288237,13.599960625932427,5.509374996952564e-06,6.352747104407253e-22,-1.3154380464872348,4.451803173041953,-0.04483304165838502,0.003904940637842102,-0.0048566842710921,-0.008136609772448618,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.7999156073273745,30.0,0.010000000000000002,-0.001036119363598102,-0.0034810980904638575,0.00931710323807491
0.002601418155427162,-7.225280459898794,-3.6024245453851393,-9.57448781131658,0.5725457493091293,-0.42437418113841896,0.43551214111271264,-3.5549249566615378e-06,-3.889025670691853e-06,1.992865140701682e-06,0.0028362522655253995,-0.009356815979733089,-0.0030898870883445564,18.91556913493256,13.599960625932427,5.633251599548806e-06,0.0,-1.29456475270926,4.460828920579165,-0.047500747135564174,0.003947438669324588,-0.004914016762342313,-0.008087762460801166,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.818772314906242,30.0,0.01,-0.0010150927605581074,-0.0033956291859282106,0.009350897770756296
0.002701438655115448,-7.202450935879676,-3.6019129105675045,-9.57403498055116,0.6398688489268793,-0.429782591404957,0.4726378046991277,-3.512858248703436e-06,-3.843005428598137e-06,1.9692828494027653e-06,0.0028276662113868624,-0.009325417296164453,-0.002988937808049353,18.91616925793069,13.599960625932427,5.566591303542087e-06,2.117582368135751e-22,-1.2737310471222918,4.469836245141692,-0.05004609751794138,0.003964376085445822,-0.0049393888763554165,-0.007986176366214973,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.837625734927988,30.0,0.01,-0.0009954745169093887,-0.0033095078391418196,0.009383825890799705
0.0028015212234794072,-7.179622660047425,-3.601429138593361,-9.573707764952005,0.706284370434777,-0.4460278984811285,0.5097862164901809,-3.4167406322461662e-06,-3.7378544388121025e-06,1.9154000109236896e-06,0.002795919082043039,-0.009233119497187168,-0.002869953982880942,18.916769753340876,13.499960625932426,5.414280151196071e-06,8.731015774769282e-22,-1.2529321265102955,4.478879458476235,-0.05271001883930908,0.003950662498732687,-0.004933624711192621,-0.0078330012164394,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.856490854619465,30.0,0.010000000000000002,-0.0009772569591496667,-0.003222695790284926,0.009415901479894179
0.002901598156780635,-7.156757296922639,-3.6009927753526796,-9.573224822855423,0.7711954129599845,-0.47303699521481646,0.5478736619303075,-3.1368180253322036e-06,-3.43162400712453e-06,1.7584774282492425e-06,0.0027348170591526026,-0.009075237819556253,-0.002733830870901105,18.917370214940682,13.499960625932426,4.970705535030668e-06,6.352747104407253e-22,-1.2320369898656145,4.48782665610722,-0.05527700071049403,0.0038991777997692528,-0.004894967951583167,-0.007625529378212925,1.0,False,,,,,,,,,,,,,,,,,,30.0,4.875354912126641,30.0,0.010000000000000002,-0.000960460087401518,-0.003135282112146075,0.009447090689612626
