time_s,cycle_fraction,s_mm,delta_s_mm,com_x,com_y,com_z,center_x,center_y,center_z,head_x,head_y,head_z,tail_x,tail_y,tail_z,axis_x,axis_y,axis_z,t_x,t_y,t_z,e1_x,e1_y,e1_z,e2_x,e2_y,e2_z,q1,q2,robot_phase_rad,B_phase_rad,phase_lag_rad,tilt_deg,Bx_T,By_T,Bz_T,contact_active
0.0,0.0,0.0,0.0,-7.468174204284,-3.676918015967,-9.550745259298,-7.468174204284,-3.676918015967,-9.550745259298,-8.679950042377008,-3.527604016100925,-9.84571782691083,-6.364578218325226,-3.812902185414518,-9.282106018151085,0.9647382600215763,-0.11887423721399708,0.2348382536498942,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,-0.007243913032129949,0.06385860681252084,1.6837502384684593,-1.9547499127156032,-2.6446851559955245,3.684833736543139,0.0094824029855076,0.002295530641447,-0.0021942134569392,0
9.999979738495313e-06,0.0002999993921548594,-3.65174463887292e-13,-3.65174463887292e-13,-7.468174204285488,-3.676918015970291,-9.550745259293736,-7.468174204284356,-3.676918015966977,-9.550745259298075,-8.6799500434666,-3.527604018582253,-9.84571782369091,-6.364578217335752,-3.8129021831609973,-9.282106021075403,0.9647382608878536,-0.11887423524114356,0.23483825108979384,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,-0.007243914176233999,0.06385860367394514,1.6837502616615057,-1.9528838104392494,-2.6465512350788316,3.684833564895745,0.009481765493687051,0.0023031947644501717,-0.0021889301589993666,0
1.9999959476990625e-05,0.0005999987843097188,-5.816100022266938e-12,-5.816100022266938e-12,-7.468174204307715,-3.6769180160195263,-9.5507452592301,-7.468174204289678,-3.67691801596664,-9.550745259299205,-8.679950059739015,-3.527604055702313,-9.845717775635034,-6.364578202558507,-3.812902149448861,-9.282106064719558,0.9647382738252119,-0.11887420572772826,0.23483821288144824,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,-0.007243931214465586,0.06385855677284821,1.6837506073393402,-1.9509988586565636,-2.648435841183683,3.6848309995154005,0.009481117951081124,0.0023109263192358067,-0.002183579477202652,0
2.9999939215485938e-05,0.0008999981764645781,-2.934153560447586e-11,-2.934153560447586e-11,-7.468174204403558,-3.6769180162322233,-9.55074525895591,-7.468174204312645,-3.6769180159651857,-9.550745259304087,-8.679950129905045,-3.527604216062329,-9.845717568571525,-6.3645781388395966,-3.8129020038112014,-9.282106252773817,0.9647383296106032,-0.11887407822869665,0.23483804824904486,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,-0.007244004452366756,0.06385835440229927,1.6837520945702593,-1.9491139068745196,-2.650319305734808,3.684819928517617,0.009480466762426377,0.002318647761363951,-0.002178214653975547,0
3.999991895398125e-05,0.0011999975686194375,-9.240879266604487e-11,-9.240879266604487e-11,-7.468174204660283,-3.676918016803033,-9.550745258222046,-7.4681742043742165,-3.676918015961286,-9.550745259317173,-8.67995031784587,-3.5276046464176245,-9.845717014366778,-6.364577968167495,-3.812901612966026,-9.282106756100376,0.9647384790326563,-0.11887373606183402,0.234837607611001,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,-0.007244199985246398,0.0638578119766134,1.6837560690068862,-1.9472289550930928,-2.652200283079608,3.6847902493219715,0.009479811930036018,0.0023263590634087093,-0.002172835708374231,0
4.999990051146597e-05,0.001499997015343979,-2.2481075539113543e-10,-2.2481075539113543e-10,-7.468174205198794,-3.676918018002682,-9.550745256683893,-7.4681742045034785,-3.6769180159530994,-9.550745259344646,-8.679950712066558,-3.527605550880998,-9.845715852763442,-6.3645776101693405,-3.8129007915397497,-9.28210781106396,0.9647387924571739,-0.11887301694114646,0.23483668404145078,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,-0.007244608782379599,0.06385667340267549,1.6837643864510559,-1.9453440029693858,-2.654076917759145,3.6847279410775076,0.009479153456116137,0.002334060199380844,-0.0021674426585238022,0
5.9999878430971876e-05,0.0017999963529291563,-4.6450783578086915e-10,-4.6450783578086915e-10,-7.468174206172897,-3.6769180201768994,-9.550745253903763,-7.4681742047374895,-3.6769180159382784,-9.550745259394382,-8.679951425148216,-3.527607190113909,-9.845713753212536,-6.364576962608446,-3.812899302801748,-9.282109717867883,0.9647393593915712,-0.11887171361993273,0.23483501472693893,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,-0.0072453457803353764,0.0638546124569781,1.6837793967392614,-1.9434590515320433,-2.655946858908282,3.6846151376452205,0.009478491343365288,0.00234175113772418,-0.002162035526524254,0
6.999985635047778e-05,0.0020999956905143335,-8.574677961712946e-10,-8.574677961712946e-10,-7.468174207768543,-3.6769180237453236,-9.550745249353321,-7.468174205121128,-3.676918015913981,-9.550745259475919,-8.67995259319799,-3.5276098805033635,-9.845710316698202,-6.364575901883775,-3.812896859411906,-9.282112838896822,0.9647402880475896,-0.11886957454522595,0.2348322824172415,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,-0.007246548987151127,0.06385123416931074,1.683803928104215,-1.9415741000952749,-2.657807278980097,3.684430201319566,0.009477825593897118,0.0023494318539263644,-0.0021566143296247353,0
7.99998379079625e-05,0.002399995137238875,-1.4575000967133393e-09,-1.4575000967133393e-09,-7.468174210203082,-3.6769180292003947,-9.550745242415998,-7.468174205706928,-3.6769180158768795,-9.550745259600424,-8.679954375295397,-3.527613993327458,-9.845705077558044,-6.36457428353274,-3.8128931241784567,-9.282117597063625,0.9647417049011071,-0.1188663045212493,0.23482811687267496,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,-0.00724837859394958,0.06384607621258061,1.683841272121457,-1.9396891479733251,-2.659654887084804,3.6841477973834804,0.00947715620983269,0.0023571023234963445,-0.0021511790851039955,0
8.999981946544722e-05,0.0026999945839634165,-2.326080874738145e-09,-2.326080874738145e-09,-7.468174213724498,-3.676918037106227,-9.550745232389385,-7.468174206554906,-3.6769180158231736,-9.55074525978065,-8.679956952933193,-3.5276199539042294,-9.845697505298427,-6.364571942738966,-3.812887710830995,-9.282124474160625,0.9647437542475947,-0.11886156538615217,0.2348220963074173,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,-0.007251016096532758,0.06383861030230592,1.683895169461651,-1.9378041958519527,-2.661485941865983,3.683738969874452,0.009476483193790883,0.002364762516391228,-0.0021457298142356627,0
9.999980102293193e-05,0.002999994030687958,-3.5321722492169512e-09,-3.5321722492169512e-09,-7.468174218610643,-3.6769180480974653,-9.550745218487647,-7.468174207732389,-3.6769180157485986,-9.550745260030908,-8.67996052945267,-3.527628240730824,-9.845687006402532,-6.3645686948451115,-3.812880184802272,-9.282134009217613,0.9647465977531494,-0.11885497669643663,0.2348137488270497,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,-0.007254663425344469,0.06382824360019106,1.6839697966455067,-1.935919243731103,-2.663296266802977,3.683171218420728,0.009475806548162253,0.002372412405402767,-0.002140266536375775,0
0.00010999977530445904,0.003299993259133771,-5.152028252189751e-09,-5.152028252189751e-09,-7.468174225168455,-3.676918062878115,-9.5507451998439,-7.468174209313822,-3.6769180156484396,-9.55074526036702,-8.679965329471417,-3.5276393846061547,-9.845672926129023,-6.364564335872533,-3.8128700640249815,-9.282146796868295,0.9647504139995349,-0.11884611642451119,0.23480255385863638,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,-0.00725954208795602,0.0638143201256819,1.6840697540927816,-1.9340342929822576,-2.6650812601045475,3.6824085765921093,0.009475126275845534,0.0023800519578013155,-0.0021347892749164904,0
0.00011999975686194375,0.0035999927058583125,-7.2689915398631475e-09,-7.2689915398631475e-09,-7.46817423373317,-3.6769180822203635,-9.550745175512604,-7.46817421138057,-3.6769180155175434,-9.550745260806279,-8.679971598295857,-3.527653967731901,-9.845654550322953,-6.364558643054794,-3.812856819748248,-9.282163485705606,0.9647553980171095,-0.11883452167347776,0.23478794359056157,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,-0.007265892311300056,0.06379612218902762,1.684200055498123,-1.932149340862457,-2.6668359108190067,3.681411692670499,0.009474442378269419,0.0023876811575745853,-0.0021292980413508875,0
0.00012999973841942847,0.003899992152582854,-9.97326343554624e-09,-9.97326343554624e-09,-7.468174244667504,-3.67691810696338,-9.550745144471934,-7.4681742140206975,-3.6769180153503327,-9.550745261367403,-8.679979601331418,-3.5276726228176787,-9.84563110719123,-6.364551375373267,-3.812839877350279,-9.2821847766693,0.9647617608158965,-0.11881968938858355,0.2347693043841371,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,-0.007273972205050904,0.06377287180695834,1.6843661192061474,-1.930264388743175,-2.668554799230264,3.680137910987304,0.009473754858355672,0.002395299972058933,-0.0021237928591602336,0
0.00013999971270095557,0.004199991381028667,-1.3361665176844973e-08,-1.3361665176844973e-08,-7.468174258360828,-3.6769181380120797,-9.55074510562615,-7.468174217328726,-3.676918015140821,-9.55074526207048,-8.679989623463774,-3.5276960321459954,-9.845601769121203,-6.364542274119096,-3.8128186171875735,-9.282211421394233,0.9647697288936157,-0.11880107710065749,0.23474597821957063,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,-0.007284056911078365,0.06374373216695584,1.684573761217999,-1.9283794379958357,-2.670232107965752,3.678541357600923,0.009473063719049704,0.0024029083686582086,-0.0021182737519160723,0
0.0001499997015343979,0.004499991046031937,-1.7537384829292428e-08,-1.7537384829292428e-08,-7.468174275228317,-3.67691817633587,-9.550745057808003,-7.468174221405397,-3.6769180148826277,-9.550745262936921,-8.680001968437347,-3.5277249266251767,-9.845565654440213,-6.364531063457564,-3.8127923754550546,-9.282244220612482,0.9647795437415764,-0.11877810367911573,0.23471726409488788,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,-0.007296437796598465,0.06370780907499322,1.6848291911449014,-1.926494484506028,-2.671861631528657,3.6765730272250745,0.00947236896129686,0.0024105063369519344,-0.0021127407271712413,0
0.000159999675815925,0.00479999027447775,-2.2609673600136426e-08,-2.2609673600136426e-08,-7.468174295710074,-3.676918222967397,-9.550744999781019,-7.468174226357371,-3.676918014568998,-9.550745263989397,-8.680016958210665,-3.5277600848643473,-9.845521829208364,-6.364517451013526,-3.812760445026107,-9.282284022525008,0.9647914613321409,-0.11875015006739982,0.23468241945139826,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,-0.00731142161322551,0.06366415240570736,1.685139010199565,-1.924609533759638,-2.673436763220384,3.6741808722453273,0.009471670589583195,0.0024180938278291256,-0.002107193820668109,0
0.00016999966464936733,0.00509998993948102,-2.8693539328448375e-08,-2.8693539328448375e-08,-7.468174320270211,-3.676918279001252,-9.550744930241963,-7.468174232296927,-3.6769180141928204,-9.55074526525177,-8.680034932277692,-3.527802332154354,-9.845469309021416,-6.364501128487733,-3.8127220763782113,-9.282331721164402,0.9648057515791497,-0.11871656009327387,0.2346406616070891,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,-0.0073293296868799625,0.06361175762356974,1.6855102124572587,-1.9227245802707247,-2.6749505144516035,3.6713098984323405,0.009470968604360567,0.002425670836432369,-0.0021016330359796623,0
0.00017999963893089443,0.005399989167926833,-3.590938847231696e-08,-3.590938847231696e-08,-7.468174349395926,-3.6769183455926635,-9.55074484782307,-7.468174239341616,-3.6769180137466497,-9.550745266749024,-8.680056246984176,-3.5278525395019256,-9.845407060769604,-6.364481772277681,-3.8126764784700584,-9.282388254797352,0.9648226977943728,-0.11867664123672189,0.23459116915510486,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,-0.0073504971125651465,0.06354956725095444,1.6859501895761493,-1.9208396295252252,-2.6763954880782124,3.6679022603988467,0.009470263010161878,0.002433237313786473,-0.0020960584090286664,0
0.00018999961321242154,0.005699988396372646,-4.438269573919081e-08,-4.438269573919081e-08,-7.468174383596536,-3.6769184239561197,-9.550744751094586,-7.468174247613936,-3.676918013222728,-9.550745268507194,-8.680081274821184,-3.5279116226466756,-9.845334004381028,-6.364459044119169,-3.8126228196341567,-9.282454604341751,0.9648425961258401,-0.11862966541145042,0.23453308334969858,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,-0.007375271964401872,0.0634764723439095,1.686466739430741,-1.9189546787801435,-2.6777638889687023,3.663897360642706,0.009469553808476552,0.002440793244054642,-0.0020904699515411017,0
0.00019999960204586387,0.005999988061375916,-5.424349922522933e-08,-5.424349922522933e-08,-7.468174423402433,-3.6769185153640036,-9.550744638566842,-7.468174257240841,-3.6769180126130143,-9.550745270553263,-8.680110403648479,-3.5279805409265497,-9.845249014666166,-6.364432591791586,-3.812560228607496,-9.282531791690817,0.9648657549403719,-0.11857486986706094,0.23446550957306267,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,-0.00740401449762201,0.06339131412036728,1.6870680784661403,-1.9170697252925142,-2.6790475034209322,3.659231960617206,0.009468841000785221,0.0024483386113754654,-0.002084867675210883,0
0.00020999957632739097,0.006299987289821729,-6.562603461623837e-08,-6.562603461623837e-08,-7.468174469364047,-3.676918621145286,-9.550744508692988,-7.4681742683533825,-3.6769180119092093,-9.550745272915083,-8.680144035924513,-3.528060296338148,-9.845150923115254,-6.364402049817203,-3.8124877953848335,-9.282620878081374,0.9648924942113793,-0.11851145793611881,0.23438751876411673,0.9762799602464296,-0.0618320247446977,0.2074951564186524,-0.140150791949882,0.5500056502909205,0.8233173994055285,-0.16503089025103998,-0.832868888459662,0.5282936871654974,-0.0074370962973147456,0.06329288543820633,1.6877628580789743,-1.9151847745482327,-2.6802376745523797,3.653840286621728,0.009468124591691253,0.002455873366979278,-0.0020792516162300555,0
