time_s,sample_index,min_analytic_gap_um,HEAD_gap_um,TAIL_gap_um,nearest_wall_sector_deg,minimum_end_margin_mm
0.008729982189834118,87300,-2.4268771718292115,-1.6927192747646647,-2.4268771718292115,357.3874276608282,10.736082897110245
0.008739982731640339,87400,-2.3082791198704156,-1.7402156753358877,-2.3082791198704156,357.2594087489794,10.736019175099232
0.008749982342123985,87500,-2.184459354490187,-1.797814958576116,-2.184459354490187,357.1310937537009,10.735955122606015
0.008759981952607632,87600,-2.065809257821849,-1.850374470633298,-2.065809257821849,357.002348094266,10.735891050632635
0.008769982494413853,87700,-1.948900102895057,-1.9021712899714993,-1.948900102895057,356.8732515430283,10.735826907029685
0.008779982104897499,87800,-1.9538392210517452,-1.9538392210517452,-1.8349685926689618,153.12119897335333,10.735762585677014
0.00878998264670372,87900,-2.005693955207999,-2.005693955207999,-1.7242329416509161,153.0636096445162,10.735698065457175
0.008799982257187366,88000,-2.057734031671754,-2.057734031671754,-1.6167149879317,153.00655853369673,10.735633353931958
0.008809981867671013,88100,-2.109940389685927,-2.109940389685927,-1.5124582992214197,152.95006333514806,10.73556844708156
0.008819982409477234,88200,-2.1622507758031206,-2.1622507758031206,-1.4114968524711058,152.8941479783329,10.735503354065967
0.00882998201996088,88300,-2.2146437422329024,-2.2146437422329024,-1.3138637942776699,152.8388221096788,10.735438081480318
0.008839982561767101,88400,-2.037517622788476,-2.037517622788476,-1.1748229620445194,152.78631375293466,10.735387988767876
0.008849982172250748,88500,-1.8833520352827815,-1.8833520352827815,-1.0925309635706482,152.7351188048604,10.735333439895832
0.008859981782734394,88600,-1.7760110079746427,-1.7760110079746427,-1.0450083211915873,152.68494890534268,10.735274305094583
0.008869982324540615,88700,-1.697603010867188,-1.697603010867188,-0.9596061137708833,152.6357793185075,10.735215599218566
0.008879981935024261,88800,-1.660694693264353,-1.660694693264353,-0.8880133818307545,152.58768569282572,10.735153757896262
0.008889982476830482,88900,-1.5726165003007164,-1.5726165003007164,-0.7957971279716203,152.54130637848584,10.735095935178833
0.008899982087314129,89000,-1.4769558249232428,-1.4769558249232428,-0.7415511589934365,152.49652757658075,10.735036453980973
0.008909981697797775,89100,-1.3911185563135753,-1.3911185563135753,-0.6681722689642067,152.45302363177578,10.734977462784405
0.008919982239603996,89200,-1.2956793166807312,-1.2956793166807312,-0.6156314106016136,152.41110756652816,10.734917900671844
0.008929981850087643,89300,-1.2013077326606947,-1.2013077326606947,-0.5570180604026476,152.37061113975372,10.734858635836257
0.008939982391893864,89400,-1.1063976139110698,-1.1063976139110698,-0.5014145217493438,152.33160544359973,10.734799272115925
