time_s,A1,A2,A3,AR1,AR2,AR3,CF1,CF2,CF3,RF1,RF2,RF3,RM1,RM2,RM3,U1,U2,U3,UR1,UR2,UR3,V1,V2,V3,VR1,VR2,VR3
0.0002739999908953905,-91.08187103271484,-99.63619232177734,51.05601119995117,21860.646484375,-285103.90625,-169356.296875,-9.108162544180232e-07,-9.96359176497208e-07,5.105587206344353e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-6.227181756912614e-07,-6.812198307670769e-07,3.4907611734524835e-07,0.00015322395483963192,-0.0019340083235874772,-0.0011715395376086235,-0.008803755044937134,-0.00963074341416359,0.004935049917548895,2.146228551864624,-27.412782669067383,-16.48752212524414
0.0002744999947026372,-91.37470245361328,-99.95650482177734,51.22014617919922,21928.642578125,-286034.59375,-169893.8125,-9.137444862972188e-07,-9.995623031500145e-07,5.122000743540411e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-6.271314418881957e-07,-6.860476560177631e-07,3.51550028199199e-07,0.00015429986524395645,-0.001947750337421894,-0.0011798044433817267,-0.00884936936199665,-0.009680641815066338,0.0049606189131736755,2.1571760177612305,-27.555566787719727,-16.57233428955078
0.0002749999985098839,-91.66783142089844,-100.27715301513672,51.38445281982422,21996.701171875,-286966.375,-170431.875,-9.16675787721033e-07,-1.0027688404079527e-06,5.138431333762128e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-6.31567559139512e-07,-6.90900492372748e-07,3.5403675724410277e-07,0.00015538126172032207,-0.0019615639466792345,-0.0011881118407472968,-0.008895129896700382,-0.00973070040345192,0.00498627033084631,2.1681573390960693,-27.69881820678711,-16.65741539001465
0.00027550000231713057,-91.96126556396484,-100.59813690185547,51.54893112182617,22064.81640625,-287899.21875,-170970.484375,-9.196101018460467e-07,-1.005978560897347e-06,5.154878977009503e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-6.360265842886292e-07,-6.957783966754505e-07,3.565363329016691e-07,0.0001564681442687288,-0.0019754492677748203,-0.0011964618461206555,-0.008941036649048328,-0.009780919179320335,0.00501200370490551,2.1791727542877197,-27.842533111572266,-16.742767333984375
0.00027600000612437725,-92.25499725341797,-100.91944885253906,51.71357727050781,22132.994140625,-288833.15625,-171509.625,-9.22547485515679e-07,-1.009191691991873e-06,5.171343673282536e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-6.405086310223851e-07,-7.006814257692895e-07,3.5904878359360737e-07,0.0001575605565449223,-0.001989406533539295,-0.0012048546923324466,-0.008987090550363064,-0.009831298142671585,0.005037819035351276,2.1902222633361816,-27.986717224121094,-16.828386306762695
0.00027650000993162394,-92.54903411865234,-101.2410888671875,51.87839126586914,22201.23046875,-289768.1875,-172049.3125,-9.25487825043092e-07,-1.012408120004693e-06,5.187824854147038e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-6.450136993407796e-07,-7.056097501845215e-07,3.615741661633365e-07,0.00015865849854890257,-0.0020034359768033028,-0.001213290262967348,-0.009033291600644588,-0.009881838224828243,0.005063717253506184,2.201305627822876,-28.131366729736328,-16.914276123046875
0.0002770000137388706,-92.84337615966797,-101.56305694580078,52.043373107910156,22269.525390625,-290704.28125,-172589.53125,-9.284311772717047e-07,-1.015627844935807e-06,5.204323088037199e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-6.495419597740693e-07,-7.105633130777278e-07,3.6411250903256587e-07,0.00015976198483258486,-0.0020175380632281303,-0.0012217689072713256,-0.009079639799892902,-0.00993253942579031,0.005089697428047657,2.212423324584961,-28.276485443115234,-17.000436782836914
0.00027749998844228685,-93.13800811767578,-101.8853530883789,52.208526611328125,22337.87890625,-291641.4375,-173130.28125,-9.313775422015169e-07,-1.018850753098377e-06,5.220838374953019e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-6.540933554788353e-07,-7.155422849791648e-07,3.666638690447144e-07,0.0001608710444997996,-0.0020317125599831343,-0.0012302907416597009,-0.009126135148108006,-0.009983401745557785,0.005115760490298271,2.2235753536224365,-28.42207145690918,-17.08686637878418
0.00027799999224953353,-93.43294525146484,-102.20797729492188,52.373844146728516,22406.29296875,-292579.65625,-173671.5625,-9.343268629891099e-07,-1.022076958179241e-06,5.237370146460307e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-6.586681138287531e-07,-7.205467227322515e-07,3.6922827462149144e-07,0.00016198569210246205,-0.0020459601655602455,-0.001238855766132474,-0.009172777645289898,-0.010034425184130669,0.005141905974596739,2.2347612380981445,-28.568126678466797,-17.173566818237305
0.0002784999960567802,-93.72817993164062,-102.53092193603516,52.53932571411133,22474.763671875,-293518.96875,-174213.375,-9.372791964779026e-07,-1.025306460178399e-06,5.253918402559066e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-6.632661779804039e-07,-7.255767400238256e-07,3.718057826063159e-07,0.00016310594219248742,-0.002060280879959464,-0.0012474643299356103,-0.009219568222761154,-0.01008560974150896,0.005168134346604347,2.245981454849243,-28.714651107788086,-17.26053810119629
0.0002789999998640269,-94.0237045288086,-102.85419464111328,52.704978942871094,22543.294921875,-294459.34375,-174755.71875,-9.40234485824476e-07,-1.0285391454090131e-06,5.270483143249294e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-6.678876616206253e-07,-7.306323936973058e-07,3.7439642142089724e-07,0.00016423180932179093,-0.0020746749360114336,-0.001256116316653788,-0.0092665059491992,-0.010136956349015236,0.005194445606321096,2.2572360038757324,-28.86164665222168,-17.347780227661133
0.0002795000036712736,-94.31952667236328,-103.17779541015625,52.87079620361328,22611.8828125,-295400.78125,-175298.578125,-9.431926741854113e-07,-1.0317751275579212e-06,5.28706493696518e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-6.725326784362551e-07,-7.357137405961112e-07,3.7700024790865427e-07,0.00016536332259420305,-0.0020891425665467978,-0.0012648120755329728,-0.009313591755926609,-0.01018846407532692,0.005220839288085699,2.2685248851776123,-29.009111404418945,-17.435293197631836
0.0002800000074785203,-94.61564636230469,-103.501708984375,53.03677749633789,22680.52734375,-296343.28125,-175841.984375,-9.461538752475462e-07,-1.0350142929382855e-06,5.303663215272536e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-6.772012852707121e-07,-7.408208375636605e-07,3.7961729049129644e-07,0.00016650048200972378,-0.0021036840043962,-0.0012735517229884863,-0.009360825642943382,-0.010240133851766586,0.00524731632322073,2.2798478603363037,-29.157047271728516,-17.52307891845703
0.00028050001128576696,-94.91205596923828,-103.8259506225586,53.20292282104492,22749.232421875,-297286.8125,-176385.90625,-9.491179753240431e-07,-1.038256641550106e-06,5.320277409737173e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-6.818935389674152e-07,-7.459538551302103e-07,3.822475775905332e-07,0.00016764330212026834,-0.002118299715220928,-0.0012823352590203285,-0.00940820761024952,-0.010291965678334236,0.005273876246064901,2.291205406188965,-29.30545425415039,-17.611135482788086
0.0002809999859891832,-95.2087631225586,-104.15050506591797,53.369232177734375,22817.9921875,-298231.4375,-176930.34375,-9.520850312583207e-07,-1.0415021733933827e-06,5.336908657227468e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-6.866095532132022e-07,-7.511128501391795e-07,3.8489116604978335e-07,0.00016879182658158243,-0.002132989699020982,-0.0012911628000438213,-0.00945573765784502,-0.010343959555029869,0.005300519522279501,2.3025972843170166,-29.454334259033203,-17.699464797973633
0.00028149998979642987,-95.5057601928711,-104.47538757324219,53.53570556640625,22886.810546875,-299177.09375,-177475.3125,-9.550549293635413e-07,-1.0447510021549533e-06,5.353555820875044e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-6.913493280080729e-07,-7.56297879433987e-07,3.875481127124658e-07,0.0001699460408417508,-0.0021477541886270046,-0.0013000346953049302,-0.00950341671705246,-0.01039611641317606,0.005327245686203241,2.314023494720459,-29.60368537902832,-17.788066864013672
0.00028199999360367656,-95.80304718017578,-104.80058288574219,53.70233917236328,22955.685546875,-300123.84375,-178020.796875,-9.580278401699616e-07,-1.0480029004611424e-06,5.37021946911409e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-6.961129770388652e-07,-7.615089998580515e-07,3.9021841757858056e-07,0.00017110598855651915,-0.0021625934168696404,-0.0013089509448036551,-0.009551243856549263,-0.010448435321450233,0.00535405520349741,2.325484037399292,-29.753511428833008,-17.87693977355957
0.00028249999741092324,-96.10062408447266,-105.12609100341797,53.869136810302734,23024.6171875,-301071.59375,-178566.796875,-9.610035931473249e-07,-1.0512579819987877e-06,5.386899033510417e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-7.009005571489979e-07,-7.667463250982109e-07,3.929021659132559e-07,0.0001722716842778027,-0.0021775076165795326,-0.001317911664955318,-0.009599220007658005,-0.010500917211174965,0.005380948074162006,2.3369791507720947,-29.903810501098633,-17.966087341308594
0.00028300000121816993,-96.39849090576172,-105.45191955566406,54.03609848022461,23093.60546875,-302020.40625,-179113.3125,-9.639821882956312e-07,-1.0545162467678892e-06,5.403595082498214e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-7.057122388687276e-07,-7.72009911997884e-07,3.955993861382012e-07,0.00017344312800560147,-0.0021924972534179688,-0.0013269169721752405,-0.00964734423905611,-0.01055356115102768,0.005407924298197031,2.348508596420288,-30.054582595825195,-18.05550765991211
0.0002835000050254166,-96.69664001464844,-105.77806091308594,54.20322036743164,23162.650390625,-302970.28125,-179660.359375,-9.669637393017183e-07,-1.057777694768447e-06,5.420307047643291e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-7.105479653546354e-07,-7.772999310873274e-07,3.98310106675126e-07,0.00017462033429183066,-0.0022075623273849487,-0.0013359670992940664,-0.009695618413388729,-0.010606369003653526,0.005434983875602484,2.360072612762451,-30.20583152770996,-18.145200729370117
0.0002840000088326633,-96.99507904052734,-106.1045150756836,54.37050247192383,23231.75,-303921.1875,-180207.90625,-9.699481324787484e-07,-1.0610422123136232e-06,5.437035497379838e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-7.15407850293559e-07,-7.826163255231222e-07,4.010343843674491e-07,0.00017580334679223597,-0.00222270330414176,-0.0013450621627271175,-0.009744040668010712,-0.010659339837729931,0.005462127272039652,2.371671199798584,-30.357553482055664,-18.235166549682617
0.00028450001263991,-97.29380798339844,-106.43128967285156,54.53794479370117,23300.90625,-304873.15625,-180755.96875,-9.729353678267216e-07,-1.0643099130902556e-06,5.453779294839478e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-7.202920073723362e-07,-7.87959265835525e-07,4.037722476368799e-07,0.0001769921655068174,-0.0022379199508577585,-0.0013542022788897157,-0.009792612865567207,-0.010712473653256893,0.005489354487508535,2.3833043575286865,-30.50975227355957,-18.325408935546875
0.0002849999873433262,-97.59281158447266,-106.75836944580078,54.70554733276367,23370.119140625,-305826.125,-181304.53125,-9.759254453456379e-07,-1.0675806834115065e-06,5.470539576890587e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-7.252004934343859e-07,-7.933288088679546e-07,4.065237533268373e-07,0.0001781868195394054,-0.0022532129660248756,-0.0013633876806125045,-0.009841335006058216,-0.010765770450234413,0.005516665522009134,2.394972324371338,-30.662425994873047,-18.415924072265625
0.0002854999911505729,-97.8921127319336,-107.08575439453125,54.87330627441406,23439.38671875,-306780.15625,-181853.609375,-9.789183650354971e-07,-1.0708546369642136e-06,5.487315775098978e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-7.301333653231268e-07,-7.987250683072489e-07,4.0928892985903076e-07,0.00017938729433808476,-0.002268582582473755,-0.0013726182514801621,-0.009890206158161163,-0.01081923209130764,0.005544060375541449,2.40667462348938,-30.81557846069336,-18.506711959838867
0.0002859999949578196,-98.19168853759766,-107.41345977783203,55.04122543334961,23508.708984375,-307735.21875,-182403.203125,-9.819141268962994e-07,-1.0741316600615392e-06,5.50410732103046e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-7.350907367253967e-07,-8.041481009968265e-07,4.120678340768791e-07,0.00018059364811051637,-0.0022840288002043962,-0.0013818943407386541,-0.009939227253198624,-0.010872856713831425,0.005571538582444191,2.4184114933013916,-30.969207763671875,-18.597776412963867
0.00028649999876506627,-98.49154663085938,-107.74146270751953,55.20930480957031,23578.0859375,-308691.3125,-182953.296875,-9.849127309280448e-07,-1.0774117527034832e-06,5.520915351553413e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-7.400726076411956e-07,-8.095979637801065e-07,4.148604944020917e-07,0.00018180588085670024,-0.0022995518520474434,-0.0013912160648033023,-0.009988398291170597,-0.010926645249128342,0.005599101539701223,2.4301834106445312,-31.123313903808594,-18.689115524291992
0.00028700000257231295,-98.79168701171875,-108.06977844238281,55.377540588378906,23647.517578125,-309648.4375,-183503.890625,-9.879141771307332e-07,-1.080694801203208e-06,5.537738729799457e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-7.450791486007802e-07,-8.150747703439265e-07,4.176669392563781e-07,0.00018302399257663637,-0.0023151522036641836,-0.0014005835400894284,-0.010037718340754509,-0.010980598628520966,0.005626748315989971,2.4419896602630615,-31.27789878845215,-18.780731201171875
0.00028750000637955964,-99.09210968017578,-108.39840698242188,55.54593276977539,23717.00390625,-310606.59375,-184055.0,-9.909183518175269e-07,-1.083981032934389e-06,5.554578024202783e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-7.501103596041503e-07,-8.205785775317054e-07,4.204872539048665e-07,0.00018424804147798568,-0.002330829855054617,-0.0014099967665970325,-0.010087189264595509,-0.011034714989364147,0.005654478911310434,2.4538307189941406,-31.43296241760254,-18.87261962890625
0.0002880000101868063,-99.39280700683594,-108.72733306884766,55.714481353759766,23786.544921875,-311565.78125,-184606.59375,-9.939253686752636e-07,-1.0872703342101886e-06,5.571432666329201e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-7.551663543381437e-07,-8.261094990302809e-07,4.23321438347557e-07,0.0001854779984569177,-0.0023465852718800306,-0.0014194560935720801,-0.010136811062693596,-0.011088996194303036,0.0056822942569851875,2.4657068252563477,-31.588504791259766,-18.964784622192383
0.000288500013994053,-99.69377899169922,-109.05656433105469,55.883182525634766,23856.140625,-312525.96875,-185158.6875,-9.969351140171057e-07,-1.0905625913437689e-06,5.5883032246129e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-7.602471896461793e-07,-8.316675916830718e-07,4.2616954942786833e-07,0.00018671392172109336,-0.0023624184541404247,-0.001428961637429893,-0.010186582803726196,-0.011143442243337631,0.005710193421691656,2.4776175022125244,-31.74452781677246,-19.057226181030273
0.00028899998869746923,-99.99503326416016,-109.38609313964844,56.05204391479492,23925.7890625,-313487.21875,-185711.296875,-9.99947587843053e-07,-1.0938579180219676e-06,5.605189130619692e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-7.653529792150948e-07,-8.372529691769159e-07,4.2903164398921945e-07,0.0001879557967185974,-0.0023783298674970865,-0.0014385133981704712,-0.01023650448769331,-0.011198053136467934,0.005738177336752415,2.489562749862671,-31.901031494140625,-19.149944305419922
0.0002894999925047159,-100.29656982421875,-109.71593475341797,56.2210578918457,23995.490234375,-314449.4375,-186264.390625,-1.0029629038399435e-06,-1.0971563142447849e-06,5.622090384349576e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-7.704837230448902e-07,-8.428656883552321e-07,4.3190775045331975e-07,0.00018920365255326033,-0.002394319511950016,-0.0014481114922091365,-0.010286577977240086,-0.011252828873693943,0.005766245536506176,2.5015432834625244,-32.058013916015625,-19.242938995361328
0.0002899999963119626,-100.59837341308594,-110.04607391357422,56.39022445678711,24065.24609375,-315412.71875,-186817.984375,-1.0059809483209392e-06,-1.1004576663253829e-06,5.639006985802553e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-7.756395916658221e-07,-8.485058060614392e-07,4.3479789724187867e-07,0.00019045751832891256,-0.0024103878531605005,-0.0014577562687918544,-0.010336801409721375,-0.01130776945501566,0.005794398486614227,2.5135583877563477,-32.21548080444336,-19.33620834350586
0.0002905000001192093,-100.90045166015625,-110.37651062011719,56.559547424316406,24135.0546875,-316376.96875,-187372.0625,-1.0090017212860403e-06,-1.1037620879505994e-06,5.65593950341281e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-7.808205850778904e-07,-8.541734928257938e-07,4.377021696200245e-07,0.0001917173940455541,-0.0024265351239591837,-0.0014674477279186249,-0.010387175716459751,-0.011362874880433083,0.005822635721415281,2.525608539581299,-32.37342834472656,-19.42975616455078
0.000291000003926456,-101.20280456542969,-110.70724487304688,56.72902297973633,24204.916015625,-317342.25,-187926.640625,-1.0120253364220844e-06,-1.107069351746759e-06,5.672886800311971e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-7.860267601245141e-07,-8.598687486482959e-07,4.406205391660478e-07,0.00019298330880701542,-0.0024427613243460655,-0.0014771861024200916,-0.01043770182877779,-0.011418146081268787,0.005850957706570625,2.537693500518799,-32.531856536865234,-19.52358055114746
0.00029150000773370266,-101.50543212890625,-111.03827667236328,56.898651123046875,24274.828125,-318308.5625,-188481.703125,-1.015051566355396e-06,-1.110379685087537e-06,5.689849444934225e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-7.912582873359497e-07,-8.655916303723643e-07,4.4355311956678634e-07,0.00019425527716521174,-0.002459067152813077,-0.0014869713922962546,-0.010488378815352917,-0.011473582126200199,0.005879364907741547,2.5498132705688477,-32.69076919555664,-19.61768341064453
0.00029200001154094934,-101.8083267211914,-111.3696060180664,57.06842803955078,24344.794921875,-319275.84375,-189037.25,-1.018080524772813e-06,-1.1136929742860957e-06,5.706827437279571e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-7.965151667121972e-07,-8.713423653716745e-07,4.464999392439495e-07,0.00019553331367205828,-0.0024754521436989307,-0.0014968037139624357,-0.010539207607507706,-0.011529183946549892,0.005907856393605471,2.5619683265686035,-32.85016632080078,-19.71206283569336
0.0002924999862443656,-102.11149597167969,-111.70123291015625,57.23836135864258,24414.8125,-320244.15625,-189593.296875,-1.0211120979874977e-06,-1.117009333029273e-06,5.723820208913821e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-8.017975119400944e-07,-8.771208399593888e-07,4.4946099819753726e-07,0.0001968174328794703,-0.0024919172283262014,-0.0015066834166646004,-0.010590187273919582,-0.011584951542317867,0.005936433095484972,2.574158191680908,-33.010047912597656,-19.806720733642578
0.00029299999005161226,-102.41493225097656,-112.03315734863281,57.408443450927734,24484.8828125,-321213.46875,-190149.828125,-1.0241465133731253e-06,-1.1203284202565555e-06,5.740828328271164e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-8.071053798630601e-07,-8.829273383526015e-07,4.5243638169267797e-07,0.0001981076638912782,-0.002508462406694889,-0.0015166105004027486,-0.010641318745911121,-0.011640885844826698,0.005965095013380051,2.586383104324341,-33.17041015625,-19.901655197143555
0.00029349999385885894,-102.71863555908203,-112.36537170410156,57.57867431640625,24555.005859375,-322183.78125,-190706.828125,-1.0271835435560206e-06,-1.1236505770284566e-06,5.757851795351598e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-8.12438884167932e-07,-8.887618037078937e-07,4.5542611815108103e-07,0.00019940402125939727,-0.0025250876788049936,-0.0015265850815922022,-0.010692602023482323,-0.011696984991431236,0.005993841681629419,2.5986430644989014,-33.331260681152344,-19.996870040893555
0.00029399999766610563,-103.0226058959961,-112.6978759765625,57.74905776977539,24625.1796875,-323155.09375,-191264.328125,-1.0302233022230212e-06,-1.1269756896581384e-06,5.774890041720937e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-8.177980248547101e-07,-8.946243497121031e-07,4.5843023599445587e-07,0.0002007065195357427,-0.002541793743148446,-0.0015366073930636048,-0.010744037106633186,-0.01175325084477663,0.006022673565894365,2.61093807220459,-33.49259567260742,-20.092363357543945
0.0002945000014733523,-103.32684326171875,-113.03067016601562,57.91958999633789,24695.404296875,-324127.375,-191822.296875,-1.0332656756872893e-06,-1.1303036444587633e-06,5.791943067379179e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-8.231829156102322e-07,-9.005150332086487e-07,4.6144879206622136e-07,0.0002020151587203145,-0.0025585803668946028,-0.0015466774348169565,-0.010795624926686287,-0.01180968340486288,0.006051590666174889,2.6232681274414062,-33.654415130615234,-20.188135147094727
0.000295000005280599,-103.63134765625,-113.36376190185547,58.090267181396484,24765.6796875,-325100.6875,-192380.75,-1.036310663948825e-06,-1.1336344414303312e-06,5.809010872326326e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-8.285936701213359e-07,-9.064340247277869e-07,4.6448184320979635e-07,0.00020332998246885836,-0.0025754482485353947,-0.001556795439682901,-0.01084736455231905,-0.011866281740367413,0.0060805934481322765,2.6356334686279297,-33.81672286987305,-20.2841854095459
0.0002955000090878457,-103.93611907958984,-113.69713592529297,58.2610969543457,24836.005859375,-326074.96875,-192939.6875,-1.0393582670076285e-06,-1.1369681942596799e-06,5.826093456562376e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-8.340302883880213e-07,-9.123813811129367e-07,4.6752938942518085e-07,0.0002046510053332895,-0.0025923973880708218,-0.0015669616404920816,-0.010899255983531475,-0.0119230467826128,0.0061096809804439545,2.648033857345581,-33.979515075683594,-20.380516052246094
0.00029600001289509237,-104.24114990234375,-114.03079986572266,58.432071685791016,24906.3828125,-327050.25,-193499.09375,-1.0424085985505371e-06,-1.1403049029468093e-06,5.843191388521518e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-8.394929409405449e-07,-9.18357102364098e-07,4.705915443992126e-07,0.00020597822731360793,-0.002609427785500884,-0.0015771760372444987,-0.010951300151646137,-0.011979978531599045,0.006138854194432497,2.6604695320129395,-34.142799377441406,-20.47712516784668
0.0002964999875985086,-104.54644012451172,-114.36475372314453,58.60319519042969,24976.810546875,-328026.5,-194058.96875,-1.0454615448907134e-06,-1.1436444538048818e-06,5.860303531335376e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-8.449816277789068e-07,-9.243613590115274e-07,4.736682797101821e-07,0.00020731169206555933,-0.0026265401393175125,-0.001587438746355474,-0.011003497056663036,-0.01203707791864872,0.006168113090097904,2.672940254211426,-34.30656814575195,-20.57401466369629
0.0002969999914057553,-104.85199737548828,-114.69898986816406,58.77446365356445,25047.287109375,-329003.75,-194619.328125,-1.0485171060281573e-06,-1.1469867331470596e-06,5.877430453438137e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-8.504964625899447e-07,-9.303942078986438e-07,4.767596522015083e-07,0.00020865138503722847,-0.002643734449520707,-0.001597750000655651,-0.011055846698582172,-0.012094344012439251,0.006197457667440176,2.685446262359619,-34.4708251953125,-20.671184539794922
0.00029749999521300197,-105.1578140258789,-115.03351593017578,58.94588088989258,25117.814453125,-329981.96875,-195180.15625,-1.0515752819628688e-06,-1.1503319683470181e-06,5.894571586395614e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-8.560375022170774e-07,-9.364557627122849e-07,4.7986571871661e-07,0.00020999734988436103,-0.0026610111817717552,-0.0016081099165603518,-0.011108349077403545,-0.012151776812970638,0.0062268879264593124,2.6979875564575195,-34.63557052612305,-20.768634796142578
0.00029799999902024865,-105.4638900756836,-115.36832427978516,59.11743927001953,25188.390625,-330961.1875,-195741.453125,-1.05463595900801e-06,-1.1536800457179197e-06,5.911728067076183e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-8.616048603471427e-07,-9.425460234524508e-07,4.829865360989061e-07,0.00021134960115887225,-0.002678370103240013,-0.001618518610484898,-0.01116100512444973,-0.012209377251565456,0.006256403401494026,2.710564136505127,-34.80080795288086,-20.866363525390625
0.00029850000282749534,-105.77021789550781,-115.70340728759766,59.289146423339844,25259.017578125,-331941.375,-196303.21875,-1.0576993645372568e-06,-1.1570309652597643e-06,5.928898190177279e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-8.671985369801405e-07,-9.486651606493979e-07,4.86122132770106e-07,0.00021270813886076212,-0.002695811912417412,-0.0016289763152599335,-0.011213812977075577,-0.012267145328223705,0.006286005023866892,2.7231760025024414,-34.96653366088867,-20.96437644958496
0.000299000006634742,-106.07681274414062,-116.03878021240234,59.460994720458984,25329.693359375,-332922.53125,-196865.4375,-1.0607651574900956e-06,-1.1603846132857143e-06,5.946083092567278e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-8.728187026463274e-07,-9.548132311465451e-07,4.892725655736285e-07,0.00021407300664577633,-0.002713336842134595,-0.001639483030885458,-0.01126677542924881,-0.01232508011162281,0.0063156927935779095,2.735823154449463,-35.132747650146484,-21.062667846679688
0.0002995000104419887,-106.38365936279297,-116.37442779541016,59.63298797607422,25400.41796875,-333904.65625,-197428.140625,-1.0638336789270397e-06,-1.1637411034826073e-06,5.963282774246181e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-8.784653573457035e-07,-9.609902917873114e-07,4.924378913528926e-07,0.00021544418996199965,-0.0027309448923915625,-0.0016500389901921153,-0.01131989061832428,-0.01238318346440792,0.006345466244965792,2.7485058307647705,-35.29945373535156,-21.16124153137207
0.0003000000142492354,-106.69076538085938,-116.71036529541016,59.80512619018555,25471.19140625,-334887.78125,-197991.296875,-1.0669047014744137e-06,-1.1671004358504433e-06,5.980496098345611e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-8.841386147651065e-07,-9.671964562585345e-07,4.956180532644794e-07,0.00021682173246517777,-0.002748636296018958,-0.0016606441931799054,-0.011373158544301987,-0.012441455386579037,0.006375325843691826,2.761223554611206,-35.466651916503906,-21.260095596313477
0.0003004999889526516,-106.99812316894531,-117.04656982421875,59.9774055480957,25542.01171875,-335871.84375,-198554.921875,-1.0699782251322176e-06,-1.1704624967023847e-06,5.997724201733945e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-8.898385317479551e-07,-9.734317245602142e-07,4.988132218386454e-07,0.00021820564870722592,-0.002766411518678069,-0.0016712989890947938,-0.01142658106982708,-0.012499894015491009,0.006405271589756012,2.7739768028259277,-35.634342193603516,-21.35923194885254
0.0003009999927598983,-107.30573272705078,-117.383056640625,60.14982604980469,25612.8828125,-336856.875,-199119.0,-1.0730543635872891e-06,-1.173827399725269e-06,6.014965947542805e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-8.955652219810872e-07,-9.796963240660261e-07,5.020233402319718e-07,0.00021959595324005932,-0.002784270793199539,-0.0016820034943521023,-0.011480157263576984,-0.012558501213788986,0.006435303017497063,2.7867655754089355,-35.80252456665039,-21.458650588989258
0.000301499996567145,-107.61359405517578,-117.71981811523438,60.3223876953125,25683.80078125,-337842.875,-199683.546875,-1.0761330031527905e-06,-1.177194917545421e-06,6.032222472640569e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-9.013186854645028e-07,-9.859902547759702e-07,5.052485221312963e-07,0.0002209926606155932,-0.0028022141195833683,-0.0016927577089518309,-0.0115338871255517,-0.012617276981472969,0.006465421058237553,2.7995898723602295,-35.97119903564453,-21.558351516723633
0.0003020000003743917,-107.92170715332031,-118.05685424804688,60.495094299316406,25754.765625,-338829.84375,-200248.546875,-1.0792141438287217e-06,-1.180565277536516e-06,6.04949264015886e-07,0.0,0.0,0.0,0.0,-0.0,0.0,-9.070990927284583e-07,-9.923136303768842e-07,5.08488767536619e-07,0.00022239578538574278,-0.0028202419634908438,-0.0017035618657246232,-0.011587770655751228,-0.012676221318542957,0.006495625711977482,2.8124494552612305,-36.1403694152832,-21.658334732055664
